ENSCABP00000019074	ENSCABG00000014084	Chelonoidis_abingdonii
ENSNLEP00000025859	ENSNLEG00000015648	Nomascus_leucogenys
ENSRBIP00000026030	ENSRBIG00000036903	Rhinopithecus_bieti
ENSRROP00000030093	ENSRROG00000038810	Rhinopithecus_roxellana
ENSPTEP00000035355	ENSPTEG00000033377	Piliocolobus_tephrosceles
ENSCANP00000005878	ENSCANG00000019820	Colobus_angolensis_palliatus
ENSMLEP00000033835	ENSMLEG00000041109	Mandrillus_leucophaeus
ENSCATP00000015535	ENSCATG00000031748	Cercocebus_atys
ENSPANP00000016285	ENSPANG00000019668	Papio_anubis
ENSTGEP00000009214	ENSTGEG00000007594	Theropithecus_gelada
ENSMFAP00000012420	ENSMFAG00000024178	Macaca_fascicularis
ENSMMUP00000003811	ENSMMUG00000002849	Macaca_mulatta
ENSMNEP00000006261	ENSMNEG00000027218	Macaca_nemestrina
ENSCSAP00000015706	ENSCSAG00000002329	Chlorocebus_sabaeus
ENSCCAP00000035478	ENSCCAG00000035665	Cebus_capucinus_imitator
ENSSBOP00000009860	ENSSBOG00000021792	Saimiri_boliviensis_boliviensis
ENSCJAP00000075616	ENSCJAG00000003395	Callithrix_jacchus
ENSANAP00000003256	ENSANAG00000019552	Aotus_nancymaae
ENSTSYP00000011976	ENSTSYG00000013049	Carlito_syrichta
ENSPSMP00000007140	ENSPSMG00000005317	Prolemur_simus
ENSPCOP00000018859	ENSPCOG00000021347	Propithecus_coquereli
ENSMICP00000040108	ENSMICG00000004099	Microcebus_murinus
ENSOGAP00000006717	ENSOGAG00000007511	Otolemur_garnettii
ENSDNOP00000023251	ENSDNOG00000048971	Dasypus_novemcinctus
ENSETEP00000003974	ENSETEG00000004866	Echinops_telfairi
ENSLAFP00000017627	ENSLAFG00000023230	Loxodonta_africana
ENSPCAP00000002883	ENSPCAG00000003082	Procavia_capensis
ENSVURP00010012772	ENSVURG00010009840	Vombatus_ursinus
ENSPCIP00000039686	ENSPCIG00000029113	Phascolarctos_cinereus
ENSMEUP00000009055	ENSMEUG00000009922	Notamacropus_eugenii
ENSSHAP00000003774	ENSSHAG00000003322	Sarcophilus_harrisii
ENSMODP00000002707	ENSMODG00000002222	Monodelphis_domestica
ENSXETP00000004640	ENSXETG00000003725	Xenopus_tropicalis
ENSLACP00000020168	ENSLACG00000017726	Latimeria_chalumnae
ENSAMXP00000049174	ENSAMXG00000004733	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005024880	ENSAMXG00005012622	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000033659	ENSPNAG00000022468	Pygocentrus_nattereri
ENSEEEP00000026360	ENSEEEG00000012768	Electrophorus_electricus
ENSIPUP00000013680	ENSIPUG00000009330	Ictalurus_punctatus
ENSDARP00000063146	ENSDARG00000032087	Danio_rerio
ENSDCDP00000001337	ENSDCDG00000000736	Denticeps_clupeoides
ENSCHAP00000020670	ENSCHAG00000010345	Clupea_harengus
ENSFHEP00000032236	ENSFHEG00000018645	Fundulus_heteroclitus
ENSCVAP00000026399	ENSCVAG00000011951	Cyprinodon_variegatus
ENSPFOP00000003365	ENSPFOG00000003433	Poecilia_formosa
ENSPFOP00000003642	ENSPFOG00000003648	Poecilia_formosa
ENSPLAP00000008409	ENSPLAG00000010981	Poecilia_latipinna
ENSPREP00000000571	ENSPREG00000000429	Poecilia_reticulata
ENSPMEP00000028845	ENSPMEG00000014238	Poecilia_mexicana
ENSXMAP00000012970	ENSXMAG00000012930	Xiphophorus_maculatus
ENSXCOP00000019178	ENSXCOG00000014419	Xiphophorus_couchianus
ENSGAFP00000015818	ENSGAFG00000010689	Gambusia_affinis
ENSKMAP00000025465	ENSKMAG00000018856	Kryptolebias_marmoratus
ENSTRUP00000028966	ENSTRUG00000011472	Takifugu_rubripes
ENSTNIP00000017066	ENSTNIG00000014059	Tetraodon_nigroviridis
ENSCSEP00000012553	ENSCSEG00000008106	Cynoglossus_semilaevis
ENSCSEP00000012597	ENSCSEG00000008128	Cynoglossus_semilaevis
ENSMAMP00000017041	ENSMAMG00000011541	Mastacembelus_armatus
ENSMALP00000008157	ENSMALG00000005797	Monopterus_albus
ENSATEP00000028456	ENSATEG00000019621	Anabas_testudineus
ENSBSLP00000002912	ENSBSLG00000001638	Betta_splendens
ENSLCAP00010011476	ENSLCAG00010005440	Lates_calcarifer
ENSSMAP00000008734	ENSSMAG00000005370	Scophthalmus_maximus
ENSSDUP00000002506	ENSSDUG00000001936	Seriola_dumerili
ENSSLDP00000015801	ENSSLDG00000012536	Seriola_lalandi_dorsalis
ENSCGOP00000003724	ENSCGOG00000001955	Cottoperca_gobio
ENSGACP00000025132	ENSGACG00000019010	Gasterosteus_aculeatus
ENSLCRP00005059582	ENSLCRG00005022055	Larimichthys_crocea
ENSMMOP00000010140	ENSMMOG00000007840	Mola_mola
ENSLBEP00000012849	ENSLBEG00000009864	Labrus_bergylta
ENSAPEP00000019524	ENSAPEG00000013894	Amphiprion_percula
ENSAOCP00000023497	ENSAOCG00000002701	Amphiprion_ocellaris
ENSAPOP00000026200	ENSAPOG00000009865	Acanthochromis_polyacanthus
ENSSPAP00000010596	ENSSPAG00000008059	Stegastes_partitus
ENSPRNP00000019834	ENSPRNG00000010400	Parambassis_ranga
ENSPNYP00000002544	ENSPNYG00000002001	Pundamilia_nyererei
ENSHBUP00000032534	ENSHBUG00000018877	Haplochromis_burtoni
ENSACLP00000029774	ENSACLG00000020155	Astatotilapia_calliptera
ENSMZEP00005010438	ENSMZEG00005007867	Maylandia_zebra
ENSONIP00000022377	ENSONIG00000017748	Oreochromis_niloticus
ENSNBRP00000031192	ENSNBRG00000023693	Neolamprologus_brichardi
ENSACIP00000011459	ENSACIG00000008934	Amphilophus_citrinellus
ENSORLP00020004138	ENSORLG00020004915	Oryzias_latipes_ASM223471v1
ENSORLP00000015131	ENSORLG00000012088	Oryzias_latipes_ASM223467v1
ENSORLP00015002872	ENSORLG00015003570	Oryzias_latipes_ASM223469v1
ENSOMEP00000029281	ENSOMEG00000012828	Oryzias_melastigma
ENSGWIP00000018226	ENSGWIG00000010104	Gouania_willdenowi
ENSHCOP00000011951	ENSHCOG00000014883	Hippocampus_comes
ENSPMGP00000020240	ENSPMGG00000016395	Periophthalmus_magnuspinnatus
ENSORLP00000041677	ENSORLG00000028837	Oryzias_latipes_ASM223467v1
ENSGMOP00000016110	ENSGMOG00000015050	Gadus_morhua
ENSHHUP00000063795	ENSHHUG00000037685	Hucho_hucho
ENSHHUP00000004118	ENSHHUG00000002568	Hucho_hucho
ENSHHUP00000025553	ENSHHUG00000016113	Hucho_hucho
ENSELUP00000018580	ENSELUG00000000729	Esox_lucius
ENSPKIP00000028386	ENSPKIG00000010051	Paramormyrops_kingsleyae
ENSSFOP00015032873	ENSSFOG00015021004	Scleropages_formosus
ENSLOCP00000015439	ENSLOCG00000012535	Lepisosteus_oculatus
ENSECRP00000019846	ENSECRG00000013310	Erpetoichthys_calabaricus
ENSCMIP00000048346	ENSCMIG00000019767	Callorhinchus_milii
ENSPMAP00000003029	ENSPMAG00000002775	Petromyzon_marinus
ENSEBUP00000002103	ENSEBUG00000001672	Eptatretus_burgeri
ENSCINP00000018523	ENSCING00000009128	Ciona_intestinalis
ENSCSAVP00000003472	ENSCSAVG00000002063	Ciona_savignyi
FBpp0083138	FBgn0038660	Drosophila_melanogaster
