ENSCPGP00000026926	ENSCPGG00000018545	Calidris_pygmaea
MGP_PahariEiJ_P0021723	MGP_PahariEiJ_G0014433	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000064122	ENSRNOG00000048973	Rattus_norvegicus
ENSRNOP00000019521	ENSRNOG00000014551	Rattus_norvegicus
ENSMUGP00000010426	ENSMUGG00000009190	Meriones_unguiculatus
ENSNGAP00000025738	ENSNGAG00000023593	Nannospalax_galili
ENSJJAP00000009129	ENSJJAG00000013102	Jaculus_jaculus
ENSJJAP00000000544	ENSJJAG00000000459	Jaculus_jaculus
ENSJJAP00000022305	ENSJJAG00000022402	Jaculus_jaculus
ENSOCUP00000009566	ENSOCUG00000011114	Oryctolagus_cuniculus
ENSOPRP00000009110	ENSOPRG00000009983	Ochotona_princeps
ENSTSYP00000008681	ENSTSYG00000009466	Carlito_syrichta
ENSTSYP00000032622	ENSTSYG00000035341	Carlito_syrichta
ENSPCOP00000017526	ENSPCOG00000020585	Propithecus_coquereli
ENSMICP00000019023	ENSMICG00000037344	Microcebus_murinus
ENSPSMP00000015760	ENSPSMG00000011211	Prolemur_simus
ENSOGAP00000013486	ENSOGAG00000015065	Otolemur_garnettii
ENSMFAP00000037370	ENSMFAG00000037933	Macaca_fascicularis
ENSMMUP00000068424	ENSMMUG00000016689	Macaca_mulatta
ENSMNEP00000022590	ENSMNEG00000034961	Macaca_nemestrina
ENSCATP00000045874	ENSCATG00000045279	Cercocebus_atys
ENSTGEP00000016920	ENSTGEG00000013676	Theropithecus_gelada
ENSPANP00000020707	ENSPANG00000021449	Papio_anubis
ENSMLEP00000004837	ENSMLEG00000021833	Mandrillus_leucophaeus
ENSCSAP00000002419	ENSCSAG00000006119	Chlorocebus_sabaeus
ENSPTEP00000034872	ENSPTEG00000033024	Piliocolobus_tephrosceles
ENSCANP00000026553	ENSCANG00000036699	Colobus_angolensis_palliatus
ENSRROP00000000339	ENSRROG00000001051	Rhinopithecus_roxellana
ENSRBIP00000037787	ENSRBIG00000042455	Rhinopithecus_bieti
ENSP00000435373	ENSG00000107443	Homo_sapiens
ENSGGOP00000005903	ENSGGOG00000006034	Gorilla_gorilla
ENSPPAP00000033457	ENSPPAG00000039585	Pan_paniscus
ENSPTRP00000004881	ENSPTRG00000002790	Pan_troglodytes
ENSPPYP00000002919	ENSPPYG00000002515	Pongo_abelii
ENSNLEP00000016128	ENSNLEG00000013305	Nomascus_leucogenys
ENSGGOP00000043556	ENSGGOG00000040626	Gorilla_gorilla
ENSCJAP00000057056	ENSCJAG00000040339	Callithrix_jacchus
ENSSBOP00000002806	ENSSBOG00000014297	Saimiri_boliviensis_boliviensis
ENSCCAP00000032979	ENSCCAG00000034523	Cebus_capucinus_imitator
ENSANAP00000039957	ENSANAG00000037354	Aotus_nancymaae
ENSANAP00000032581	ENSANAG00000033982	Aotus_nancymaae
ENSCCNP00000032087	ENSCCNG00000030482	Castor_canadensis
ENSDORP00000007754	ENSDORG00000008265	Dipodomys_ordii
ENSMMMP00000024408	ENSMMMG00000021357	Marmota_marmota_marmota
ENSMMMP00000011826	ENSMMMG00000010589	Marmota_marmota_marmota
ENSUPAP00010017552	ENSUPAG00010013959	Urocitellus_parryii
ENSSTOP00000005038	ENSSTOG00000005634	Ictidomys_tridecemlineatus
ENSSDAP00000025801	ENSSDAG00000023411	Spermophilus_dauricus
ENSCLAP00000004486	ENSCLAG00000003191	Chinchilla_lanigera
ENSODEP00000022697	ENSODEG00000016657	Octodon_degus
ENSHGLP00100001777	ENSHGLG00100001386	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000019906	ENSHGLG00000014255	Heterocephalus_glaber_HetGla_female_1.0
ENSFDAP00000017505	ENSFDAG00000006074	Fukomys_damarensis
ENSCAPP00000004240	ENSCAPG00000006825	Cavia_aperea
ENSCPOP00000001332	ENSCPOG00000001476	Cavia_porcellus
ENSMAUP00000025221	ENSMAUG00000021828	Mesocricetus_auratus
ENSCAFP00000062112	ENSCAFG00000042245	Canis_lupus_familiaris
ENSCHIP00000018954	ENSCHIG00000018179	Capra_hircus
ENSOARP00000007489	ENSOARG00000006990	Ovis_aries
ENSBIXP00005026064	ENSBIXG00005004894	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBIXP00000030875	ENSBIXG00000001242	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBTAP00000068186	ENSBTAG00000033685	Bos_taurus
ENSBMUP00000027327	ENSBMUG00000020483	Bos_mutus
ENSBBBP00000026352	ENSBBBG00000022128	Bison_bison_bison
ENSTTRP00000005078	ENSTTRG00000005392	Tursiops_truncatus
ENSSSCP00000067874	ENSSSCG00000010502	Sus_scrofa_strain_reference
ENSVPAP00000000458	ENSVPAG00000000490	Vicugna_pacos
ENSPPRP00000000757	ENSPPRG00000024619	Panthera_pardus
ENSPTIP00000010551	ENSPTIG00000011284	Panthera_tigris_altaica
ENSFCAP00000018952	ENSFCAG00000028842	Felis_catus
ENSUAMP00000026822	ENSUAMG00000020743	Ursus_americanus
ENSUMAP00000029499	ENSUMAG00000021372	Ursus_maritimus
ENSAMEP00000000359	ENSAMEG00000000344	Ailuropoda_melanoleuca
ENSNVIP00000000019	ENSNVIG00000000041	Neovison_vison
ENSMPUP00000016984	ENSMPUG00000017092	Mustela_putorius_furo
ENSCAFP00000012414	ENSCAFG00000008454	Canis_lupus_familiaris
ENSCAFP00020006855	ENSCAFG00020005556	Canis_lupus_dingo
ENSVVUP00000031501	ENSVVUG00000022906	Vulpes_vulpes
ENSSARP00000002566	ENSSARG00000002857	Sorex_araneus
ENSEASP00005016359	ENSEASG00005011335	Equus_asinus_asinus
ENSECAP00000013633	ENSECAG00000016020	Equus_caballus
ENSPVAP00000003926	ENSPVAG00000004147	Pteropus_vampyrus
ENSMLUP00000020617	ENSMLUG00000022649	Myotis_lucifugus
ENSMLUP00000012789	ENSMLUG00000014058	Myotis_lucifugus
ENSEEUP00000002064	ENSEEUG00000002270	Erinaceus_europaeus
ENSTBEP00000002436	ENSTBEG00000002833	Tupaia_belangeri
ENSDNOP00000034596	ENSDNOG00000046545	Dasypus_novemcinctus
ENSCHOP00000007041	ENSCHOG00000007958	Choloepus_hoffmanni
ENSLAFP00000007530	ENSLAFG00000008972	Loxodonta_africana
ENSPCAP00000010717	ENSPCAG00000011521	Procavia_capensis
ENSETEP00000016186	ENSETEG00000019929	Echinops_telfairi
ENSOANP00000024895	ENSOANG00000015791	Ornithorhynchus_anatinus
ENSXETP00000009227	ENSXETG00000011833	Xenopus_tropicalis
ENSLACP00000006627	ENSLACG00000005878	Latimeria_chalumnae
ENSCHAP00000035092	ENSCHAG00000016690	Clupea_harengus
ENSDCDP00000062282	ENSDCDG00000035316	Denticeps_clupeoides
ENSAMXP00000014870	ENSAMXG00000014450	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005005850	ENSAMXG00005003529	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000006158	ENSPNAG00000002156	Pygocentrus_nattereri
ENSEEEP00000012634	ENSEEEG00000006331	Electrophorus_electricus
ENSIPUP00000027732	ENSIPUG00000018774	Ictalurus_punctatus
ENSDARP00000078292	ENSDARG00000059917	Danio_rerio
ENSMALP00000013851	ENSMALG00000009758	Monopterus_albus
ENSMAMP00000018835	ENSMAMG00000012696	Mastacembelus_armatus
ENSLCAP00010021685	ENSLCAG00010010210	Lates_calcarifer
ENSAOCP00000011355	ENSAOCG00000015639	Amphiprion_ocellaris
ENSAPEP00000007654	ENSAPEG00000005522	Amphiprion_percula
ENSAPOP00000002089	ENSAPOG00000003457	Acanthochromis_polyacanthus
ENSSPAP00000006289	ENSSPAG00000004840	Stegastes_partitus
ENSACLP00000026916	ENSACLG00000018307	Astatotilapia_calliptera
ENSMZEP00005016189	ENSMZEG00005012158	Maylandia_zebra
ENSHBUP00000023453	ENSHBUG00000004285	Haplochromis_burtoni
ENSPNYP00000007105	ENSPNYG00000005440	Pundamilia_nyererei
ENSNBRP00000024118	ENSNBRG00000018463	Neolamprologus_brichardi
ENSONIP00000018683	ENSONIG00000014839	Oreochromis_niloticus
ENSACIP00000002231	ENSACIG00000001773	Amphilophus_citrinellus
ENSPFOP00000012079	ENSPFOG00000012065	Poecilia_formosa
ENSPLAP00000001711	ENSPLAG00000002815	Poecilia_latipinna
ENSPMEP00000018568	ENSPMEG00000021527	Poecilia_mexicana
ENSPREP00000004620	ENSPREG00000003238	Poecilia_reticulata
ENSXCOP00000008427	ENSXCOG00000006463	Xiphophorus_couchianus
ENSXMAP00000007644	ENSXMAG00000007625	Xiphophorus_maculatus
ENSGAFP00000002544	ENSGAFG00000001740	Gambusia_affinis
ENSFHEP00000019270	ENSFHEG00000021174	Fundulus_heteroclitus
ENSCVAP00000004776	ENSCVAG00000006099	Cyprinodon_variegatus
ENSKMAP00000021201	ENSKMAG00000015743	Kryptolebias_marmoratus
ENSORLP00020023693	ENSORLG00020004671	Oryzias_latipes_ASM223471v1
ENSORLP00000031371	ENSORLG00000000674	Oryzias_latipes_ASM223467v1
ENSORLP00015028912	ENSORLG00015011764	Oryzias_latipes_ASM223469v1
ENSOMEP00000032784	ENSOMEG00000018390	Oryzias_melastigma
ENSGWIP00000016906	ENSGWIG00000009449	Gouania_willdenowi
ENSCSEP00000013029	ENSCSEG00000008407	Cynoglossus_semilaevis
ENSCGOP00000016894	ENSCGOG00000008091	Cottoperca_gobio
ENSGACP00000003835	ENSGACG00000002931	Gasterosteus_aculeatus
ENSMMOP00000010621	ENSMMOG00000008199	Mola_mola
ENSTRUP00000028401	ENSTRUG00000011249	Takifugu_rubripes
ENSLCRP00005000067	ENSLCRG00005000078	Larimichthys_crocea
ENSATEP00000015022	ENSATEG00000010453	Anabas_testudineus
ENSBSLP00000004744	ENSBSLG00000002548	Betta_splendens
ENSPRNP00000007039	ENSPRNG00000004190	Parambassis_ranga
ENSSDUP00000027530	ENSSDUG00000019912	Seriola_dumerili
ENSSLDP00000027910	ENSSLDG00000021633	Seriola_lalandi_dorsalis
ENSSMAP00000023354	ENSSMAG00000014232	Scophthalmus_maximus
ENSHCOP00000004383	ENSHCOG00000005843	Hippocampus_comes
ENSTNIP00000006633	ENSTNIG00000004023	Tetraodon_nigroviridis
ENSLBEP00000034840	ENSLBEG00000026173	Labrus_bergylta
ENSPMGP00000006701	ENSPMGG00000005601	Periophthalmus_magnuspinnatus
ENSGMOP00000008871	ENSGMOG00000008291	Gadus_morhua
ENSHHUP00000086280	ENSHHUG00000049951	Hucho_hucho
ENSELUP00000019819	ENSELUG00000019131	Esox_lucius
ENSSFOP00015007890	ENSSFOG00015005168	Scleropages_formosus
ENSPKIP00000037689	ENSPKIG00000015771	Paramormyrops_kingsleyae
ENSLOCP00000008725	ENSLOCG00000007212	Lepisosteus_oculatus
ENSECRP00000000803	ENSECRG00000000521	Erpetoichthys_calabaricus
ENSCMIP00000042872	ENSCMIG00000017817	Callorhinchus_milii
