ENSCHAP00000033981	ENSCHAG00000015972	Clupea_harengus
ENSOCUP00000041670	ENSOCUG00000012400	Oryctolagus_cuniculus
ENSOPRP00000004663	ENSOPRG00000005042	Ochotona_princeps
ENSLAFP00000011015	ENSLAFG00000013158	Loxodonta_africana
ENSDNOP00000024340	ENSDNOG00000041987	Dasypus_novemcinctus
ENSSARP00000002573	ENSSARG00000002758	Sorex_araneus
ENSEEUP00000011522	ENSEEUG00000012594	Erinaceus_europaeus
ENSTTRP00000015018	ENSTTRG00000015834	Tursiops_truncatus
ENSTBEP00000006818	ENSTBEG00000007845	Tupaia_belangeri
ENSPVAP00000003978	ENSPVAG00000004196	Pteropus_vampyrus
ENSCHOP00000000041	ENSCHOG00000000046	Choloepus_hoffmanni
ENSPCAP00000005320	ENSPCAG00000005517	Procavia_capensis
ENSMLUP00000008686	ENSMLUG00000009501	Myotis_lucifugus
ENSJHYP00000016248	ENSJHYG00000012441	Junco_hyemalis
ENSCCEP00000005198	ENSCCEG00000005709	Cyanistes_caeruleus
ENSCJPP00005012412	ENSCJPG00005010557	Coturnix_japonica
ENSOANP00000029530	ENSOANG00000031405	Ornithorhynchus_anatinus
ENSXETP00000007842	ENSXETG00000007193	Xenopus_tropicalis
ENSLACP00000013886	ENSLACG00000012225	Latimeria_chalumnae
ENSEBUP00000018842	ENSEBUG00000011753	Eptatretus_burgeri
ENSEBUP00000022369	ENSEBUG00000013784	Eptatretus_burgeri	ENSEBUT00000022946
ENSPMAP00000003315	ENSPMAG00000003038	Petromyzon_marinus	ENSPMAT00000003330
