ENSCHAP00000021257	ENSCHAG00000010707	Clupea_harengus
ENSCPBP00000009978	ENSCPBG00000007679	Chrysemys_picta_bellii
ENSPSIP00000010142	ENSPSIG00000009210	Pelodiscus_sinensis
ENSSDAP00000015110	ENSSDAG00000013615	Spermophilus_dauricus
ENSSDAP00000027409	ENSSDAG00000024839	Spermophilus_dauricus
ENSSTOP00000012801	ENSSTOG00000014298	Ictidomys_tridecemlineatus
ENSMMMP00000011483	ENSMMMG00000010264	Marmota_marmota_marmota
ENSUPAP00010028108	ENSUPAG00010022213	Urocitellus_parryii
ENSOCUP00000004421	ENSOCUG00000005108	Oryctolagus_cuniculus
ENSTSYP00000026431	ENSTSYG00000028850	Carlito_syrichta
ENSTSYP00000014454	ENSTSYG00000026922	Carlito_syrichta
ENSTBEP00000001542	ENSTBEG00000001787	Tupaia_belangeri
ENSOPRP00000011918	ENSOPRG00000013077	Ochotona_princeps
ENSETEP00000015802	ENSETEG00000019454	Echinops_telfairi
ENSMICP00000030790	ENSMICG00000037280	Microcebus_murinus
ENSPCOP00000007277	ENSPCOG00000014867	Propithecus_coquereli
ENSPSMP00000024499	ENSPSMG00000017274	Prolemur_simus
ENSOGAP00000010732	ENSOGAG00000011997	Otolemur_garnettii
ENSCJAP00000067214	ENSCJAG00000046779	Callithrix_jacchus
ENSSBOP00000002574	ENSSBOG00000013274	Saimiri_boliviensis_boliviensis
ENSCCAP00000025051	ENSCCAG00000030325	Cebus_capucinus_imitator
ENSANAP00000030951	ENSANAG00000033217	Aotus_nancymaae
ENSP00000377381	ENSG00000168246	Homo_sapiens
ENSPTRP00000093917	ENSPTRG00000044878	Pan_troglodytes
ENSPPYP00000017955	ENSPPYG00000016043	Pongo_abelii
ENSRBIP00000026973	ENSRBIG00000037359	Rhinopithecus_bieti
ENSRROP00000029791	ENSRROG00000038688	Rhinopithecus_roxellana
ENSPTEP00000033747	ENSPTEG00000032155	Piliocolobus_tephrosceles
ENSTGEP00000015275	ENSTGEG00000012383	Theropithecus_gelada
ENSCSAP00000005862	ENSCSAG00000009612	Chlorocebus_sabaeus
ENSCATP00000018133	ENSCATG00000032931	Cercocebus_atys
ENSMFAP00000034339	ENSMFAG00000003656	Macaca_fascicularis
ENSMNEP00000014217	ENSMNEG00000031278	Macaca_nemestrina
ENSMMUP00000061316	ENSMMUG00000052139	Macaca_mulatta
ENSPANP00000007479	ENSPANG00000002422	Papio_anubis
ENSGGOP00000031897	ENSGGOG00000043610	Gorilla_gorilla
ENSPPAP00000035219	ENSPPAG00000040436	Pan_paniscus
ENSNLEP00000036248	ENSNLEG00000000381	Nomascus_leucogenys
ENSCANP00000018566	ENSCANG00000032739	Colobus_angolensis_palliatus
ENSMLEP00000028325	ENSMLEG00000038379	Mandrillus_leucophaeus
ENSCAPP00000005947	ENSCAPG00000008151	Cavia_aperea
ENSCPOP00000030451	ENSCPOG00000034425	Cavia_porcellus
ENSCLAP00000022082	ENSCLAG00000015134	Chinchilla_lanigera
ENSODEP00000001766	ENSODEG00000001390	Octodon_degus
ENSHGLP00000007759	ENSHGLG00000005628	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100003167	ENSHGLG00100002416	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000006744	ENSFDAG00000015430	Fukomys_damarensis
ENSCCNP00000013076	ENSCCNG00000013583	Castor_canadensis
ENSDORP00000017209	ENSDORG00000026096	Dipodomys_ordii
ENSMOCP00000026182	ENSMOCG00000022075	Microtus_ochrogaster
ENSMOCP00000013142	ENSMOCG00000013030	Microtus_ochrogaster
ENSPEMP00000030464	ENSPEMG00000028774	Peromyscus_maniculatus_bairdii
ENSCGRP00015027125	ENSCGRG00015020574	Cricetulus_griseus_CriGri-PICR
ENSCGRP00001023948	ENSCGRG00001022026	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00000020077	ENSCGRG00000014619	Cricetulus_griseus_CriGri_1.0
ENSMAUP00000000222	ENSMAUG00000000209	Mesocricetus_auratus
MGP_CAROLIEiJ_P0026099	MGP_CAROLIEiJ_G0016186	Mus_caroli_strain_CAROLI_EIJ
ENSMUSP00000056765	ENSMUSG00000044949	Mus_musculus_strain_reference_(CL57BL6)
ENSMSIP00000028274	ENSMSIG00000023792	Mus_spicilegus
MGP_SPRETEiJ_P0027448	MGP_SPRETEiJ_G0017027	Mus_spretus_strain_SPRET/EiJ
MGP_PahariEiJ_P0032870	MGP_PahariEiJ_G0017322	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000005486	ENSRNOG00000004137	Rattus_norvegicus
ENSMUGP00000007343	ENSMUGG00000006731	Meriones_unguiculatus
ENSNGAP00000000120	ENSNGAG00000000104	Nannospalax_galili
ENSJJAP00000005836	ENSJJAG00000010668	Jaculus_jaculus
ENSMLUP00000003081	ENSMLUG00000003394	Myotis_lucifugus
ENSPVAP00000001490	ENSPVAG00000001581	Pteropus_vampyrus
ENSBIXP00005037517	ENSBIXG00005007823	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBIXP00000032681	ENSBIXG00000015217	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBTAP00000046032	ENSBTAG00000034659	Bos_taurus
ENSBMUP00000023432	ENSBMUG00000017568	Bos_mutus
ENSBBBP00000002696	ENSBBBG00000011796	Bison_bison_bison
ENSCHIP00000003977	ENSCHIG00000008177	Capra_hircus
ENSOARP00000004077	ENSOARG00000003824	Ovis_aries
ENSVPAP00000002132	ENSVPAG00000002308	Vicugna_pacos	ENSVPAT00000002307
ENSSSCP00000037068	ENSSSCG00000023948	Sus_scrofa_strain_reference
ENSTTRP00000012269	ENSTTRG00000012934	Tursiops_truncatus
ENSFCAP00000058888	ENSFCAG00000044346	Felis_catus
ENSPTIP00000025760	ENSPTIG00000021417	Panthera_tigris_altaica
ENSPPRP00000018562	ENSPPRG00000010187	Panthera_pardus
ENSCAFP00020013859	ENSCAFG00020011220	Canis_lupus_dingo
ENSCAFP00000024745	ENSCAFG00000016829	Canis_lupus_familiaris
ENSVVUP00000003037	ENSVVUG00000002372	Vulpes_vulpes	ENSVVUT00000004189
ENSUMAP00000034063	ENSUMAG00000024535	Ursus_maritimus	ENSUMAT00000040315
ENSUAMP00000000156	ENSUAMG00000000133	Ursus_americanus	ENSUAMT00000000195
ENSAMEP00000011767	ENSAMEG00000011190	Ailuropoda_melanoleuca	ENSAMET00000012265
ENSMPUP00000012663	ENSMPUG00000012758	Mustela_putorius_furo
ENSNVIP00000028660	ENSNVIG00000022111	Neovison_vison
ENSCHOP00000009059	ENSCHOG00000010234	Choloepus_hoffmanni
ENSCHOP00000011764	ENSCHOG00000013277	Choloepus_hoffmanni
ENSDNOP00000002935	ENSDNOG00000003811	Dasypus_novemcinctus
ENSLAFP00000009556	ENSLAFG00000011441	Loxodonta_africana
ENSPCAP00000011963	ENSPCAG00000012855	Procavia_capensis
ENSHGLP00000014040	ENSHGLG00000010025	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100026084	ENSHGLG00100019137	Heterocephalus_glaber_HetGla_1.0
ENSPCIP00000017801	ENSPCIG00000013586	Phascolarctos_cinereus
ENSMEUP00000012794	ENSMEUG00000014039	Notamacropus_eugenii
ENSSHAP00000005289	ENSSHAG00000004626	Sarcophilus_harrisii
ENSMODP00000007869	ENSMODG00000006341	Monodelphis_domestica
ENSVURP00010001301	ENSVURG00010001111	Vombatus_ursinus
ENSOANP00000032772	ENSOANG00000028330	Ornithorhynchus_anatinus
ENSCJPP00005010077	ENSCJPG00005008822	Coturnix_japonica
ENSMGAP00000003157	ENSMGAG00000003447	Meleagris_gallopavo
ENSXETP00000040569	ENSXETG00000010441	Xenopus_tropicalis
ENSOANP00000010533	ENSOANG00000006605	Ornithorhynchus_anatinus
ENSMVIP00005024901	ENSMVIG00005017441	Manacus_vitellinus
ENSSFOP00015027076	ENSSFOG00015017391	Scleropages_formosus
ENSCMIP00000008003	ENSCMIG00000004309	Callorhinchus_milii
ENSPMAP00000009523	ENSPMAG00000008652	Petromyzon_marinus
ENSEBUP00000004638	ENSEBUG00000003243	Eptatretus_burgeri
ENSEBUP00000019724	ENSEBUG00000012259	Eptatretus_burgeri
