ENSGAGP00000005013	ENSGAGG00000003169	Gopherus_agassizii	ENSGAGT00000005851
ENSCABP00000019120	ENSCABG00000014070	Chelonoidis_abingdonii	ENSCABT00000020948
ENSCPBP00000026630	ENSCPBG00000018907	Chrysemys_picta_bellii
ENSMMMP00000008924	ENSMMMG00000007989	Marmota_marmota_marmota
ENSSDAP00000014454	ENSSDAG00000013021	Spermophilus_dauricus
ENSOPRP00000004292	ENSOPRG00000004653	Ochotona_princeps
ENSTBEP00000010209	ENSTBEG00000011799	Tupaia_belangeri
ENSLAFP00000022299	ENSLAFG00000029150	Loxodonta_africana
ENSPCAP00000010694	ENSPCAG00000011438	Procavia_capensis
ENSDNOP00000020684	ENSDNOG00000046679	Dasypus_novemcinctus
ENSPCIP00000055043	ENSPCIG00000009046	Phascolarctos_cinereus
ENSVURP00010032475	ENSVURG00010024787	Vombatus_ursinus
ENSMEUP00000013610	ENSMEUG00000014898	Notamacropus_eugenii
ENSSHAP00000007238	ENSSHAG00000006290	Sarcophilus_harrisii
ENSMODP00000013431	ENSMODG00000010719	Monodelphis_domestica
ENSOANP00000004200	ENSOANG00000002640	Ornithorhynchus_anatinus
ENSOANP00000028962	ENSOANG00000022671	Ornithorhynchus_anatinus
ENSGALP00000067939	ENSGALG00000047027	Gallus_gallus
ENSLACP00000004158	ENSLACG00000003697	Latimeria_chalumnae
ENSCHAP00000027574	ENSCHAG00000013359	Clupea_harengus
ENSDCDP00000013365	ENSDCDG00000008813	Denticeps_clupeoides
ENSAMXP00000008672	ENSAMXG00000008444	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005041600	ENSAMXG00005019325	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000017918	ENSPNAG00000024279	Pygocentrus_nattereri
ENSIPUP00000016918	ENSIPUG00000011478	Ictalurus_punctatus
ENSEEEP00000047372	ENSEEEG00000022285	Electrophorus_electricus
ENSDARP00000117381	ENSDARG00000075405	Danio_rerio
ENSMAMP00000005886	ENSMAMG00000003984	Mastacembelus_armatus
ENSATEP00000016264	ENSATEG00000011281	Anabas_testudineus
ENSSMAP00000033603	ENSSMAG00000020559	Scophthalmus_maximus
ENSCSEP00000021221	ENSCSEG00000013550	Cynoglossus_semilaevis
ENSSDUP00000001535	ENSSDUG00000001205	Seriola_dumerili
ENSSLDP00000004707	ENSSLDG00000003757	Seriola_lalandi_dorsalis
ENSLCAP00010001887	ENSLCAG00010001043	Lates_calcarifer
ENSBSLP00000008520	ENSBSLG00000004256	Betta_splendens
ENSLCRP00005042787	ENSLCRG00005016403	Larimichthys_crocea
ENSLBEP00000004586	ENSLBEG00000003549	Labrus_bergylta
ENSTNIP00000017035	ENSTNIG00000014028	Tetraodon_nigroviridis
ENSTRUP00000033132	ENSTRUG00000013058	Takifugu_rubripes
ENSMMOP00000028119	ENSMMOG00000021248	Mola_mola
ENSCGOP00000020473	ENSCGOG00000009853	Cottoperca_gobio
ENSGACP00000011483	ENSGACG00000008688	Gasterosteus_aculeatus
ENSAOCP00000021985	ENSAOCG00000007154	Amphiprion_ocellaris
ENSAPEP00000008126	ENSAPEG00000005876	Amphiprion_percula
ENSAPOP00000016337	ENSAPOG00000019450	Acanthochromis_polyacanthus
ENSSPAP00000006915	ENSSPAG00000005328	Stegastes_partitus
ENSKMAP00000002484	ENSKMAG00000001919	Kryptolebias_marmoratus
ENSMZEP00005001379	ENSMZEG00005001126	Maylandia_zebra
ENSPNYP00000006285	ENSPNYG00000004802	Pundamilia_nyererei
ENSACLP00000018322	ENSACLG00000012528	Astatotilapia_calliptera
ENSHBUP00000016730	ENSHBUG00000018752	Haplochromis_burtoni
ENSNBRP00000000884	ENSNBRG00000000754	Neolamprologus_brichardi
ENSONIP00000009684	ENSONIG00000007683	Oreochromis_niloticus
ENSACIP00000007918	ENSACIG00000006186	Amphilophus_citrinellus
ENSMALP00000029862	ENSMALG00000020664	Monopterus_albus
ENSHCOP00000014938	ENSHCOG00000018438	Hippocampus_comes
ENSXCOP00000004560	ENSXCOG00000003603	Xiphophorus_couchianus
ENSXMAP00000005804	ENSXMAG00000005786	Xiphophorus_maculatus
ENSGAFP00000027930	ENSGAFG00000018882	Gambusia_affinis
ENSPFOP00000012847	ENSPFOG00000012751	Poecilia_formosa
ENSPLAP00000018208	ENSPLAG00000022807	Poecilia_latipinna
ENSPMEP00000016858	ENSPMEG00000019651	Poecilia_mexicana
ENSPREP00000024327	ENSPREG00000016433	Poecilia_reticulata
ENSFHEP00000031124	ENSFHEG00000016811	Fundulus_heteroclitus
ENSCVAP00000027466	ENSCVAG00000013860	Cyprinodon_variegatus
ENSORLP00020034893	ENSORLG00020021590	Oryzias_latipes_ASM223471v1
ENSORLP00000016994	ENSORLG00000013555	Oryzias_latipes_ASM223467v1
ENSORLP00015009099	ENSORLG00015009903	Oryzias_latipes_ASM223469v1
ENSOMEP00000010627	ENSOMEG00000011914	Oryzias_melastigma
ENSPMGP00000027486	ENSPMGG00000022181	Periophthalmus_magnuspinnatus
ENSGMOP00000000779	ENSGMOG00000000772	Gadus_morhua
ENSHHUP00000071323	ENSHHUG00000041918	Hucho_hucho
ENSHHUP00000054199	ENSHHUG00000032523	Hucho_hucho
ENSELUP00000012082	ENSELUG00000012384	Esox_lucius
ENSSFOP00015007210	ENSSFOG00015004764	Scleropages_formosus
ENSPKIP00000016348	ENSPKIG00000002706	Paramormyrops_kingsleyae
ENSLOCP00000010315	ENSLOCG00000008470	Lepisosteus_oculatus
ENSECRP00000019794	ENSECRG00000013259	Erpetoichthys_calabaricus
ENSCMIP00000005400	ENSCMIG00000003134	Callorhinchus_milii
ENSEBUP00000000161	ENSEBUG00000000402	Eptatretus_burgeri
FBpp0075892	FBgn0036142	Drosophila_melanogaster
