FBpp0075822	FBgn0028668	Drosophila_melanogaster	FBtr0076091
FBpp0079709	FBgn0032294	Drosophila_melanogaster	FBtr0080120
FBpp0291555	FBgn0028667	Drosophila_melanogaster	FBtr0302359
FBpp0086218	FBgn0262513	Drosophila_melanogaster	FBtr0087070
FBpp0085485	FBgn0262736	Drosophila_melanogaster	FBtr0086152
ENSACAP00000001592	ENSACAG00000001666	Anolis_carolinensis
ENSCPBP00000031586	ENSCPBG00000022165	Chrysemys_picta_bellii
ENSPSIP00000006145	ENSPSIG00000005690	Pelodiscus_sinensis
ENSLACP00000004341	ENSLACG00000003860	Latimeria_chalumnae
ENSCMIP00000015644	ENSCMIG00000007616	Callorhinchus_milii
ENSXETP00000038876	ENSXETG00000020068	Xenopus_tropicalis
ENSVURP00010009120	ENSVURG00010007067	Vombatus_ursinus
ENSVURP00010014954	ENSVURG00010011437	Vombatus_ursinus
ENSVURP00010007416	ENSVURG00010005716	Vombatus_ursinus
ENSMEUP00000004188	ENSMEUG00000004597	Notamacropus_eugenii
ENSSHAP00000016749	ENSSHAG00000014251	Sarcophilus_harrisii
ENSMODP00000046831	ENSMODG00000042495	Monodelphis_domestica
ENSMODP00000035648	ENSMODG00000024796	Monodelphis_domestica
ENSCCAP00000035874	ENSCCAG00000035848	Cebus_capucinus_imitator
ENSCJAP00000055323	ENSCJAG00000045810	Callithrix_jacchus
ENSSBOP00000039542	ENSSBOG00000035802	Saimiri_boliviensis_boliviensis
ENSSBOP00000009196	ENSSBOG00000021475	Saimiri_boliviensis_boliviensis
ENSANAP00000025250	ENSANAG00000030338	Aotus_nancymaae
ENSANAP00000004015	ENSANAG00000020090	Aotus_nancymaae
ENSANAP00000002758	ENSANAG00000019134	Aotus_nancymaae
ENSSBOP00000016644	ENSSBOG00000025003	Saimiri_boliviensis_boliviensis
ENSMMUP00000007501	ENSMMUG00000005679	Macaca_mulatta
ENSMNEP00000000021	ENSMNEG00000000026	Macaca_nemestrina
ENSTGEP00000037234	ENSTGEG00000029622	Theropithecus_gelada
ENSMLEP00000002144	ENSMLEG00000008554	Mandrillus_leucophaeus
ENSCSAP00000018810	ENSCSAG00000019300	Chlorocebus_sabaeus
ENSPTEP00000018362	ENSPTEG00000019798	Piliocolobus_tephrosceles
ENSMNEP00000025166	ENSMNEG00000036086	Macaca_nemestrina	ENSMNET00000049441
ENSMFAP00000025207	ENSMFAG00000044125	Macaca_fascicularis	ENSMFAT00000033355
ENSMLEP00000023215	ENSMLEG00000035812	Mandrillus_leucophaeus	ENSMLET00000046729
ENSCATP00000028726	ENSCATG00000037637	Cercocebus_atys	ENSCATT00000052981
ENSTGEP00000032914	ENSTGEG00000026297	Theropithecus_gelada	ENSTGET00000039076
ENSPANP00000013721	ENSPANG00000017593	Papio_anubis	ENSPANT00000012425
ENSCSAP00000006718	ENSCSAG00000010494	Chlorocebus_sabaeus	ENSCSAT00000008579
ENSPTEP00000033368	ENSPTEG00000031876	Piliocolobus_tephrosceles	ENSPTET00000045730
ENSCANP00000031813	ENSCANG00000039572	Colobus_angolensis_palliatus
ENSRBIP00000025135	ENSRBIG00000036456	Rhinopithecus_bieti
ENSRROP00000030104	ENSRROG00000038812	Rhinopithecus_roxellana
ENSPPAP00000037279	ENSPPAG00000041395	Pan_paniscus	ENSPPAT00000060179
ENSPTRP00000013077	ENSPTRG00000007653	Pan_troglodytes	ENSPTRT00000014113
ENSP00000329757	ENSG00000185883	Homo_sapiens	ENST00000330398
ENSGGOP00000018286	ENSGGOG00000028600	Gorilla_gorilla	ENSGGOT00000032357
ENSPPYP00000007925	ENSPPYG00000007002	Pongo_abelii	ENSPPYT00000008253
ENSNLEP00000011461	ENSNLEG00000009416	Nomascus_leucogenys	ENSNLET00000012023
ENSCJAP00000077222	ENSCJAG00000058508	Callithrix_jacchus
ENSTSYP00000027001	ENSTSYG00000026685	Carlito_syrichta
ENSTSYP00000027054	ENSTSYG00000035064	Carlito_syrichta
ENSTSYP00000016034	ENSTSYG00000026024	Carlito_syrichta
ENSTGEP00000024214	ENSTGEG00000019587	Theropithecus_gelada
ENSPSMP00000027015	ENSPSMG00000018936	Prolemur_simus
ENSMICP00000045328	ENSMICG00000043687	Microcebus_murinus
ENSPCOP00000000038	ENSPCOG00000000057	Propithecus_coquereli
ENSOGAP00000017927	ENSOGAG00000029986	Otolemur_garnettii
ENSMSIP00000005046	ENSMSIG00000004584	Mus_spicilegus
ENSMSIP00000016980	ENSMSIG00000014527	Mus_spicilegus
ENSMSIP00000004132	ENSMSIG00000003796	Mus_spicilegus
MGP_SPRETEiJ_P0044923	MGP_SPRETEiJ_G0022085	Mus_spretus_strain_SPRET/EiJ
MGP_CAROLIEiJ_P0043014	MGP_CAROLIEiJ_G0021175	Mus_caroli_strain_CAROLI_EIJ
ENSMUSP00000024932	ENSMUSG00000024121	Mus_musculus_strain_reference_(CL57BL6)
MGP_PahariEiJ_P0055311	MGP_PahariEiJ_G0023491	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000008736	ENSRNOG00000006542	Rattus_norvegicus
ENSRNOP00000065820	ENSRNOG00000049929	Rattus_norvegicus
ENSMUGP00000031015	ENSMUGG00000025803	Meriones_unguiculatus
ENSCGRP00000018976	ENSCGRG00000013814	Cricetulus_griseus_CriGri_1.0
ENSCGRP00015015663	ENSCGRG00015012041	Cricetulus_griseus_CriGri-PICR
ENSCGRP00001025822	ENSCGRG00001023307	Cricetulus_griseus_CHOK1GS_HDv1
ENSPEMP00000034828	ENSPEMG00000029604	Peromyscus_maniculatus_bairdii
ENSJJAP00000000911	ENSJJAG00000000782	Jaculus_jaculus
ENSCPOP00000026207	ENSCPOG00000035284	Cavia_porcellus
ENSCAPP00000014133	ENSCAPG00000014585	Cavia_aperea
ENSCLAP00000024022	ENSCLAG00000016491	Chinchilla_lanigera
ENSODEP00000018112	ENSODEG00000013356	Octodon_degus
ENSHGLP00100004321	ENSHGLG00100003276	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000007795	ENSHGLG00000005657	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100018182	ENSHGLG00100013399	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000019554	ENSHGLG00000014002	Heterocephalus_glaber_HetGla_female_1.0
ENSFDAP00000019966	ENSFDAG00000008783	Fukomys_damarensis
ENSUPAP00010022764	ENSUPAG00010018067	Urocitellus_parryii
ENSSDAP00000010725	ENSSDAG00000009676	Spermophilus_dauricus
ENSSTOP00000025325	ENSSTOG00000013420	Ictidomys_tridecemlineatus
ENSUPAP00010024423	ENSUPAG00010019361	Urocitellus_parryii
ENSMMMP00000014028	ENSMMMG00000012497	Marmota_marmota_marmota
ENSSTOP00000031595	ENSSTOG00000030092	Ictidomys_tridecemlineatus
ENSSDAP00000023966	ENSSDAG00000021835	Spermophilus_dauricus
ENSMMMP00000011271	ENSMMMG00000010049	Marmota_marmota_marmota
ENSMMMP00000010123	ENSMMMG00000009030	Marmota_marmota_marmota
ENSSTOP00000026281	ENSSTOG00000023192	Ictidomys_tridecemlineatus
ENSSDAP00000018016	ENSSDAG00000016451	Spermophilus_dauricus
ENSUPAP00010011009	ENSUPAG00010008916	Urocitellus_parryii
ENSSTOP00000021289	ENSSTOG00000021643	Ictidomys_tridecemlineatus
ENSCCNP00000019361	ENSCCNG00000019479	Castor_canadensis
ENSOPRP00000001218	ENSOPRG00000001330	Ochotona_princeps
ENSBIXP00000026639	ENSBIXG00000029674	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBTAP00000068626	ENSBTAG00000050859	Bos_taurus
ENSBIXP00000018161	ENSBIXG00000022029	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005023838	ENSBIXG00005004531	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000037385	ENSBTAG00000026428	Bos_taurus
ENSBIXP00005028350	ENSBIXG00005007956	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBMUP00000029624	ENSBMUG00000022147	Bos_mutus
ENSBBBP00000009854	ENSBBBG00000004430	Bison_bison_bison
ENSCHIP00000026913	ENSCHIG00000023063	Capra_hircus
ENSSSCP00000068480	ENSSSCG00000008056	Sus_scrofa_strain_reference
ENSTTRP00000007794	ENSTTRG00000008231	Tursiops_truncatus
ENSUAMP00000016416	ENSUAMG00000013081	Ursus_americanus
ENSUMAP00000031688	ENSUMAG00000022859	Ursus_maritimus
ENSAMEP00000018990	ENSAMEG00000017980	Ailuropoda_melanoleuca
ENSMPUP00000015205	ENSMPUG00000015315	Mustela_putorius_furo
ENSNVIP00000029952	ENSNVIG00000023086	Neovison_vison
ENSVVUP00000012295	ENSVVUG00000009051	Vulpes_vulpes
ENSCAFP00020033574	ENSCAFG00020026064	Canis_lupus_dingo
ENSPPRP00000003898	ENSPPRG00000000190	Panthera_pardus
ENSPTIP00000015174	ENSPTIG00000014351	Panthera_tigris_altaica
ENSFCAP00000057500	ENSFCAG00000038086	Felis_catus
ENSPPRP00000002398	ENSPPRG00000023463	Panthera_pardus
ENSSSCP00000053469	ENSSSCG00000034240	Sus_scrofa_strain_reference
ENSECAP00000022992	ENSECAG00000026846	Equus_caballus
ENSEASP00005007927	ENSEASG00005005759	Equus_asinus_asinus
ENSMLUP00000020582	ENSMLUG00000026715	Myotis_lucifugus
ENSMLUP00000018217	ENSMLUG00000023191	Myotis_lucifugus
ENSPVAP00000004841	ENSPVAG00000005116	Pteropus_vampyrus
ENSDORP00000023518	ENSDORG00000025029	Dipodomys_ordii
ENSOCUP00000006154	ENSOCUG00000007121	Oryctolagus_cuniculus
ENSTBEP00000010729	ENSTBEG00000012407	Tupaia_belangeri
ENSLAFP00000013379	ENSLAFG00000015954	Loxodonta_africana
ENSPCAP00000014039	ENSPCAG00000015060	Procavia_capensis
ENSDNOP00000030993	ENSDNOG00000049174	Dasypus_novemcinctus
ENSPCIP00000011413	ENSPCIG00000009163	Phascolarctos_cinereus
ENSPCIP00000035338	ENSPCIG00000026132	Phascolarctos_cinereus
ENSVURP00010005863	ENSVURG00010004541	Vombatus_ursinus
ENSGMOP00000010048	ENSGMOG00000009408	Gadus_morhua
ENSGMOP00000003940	ENSGMOG00000003725	Gadus_morhua
ENSDCDP00000062308	ENSDCDG00000035329	Denticeps_clupeoides
ENSSFOP00015012276	ENSSFOG00015007818	Scleropages_formosus
ENSHHUP00000005500	ENSHHUG00000003323	Hucho_hucho
ENSHHUP00000081630	ENSHHUG00000047458	Hucho_hucho
ENSELUP00000008004	ENSELUG00000008702	Esox_lucius
ENSGACP00000010995	ENSGACG00000008293	Gasterosteus_aculeatus
ENSHCOP00000002178	ENSHCOG00000003262	Hippocampus_comes
ENSGWIP00000021309	ENSGWIG00000011518	Gouania_willdenowi
ENSFHEP00000021961	ENSFHEG00000002041	Fundulus_heteroclitus
ENSPMEP00000012309	ENSPMEG00000014482	Poecilia_mexicana
ENSPLAP00000014399	ENSPLAG00000018090	Poecilia_latipinna
ENSPFOP00000029496	ENSPFOG00000022510	Poecilia_formosa
ENSPREP00000027946	ENSPREG00000018910	Poecilia_reticulata
ENSXCOP00000002592	ENSXCOG00000002079	Xiphophorus_couchianus
ENSXMAP00000009882	ENSXMAG00000009861	Xiphophorus_maculatus
ENSGAFP00000023201	ENSGAFG00000015668	Gambusia_affinis
ENSTNIP00000015774	ENSTNIG00000012801	Tetraodon_nigroviridis
ENSTRUP00000037129	ENSTRUG00000014516	Takifugu_rubripes
ENSSMAP00000023463	ENSSMAG00000014308	Scophthalmus_maximus
ENSKMAP00000018460	ENSKMAG00000013738	Kryptolebias_marmoratus
ENSAPEP00000011316	ENSAPEG00000008089	Amphiprion_percula
ENSAOCP00000007011	ENSAOCG00000010714	Amphiprion_ocellaris
ENSAPOP00000031320	ENSAPOG00000018472	Acanthochromis_polyacanthus
ENSSPAP00000018191	ENSSPAG00000013734	Stegastes_partitus
ENSPRNP00000006316	ENSPRNG00000003794	Parambassis_ranga
ENSACLP00000015403	ENSACLG00000010503	Astatotilapia_calliptera
ENSMZEP00005015613	ENSMZEG00005011714	Maylandia_zebra
ENSHBUP00000031624	ENSHBUG00000017412	Haplochromis_burtoni
ENSPNYP00000016806	ENSPNYG00000012737	Pundamilia_nyererei
ENSNBRP00000014189	ENSNBRG00000010977	Neolamprologus_brichardi
ENSONIP00000025220	ENSONIG00000020025	Oreochromis_niloticus
ENSACIP00000009345	ENSACIG00000007338	Amphilophus_citrinellus
ENSCGOP00000054338	ENSCGOG00000023789	Cottoperca_gobio
ENSLBEP00000018050	ENSLBEG00000013910	Labrus_bergylta
ENSMMOP00000002495	ENSMMOG00000002027	Mola_mola
ENSMMOP00000017268	ENSMMOG00000013150	Mola_mola
ENSSLDP00000015143	ENSSLDG00000012068	Seriola_lalandi_dorsalis
ENSSDUP00000001191	ENSSDUG00000000954	Seriola_dumerili
ENSLCAP00010000541	ENSLCAG00010000340	Lates_calcarifer
ENSMAMP00000015694	ENSMAMG00000010652	Mastacembelus_armatus
ENSMALP00000000784	ENSMALG00000000616	Monopterus_albus
ENSBSLP00000043449	ENSBSLG00000020689	Betta_splendens
ENSATEP00000024074	ENSATEG00000016719	Anabas_testudineus
ENSLCRP00005026147	ENSLCRG00005010434	Larimichthys_crocea
ENSPMGP00000006250	ENSPMGG00000004926	Periophthalmus_magnuspinnatus
ENSORLP00015009849	ENSORLG00015010640	Oryzias_latipes_ASM223469v1
ENSORLP00000009034	ENSORLG00000007201	Oryzias_latipes_ASM223467v1
ENSORLP00020028697	ENSORLG00020012302	Oryzias_latipes_ASM223471v1
ENSCVAP00000000603	ENSCVAG00000001537	Cyprinodon_variegatus
ENSCSEP00000029501	ENSCSEG00000018902	Cynoglossus_semilaevis
ENSELUP00000031794	ENSELUG00000009437	Esox_lucius
ENSHHUP00000012627	ENSHHUG00000007708	Hucho_hucho
ENSCGOP00000027588	ENSCGOG00000012922	Cottoperca_gobio
ENSGACP00000017292	ENSGACG00000013063	Gasterosteus_aculeatus
ENSLCRP00005009156	ENSLCRG00005004307	Larimichthys_crocea
ENSMZEP00005012055	ENSMZEG00005009057	Maylandia_zebra
ENSACLP00000011435	ENSACLG00000007834	Astatotilapia_calliptera
ENSPNYP00000022475	ENSPNYG00000016960	Pundamilia_nyererei
ENSHBUP00000018620	ENSHBUG00000020715	Haplochromis_burtoni
ENSNBRP00000003226	ENSNBRG00000002597	Neolamprologus_brichardi
ENSONIP00000024425	ENSONIG00000019404	Oreochromis_niloticus
ENSACIP00000009089	ENSACIG00000007016	Amphilophus_citrinellus
ENSSPAP00000013958	ENSSPAG00000010562	Stegastes_partitus
ENSXMAP00000039584	ENSXMAG00000023815	Xiphophorus_maculatus
ENSXCOP00000024255	ENSXCOG00000018111	Xiphophorus_couchianus
ENSGAFP00000007471	ENSGAFG00000005079	Gambusia_affinis
ENSPFOP00000008308	ENSPFOG00000008362	Poecilia_formosa
ENSPMEP00000034729	ENSPMEG00000024129	Poecilia_mexicana
ENSPLAP00000015669	ENSPLAG00000019629	Poecilia_latipinna
ENSPREP00000022457	ENSPREG00000015166	Poecilia_reticulata
ENSFHEP00000018131	ENSFHEG00000019941	Fundulus_heteroclitus
ENSCVAP00000028900	ENSCVAG00000016273	Cyprinodon_variegatus
ENSORLP00015000916	ENSORLG00015001520	Oryzias_latipes_ASM223469v1
ENSORLP00000014921	ENSORLG00000011910	Oryzias_latipes_ASM223467v1
ENSORLP00020028828	ENSORLG00020012510	Oryzias_latipes_ASM223471v1
ENSOMEP00000032823	ENSOMEG00000018449	Oryzias_melastigma
ENSMAMP00000003579	ENSMAMG00000002440	Mastacembelus_armatus
ENSMALP00000028730	ENSMALG00000019883	Monopterus_albus
ENSSLDP00000024404	ENSSLDG00000019025	Seriola_lalandi_dorsalis
ENSSDUP00000022669	ENSSDUG00000016511	Seriola_dumerili
ENSLCAP00010001606	ENSLCAG00010000917	Lates_calcarifer
ENSKMAP00000012624	ENSKMAG00000009477	Kryptolebias_marmoratus
ENSGWIP00000009641	ENSGWIG00000005703	Gouania_willdenowi
ENSTRUP00000054728	ENSTRUG00000021533	Takifugu_rubripes
ENSTNIP00000014531	ENSTNIG00000011581	Tetraodon_nigroviridis
ENSMMOP00000016375	ENSMMOG00000012493	Mola_mola
ENSATEP00000006990	ENSATEG00000004909	Anabas_testudineus
ENSBSLP00000009312	ENSBSLG00000004541	Betta_splendens
ENSAOCP00000026284	ENSAOCG00000000936	Amphiprion_ocellaris
ENSAPEP00000021153	ENSAPEG00000015108	Amphiprion_percula
ENSAPOP00000005954	ENSAPOG00000007719	Acanthochromis_polyacanthus
ENSPRNP00000018105	ENSPRNG00000009540	Parambassis_ranga
ENSSMAP00000015986	ENSSMAG00000009799	Scophthalmus_maximus
ENSCSEP00000027543	ENSCSEG00000017596	Cynoglossus_semilaevis
ENSLBEP00000032764	ENSLBEG00000024682	Labrus_bergylta
ENSHCOP00000024931	ENSHCOG00000014674	Hippocampus_comes
ENSPMGP00000020384	ENSPMGG00000016487	Periophthalmus_magnuspinnatus
ENSAMXP00000038230	ENSAMXG00000032350	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005054273	ENSAMXG00005024277	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000006652	ENSPNAG00000012641	Pygocentrus_nattereri
ENSEEEP00000033479	ENSEEEG00000015890	Electrophorus_electricus
ENSIPUP00000034618	ENSIPUG00000023248	Ictalurus_punctatus
ENSDARP00000014897	ENSDARG00000057853	Danio_rerio
ENSCHAP00000013057	ENSCHAG00000007188	Clupea_harengus
ENSDCDP00000040867	ENSDCDG00000026757	Denticeps_clupeoides
ENSDARP00000053138	ENSDARG00000036577	Danio_rerio
ENSPKIP00000025678	ENSPKIG00000008460	Paramormyrops_kingsleyae
ENSPKIP00000005816	ENSPKIG00000022347	Paramormyrops_kingsleyae
ENSSFOP00015027798	ENSSFOG00015017841	Scleropages_formosus
ENSLOCP00000010896	ENSLOCG00000008943	Lepisosteus_oculatus
ENSHHUP00000078290	ENSHHUG00000045643	Hucho_hucho
ENSLSDP00000001374	ENSLSDG00000001085	Lonchura_striata_domestica
ENSIPUP00000006706	ENSIPUG00000004647	Ictalurus_punctatus
ENSEEEP00000009187	ENSEEEG00000004722	Electrophorus_electricus
ENSAMXP00000029521	ENSAMXG00000036598	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005009959	ENSAMXG00005005605	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000000248	ENSPNAG00000000152	Pygocentrus_nattereri
ENSCHAP00000034312	ENSCHAG00000016256	Clupea_harengus
ENSPMAP00000001460	ENSPMAG00000001323	Petromyzon_marinus
ENSEBUP00000014342	ENSEBUG00000009037	Eptatretus_burgeri
ENSECRP00000017498	ENSECRG00000011674	Erpetoichthys_calabaricus
ENSCINP00000010648	ENSCING00000005181	Ciona_intestinalis
ENSSLDP00000002622	ENSSLDG00000002065	Seriola_lalandi_dorsalis
ENSSLDP00000009743	ENSSLDG00000007735	Seriola_lalandi_dorsalis
ENSPTEP00000007976	ENSPTEG00000009055	Piliocolobus_tephrosceles
ENSPTEP00000007720	ENSPTEG00000008781	Piliocolobus_tephrosceles
R10E11.2.1	WBGene00006911	Caenorhabditis_elegans_strain_N2
Y38F2AL.4.2	WBGene00006912	Caenorhabditis_elegans_strain_N2
ENSMMMP00000002009	ENSMMMG00000001836	Marmota_marmota_marmota
YEL027W_mRNA	YEL027W	Saccharomyces_cerevisiae_strain_S288C
