ENSPVIP00000018433	ENSPVIG00000014090	Pogona_vitticeps
ENSCGRP00000019380	ENSCGRG00000014113	Cricetulus_griseus_CriGri_1.0
ENSMAUP00000003276	ENSMAUG00000003521	Mesocricetus_auratus
ENSPEMP00000028068	ENSPEMG00000023702	Peromyscus_maniculatus_bairdii
ENSMOCP00000009818	ENSMOCG00000010021	Microtus_ochrogaster
ENSNGAP00000023325	ENSNGAG00000021926	Nannospalax_galili
ENSJJAP00000021624	ENSJJAG00000021928	Jaculus_jaculus
ENSDORP00000015924	ENSDORG00000029721	Dipodomys_ordii
ENSCLAP00000022937	ENSCLAG00000015738	Chinchilla_lanigera
ENSCPOP00000021379	ENSCPOG00000038035	Cavia_porcellus
ENSHGLP00000016198	ENSHGLG00000011596	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100025165	ENSHGLG00100018461	Heterocephalus_glaber_HetGla_1.0
ENSSTOP00000030789	ENSSTOG00000029657	Ictidomys_tridecemlineatus
ENSBTAP00000056593	ENSBTAG00000046542	Bos_taurus
ENSBMUP00000005014	ENSBMUG00000003935	Bos_mutus
ENSBBBP00000010241	ENSBBBG00000008938	Bison_bison_bison
ENSCHIP00000001042	ENSCHIG00000001631	Capra_hircus
ENSOARP00000012237	ENSOARG00000011420	Ovis_aries
ENSMLUP00000013666	ENSMLUG00000015010	Myotis_lucifugus
ENSPPRP00000016975	ENSPPRG00000009094	Panthera_pardus
ENSFCAP00000041689	ENSFCAG00000044623	Felis_catus
ENSCAFP00020021685	ENSCAFG00020017141	Canis_lupus_dingo
ENSVVUP00000031400	ENSVVUG00000022846	Vulpes_vulpes
ENSUAMP00000018498	ENSUAMG00000014669	Ursus_americanus
ENSECAP00000040524	ENSECAG00000039910	Equus_caballus
ENSEASP00005031806	ENSEASG00005021683	Equus_asinus_asinus
ENSCCNP00000007637	ENSCCNG00000008126	Castor_canadensis
ENSLAFP00000004776	ENSLAFG00000005697	Loxodonta_africana
ENSETEP00000006038	ENSETEG00000007439	Echinops_telfairi
ENSPCIP00000014384	ENSPCIG00000011221	Phascolarctos_cinereus
ENSVURP00010021988	ENSVURG00010016859	Vombatus_ursinus
ENSMODP00000043580	ENSMODG00000037294	Monodelphis_domestica
ENSSHAP00000006392	ENSSHAG00000005563	Sarcophilus_harrisii
ENSLACP00000023322	ENSLACG00000022686	Latimeria_chalumnae
ENSDCDP00000060959	ENSDCDG00000034896	Denticeps_clupeoides
ENSHCOP00000016998	ENSHCOG00000020812	Hippocampus_comes
ENSAMXP00005043675	ENSAMXG00005020326	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000050991	ENSAMXG00000037081	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000034873	ENSPNAG00000024415	Pygocentrus_nattereri
ENSEEEP00000051592	ENSEEEG00000024226	Electrophorus_electricus
ENSIPUP00000023236	ENSIPUG00000015716	Ictalurus_punctatus
ENSCHAP00000008597	ENSCHAG00000005190	Clupea_harengus
ENSCSEP00000013186	ENSCSEG00000008519	Cynoglossus_semilaevis
ENSGWIP00000001843	ENSGWIG00000001040	Gouania_willdenowi
ENSPNYP00000001696	ENSPNYG00000001370	Pundamilia_nyererei
ENSMZEP00005004101	ENSMZEG00005003176	Maylandia_zebra
ENSACLP00000004280	ENSACLG00000002889	Astatotilapia_calliptera
ENSHBUP00000028847	ENSHBUG00000012862	Haplochromis_burtoni
ENSNBRP00000022389	ENSNBRG00000017176	Neolamprologus_brichardi
ENSACIP00000016248	ENSACIG00000012651	Amphilophus_citrinellus
ENSSPAP00000018002	ENSSPAG00000013605	Stegastes_partitus
ENSSDUP00000028863	ENSSDUG00000020821	Seriola_dumerili
ENSSLDP00000017532	ENSSLDG00000013834	Seriola_lalandi_dorsalis
ENSLCAP00010046158	ENSLCAG00010021403	Lates_calcarifer
ENSCGOP00000029967	ENSCGOG00000013947	Cottoperca_gobio
ENSMALP00000029713	ENSMALG00000020565	Monopterus_albus
ENSMAMP00000024181	ENSMAMG00000016264	Mastacembelus_armatus
ENSATEP00000008154	ENSATEG00000005738	Anabas_testudineus
ENSATEP00000008208	ENSATEG00000005777	Anabas_testudineus
ENSAPEP00000001009	ENSAPEG00000000778	Amphiprion_percula
ENSAOCP00000021408	ENSAOCG00000006169	Amphiprion_ocellaris
ENSAPOP00000027875	ENSAPOG00000012674	Acanthochromis_polyacanthus
ENSPRNP00000001816	ENSPRNG00000001147	Parambassis_ranga
ENSLBEP00000036763	ENSLBEG00000027488	Labrus_bergylta
ENSPFOP00000003774	ENSPFOG00000003929	Poecilia_formosa
ENSPLAP00000005836	ENSPLAG00000007844	Poecilia_latipinna
ENSPMEP00000022861	ENSPMEG00000004003	Poecilia_mexicana
ENSPREP00000001230	ENSPREG00000000932	Poecilia_reticulata
ENSXMAP00000040845	ENSXMAG00000026908	Xiphophorus_maculatus
ENSGAFP00000017148	ENSGAFG00000011588	Gambusia_affinis
ENSFHEP00000022323	ENSFHEG00000002590	Fundulus_heteroclitus
ENSORLP00015034616	ENSORLG00015020703	Oryzias_latipes_ASM223469v1
ENSORLP00000031795	ENSORLG00000027163	Oryzias_latipes_ASM223467v1
ENSORLP00020000790	ENSORLG00020001491	Oryzias_latipes_ASM223471v1
ENSOMEP00000000556	ENSOMEG00000001443	Oryzias_melastigma
ENSBSLP00000029586	ENSBSLG00000014751	Betta_splendens
ENSSMAP00000028058	ENSSMAG00000017165	Scophthalmus_maximus
ENSMMOP00000009983	ENSMMOG00000007724	Mola_mola
ENSTRUP00000025340	ENSTRUG00000010072	Takifugu_rubripes
ENSGACP00000017995	ENSGACG00000013613	Gasterosteus_aculeatus
ENSKMAP00000009481	ENSKMAG00000007120	Kryptolebias_marmoratus
ENSPMGP00000025639	ENSPMGG00000020694	Periophthalmus_magnuspinnatus
ENSGMOP00000021072	ENSGMOG00000019594	Gadus_morhua
ENSHHUP00000088270	ENSHHUG00000051015	Hucho_hucho
ENSHHUP00000057839	ENSHHUG00000034450	Hucho_hucho
ENSELUP00000001759	ENSELUG00000003188	Esox_lucius
ENSDARP00000131093	ENSDARG00000101341	Danio_rerio
ENSSFOP00015034097	ENSSFOG00015021747	Scleropages_formosus
ENSPKIP00000032090	ENSPKIG00000012312	Paramormyrops_kingsleyae
ENSLOCP00000001942	ENSLOCG00000001689	Lepisosteus_oculatus
ENSECRP00000033616	ENSECRG00000022763	Erpetoichthys_calabaricus
