ENSGAGP00000029815	ENSGAGG00000021532	Gopherus_agassizii	ENSGAGT00000033854
ENSCABP00000017966	ENSCABG00000013346	Chelonoidis_abingdonii	ENSCABT00000019700
ENSCPBP00000037674	ENSCPBG00000026093	Chrysemys_picta_bellii
ENSGACP00000010762	ENSGACG00000008128	Gasterosteus_aculeatus
ENSLCAP00010060844	ENSLCAG00010028290	Lates_calcarifer
ENSSMAP00000028272	ENSSMAG00000017311	Scophthalmus_maximus
ENSSLDP00000023058	ENSSLDG00000017994	Seriola_lalandi_dorsalis
ENSHBUP00000025767	ENSHBUG00000007923	Haplochromis_burtoni
ENSACLP00000034559	ENSACLG00000023409	Astatotilapia_calliptera
ENSONIP00000016677	ENSONIG00000013262	Oreochromis_niloticus
ENSPRNP00000038382	ENSPRNG00000019032	Parambassis_ranga
ENSXMAP00000017602	ENSXMAG00000017563	Xiphophorus_maculatus
ENSXCOP00000001377	ENSXCOG00000001122	Xiphophorus_couchianus
ENSGAFP00000001358	ENSGAFG00000000957	Gambusia_affinis
ENSPFOP00000018069	ENSPFOG00000017979	Poecilia_formosa
ENSPMEP00000015681	ENSPMEG00000018268	Poecilia_mexicana
ENSPREP00000030958	ENSPREG00000020958	Poecilia_reticulata
ENSFHEP00000001095	ENSFHEG00000001841	Fundulus_heteroclitus
ENSORLP00020032274	ENSORLG00020017741	Oryzias_latipes_ASM223471v1
ENSORLP00015005455	ENSORLG00015006228	Oryzias_latipes_ASM223469v1
ENSORLP00000034285	ENSORLG00000028599	Oryzias_latipes_ASM223467v1
ENSCGOP00000043027	ENSCGOG00000019449	Cottoperca_gobio
ENSLBEP00000010404	ENSLBEG00000008040	Labrus_bergylta
ENSAPOP00000010588	ENSAPOG00000013076	Acanthochromis_polyacanthus
ENSHHUP00000051033	ENSHHUG00000030753	Hucho_hucho
ENSLOCP00000006439	ENSLOCG00000005344	Lepisosteus_oculatus
ENSLACP00000020716	ENSLACG00000018203	Latimeria_chalumnae
ENSCMIP00000012915	ENSCMIG00000006541	Callorhinchus_milii
ENSCINP00000024907	ENSCING00000013598	Ciona_intestinalis
