ENSSFOP00015036492	ENSSFOG00015023212	Scleropages_formosus
ENSPMJP00000021152	ENSPMJG00000015698	Parus_major
ENSFALP00000010652	ENSFALG00000010217	Ficedula_albicollis
ENSLSDP00000020328	ENSLSDG00000014402	Lonchura_striata_domestica
ENSTGUP00000011348	ENSTGUG00000011005	Taeniopygia_guttata
ENSJHYP00000016037	ENSJHYG00000012295	Junco_hyemalis
ENSZALP00000004766	ENSZALG00000004450	Zonotrichia_albicollis
ENSSCAP00000017581	ENSSCAG00000012762	Serinus_canaria
ENSLCOP00000005875	ENSLCOG00000004361	Lepidothrix_coronata
ENSMVIP00005002085	ENSMVIG00005001632	Manacus_vitellinus
ENSMUNP00000007892	ENSMUNG00000006303	Melopsittacus_undulatus
ENSCPRP00005023323	ENSCPRG00005016184	Crocodylus_porosus
ENSGAGP00000019097	ENSGAGG00000014125	Gopherus_agassizii
ENSCABP00000021866	ENSCABG00000016112	Chelonoidis_abingdonii
ENSCPBP00000006433	ENSCPBG00000005120	Chrysemys_picta_bellii
ENSPSIP00000019873	ENSPSIG00000017623	Pelodiscus_sinensis
ENSACAP00000017694	ENSACAG00000017971	Anolis_carolinensis
ENSPVIP00000032918	ENSPVIG00000024109	Pogona_vitticeps
ENSSMRP00000013608	ENSSMRG00000010572	Salvator_merianae
ENSNSUP00000000750	ENSNSUG00000000718	Notechis_scutatus
ENSPCIP00000015120	ENSPCIG00000011787	Phascolarctos_cinereus
ENSVURP00010001438	ENSVURG00010001212	Vombatus_ursinus
ENSMEUP00000008066	ENSMEUG00000008833	Notamacropus_eugenii
ENSSHAP00000016302	ENSSHAG00000013870	Sarcophilus_harrisii
ENSMODP00000011741	ENSMODG00000009398	Monodelphis_domestica
ENSCHOP00000002007	ENSCHOG00000002270	Choloepus_hoffmanni
ENSDNOP00000023596	ENSDNOG00000038623	Dasypus_novemcinctus
ENSLAFP00000004972	ENSLAFG00000005932	Loxodonta_africana
ENSPCAP00000004011	ENSPCAG00000004295	Procavia_capensis
ENSUMAP00000012945	ENSUMAG00000009575	Ursus_maritimus
ENSUAMP00000033091	ENSUAMG00000025225	Ursus_americanus
ENSAMEP00000013011	ENSAMEG00000012358	Ailuropoda_melanoleuca
ENSMPUP00000010565	ENSMPUG00000010644	Mustela_putorius_furo
ENSNVIP00000004672	ENSNVIG00000003730	Neovison_vison
ENSCAFP00020019422	ENSCAFG00020015450	Canis_lupus_dingo
ENSCAFP00000061426	ENSCAFG00000006955	Canis_lupus_familiaris
ENSVVUP00000024251	ENSVVUG00000017778	Vulpes_vulpes
ENSPPRP00000022645	ENSPPRG00000013118	Panthera_pardus
ENSPTIP00000015737	ENSPTIG00000014739	Panthera_tigris_altaica
ENSFCAP00000028989	ENSFCAG00000014408	Felis_catus
ENSOARP00000014878	ENSOARG00000013873	Ovis_aries
ENSCHIP00000002724	ENSCHIG00000006425	Capra_hircus
ENSBIXP00000034406	ENSBIXG00000017349	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005041086	ENSBIXG00005004106	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000004487	ENSBTAG00000003454	Bos_taurus
ENSBMUP00000017631	ENSBMUG00000013345	Bos_mutus
ENSBBBP00000023262	ENSBBBG00000017756	Bison_bison_bison
ENSTTRP00000011036	ENSTTRG00000011639	Tursiops_truncatus
ENSSSCP00000006675	ENSSSCG00000006262	Sus_scrofa_strain_reference
ENSEEUP00000003939	ENSEEUG00000004346	Erinaceus_europaeus
ENSEASP00005029868	ENSEASG00005020310	Equus_asinus_asinus
ENSECAP00000048641	ENSECAG00000018510	Equus_caballus
ENSPVAP00000004962	ENSPVAG00000005243	Pteropus_vampyrus
ENSMLUP00000000910	ENSMLUG00000001001	Myotis_lucifugus
ENSHGLP00100009952	ENSHGLG00100007386	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000023925	ENSHGLG00000017055	Heterocephalus_glaber_HetGla_female_1.0
ENSFDAP00000004852	ENSFDAG00000006330	Fukomys_damarensis
ENSCPOP00000031273	ENSCPOG00000038533	Cavia_porcellus
ENSCAPP00000005634	ENSCAPG00000007920	Cavia_aperea
ENSODEP00000003684	ENSODEG00000002823	Octodon_degus
ENSCLAP00000023343	ENSCLAG00000016009	Chinchilla_lanigera
ENSDORP00000005928	ENSDORG00000006333	Dipodomys_ordii
ENSMSIP00000028350	ENSMSIG00000023817	Mus_spicilegus
MGP_CAROLIEiJ_P0016571	MGP_CAROLIEiJ_G0013926	Mus_caroli_strain_CAROLI_EIJ
MGP_SPRETEiJ_P0017547	MGP_SPRETEiJ_G0014730	Mus_spretus_strain_SPRET/EiJ
ENSMUSP00000113398	ENSMUSG00000002459	Mus_musculus_strain_reference_(CL57BL6)
MGP_PahariEiJ_P0056921	MGP_PahariEiJ_G0023892	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000072419	ENSRNOG00000008100	Rattus_norvegicus
ENSMUGP00000030933	ENSMUGG00000025730	Meriones_unguiculatus
ENSCGRP00015031139	ENSCGRG00015023470	Cricetulus_griseus_CriGri-PICR
ENSCGRP00001026576	ENSCGRG00001023847	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00000006846	ENSCGRG00000004989	Cricetulus_griseus_CriGri_1.0
ENSMAUP00000016887	ENSMAUG00000015889	Mesocricetus_auratus
ENSMOCP00000026006	ENSMOCG00000021946	Microtus_ochrogaster
ENSPEMP00000008167	ENSPEMG00000009893	Peromyscus_maniculatus_bairdii
ENSNGAP00000011393	ENSNGAG00000013569	Nannospalax_galili
ENSJJAP00000002522	ENSJJAG00000004359	Jaculus_jaculus
ENSSTOP00000013702	ENSSTOG00000015292	Ictidomys_tridecemlineatus
ENSUPAP00010003705	ENSUPAG00010003027	Urocitellus_parryii
ENSSDAP00000014067	ENSSDAG00000012680	Spermophilus_dauricus
ENSOCUP00000038814	ENSOCUG00000001051	Oryctolagus_cuniculus
ENSOPRP00000000830	ENSOPRG00000000904	Ochotona_princeps
ENSPPAP00000020919	ENSPPAG00000033679	Pan_paniscus
ENSPTRP00000062037	ENSPTRG00000020250	Pan_troglodytes
ENSGGOP00000001370	ENSGGOG00000001386	Gorilla_gorilla
ENSP00000297313	ENSG00000147509	Homo_sapiens
ENSPPYP00000020846	ENSPPYG00000018588	Pongo_abelii
ENSNLEP00000001142	ENSNLEG00000000956	Nomascus_leucogenys
ENSCATP00000024007	ENSCATG00000035536	Cercocebus_atys
ENSPANP00000028455	ENSPANG00000017181	Papio_anubis
ENSTGEP00000019852	ENSTGEG00000015977	Theropithecus_gelada
ENSMMUP00000049095	ENSMMUG00000015417	Macaca_mulatta
ENSMNEP00000037974	ENSMNEG00000042031	Macaca_nemestrina
ENSMFAP00000016309	ENSMFAG00000031333	Macaca_fascicularis
ENSMLEP00000028903	ENSMLEG00000038660	Mandrillus_leucophaeus
ENSCSAP00000010801	ENSCSAG00000014690	Chlorocebus_sabaeus
ENSRBIP00000037115	ENSRBIG00000042151	Rhinopithecus_bieti
ENSRROP00000019684	ENSRROG00000033832	Rhinopithecus_roxellana
ENSCANP00000030777	ENSCANG00000039058	Colobus_angolensis_palliatus
ENSPTEP00000031529	ENSPTEG00000030440	Piliocolobus_tephrosceles
ENSCJAP00000026616	ENSCJAG00000014461	Callithrix_jacchus
ENSSBOP00000008815	ENSSBOG00000021303	Saimiri_boliviensis_boliviensis
ENSCCAP00000022578	ENSCCAG00000029095	Cebus_capucinus_imitator
ENSANAP00000033210	ENSANAG00000034281	Aotus_nancymaae
ENSTSYP00000012711	ENSTSYG00000013862	Carlito_syrichta
ENSPSMP00000020481	ENSPSMG00000014458	Prolemur_simus
ENSPCOP00000019832	ENSPCOG00000021873	Propithecus_coquereli
ENSMICP00000037066	ENSMICG00000015672	Microcebus_murinus
ENSOGAP00000016370	ENSOGAG00000028530	Otolemur_garnettii
ENSOANP00000011596	ENSOANG00000007283	Ornithorhynchus_anatinus
ENSXETP00000039125	ENSXETG00000017873	Xenopus_tropicalis
ENSLACP00000018821	ENSLACG00000016566	Latimeria_chalumnae
