FBpp0303515	FBgn0261647	Drosophila_melanogaster
ENSEASP00005010736	ENSEASG00005007590	Equus_asinus_asinus
ENSECAP00000000531	ENSECAG00000000763	Equus_caballus
ENSUAMP00000025823	ENSUAMG00000020050	Ursus_americanus
ENSUMAP00000005929	ENSUMAG00000004684	Ursus_maritimus
ENSAMEP00000001310	ENSAMEG00000001247	Ailuropoda_melanoleuca
ENSMPUP00000002452	ENSMPUG00000002480	Mustela_putorius_furo
ENSNVIP00000005945	ENSNVIG00000004757	Neovison_vison
ENSCAFP00000047725	ENSCAFG00000005088	Canis_lupus_familiaris
ENSCAFP00020032860	ENSCAFG00020025547	Canis_lupus_dingo
ENSVVUP00000007653	ENSVVUG00000005798	Vulpes_vulpes
ENSPPRP00000017404	ENSPPRG00000009370	Panthera_pardus
ENSPTIP00000007412	ENSPTIG00000009070	Panthera_tigris_altaica
ENSFCAP00000018035	ENSFCAG00000022981	Felis_catus
ENSTTRP00000005777	ENSTTRG00000006107	Tursiops_truncatus
ENSSSCP00000012010	ENSSSCG00000011264	Sus_scrofa_strain_reference
ENSOARP00000002372	ENSOARG00000002241	Ovis_aries
ENSCHIP00000025007	ENSCHIG00000021961	Capra_hircus
ENSBIXP00000002524	ENSBIXG00000008994	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005041041	ENSBIXG00005023914	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBMUP00000022674	ENSBMUG00000017058	Bos_mutus
ENSBTAP00000067242	ENSBTAG00000003845	Bos_taurus
ENSBBBP00000013509	ENSBBBG00000021178	Bison_bison_bison
ENSDNOP00000019328	ENSDNOG00000030801	Dasypus_novemcinctus
ENSDORP00000006051	ENSDORG00000006461	Dipodomys_ordii
ENSPCIP00000049301	ENSPCIG00000036292	Phascolarctos_cinereus
ENSVURP00010015381	ENSVURG00010011783	Vombatus_ursinus
ENSMEUP00000008928	ENSMEUG00000009783	Notamacropus_eugenii
ENSPKIP00000035433	ENSPKIG00000014397	Paramormyrops_kingsleyae
ENSSFOP00015037425	ENSSFOG00015023818	Scleropages_formosus
ENSLCRP00005061750	ENSLCRG00005022745	Larimichthys_crocea
ENSHCOP00000012414	ENSHCOG00000015437	Hippocampus_comes
ENSMALP00000017812	ENSMALG00000012433	Monopterus_albus
ENSMAMP00000025264	ENSMAMG00000016973	Mastacembelus_armatus
ENSSDUP00000001747	ENSSDUG00000001380	Seriola_dumerili
ENSSLDP00000004254	ENSSLDG00000003389	Seriola_lalandi_dorsalis
ENSLCAP00010010726	ENSLCAG00010005117	Lates_calcarifer
ENSSMAP00000021752	ENSSMAG00000013318	Scophthalmus_maximus
ENSATEP00000008760	ENSATEG00000006172	Anabas_testudineus
ENSBSLP00000047944	ENSBSLG00000022790	Betta_splendens
ENSCGOP00000020760	ENSCGOG00000010058	Cottoperca_gobio
ENSGACP00000016729	ENSGACG00000012661	Gasterosteus_aculeatus
ENSTRUP00000017132	ENSTRUG00000006981	Takifugu_rubripes
ENSTNIP00000010739	ENSTNIG00000007919	Tetraodon_nigroviridis
ENSMMOP00000017765	ENSMMOG00000013484	Mola_mola
ENSLBEP00000004465	ENSLBEG00000003436	Labrus_bergylta
ENSFHEP00000032073	ENSFHEG00000018346	Fundulus_heteroclitus
ENSCVAP00000028359	ENSCVAG00000015366	Cyprinodon_variegatus
ENSXMAP00000031432	ENSXMAG00000029766	Xiphophorus_maculatus
ENSXCOP00000010381	ENSXCOG00000007864	Xiphophorus_couchianus
ENSPFOP00000027248	ENSPFOG00000015623	Poecilia_formosa
ENSPLAP00000030713	ENSPLAG00000022046	Poecilia_latipinna
ENSPMEP00000005914	ENSPMEG00000007343	Poecilia_mexicana
ENSPREP00000031945	ENSPREG00000021642	Poecilia_reticulata
ENSGAFP00000024506	ENSGAFG00000016535	Gambusia_affinis
ENSKMAP00000026423	ENSKMAG00000019611	Kryptolebias_marmoratus
ENSORLP00000045271	ENSORLG00000011730	Oryzias_latipes_ASM223467v1
ENSORLP00020007661	ENSORLG00020000700	Oryzias_latipes_ASM223471v1
ENSORLP00015023267	ENSORLG00015003127	Oryzias_latipes_ASM223469v1
ENSOMEP00000010680	ENSOMEG00000011955	Oryzias_melastigma
ENSGWIP00000050063	ENSGWIG00000024378	Gouania_willdenowi
ENSHBUP00000020757	ENSHBUG00000023036	Haplochromis_burtoni
ENSPNYP00000022952	ENSPNYG00000017336	Pundamilia_nyererei
ENSMZEP00005015329	ENSMZEG00005011512	Maylandia_zebra
ENSACLP00000027423	ENSACLG00000018641	Astatotilapia_calliptera
ENSNBRP00000021348	ENSNBRG00000016389	Neolamprologus_brichardi
ENSONIP00000019661	ENSONIG00000015623	Oreochromis_niloticus
ENSACIP00000014037	ENSACIG00000010903	Amphilophus_citrinellus
ENSAOCP00000007893	ENSAOCG00000011772	Amphiprion_ocellaris
ENSAPEP00000029970	ENSAPEG00000021308	Amphiprion_percula
ENSAPOP00000026672	ENSAPOG00000001046	Acanthochromis_polyacanthus
ENSSPAP00000030302	ENSSPAG00000022757	Stegastes_partitus
ENSPRNP00000021468	ENSPRNG00000011079	Parambassis_ranga
ENSPMGP00000024113	ENSPMGG00000019499	Periophthalmus_magnuspinnatus
ENSGMOP00000004754	ENSGMOG00000004457	Gadus_morhua
ENSHHUP00000088090	ENSHHUG00000050922	Hucho_hucho
ENSELUP00000015975	ENSELUG00000015843	Esox_lucius
ENSCHAP00000055835	ENSCHAG00000025272	Clupea_harengus
ENSDCDP00000023383	ENSDCDG00000017798	Denticeps_clupeoides
ENSDARP00000041876	ENSDARG00000031426	Danio_rerio
ENSAMXP00005057352	ENSAMXG00005025324	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000046012	ENSAMXG00000034148	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000031905	ENSPNAG00000019477	Pygocentrus_nattereri
ENSIPUP00000018279	ENSIPUG00000012422	Ictalurus_punctatus
ENSEEEP00000010453	ENSEEEG00000005284	Electrophorus_electricus
ENSDARP00000098740	ENSDARG00000038429	Danio_rerio
ENSDCDP00000004147	ENSDCDG00000002119	Denticeps_clupeoides
ENSPFOP00000013821	ENSPFOG00000013790	Poecilia_formosa
ENSPLAP00000028923	ENSPLAG00000018698	Poecilia_latipinna
ENSPMEP00000000954	ENSPMEG00000001805	Poecilia_mexicana
ENSPREP00000031555	ENSPREG00000021382	Poecilia_reticulata
ENSXMAP00000009237	ENSXMAG00000009214	Xiphophorus_maculatus
ENSXCOP00000013430	ENSXCOG00000010184	Xiphophorus_couchianus
ENSGAFP00000007042	ENSGAFG00000004799	Gambusia_affinis
ENSCVAP00000014771	ENSCVAG00000017459	Cyprinodon_variegatus
ENSFHEP00000029108	ENSFHEG00000013628	Fundulus_heteroclitus
ENSTRUP00000055473	ENSTRUG00000025452	Takifugu_rubripes
ENSTNIP00000015724	ENSTNIG00000012749	Tetraodon_nigroviridis
ENSHCOP00000009026	ENSHCOG00000011387	Hippocampus_comes
ENSPMGP00000006160	ENSPMGG00000005185	Periophthalmus_magnuspinnatus
ENSBSLP00000009732	ENSBSLG00000004746	Betta_splendens
ENSLCRP00005049935	ENSLCRG00005018823	Larimichthys_crocea
ENSLBEP00000026075	ENSLBEG00000019878	Labrus_bergylta
ENSGACP00000004716	ENSGACG00000003601	Gasterosteus_aculeatus
ENSPRNP00000048960	ENSPRNG00000023388	Parambassis_ranga
ENSSLDP00000018796	ENSSLDG00000014777	Seriola_lalandi_dorsalis
ENSSDUP00000023796	ENSSDUG00000017297	Seriola_dumerili
ENSLCAP00010021527	ENSLCAG00010010149	Lates_calcarifer
ENSATEP00000011035	ENSATEG00000007675	Anabas_testudineus
ENSSMAP00000021436	ENSSMAG00000013145	Scophthalmus_maximus
ENSCGOP00000044805	ENSCGOG00000020095	Cottoperca_gobio
ENSAOCP00000029960	ENSAOCG00000020582	Amphiprion_ocellaris
ENSAPEP00000024308	ENSAPEG00000017300	Amphiprion_percula
ENSAPOP00000012200	ENSAPOG00000014839	Acanthochromis_polyacanthus
ENSSPAP00000024505	ENSSPAG00000018525	Stegastes_partitus
ENSKMAP00000015368	ENSKMAG00000011508	Kryptolebias_marmoratus
ENSMZEP00005026236	ENSMZEG00005019565	Maylandia_zebra
ENSACLP00000040590	ENSACLG00000027338	Astatotilapia_calliptera
ENSPNYP00000007506	ENSPNYG00000005761	Pundamilia_nyererei
ENSHBUP00000030851	ENSHBUG00000016137	Haplochromis_burtoni
ENSNBRP00000023187	ENSNBRG00000017756	Neolamprologus_brichardi
ENSONIP00000007368	ENSONIG00000005849	Oreochromis_niloticus
ENSACIP00000024951	ENSACIG00000019328	Amphilophus_citrinellus
ENSGWIP00000053690	ENSGWIG00000025781	Gouania_willdenowi
ENSORLP00020028732	ENSORLG00020012356	Oryzias_latipes_ASM223471v1
ENSORLP00000012400	ENSORLG00000009885	Oryzias_latipes_ASM223467v1
ENSORLP00015011262	ENSORLG00015012061	Oryzias_latipes_ASM223469v1
ENSOMEP00000004630	ENSOMEG00000005600	Oryzias_melastigma
ENSMMOP00000008531	ENSMMOG00000006592	Mola_mola
ENSCSEP00000028038	ENSCSEG00000017918	Cynoglossus_semilaevis
ENSMAMP00000003589	ENSMAMG00000002455	Mastacembelus_armatus
ENSMALP00000010254	ENSMALG00000007309	Monopterus_albus
ENSGMOP00000001488	ENSGMOG00000001419	Gadus_morhua
ENSHHUP00000017755	ENSHHUG00000011057	Hucho_hucho
ENSHHUP00000036120	ENSHHUG00000022693	Hucho_hucho
ENSELUP00000027614	ENSELUG00000003916	Esox_lucius
ENSPKIP00000031553	ENSPKIG00000011992	Paramormyrops_kingsleyae
ENSLOCP00000012052	ENSLOCG00000009861	Lepisosteus_oculatus
ENSECRP00000006474	ENSECRG00000004319	Erpetoichthys_calabaricus
ENSCMIP00000019179	ENSCMIG00000008974	Callorhinchus_milii
ENSPSMP00000026137	ENSPSMG00000018342	Prolemur_simus
ENSPCOP00000006080	ENSPCOG00000014145	Propithecus_coquereli
ENSMICP00000041194	ENSMICG00000043238	Microcebus_murinus
ENSPTRP00000008449	ENSPTRG00000004948	Pan_troglodytes
ENSPPAP00000041273	ENSPPAG00000043252	Pan_paniscus
ENSP00000228515	ENSG00000110925	Homo_sapiens
ENSGGOP00000010168	ENSGGOG00000010425	Gorilla_gorilla
ENSPPYP00000005160	ENSPPYG00000004521	Pongo_abelii
ENSNLEP00000029649	ENSNLEG00000029302	Nomascus_leucogenys
ENSRROP00000034260	ENSRROG00000040690	Rhinopithecus_roxellana
ENSRBIP00000042269	ENSRBIG00000044429	Rhinopithecus_bieti
ENSPTEP00000001633	ENSPTEG00000001817	Piliocolobus_tephrosceles
ENSCANP00000021308	ENSCANG00000034086	Colobus_angolensis_palliatus
ENSMFAP00000020570	ENSMFAG00000033239	Macaca_fascicularis
ENSMMUP00000016354	ENSMMUG00000012457	Macaca_mulatta
ENSMNEP00000008607	ENSMNEG00000028791	Macaca_nemestrina
ENSMLEP00000034605	ENSMLEG00000041452	Mandrillus_leucophaeus
ENSCATP00000038389	ENSCATG00000041885	Cercocebus_atys
ENSCSAP00000002219	ENSCSAG00000005912	Chlorocebus_sabaeus
ENSTGEP00000004964	ENSTGEG00000004154	Theropithecus_gelada
ENSPANP00000009775	ENSPANG00000026023	Papio_anubis
ENSSBOP00000006498	ENSSBOG00000020225	Saimiri_boliviensis_boliviensis
ENSCCAP00000029427	ENSCCAG00000032771	Cebus_capucinus_imitator
ENSCJAP00000032411	ENSCJAG00000017590	Callithrix_jacchus
ENSANAP00000011185	ENSANAG00000023553	Aotus_nancymaae
ENSUPAP00010003873	ENSUPAG00010003165	Urocitellus_parryii
ENSSDAP00000008404	ENSSDAG00000007667	Spermophilus_dauricus
ENSSTOP00000029749	ENSSTOG00000009118	Ictidomys_tridecemlineatus
ENSMMMP00000026657	ENSMMMG00000023325	Marmota_marmota_marmota
ENSMAUP00000013589	ENSMAUG00000013590	Mesocricetus_auratus
ENSEASP00005008263	ENSEASG00005005970	Equus_asinus_asinus
ENSECAP00000017852	ENSECAG00000020403	Equus_caballus
ENSPVAP00000013921	ENSPVAG00000014770	Pteropus_vampyrus
ENSBIXP00000018464	ENSBIXG00000022311	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005013305	ENSBIXG00005002832	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBMUP00000035248	ENSBMUG00000026218	Bos_mutus
ENSBTAP00000014517	ENSBTAG00000010928	Bos_taurus
ENSBBBP00000013946	ENSBBBG00000007331	Bison_bison_bison
ENSCHIP00000017243	ENSCHIG00000017177	Capra_hircus
ENSOARP00000018688	ENSOARG00000017411	Ovis_aries
ENSSSCP00000032092	ENSSSCG00000037029	Sus_scrofa_strain_reference
ENSTTRP00000013119	ENSTTRG00000013833	Tursiops_truncatus
ENSCAFP00000011620	ENSCAFG00000007860	Canis_lupus_familiaris
ENSCAFP00020018592	ENSCAFG00020014797	Canis_lupus_dingo
ENSVVUP00000038836	ENSVVUG00000027692	Vulpes_vulpes
ENSMPUP00000005332	ENSMPUG00000005371	Mustela_putorius_furo
ENSNVIP00000006479	ENSNVIG00000005140	Neovison_vison
ENSUMAP00000011389	ENSUMAG00000008561	Ursus_maritimus
ENSUAMP00000019830	ENSUAMG00000015691	Ursus_americanus
ENSAMEP00000002276	ENSAMEG00000002168	Ailuropoda_melanoleuca
ENSPPRP00000012893	ENSPPRG00000006285	Panthera_pardus
ENSPTIP00000016270	ENSPTIG00000015106	Panthera_tigris_altaica
ENSFCAP00000034568	ENSFCAG00000004406	Felis_catus
ENSSARP00000003700	ENSSARG00000004097	Sorex_araneus
ENSEEUP00000008106	ENSEEUG00000008921	Erinaceus_europaeus
ENSMLUP00000012659	ENSMLUG00000013915	Myotis_lucifugus
ENSDORP00000027426	ENSDORG00000026384	Dipodomys_ordii
ENSCCNP00000022246	ENSCCNG00000021910	Castor_canadensis
ENSPEMP00000011096	ENSPEMG00000011851	Peromyscus_maniculatus_bairdii
ENSMOCP00000022544	ENSMOCG00000019553	Microtus_ochrogaster
ENSCGRP00015038248	ENSCGRG00015028583	Cricetulus_griseus_CriGri-PICR
ENSCGRP00001007703	ENSCGRG00001010089	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00000000929	ENSCGRG00000000731	Cricetulus_griseus_CriGri_1.0
MGP_SPRETEiJ_P0041678	MGP_SPRETEiJ_G0021185	Mus_spretus_strain_SPRET/EiJ
ENSMSIP00000024928	ENSMSIG00000021085	Mus_spicilegus
ENSMUSP00000052144	ENSMUSG00000044636	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0039842	MGP_CAROLIEiJ_G0020292	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0043190	MGP_PahariEiJ_G0020293	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000026613	ENSRNOG00000019653	Rattus_norvegicus
ENSMUGP00000025162	ENSMUGG00000021006	Meriones_unguiculatus
ENSNGAP00000013938	ENSNGAG00000015375	Nannospalax_galili
ENSJJAP00000015773	ENSJJAG00000017839	Jaculus_jaculus
ENSODEP00000017727	ENSODEG00000013075	Octodon_degus
ENSCLAP00000000991	ENSCLAG00000000767	Chinchilla_lanigera
ENSCAPP00000007959	ENSCAPG00000009758	Cavia_aperea
ENSCPOP00000028256	ENSCPOG00000035299	Cavia_porcellus
ENSHGLP00000010961	ENSHGLG00000007864	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100025892	ENSHGLG00100018990	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000005720	ENSFDAG00000014650	Fukomys_damarensis
ENSOCUP00000007786	ENSOCUG00000009020	Oryctolagus_cuniculus
ENSOPRP00000005258	ENSOPRG00000005740	Ochotona_princeps
ENSOGAP00000007133	ENSOGAG00000007966	Otolemur_garnettii
ENSTBEP00000010417	ENSTBEG00000012047	Tupaia_belangeri
ENSDNOP00000017519	ENSDNOG00000023591	Dasypus_novemcinctus
ENSLAFP00000013949	ENSLAFG00000016619	Loxodonta_africana
ENSPCAP00000013187	ENSPCAG00000014145	Procavia_capensis
ENSPCIP00000021246	ENSPCIG00000016119	Phascolarctos_cinereus
ENSVURP00010009571	ENSVURG00010007407	Vombatus_ursinus
ENSMEUP00000000974	ENSMEUG00000001056	Notamacropus_eugenii
ENSTSYP00000029153	ENSTSYG00000033860	Carlito_syrichta
ENSETEP00000013647	ENSETEG00000016818	Echinops_telfairi
ENSACAP00000012185	ENSACAG00000012424	Anolis_carolinensis
ENSPVIP00000008754	ENSPVIG00000007035	Pogona_vitticeps
ENSNSUP00000004402	ENSNSUG00000003512	Notechis_scutatus
ENSSMRP00000010847	ENSSMRG00000008585	Salvator_merianae
ENSSPUP00000008455	ENSSPUG00000006567	Sphenodon_punctatus
ENSCABP00000009842	ENSCABG00000007387	Chelonoidis_abingdonii
ENSGAGP00000028783	ENSGAGG00000020858	Gopherus_agassizii
ENSCPBP00000025537	ENSCPBG00000018156	Chrysemys_picta_bellii
ENSPSIP00000016962	ENSPSIG00000015075	Pelodiscus_sinensis
ENSAHAP00000014704	ENSAHAG00000010593	Apteryx_haastii
ENSAOWP00000027404	ENSAOWG00000018467	Apteryx_owenii
ENSARWP00000024878	ENSARWG00000016950	Apteryx_rowi
ENSDNVP00000027652	ENSDNVG00000019217	Dromaius_novaehollandiae
ENSAPLP00000028187	ENSAPLG00000026770	Anas_platyrhynchos_platyrhynchos
ENSABRP00000005672	ENSABRG00000005314	Anser_brachyrhynchus
ENSMGAP00000009678	ENSMGAG00000009378	Meleagris_gallopavo
ENSGALP00000054555	ENSGALG00000032004	Gallus_gallus
ENSNMEP00000017260	ENSNMEG00000015123	Numida_meleagris
ENSCJPP00005004525	ENSCJPG00005004468	Coturnix_japonica
ENSCPUP00000027503	ENSCPUG00000018527	Calidris_pugnax
ENSCPGP00000011404	ENSCPGG00000008145	Calidris_pygmaea
ENSLSDP00000003477	ENSLSDG00000002655	Lonchura_striata_domestica
ENSSCAP00000001796	ENSSCAG00000001532	Serinus_canaria
ENSPMJP00000017744	ENSPMJG00000013317	Parus_major
ENSNPEP00000014683	ENSNPEG00000010971	Nothoprocta_perdicaria
ENSXETP00000045187	ENSXETG00000021012	Xenopus_tropicalis
ENSLACP00000013835	ENSLACG00000012180	Latimeria_chalumnae
ENSORLP00020027316	ENSORLG00020010216	Oryzias_latipes_ASM223471v1
ENSORLP00000035917	ENSORLG00000028065	Oryzias_latipes_ASM223467v1
ENSORLP00015023993	ENSORLG00015004259	Oryzias_latipes_ASM223469v1
ENSOMEP00000019245	ENSOMEG00000021086	Oryzias_melastigma
ENSGWIP00000038989	ENSGWIG00000019857	Gouania_willdenowi
ENSHCOP00000005270	ENSHCOG00000006917	Hippocampus_comes
ENSPMGP00000001043	ENSPMGG00000000950	Periophthalmus_magnuspinnatus
ENSGACP00000014476	ENSGACG00000010943	Gasterosteus_aculeatus
ENSTNIP00000015498	ENSTNIG00000012529	Tetraodon_nigroviridis
ENSPMEP00000032603	ENSPMEG00000020576	Poecilia_mexicana
ENSPLAP00000004958	ENSPLAG00000006762	Poecilia_latipinna
ENSPFOP00000011853	ENSPFOG00000011846	Poecilia_formosa
ENSPREP00000033202	ENSPREG00000022508	Poecilia_reticulata
ENSXMAP00000012027	ENSXMAG00000012012	Xiphophorus_maculatus
ENSXCOP00000019210	ENSXCOG00000014440	Xiphophorus_couchianus
ENSGAFP00000030707	ENSGAFG00000020695	Gambusia_affinis
ENSFHEP00000005807	ENSFHEG00000006794	Fundulus_heteroclitus
ENSCVAP00000012321	ENSCVAG00000014722	Cyprinodon_variegatus
ENSKMAP00000007127	ENSKMAG00000005382	Kryptolebias_marmoratus
ENSONIP00000021013	ENSONIG00000016679	Oreochromis_niloticus
ENSTRUP00000038071	ENSTRUG00000014896	Takifugu_rubripes
ENSCSEP00000023911	ENSCSEG00000015249	Cynoglossus_semilaevis
ENSSDUP00000003815	ENSSDUG00000002887	Seriola_dumerili
ENSSLDP00000018805	ENSSLDG00000014785	Seriola_lalandi_dorsalis
ENSLCAP00010049857	ENSLCAG00010023222	Lates_calcarifer
ENSMAMP00000003811	ENSMAMG00000002600	Mastacembelus_armatus
ENSATEP00000035153	ENSATEG00000024159	Anabas_testudineus
