ENSCABP00000017725	ENSCABG00000013179	Chelonoidis_abingdonii
ENSMMMP00000027709	ENSMMMG00000024201	Marmota_marmota_marmota
ENSCCEP00000016527	ENSCCEG00000015452	Cyanistes_caeruleus
ENSVURP00010013412	ENSVURG00010010330	Vombatus_ursinus
ENSODEP00000022117	ENSODEG00000016248	Octodon_degus
ENSTGUP00000002933	ENSTGUG00000002843	Taeniopygia_guttata
ENSP00000355900	ENSG00000162814	Homo_sapiens
ENSSLDP00000032262	ENSSLDG00000024777	Seriola_lalandi_dorsalis
ENSAMXP00005002185	ENSAMXG00005001179	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
FBpp0071883	FBgn0034826	Drosophila_melanogaster	FBtr0071973
ENSPMJP00000017958	ENSPMJG00000013459	Parus_major
ENSHGLP00000002403	ENSHGLG00000001820	Heterocephalus_glaber_HetGla_female_1.0
ENSMALP00000010996	ENSMALG00000007832	Monopterus_albus
ENSCHIP00000032273	ENSCHIG00000026303	Capra_hircus
ENSSCAP00000007427	ENSSCAG00000005721	Serinus_canaria
ENSGGOP00000042735	ENSGGOG00000009448	Gorilla_gorilla
ENSMODP00000057786	ENSMODG00000004247	Monodelphis_domestica
ENSGAFP00000013207	ENSGAFG00000008902	Gambusia_affinis
ENSGALP00000069672	ENSGALG00000009616	Gallus_gallus
ENSTGEP00000008175	ENSTGEG00000006683	Theropithecus_gelada
ENSLCRP00005052231	ENSLCRG00005019642	Larimichthys_crocea
ENSTSYP00000000022	ENSTSYG00000000024	Carlito_syrichta
ENSCINP00000016567	ENSCING00000008110	Ciona_intestinalis
FBpp0289840	FBgn0028857	Drosophila_melanogaster	FBtr0300613
ENSAOWP00000020999	ENSAOWG00000014209	Apteryx_owenii
ENSNGAP00000004938	ENSNGAG00000006816	Nannospalax_galili
ENSSMAP00000009631	ENSSMAG00000005917	Scophthalmus_maximus
ENSAOCP00000000846	ENSAOCG00000003748	Amphiprion_ocellaris
ENSABRP00000018270	ENSABRG00000015701	Anser_brachyrhynchus
ENSVPAP00000004820	ENSVPAG00000005195	Vicugna_pacos
ENSEEUP00000003761	ENSEEUG00000004145	Erinaceus_europaeus
ENSUPAP00010011926	ENSUPAG00010009658	Urocitellus_parryii
ENSSSCP00000037491	ENSSSCG00000029778	Sus_scrofa_strain_reference
ENSPMAP00000007743	ENSPMAG00000007020	Petromyzon_marinus
ENSLACP00000023582	ENSLACG00000022468	Latimeria_chalumnae
ENSSBOP00000039792	ENSSBOG00000035908	Saimiri_boliviensis_boliviensis
ENSEASP00005004627	ENSEASG00005003509	Equus_asinus_asinus
ENSAPEP00000004520	ENSAPEG00000003240	Amphiprion_percula
ENSFDAP00000020544	ENSFDAG00000008367	Fukomys_damarensis
ENSPFOP00000015349	ENSPFOG00000015317	Poecilia_formosa
ENSCLAP00000009559	ENSCLAG00000006629	Chinchilla_lanigera
ENSNSUP00000017393	ENSNSUG00000012770	Notechis_scutatus
ENSSMRP00000024123	ENSSMRG00000018724	Salvator_merianae
ENSMPUP00000004227	ENSMPUG00000004262	Mustela_putorius_furo
ENSONIP00000021645	ENSONIG00000017164	Oreochromis_niloticus
ENSRNOP00000065902	ENSRNOG00000002504	Rattus_norvegicus
ENSBIXP00005000107	ENSBIXG00005030680	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSMFAP00000015227	ENSMFAG00000030832	Macaca_fascicularis
ENSOARP00000012351	ENSOARG00000011525	Ovis_aries
ENSCHAP00000017543	ENSCHAG00000009222	Clupea_harengus
ENSCPBP00000017804	ENSCPBG00000012953	Chrysemys_picta_bellii
ENSCANP00000034484	ENSCANG00000040917	Colobus_angolensis_palliatus
ENSCAFP00020005110	ENSCAFG00020004202	Canis_lupus_dingo
ENSPSMP00000003059	ENSPSMG00000002482	Prolemur_simus
ENSAMEP00000000586	ENSAMEG00000000550	Ailuropoda_melanoleuca
ENSCSAP00000011793	ENSCSAG00000015709	Chlorocebus_sabaeus
ENSEBUP00000018223	ENSEBUG00000011355	Eptatretus_burgeri	ENSEBUT00000018799
ENSDNOP00000000633	ENSDNOG00000000831	Dasypus_novemcinctus
ENSBMUP00000011924	ENSBMUG00000009167	Bos_mutus
ENSMUSP00000138855	ENSMUSG00000026611	Mus_musculus_strain_reference_(CL57BL6)
ENSDARP00000071067	ENSDARG00000054414	Danio_rerio
ENSPCAP00000004644	ENSPCAG00000004967	Procavia_capensis
ENSUAMP00000011565	ENSUAMG00000009425	Ursus_americanus
ENSPANP00000009801	ENSPANG00000012134	Papio_anubis
MGP_PahariEiJ_P0077072	MGP_PahariEiJ_G0028261	Mus_pahari_strain_PAHARI_EIJ
ENSAPOP00000006383	ENSAPOG00000008245	Acanthochromis_polyacanthus
ENSPTRP00000003335	ENSPTRG00000001988	Pan_troglodytes
ENSHGLP00100004220	ENSHGLG00100003202	Heterocephalus_glaber_HetGla_1.0
ENSELUP00000000516	ENSELUG00000002110	Esox_lucius
ENSPPYP00000000221	ENSPPYG00000000215	Pongo_abelii
ENSMUGP00000018680	ENSMUGG00000015831	Meriones_unguiculatus
ENSMLEP00000023408	ENSMLEG00000035905	Mandrillus_leucophaeus
ENSMZEP00005013373	ENSMZEG00005010052	Maylandia_zebra
ENSACLP00000017220	ENSACLG00000011749	Astatotilapia_calliptera
ENSAMXP00000036767	ENSAMXG00000018099	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSFALP00000012754	ENSFALG00000012221	Ficedula_albicollis
ENSSFOP00015028712	ENSSFOG00015018438	Scleropages_formosus
ENSMLUP00000008728	ENSMLUG00000009588	Myotis_lucifugus
ENSHHUP00000037442	ENSHHUG00000023452	Hucho_hucho
ENSPNYP00000023972	ENSPNYG00000018093	Pundamilia_nyererei
ENSVVUP00000017643	ENSVVUG00000012952	Vulpes_vulpes
ENSTTRP00000003521	ENSTTRG00000003748	Tursiops_truncatus
ENSBIXP00000037548	ENSBIXG00000004008	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSCATP00000008322	ENSCATG00000025059	Cercocebus_atys
ENSDCDP00000014734	ENSDCDG00000011162	Denticeps_clupeoides
ENSPVIP00000007938	ENSPVIG00000006459	Pogona_vitticeps
ENSDNVP00000003315	ENSDNVG00000002357	Dromaius_novaehollandiae
ENSSDUP00000003223	ENSSDUG00000002459	Seriola_dumerili
ENSCCAP00000006345	ENSCCAG00000020915	Cebus_capucinus_imitator
ENSOANP00000013613	ENSOANG00000008551	Ornithorhynchus_anatinus
ENSPPAP00000015795	ENSPPAG00000031018	Pan_paniscus
ENSECRP00000020249	ENSECRG00000013607	Erpetoichthys_calabaricus
ENSACAP00000014658	ENSACAG00000014917	Anolis_carolinensis
ENSOPRP00000009271	ENSOPRG00000010147	Ochotona_princeps
ENSLBEP00000006259	ENSLBEG00000004826	Labrus_bergylta
ENSDORP00000012649	ENSDORG00000013451	Dipodomys_ordii
ENSMICP00000011025	ENSMICG00000012115	Microcebus_murinus
ENSMNEP00000032770	ENSMNEG00000039678	Macaca_nemestrina
ENSACIP00000007963	ENSACIG00000006217	Amphilophus_citrinellus
ENSANAP00000002275	ENSANAG00000017809	Aotus_nancymaae
ENSPPRP00000022814	ENSPPRG00000013208	Panthera_pardus
ENSCPGP00000027401	ENSCPGG00000018884	Calidris_pygmaea
ENSBTAP00000061221	ENSBTAG00000052073	Bos_taurus
ENSSDAP00000023923	ENSSDAG00000021800	Spermophilus_dauricus
ENSFHEP00000007840	ENSFHEG00000008988	Fundulus_heteroclitus
ENSLOCP00000019788	ENSLOCG00000016060	Lepisosteus_oculatus
ENSORLP00020001944	ENSORLG00020002666	Oryzias_latipes_ASM223471v1
FBpp0080348	FBgn0051735	Drosophila_melanogaster	FBtr0080790
ENSGWIP00000021767	ENSGWIG00000011711	Gouania_willdenowi
ENSCAPP00000004663	ENSCAPG00000007151	Cavia_aperea
ENSFCAP00000051506	ENSFCAG00000023483	Felis_catus
MGP_CAROLIEiJ_P0021826	MGP_CAROLIEiJ_G0015029	Mus_caroli_strain_CAROLI_EIJ
ENSHCOP00000015028	ENSHCOG00000018562	Hippocampus_comes
ENSMUNP00000017276	ENSMUNG00000013269	Melopsittacus_undulatus
ENSCPOP00000003588	ENSCPOG00000003975	Cavia_porcellus
ENSZALP00000002053	ENSZALG00000002363	Zonotrichia_albicollis
ENSMVIP00005003531	ENSMVIG00005002752	Manacus_vitellinus
ENSAHAP00000012330	ENSAHAG00000008908	Apteryx_haastii
ENSMSIP00000035617	ENSMSIG00000029638	Mus_spicilegus
ENSNBRP00000002672	ENSNBRG00000002135	Neolamprologus_brichardi
ENSECAP00000038696	ENSECAG00000012722	Equus_caballus
ENSBBBP00000023725	ENSBBBG00000004546	Bison_bison_bison
ENSOMEP00000028403	ENSOMEG00000011476	Oryzias_melastigma
ENSORLP00000044696	ENSORLG00000011543	Oryzias_latipes_ASM223467v1
ENSPTEP00000042379	ENSPTEG00000038674	Piliocolobus_tephrosceles
ENSETEP00000009990	ENSETEG00000012317	Echinops_telfairi
FBpp0289341	FBgn0028856	Drosophila_melanogaster	FBtr0300064
ENSCJAP00000075234	ENSCJAG00000047397	Callithrix_jacchus
ENSCCNP00000027032	ENSCCNG00000026173	Castor_canadensis
ENSSARP00000000537	ENSSARG00000000577	Sorex_araneus
ENSMAUP00000006551	ENSMAUG00000008429	Mesocricetus_auratus
ENSLAFP00000003164	ENSLAFG00000003789	Loxodonta_africana
ENSORLP00015021939	ENSORLG00015000005	Oryzias_latipes_ASM223469v1
ENSXETP00000010571	ENSXETG00000016772	Xenopus_tropicalis
ENSCJPP00005008072	ENSCJPG00005007288	Coturnix_japonica
ENSPTIP00000024135	ENSPTIG00000020333	Panthera_tigris_altaica
ENSCJAP00000077321	ENSCJAG00000012909	Callithrix_jacchus
ENSHBUP00000033096	ENSHBUG00000019806	Haplochromis_burtoni
ENSCSAVP00000017631	ENSCSAVG00000010379	Ciona_savignyi
ENSEEEP00000008815	ENSEEEG00000004556	Electrophorus_electricus
ENSNVIP00000024180	ENSNVIG00000018733	Neovison_vison
ENSJJAP00000016019	ENSJJAG00000018007	Jaculus_jaculus
ENSUMAP00000028343	ENSUMAG00000020605	Ursus_maritimus
ENSNPEP00000017049	ENSNPEG00000012705	Nothoprocta_perdicaria
ENSSPUP00000011322	ENSSPUG00000008678	Sphenodon_punctatus
ENSPCOP00000016827	ENSPCOG00000020201	Propithecus_coquereli
ENSATEP00000028317	ENSATEG00000019545	Anabas_testudineus
ENSMMUP00000066186	ENSMMUG00000007213	Macaca_mulatta
ENSTBEP00000000328	ENSTBEG00000000388	Tupaia_belangeri
ENSCPRP00005001488	ENSCPRG00005001133	Crocodylus_porosus
ENSSPAP00000025671	ENSSPAG00000019392	Stegastes_partitus
ENSPCIP00000037878	ENSPCIG00000027890	Phascolarctos_cinereus
ENSSHAP00000018722	ENSSHAG00000015894	Sarcophilus_harrisii
ENSMGAP00000009725	ENSMGAG00000009410	Meleagris_gallopavo
ENSARWP00000022029	ENSARWG00000015022	Apteryx_rowi
ENSBSLP00000012422	ENSBSLG00000006297	Betta_splendens
