ENSVURP00010029050	ENSVURG00010022255	Vombatus_ursinus
ENSCLAP00000012457	ENSCLAG00000008611	Chinchilla_lanigera
ENSODEP00000025214	ENSODEG00000018458	Octodon_degus
ENSHGLP00000024829	ENSHGLG00000017704	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100001952	ENSHGLG00100001525	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000013046	ENSFDAG00000020362	Fukomys_damarensis
ENSUPAP00010013309	ENSUPAG00010010766	Urocitellus_parryii
ENSSDAP00000018653	ENSSDAG00000017049	Spermophilus_dauricus
ENSSTOP00000016278	ENSSTOG00000006376	Ictidomys_tridecemlineatus
ENSMMMP00000007537	ENSMMMG00000006777	Marmota_marmota_marmota
ENSOPRP00000005121	ENSOPRG00000005591	Ochotona_princeps
ENSOCUP00000008251	ENSOCUG00000009573	Oryctolagus_cuniculus
ENSTBEP00000013524	ENSTBEG00000015582	Tupaia_belangeri
ENSEASP00005023783	ENSEASG00005016164	Equus_asinus_asinus
ENSECAP00000031146	ENSECAG00000020333	Equus_caballus
ENSEEUP00000012755	ENSEEUG00000014005	Erinaceus_europaeus
ENSSARP00000006882	ENSSARG00000007602	Sorex_araneus
ENSBIXP00005026726	ENSBIXG00005002109	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBIXP00000003360	ENSBIXG00000009773	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBTAP00000071541	ENSBTAG00000032964	Bos_taurus
ENSBMUP00000012212	ENSBMUG00000009355	Bos_mutus
ENSBBBP00000012342	ENSBBBG00000020160	Bison_bison_bison
ENSOARP00000003266	ENSOARG00000003069	Ovis_aries
ENSCHIP00000012580	ENSCHIG00000014294	Capra_hircus
ENSSSCP00000004855	ENSSSCG00000004500	Sus_scrofa_strain_reference
ENSTTRP00000004772	ENSTTRG00000005078	Tursiops_truncatus
ENSVPAP00000000787	ENSVPAG00000000848	Vicugna_pacos
ENSPVAP00000011418	ENSPVAG00000012117	Pteropus_vampyrus
ENSMLUP00000008013	ENSMLUG00000008806	Myotis_lucifugus
ENSUAMP00000022159	ENSUAMG00000017428	Ursus_americanus
ENSUMAP00000002691	ENSUMAG00000002382	Ursus_maritimus
ENSAMEP00000013324	ENSAMEG00000012662	Ailuropoda_melanoleuca
ENSMPUP00000000910	ENSMPUG00000000916	Mustela_putorius_furo
ENSNVIP00000000882	ENSNVIG00000000751	Neovison_vison
ENSCAFP00020013354	ENSCAFG00020010717	Canis_lupus_dingo
ENSCAFP00000052880	ENSCAFG00000017637	Canis_lupus_familiaris
ENSVVUP00000039442	ENSVVUG00000028091	Vulpes_vulpes
ENSPPRP00000012209	ENSPPRG00000005801	Panthera_pardus
ENSPTIP00000021945	ENSPTIG00000018925	Panthera_tigris_altaica
ENSFCAP00000038911	ENSFCAG00000030676	Felis_catus
ENSPCAP00000003669	ENSPCAG00000003950	Procavia_capensis
ENSETEP00000006614	ENSETEG00000008138	Echinops_telfairi
ENSLAFP00000011469	ENSLAFG00000013703	Loxodonta_africana
ENSDNOP00000031065	ENSDNOG00000048603	Dasypus_novemcinctus
ENSCHOP00000010009	ENSCHOG00000011330	Choloepus_hoffmanni
ENSOANP00000007918	ENSOANG00000004994	Ornithorhynchus_anatinus
ENSGAGP00000019206	ENSGAGG00000014198	Gopherus_agassizii
ENSCABP00000010484	ENSCABG00000007856	Chelonoidis_abingdonii
ENSCPBP00000037079	ENSCPBG00000025709	Chrysemys_picta_bellii
ENSCPRP00005021419	ENSCPRG00005014887	Crocodylus_porosus
ENSPVIP00000012680	ENSPVIG00000009897	Pogona_vitticeps
ENSACAP00000012387	ENSACAG00000012627	Anolis_carolinensis
ENSNSUP00000009500	ENSNSUG00000007260	Notechis_scutatus
ENSSMRP00000000728	ENSSMRG00000000659	Salvator_merianae
ENSSPUP00000016139	ENSSPUG00000012491	Sphenodon_punctatus
ENSMUNP00000015224	ENSMUNG00000011791	Melopsittacus_undulatus
ENSCPUP00000026547	ENSCPUG00000017864	Calidris_pugnax
ENSZALP00000003050	ENSZALG00000003126	Zonotrichia_albicollis
ENSSCAP00000022718	ENSSCAG00000016301	Serinus_canaria
ENSFALP00000009269	ENSFALG00000008886	Ficedula_albicollis
ENSTGUP00000001626	ENSTGUG00000001578	Taeniopygia_guttata
ENSLSDP00000025176	ENSLSDG00000017628	Lonchura_striata_domestica
ENSCCEP00000020267	ENSCCEG00000018375	Cyanistes_caeruleus
ENSLCOP00000000282	ENSLCOG00000000260	Lepidothrix_coronata
ENSMVIP00005001984	ENSMVIG00005001559	Manacus_vitellinus
ENSCJPP00005005430	ENSCJPG00005005205	Coturnix_japonica
ENSMGAP00000000853	ENSMGAG00000001408	Meleagris_gallopavo
ENSGALP00000065072	ENSGALG00000041081	Gallus_gallus
ENSNMEP00000017351	ENSNMEG00000015194	Numida_meleagris
ENSAPLP00000028681	ENSAPLG00000017723	Anas_platyrhynchos_platyrhynchos
ENSABRP00000022997	ENSABRG00000019430	Anser_brachyrhynchus
ENSAOWP00000003193	ENSAOWG00000002257	Apteryx_owenii
ENSAHAP00000001811	ENSAHAG00000001531	Apteryx_haastii
ENSARWP00000013768	ENSARWG00000009513	Apteryx_rowi
ENSDNVP00000007327	ENSDNVG00000005221	Dromaius_novaehollandiae
ENSCPGP00000015030	ENSCPGG00000010621	Calidris_pygmaea
ENSSCAP00000001441	ENSSCAG00000001211	Serinus_canaria
ENSPMJP00000003974	ENSPMJG00000003436	Parus_major
ENSCCEP00000015203	ENSCCEG00000014397	Cyanistes_caeruleus
ENSCPGP00000018963	ENSCPGG00000013267	Calidris_pygmaea
ENSGALP00000047051	ENSGALG00000030707	Gallus_gallus
ENSPSIP00000009958	ENSPSIG00000009048	Pelodiscus_sinensis
ENSPCIP00000008213	ENSPCIG00000006809	Phascolarctos_cinereus
ENSNPEP00000005628	ENSNPEG00000004215	Nothoprocta_perdicaria
ENSXETP00000023821	ENSXETG00000004860	Xenopus_tropicalis
ENSLACP00000004948	ENSLACG00000004399	Latimeria_chalumnae
ENSSFOP00015022955	ENSSFOG00015014742	Scleropages_formosus
ENSPKIP00000002455	ENSPKIG00000020329	Paramormyrops_kingsleyae
ENSTRUP00000050732	ENSTRUG00000025151	Takifugu_rubripes
ENSTNIP00000009808	ENSTNIG00000007009	Tetraodon_nigroviridis
ENSGACP00000021291	ENSGACG00000016140	Gasterosteus_aculeatus
ENSCSEP00000001701	ENSCSEG00000001156	Cynoglossus_semilaevis
ENSLBEP00000037683	ENSLBEG00000028122	Labrus_bergylta
ENSLCRP00005000787	ENSLCRG00005000446	Larimichthys_crocea
ENSCGOP00000027102	ENSCGOG00000012734	Cottoperca_gobio
ENSATEP00000020156	ENSATEG00000014053	Anabas_testudineus
ENSBSLP00000036859	ENSBSLG00000017996	Betta_splendens
ENSSLDP00000006387	ENSSLDG00000005097	Seriola_lalandi_dorsalis
ENSSDUP00000033151	ENSSDUG00000023810	Seriola_dumerili
ENSSMAP00000013926	ENSSMAG00000008557	Scophthalmus_maximus
ENSLCAP00010004626	ENSLCAG00010002371	Lates_calcarifer
ENSGAFP00000019041	ENSGAFG00000012851	Gambusia_affinis
ENSXMAP00000005116	ENSXMAG00000005105	Xiphophorus_maculatus
ENSPLAP00000002265	ENSPLAG00000003491	Poecilia_latipinna
ENSPMEP00000026117	ENSPMEG00000009583	Poecilia_mexicana
ENSPFOP00000014378	ENSPFOG00000014350	Poecilia_formosa
ENSFHEP00000006366	ENSFHEG00000007405	Fundulus_heteroclitus
ENSCVAP00000019496	ENSCVAG00000022863	Cyprinodon_variegatus
ENSKMAP00000015724	ENSKMAG00000011757	Kryptolebias_marmoratus
ENSACLP00000000345	ENSACLG00000000247	Astatotilapia_calliptera
ENSMZEP00005002323	ENSMZEG00005001835	Maylandia_zebra
ENSHBUP00000005621	ENSHBUG00000007043	Haplochromis_burtoni
ENSONIP00000009496	ENSONIG00000007529	Oreochromis_niloticus
ENSACIP00000018636	ENSACIG00000014514	Amphilophus_citrinellus
ENSAPEP00000029019	ENSAPEG00000020629	Amphiprion_percula
ENSAOCP00000029350	ENSAOCG00000019608	Amphiprion_ocellaris
ENSPRNP00000018181	ENSPRNG00000009592	Parambassis_ranga
ENSMALP00000005843	ENSMALG00000004187	Monopterus_albus
ENSORLP00000006325	ENSORLG00000005021	Oryzias_latipes_ASM223467v1
ENSORLP00015013438	ENSORLG00015014318	Oryzias_latipes_ASM223469v1
ENSORLP00020006635	ENSORLG00020007497	Oryzias_latipes_ASM223471v1
ENSOMEP00000008867	ENSOMEG00000010042	Oryzias_melastigma
ENSAPOP00000034811	ENSAPOG00000024334	Acanthochromis_polyacanthus
ENSAPOP00000012814	ENSAPOG00000015545	Acanthochromis_polyacanthus
ENSAPOP00000029248	ENSAPOG00000015044	Acanthochromis_polyacanthus
ENSSPAP00000019712	ENSSPAG00000014861	Stegastes_partitus
ENSNBRP00000008111	ENSNBRG00000006337	Neolamprologus_brichardi
ENSPNYP00000006747	ENSPNYG00000005206	Pundamilia_nyererei
ENSPREP00000003261	ENSPREG00000002353	Poecilia_reticulata
ENSGWIP00000038022	ENSGWIG00000019489	Gouania_willdenowi
ENSMAMP00000025817	ENSMAMG00000017338	Mastacembelus_armatus
ENSXCOP00000002039	ENSXCOG00000001643	Xiphophorus_couchianus
ENSMMOP00000005522	ENSMMOG00000004348	Mola_mola
ENSPMGP00000005409	ENSPMGG00000004548	Periophthalmus_magnuspinnatus
ENSHCOP00000002287	ENSHCOG00000003384	Hippocampus_comes
ENSGMOP00000018346	ENSGMOG00000017079	Gadus_morhua
ENSHHUP00000005461	ENSHHUG00000003386	Hucho_hucho
ENSHHUP00000050297	ENSHHUG00000030360	Hucho_hucho
ENSELUP00000000939	ENSELUG00000002487	Esox_lucius
ENSIPUP00000008096	ENSIPUG00000005582	Ictalurus_punctatus
ENSEEEP00000025478	ENSEEEG00000012366	Electrophorus_electricus
ENSDARP00000067732	ENSDARG00000046071	Danio_rerio
ENSAMXP00005052743	ENSAMXG00005023708	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000054533	ENSAMXG00000014654	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000031015	ENSPNAG00000018095	Pygocentrus_nattereri
ENSCHAP00000057500	ENSCHAG00000025971	Clupea_harengus
ENSDCDP00000014588	ENSDCDG00000010949	Denticeps_clupeoides
ENSLOCP00000013732	ENSLOCG00000011177	Lepisosteus_oculatus
ENSECRP00000026082	ENSECRG00000017621	Erpetoichthys_calabaricus
ENSCMIP00000020945	ENSCMIG00000009619	Callorhinchus_milii
