ENSPMAP00000006016	ENSPMAG00000005429	Petromyzon_marinus
ENSRNOP00000026091	ENSRNOG00000019152	Rattus_norvegicus
ENSMUGP00000008763	ENSMUGG00000007866	Meriones_unguiculatus
ENSCGRP00015034750	ENSCGRG00015026137	Cricetulus_griseus_CriGri-PICR
ENSCGRP00001026908	ENSCGRG00001024075	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00000007898	ENSCGRG00000005760	Cricetulus_griseus_CriGri_1.0
ENSMAUP00000008392	ENSMAUG00000009774	Mesocricetus_auratus
ENSMOCP00000007172	ENSMOCG00000006945	Microtus_ochrogaster
ENSPEMP00000024857	ENSPEMG00000021450	Peromyscus_maniculatus_bairdii
ENSNGAP00000019972	ENSNGAG00000019616	Nannospalax_galili
ENSCCNP00000020929	ENSCCNG00000020811	Castor_canadensis
ENSOCUP00000039070	ENSOCUG00000013126	Oryctolagus_cuniculus
ENSSARP00000007916	ENSSARG00000008727	Sorex_araneus
ENSMMUP00000068777	ENSMMUG00000000229	Macaca_mulatta
ENSUAMP00000031989	ENSUAMG00000024207	Ursus_americanus
ENSUMAP00000006553	ENSUMAG00000005126	Ursus_maritimus
ENSAMEP00000010135	ENSAMEG00000009593	Ailuropoda_melanoleuca
ENSNVIP00000020100	ENSNVIG00000015688	Neovison_vison
ENSMPUP00000017695	ENSMPUG00000017806	Mustela_putorius_furo
ENSCAFP00000011709	ENSCAFG00000007912	Canis_lupus_familiaris
ENSCAFP00020006545	ENSCAFG00020005309	Canis_lupus_dingo
ENSVVUP00000005351	ENSVVUG00000004201	Vulpes_vulpes
ENSPTIP00000013552	ENSPTIG00000013230	Panthera_tigris_altaica
ENSPPRP00000010431	ENSPPRG00000004601	Panthera_pardus
ENSFCAP00000002134	ENSFCAG00000002312	Felis_catus
ENSEASP00005008867	ENSEASG00005005988	Equus_asinus_asinus
ENSECAP00000024615	ENSECAG00000018628	Equus_caballus
ENSBIXP00005027150	ENSBIXG00005001700	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBIXP00000037791	ENSBIXG00000021459	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBTAP00000064859	ENSBTAG00000002236	Bos_taurus
ENSBMUP00000006398	ENSBMUG00000005030	Bos_mutus
ENSBBBP00000023122	ENSBBBG00000008559	Bison_bison_bison
ENSOARP00000012537	ENSOARG00000011695	Ovis_aries
ENSCHIP00000022094	ENSCHIG00000020184	Capra_hircus
ENSSSCP00000007762	ENSSSCG00000007289	Sus_scrofa_strain_reference
ENSTTRP00000013464	ENSTTRG00000014199	Tursiops_truncatus
ENSVPAP00000009142	ENSVPAG00000009824	Vicugna_pacos
ENSMLUP00000006759	ENSMLUG00000007388	Myotis_lucifugus
ENSPVAP00000016766	ENSPVAG00000017774	Pteropus_vampyrus
ENSEEUP00000013423	ENSEEUG00000014701	Erinaceus_europaeus
ENSDNOP00000004944	ENSDNOG00000006372	Dasypus_novemcinctus
ENSDNOP00000026967	ENSDNOG00000046911	Dasypus_novemcinctus
ENSDORP00000018501	ENSDORG00000008578	Dipodomys_ordii
ENSLAFP00000002364	ENSLAFG00000002824	Loxodonta_africana
ENSPCAP00000015564	ENSPCAG00000016612	Procavia_capensis
ENSETEP00000011754	ENSETEG00000014491	Echinops_telfairi
ENSOPRP00000010136	ENSOPRG00000011084	Ochotona_princeps
ENSPVIP00000000876	ENSPVIG00000000811	Pogona_vitticeps
ENSACAP00000008155	ENSACAG00000008237	Anolis_carolinensis
ENSNSUP00000026458	ENSNSUG00000018994	Notechis_scutatus
ENSSMRP00000001869	ENSSMRG00000001628	Salvator_merianae
ENSSPUP00000001485	ENSSPUG00000001124	Sphenodon_punctatus
ENSAPLP00000030024	ENSAPLG00000009980	Anas_platyrhynchos_platyrhynchos
ENSABRP00000021948	ENSABRG00000018584	Anser_brachyrhynchus
ENSCJPP00005026611	ENSCJPG00005020696	Coturnix_japonica
ENSMGAP00000017480	ENSMGAG00000002490	Meleagris_gallopavo
ENSGALP00000004966	ENSGALG00000003147	Gallus_gallus
ENSNMEP00000016060	ENSNMEG00000014249	Numida_meleagris
ENSCPGP00000022052	ENSCPGG00000015325	Calidris_pygmaea
ENSCPUP00000014395	ENSCPUG00000010123	Calidris_pugnax
ENSJHYP00000005829	ENSJHYG00000004735	Junco_hyemalis
ENSZALP00000016531	ENSZALG00000013416	Zonotrichia_albicollis
ENSSCAP00000011146	ENSSCAG00000008405	Serinus_canaria
ENSTGUP00000003984	ENSTGUG00000003820	Taeniopygia_guttata
ENSLSDP00000021213	ENSLSDG00000015013	Lonchura_striata_domestica
ENSPMJP00000002853	ENSPMJG00000002524	Parus_major
ENSCCEP00000007835	ENSCCEG00000008158	Cyanistes_caeruleus
ENSFALP00000006089	ENSFALG00000005846	Ficedula_albicollis
ENSTGUP00000017359	ENSTGUG00000017063	Taeniopygia_guttata
ENSMVIP00005016949	ENSMVIG00005012126	Manacus_vitellinus
ENSLCOP00000002113	ENSLCOG00000001665	Lepidothrix_coronata
ENSMUNP00000014390	ENSMUNG00000011188	Melopsittacus_undulatus
ENSAOWP00000008914	ENSAOWG00000006117	Apteryx_owenii
ENSAHAP00000024048	ENSAHAG00000016796	Apteryx_haastii
ENSARWP00000022454	ENSARWG00000015223	Apteryx_rowi
ENSNPEP00000016258	ENSNPEG00000012105	Nothoprocta_perdicaria
ENSDNVP00000025979	ENSDNVG00000018073	Dromaius_novaehollandiae
ENSCPRP00005018114	ENSCPRG00005012634	Crocodylus_porosus
ENSGAGP00000033526	ENSGAGG00000023881	Gopherus_agassizii
ENSCABP00000024714	ENSCABG00000017916	Chelonoidis_abingdonii
ENSCPBP00000027113	ENSCPBG00000019208	Chrysemys_picta_bellii
ENSPSIP00000011225	ENSPSIG00000010155	Pelodiscus_sinensis
ENSXETP00000004176	ENSXETG00000010050	Xenopus_tropicalis
ENSLACP00000020585	ENSLACG00000018091	Latimeria_chalumnae
ENSPKIP00000013122	ENSPKIG00000000660	Paramormyrops_kingsleyae
ENSSFOP00015033593	ENSSFOG00015021419	Scleropages_formosus
ENSPKIP00000021973	ENSPKIG00000006124	Paramormyrops_kingsleyae
ENSSFOP00015003471	ENSSFOG00015002204	Scleropages_formosus
ENSCHAP00000010298	ENSCHAG00000003004	Clupea_harengus	ENSCHAT00000011528
ENSDCDP00000036850	ENSDCDG00000024032	Denticeps_clupeoides	ENSDCDT00000047110
ENSDARP00000012730	ENSDARG00000018840	Danio_rerio
ENSEEEP00000022101	ENSEEEG00000010729	Electrophorus_electricus
ENSCGOP00000005007	ENSCGOG00000002360	Cottoperca_gobio
ENSLBEP00000022718	ENSLBEG00000017389	Labrus_bergylta
ENSLCRP00005060378	ENSLCRG00005022321	Larimichthys_crocea
ENSMMOP00000026350	ENSMMOG00000019971	Mola_mola
ENSSDUP00000027717	ENSSDUG00000020023	Seriola_dumerili
ENSSLDP00000014078	ENSSLDG00000011202	Seriola_lalandi_dorsalis
ENSLCAP00010042368	ENSLCAG00010019718	Lates_calcarifer
ENSMAMP00000031104	ENSMAMG00000020928	Mastacembelus_armatus
ENSMALP00000007919	ENSMALG00000005607	Monopterus_albus
ENSATEP00000022842	ENSATEG00000015800	Anabas_testudineus
ENSBSLP00000048575	ENSBSLG00000022759	Betta_splendens
ENSAPEP00000034114	ENSAPEG00000024210	Amphiprion_percula
ENSAOCP00000028290	ENSAOCG00000017845	Amphiprion_ocellaris
ENSAPOP00000001694	ENSAPOG00000003068	Acanthochromis_polyacanthus
ENSSPAP00000002694	ENSSPAG00000002023	Stegastes_partitus
ENSPRNP00000003293	ENSPRNG00000001533	Parambassis_ranga
ENSPNYP00000025278	ENSPNYG00000019047	Pundamilia_nyererei
ENSHBUP00000029117	ENSHBUG00000013367	Haplochromis_burtoni
ENSMZEP00005013270	ENSMZEG00005009964	Maylandia_zebra
ENSACLP00000030607	ENSACLG00000020695	Astatotilapia_calliptera
ENSNBRP00000030276	ENSNBRG00000023021	Neolamprologus_brichardi
ENSONIP00000025585	ENSONIG00000020307	Oreochromis_niloticus
ENSACIP00000014956	ENSACIG00000011610	Amphilophus_citrinellus
ENSSMAP00000022160	ENSSMAG00000013512	Scophthalmus_maximus
ENSGACP00000013391	ENSGACG00000010137	Gasterosteus_aculeatus
ENSFHEP00000032325	ENSFHEG00000018778	Fundulus_heteroclitus
ENSCVAP00000024515	ENSCVAG00000008704	Cyprinodon_variegatus
ENSPFOP00000015830	ENSPFOG00000015720	Poecilia_formosa
ENSPMEP00000014775	ENSPMEG00000017250	Poecilia_mexicana
ENSPLAP00000024705	ENSPLAG00000011132	Poecilia_latipinna
ENSPREP00000032936	ENSPREG00000022319	Poecilia_reticulata
ENSXMAP00000038396	ENSXMAG00000009644	Xiphophorus_maculatus
ENSXCOP00000023467	ENSXCOG00000017522	Xiphophorus_couchianus
ENSGAFP00000029891	ENSGAFG00000020148	Gambusia_affinis
ENSKMAP00000028667	ENSKMAG00000021251	Kryptolebias_marmoratus
ENSORLP00015031279	ENSORLG00015000437	Oryzias_latipes_ASM223469v1
ENSORLP00020033713	ENSORLG00020019847	Oryzias_latipes_ASM223471v1
ENSORLP00000017368	ENSORLG00000013852	Oryzias_latipes_ASM223467v1
ENSOMEP00000036256	ENSOMEG00000023783	Oryzias_melastigma
ENSGWIP00000030899	ENSGWIG00000015505	Gouania_willdenowi
ENSPMGP00000028813	ENSPMGG00000023204	Periophthalmus_magnuspinnatus
ENSCSEP00000014867	ENSCSEG00000009550	Cynoglossus_semilaevis
ENSTRUP00000027190	ENSTRUG00000010773	Takifugu_rubripes
ENSTNIP00000010113	ENSTNIG00000007309	Tetraodon_nigroviridis
ENSHCOP00000002226	ENSHCOG00000003326	Hippocampus_comes
ENSGMOP00000019139	ENSGMOG00000017782	Gadus_morhua
ENSHHUP00000066170	ENSHHUG00000039002	Hucho_hucho
ENSHHUP00000047230	ENSHHUG00000028693	Hucho_hucho
ENSELUP00000028373	ENSELUG00000004927	Esox_lucius
ENSCHAP00000010669	ENSCHAG00000005024	Clupea_harengus
ENSDCDP00000026771	ENSDCDG00000019741	Denticeps_clupeoides
ENSAMXP00000018027	ENSAMXG00000017255	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005052259	ENSAMXG00005023456	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000007232	ENSPNAG00000013137	Pygocentrus_nattereri
ENSIPUP00000019868	ENSIPUG00000013422	Ictalurus_punctatus
ENSEEEP00000037179	ENSEEEG00000017645	Electrophorus_electricus
ENSDARP00000133409	ENSDARG00000020647	Danio_rerio
ENSHHUP00000082376	ENSHHUG00000047872	Hucho_hucho
ENSHHUP00000007201	ENSHHUG00000004399	Hucho_hucho
ENSELUP00000011249	ENSELUG00000011638	Esox_lucius
ENSLOCP00000005133	ENSLOCG00000004284	Lepisosteus_oculatus
ENSECRP00000033844	ENSECRG00000022886	Erpetoichthys_calabaricus
ENSCMIP00000042061	ENSCMIG00000017450	Callorhinchus_milii
ENSCSAVP00000016508	ENSCSAVG00000009715	Ciona_savignyi
ENSCINP00000000866	ENSCING00000000473	Ciona_intestinalis
