ENSDCDP00000009527	ENSDCDG00000004789	Denticeps_clupeoides
ENSAPLP00000023895	ENSAPLG00000027488	Anas_platyrhynchos_platyrhynchos
ENSARWP00000014737	ENSARWG00000010192	Apteryx_rowi
ENSAHAP00000011787	ENSAHAG00000008520	Apteryx_haastii
ENSNPEP00000019126	ENSNPEG00000014242	Nothoprocta_perdicaria
ENSDNVP00000008211	ENSDNVG00000005833	Dromaius_novaehollandiae
ENSCPRP00005010490	ENSCPRG00005007465	Crocodylus_porosus
ENSGAGP00000033559	ENSGAGG00000023904	Gopherus_agassizii
ENSCABP00000011395	ENSCABG00000008480	Chelonoidis_abingdonii
ENSCPBP00000040673	ENSCPBG00000027923	Chrysemys_picta_bellii
ENSPSIP00000014078	ENSPSIG00000012590	Pelodiscus_sinensis
ENSPVIP00000019342	ENSPVIG00000014761	Pogona_vitticeps
ENSACAP00000017093	ENSACAG00000017363	Anolis_carolinensis
ENSNSUP00000025149	ENSNSUG00000018129	Notechis_scutatus
ENSSMRP00000007683	ENSSMRG00000006156	Salvator_merianae
ENSOANP00000028351	ENSOANG00000022220	Ornithorhynchus_anatinus
ENSLAFP00000010488	ENSLAFG00000012544	Loxodonta_africana
ENSETEP00000011975	ENSETEG00000014775	Echinops_telfairi
ENSCHOP00000003099	ENSCHOG00000003496	Choloepus_hoffmanni
MGP_SPRETEiJ_P0033209	MGP_SPRETEiJ_G0018407	Mus_spretus_strain_SPRET/EiJ
ENSMUSP00000101713	ENSMUSG00000025170	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0031746	MGP_CAROLIEiJ_G0017563	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0038466	MGP_PahariEiJ_G0018690	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000051800	ENSRNOG00000036661	Rattus_norvegicus
ENSMUGP00000022587	ENSMUGG00000018929	Meriones_unguiculatus
ENSCGRP00000016761	ENSCGRG00000012175	Cricetulus_griseus_CriGri_1.0
ENSCGRP00001018712	ENSCGRG00001018376	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00015031768	ENSCGRG00015023960	Cricetulus_griseus_CriGri-PICR
ENSMAUP00000022289	ENSMAUG00000019759	Mesocricetus_auratus
ENSPEMP00000010367	ENSPEMG00000011375	Peromyscus_maniculatus_bairdii
ENSMOCP00000018116	ENSMOCG00000016506	Microtus_ochrogaster
ENSNGAP00000006194	ENSNGAG00000009120	Nannospalax_galili
ENSJJAP00000006620	ENSJJAG00000011232	Jaculus_jaculus
ENSCCNP00000025235	ENSCCNG00000024626	Castor_canadensis
ENSCPOP00000018289	ENSCPOG00000023994	Cavia_porcellus
ENSCAPP00000011138	ENSCAPG00000012250	Cavia_aperea
ENSCLAP00000012155	ENSCLAG00000008384	Chinchilla_lanigera
ENSODEP00000009955	ENSODEG00000007441	Octodon_degus
ENSHGLP00000015646	ENSHGLG00000011186	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100019774	ENSHGLG00100014580	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000004751	ENSFDAG00000013910	Fukomys_damarensis
ENSOCUP00000008047	ENSOCUG00000009323	Oryctolagus_cuniculus
ENSOPRP00000015481	ENSOPRG00000016958	Ochotona_princeps
ENSP00000461785	ENSG00000141542	Homo_sapiens
ENSPTRP00000016690	ENSPTRG00000009808	Pan_troglodytes
ENSPPYP00000009861	ENSPPYG00000008786	Pongo_abelii
ENSPANP00000016420	ENSPANG00000018798	Papio_anubis
ENSTGEP00000015514	ENSTGEG00000012543	Theropithecus_gelada
ENSCATP00000009754	ENSCATG00000029134	Cercocebus_atys
ENSMMUP00000033843	ENSMMUG00000029768	Macaca_mulatta
ENSMFAP00000027689	ENSMFAG00000045235	Macaca_fascicularis
ENSMNEP00000023732	ENSMNEG00000035447	Macaca_nemestrina
ENSCSAP00000015941	ENSCSAG00000002098	Chlorocebus_sabaeus
ENSPTEP00000029487	ENSPTEG00000028883	Piliocolobus_tephrosceles
ENSCCAP00000011201	ENSCCAG00000023352	Cebus_capucinus_imitator
ENSCJAP00000033047	ENSCJAG00000017902	Callithrix_jacchus
ENSNLEP00000028580	ENSNLEG00000028286	Nomascus_leucogenys
ENSGGOP00000008242	ENSGGOG00000008437	Gorilla_gorilla
ENSPPAP00000014798	ENSPPAG00000030570	Pan_paniscus
ENSRROP00000004942	ENSRROG00000020549	Rhinopithecus_roxellana
ENSCANP00000034156	ENSCANG00000040752	Colobus_angolensis_palliatus
ENSMMUP00000076712	ENSMMUG00000053549	Macaca_mulatta
ENSANAP00000039967	ENSANAG00000037364	Aotus_nancymaae
ENSSBOP00000025712	ENSSBOG00000029326	Saimiri_boliviensis_boliviensis
ENSTSYP00000023376	ENSTSYG00000004327	Carlito_syrichta
ENSPSMP00000024413	ENSPSMG00000017201	Prolemur_simus
ENSPCOP00000027818	ENSPCOG00000026469	Propithecus_coquereli
ENSMICP00000047974	ENSMICG00000045452	Microcebus_murinus
ENSOGAP00000007417	ENSOGAG00000008284	Otolemur_garnettii
ENSMLUP00000009972	ENSMLUG00000010945	Myotis_lucifugus
ENSPVAP00000005878	ENSPVAG00000006215	Pteropus_vampyrus
ENSCHIP00000006860	ENSCHIG00000010552	Capra_hircus
ENSOARP00000017533	ENSOARG00000016327	Ovis_aries
ENSBIXP00005035782	ENSBIXG00005017040	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000020449	ENSBTAG00000015387	Bos_taurus
ENSBBBP00000006289	ENSBBBG00000014883	Bison_bison_bison
ENSTTRP00000014935	ENSTTRG00000015763	Tursiops_truncatus
ENSSSCP00000070029	ENSSSCG00000017133	Sus_scrofa_strain_reference
ENSECAP00000004477	ENSECAG00000005670	Equus_caballus
ENSEASP00005012324	ENSEASG00005008601	Equus_asinus_asinus
ENSUAMP00000000357	ENSUAMG00000000404	Ursus_americanus
ENSUMAP00000024390	ENSUMAG00000017753	Ursus_maritimus
ENSAMEP00000001331	ENSAMEG00000001265	Ailuropoda_melanoleuca
ENSNVIP00000030707	ENSNVIG00000023649	Neovison_vison
ENSMPUP00000010824	ENSMPUG00000010910	Mustela_putorius_furo
ENSCAFP00020017088	ENSCAFG00020013681	Canis_lupus_dingo
ENSCAFP00000036681	ENSCAFG00000028989	Canis_lupus_familiaris
ENSVVUP00000007183	ENSVVUG00000005462	Vulpes_vulpes
ENSPPRP00000016370	ENSPPRG00000008673	Panthera_pardus
ENSFCAP00000002138	ENSFCAG00000002316	Felis_catus
ENSSARP00000005689	ENSSARG00000006293	Sorex_araneus
ENSBIXP00000009190	ENSBIXG00000001854	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSAOWP00000023533	ENSAOWG00000015875	Apteryx_owenii
ENSMSIP00000013380	ENSMSIG00000011564	Mus_spicilegus
ENSXETP00000022408	ENSXETG00000005801	Xenopus_tropicalis
ENSLACP00000004286	ENSLACG00000003814	Latimeria_chalumnae
ENSCPUP00000013477	ENSCPUG00000009542	Calidris_pugnax
ENSACAP00000002998	ENSACAG00000003114	Anolis_carolinensis
ENSCGOP00000036654	ENSCGOG00000016933	Cottoperca_gobio
ENSEBUP00000020467	ENSEBUG00000012683	Eptatretus_burgeri
ENSEBUP00000000354	ENSEBUG00000000503	Eptatretus_burgeri
ENSPMAP00000002583	ENSPMAG00000002368	Petromyzon_marinus
ENSPMAP00000009396	ENSPMAG00000008528	Petromyzon_marinus
ENSPMAP00000008412	ENSPMAG00000007649	Petromyzon_marinus
ENSEBUP00000012618	ENSEBUG00000008016	Eptatretus_burgeri
