ENSGALP00000065379	ENSGALG00000012030	Gallus_gallus
MGP_PahariEiJ_P0016294	MGP_PahariEiJ_G0012917	Mus_pahari_strain_PAHARI_EIJ
ENSLCRP00005022808	ENSLCRG00005009202	Larimichthys_crocea
ENSTTRP00000005207	ENSTTRG00000005519	Tursiops_truncatus
ENSACIP00000022849	ENSACIG00000017743	Amphilophus_citrinellus
ENSLCAP00010031017	ENSLCAG00010014576	Lates_calcarifer
ENSMPUP00000011242	ENSMPUG00000011334	Mustela_putorius_furo
ENSPCIP00000008939	ENSPCIG00000007368	Phascolarctos_cinereus	ENSPCIT00000011260
ENSPFOP00000002745	ENSPFOG00000002783	Poecilia_formosa
ENSAPOP00000027421	ENSAPOG00000011930	Acanthochromis_polyacanthus
ENSOCUP00000045801	ENSOCUG00000015381	Oryctolagus_cuniculus
ENSAOCP00000017225	ENSAOCG00000022303	Amphiprion_ocellaris
ENSDNOP00000027893	ENSDNOG00000041652	Dasypus_novemcinctus
ENSBMUP00000005097	ENSBMUG00000003983	Bos_mutus
ENSCJPP00005018911	ENSCJPG00005015356	Coturnix_japonica
ENSPCOP00000008749	ENSPCOG00000015677	Propithecus_coquereli
ENSLOCP00000021182	ENSLOCG00000017140	Lepisosteus_oculatus
ENSAMXP00005045036	ENSAMXG00005020871	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSP00000382241	ENSG00000060749	Homo_sapiens
ENSAPEP00000010958	ENSAPEG00000007862	Amphiprion_percula
ENSLOCP00000021185	ENSLOCG00000017142	Lepisosteus_oculatus
ENSAMXP00005035144	ENSAMXG00005016899	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSECRP00000015083	ENSECRG00000010057	Erpetoichthys_calabaricus
ENSECRP00000033519	ENSECRG00000022677	Erpetoichthys_calabaricus
ENSODEP00000022735	ENSODEG00000016682	Octodon_degus
ENSRBIP00000011640	ENSRBIG00000029709	Rhinopithecus_bieti
ENSOANP00000023847	ENSOANG00000015143	Ornithorhynchus_anatinus
ENSPVAP00000002216	ENSPVAG00000002339	Pteropus_vampyrus
ENSPCAP00000013487	ENSPCAG00000014434	Procavia_capensis
ENSBTAP00000062433	ENSBTAG00000049577	Bos_taurus
ENSMEUP00000007853	ENSMEUG00000008591	Notamacropus_eugenii
ENSGGOP00000008653	ENSGGOG00000008849	Gorilla_gorilla
ENSMGAP00000000815	ENSMGAG00000001361	Meleagris_gallopavo
ENSGWIP00000036534	ENSGWIG00000018819	Gouania_willdenowi
ENSDARP00000103293	ENSDARG00000074750	Danio_rerio
ENSGAFP00000003347	ENSGAFG00000002272	Gambusia_affinis
ENSSPAP00000006522	ENSSPAG00000005037	Stegastes_partitus
ENSHGLP00100013006	ENSHGLG00100009630	Heterocephalus_glaber_HetGla_1.0
ENSSPAP00000006223	ENSSPAG00000004751	Stegastes_partitus
ENSAOWP00000011695	ENSAOWG00000008030	Apteryx_owenii
ENSPFOP00000017253	ENSPFOG00000017170	Poecilia_formosa
ENSPREP00000032486	ENSPREG00000022020	Poecilia_reticulata
ENSORLP00020032362	ENSORLG00020000490	Oryzias_latipes_ASM223471v1
ENSDCDP00000010463	ENSDCDG00000005236	Denticeps_clupeoides
ENSPNYP00000018977	ENSPNYG00000014317	Pundamilia_nyererei
ENSPNAP00000031181	ENSPNAG00000018387	Pygocentrus_nattereri
ENSSSCP00000057577	ENSSSCG00000013314	Sus_scrofa_strain_reference
ENSPRNP00000004574	ENSPRNG00000002567	Parambassis_ranga
ENSECAP00000010389	ENSECAG00000012525	Equus_caballus
ENSGWIP00000007571	ENSGWIG00000004431	Gouania_willdenowi
ENSAOCP00000007248	ENSAOCG00000010970	Amphiprion_ocellaris
ENSLBEP00000033060	ENSLBEG00000024885	Labrus_bergylta
ENSCHOP00000004558	ENSCHOG00000005141	Choloepus_hoffmanni
ENSZALP00000001797	ENSZALG00000002172	Zonotrichia_albicollis
ENSTRUP00000014445	ENSTRUG00000005934	Takifugu_rubripes
ENSSDUP00000032427	ENSSDUG00000023295	Seriola_dumerili
ENSPMEP00000022143	ENSPMEG00000002880	Poecilia_mexicana
ENSMUSP00000054702	ENSMUSG00000046574	Mus_musculus_strain_reference_(CL57BL6)	ENSMUST00000057293
ENSCSEP00000018453	ENSCSEG00000011832	Cynoglossus_semilaevis
ENSPKIP00000021975	ENSPKIG00000006170	Paramormyrops_kingsleyae
ENSSLDP00000012815	ENSSLDG00000010105	Seriola_lalandi_dorsalis
ENSETEP00000013866	ENSETEG00000017090	Echinops_telfairi
ENSCATP00000000590	ENSCATG00000002800	Cercocebus_atys
ENSPMEP00000019186	ENSPMEG00000022192	Poecilia_mexicana
ENSUAMP00000008781	ENSUAMG00000007347	Ursus_americanus
ENSGAFP00000021174	ENSGAFG00000014276	Gambusia_affinis
ENSPTIP00000006288	ENSPTIG00000008236	Panthera_tigris_altaica
ENSFALP00000011259	ENSFALG00000010792	Ficedula_albicollis
ENSTGEP00000005668	ENSTGEG00000004698	Theropithecus_gelada
ENSTGUP00000005105	ENSTGUG00000004954	Taeniopygia_guttata
ENSTGEP00000033157	ENSTGEG00000026497	Theropithecus_gelada
ENSPPAP00000000359	ENSPPAG00000001106	Pan_paniscus
ENSEEUP00000009856	ENSEEUG00000010819	Erinaceus_europaeus
ENSLACP00000019455	ENSLACG00000017112	Latimeria_chalumnae
ENSXMAP00000014202	ENSXMAG00000014179	Xiphophorus_maculatus
ENSCJAP00000032541	ENSCJAG00000017654	Callithrix_jacchus
ENSORLP00015002733	ENSORLG00015003443	Oryzias_latipes_ASM223469v1
ENSLCAP00010058920	ENSLCAG00010027470	Lates_calcarifer
ENSCPGP00000019637	ENSCPGG00000013759	Calidris_pygmaea
ENSP00000394510	ENSG00000126464	Homo_sapiens
ENSNBRP00000018168	ENSNBRG00000013989	Neolamprologus_brichardi
ENSPTEP00000024997	ENSPTEG00000025376	Piliocolobus_tephrosceles
ENSEEEP00000002697	ENSEEEG00000001563	Electrophorus_electricus
ENSSBOP00000029135	ENSSBOG00000030905	Saimiri_boliviensis_boliviensis
ENSMOCP00000020809	ENSMOCG00000018369	Microtus_ochrogaster
ENSOPRP00000015950	ENSOPRG00000018268	Ochotona_princeps
ENSLCOP00000019301	ENSLCOG00000013653	Lepidothrix_coronata
ENSOARP00000014213	ENSOARG00000013260	Ovis_aries
ENSHCOP00000008573	ENSHCOG00000010868	Hippocampus_comes
ENSSTOP00000016776	ENSSTOG00000025104	Ictidomys_tridecemlineatus
ENSFDAP00000003680	ENSFDAG00000013063	Fukomys_damarensis
MGP_PahariEiJ_P0064448	MGP_PahariEiJ_G0025468	Mus_pahari_strain_PAHARI_EIJ
ENSSDUP00000024831	ENSSDUG00000018037	Seriola_dumerili
ENSHCOP00000012142	ENSHCOG00000000582	Hippocampus_comes
ENSAPOP00000027026	ENSAPOG00000011288	Acanthochromis_polyacanthus
ENSUPAP00010024094	ENSUPAG00010019111	Urocitellus_parryii
ENSEASP00005006877	ENSEASG00005005066	Equus_asinus_asinus
MGP_SPRETEiJ_P0055565	MGP_SPRETEiJ_G0024943	Mus_spretus_strain_SPRET/EiJ
ENSPRNP00000049829	ENSPRNG00000023745	Parambassis_ranga
ENSANAP00000034822	ENSANAG00000034977	Aotus_nancymaae
ENSBIXP00000014836	ENSBIXG00000003464	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSGMOP00000013149	ENSGMOG00000012283	Gadus_morhua
ENSKMAP00000014703	ENSKMAG00000011034	Kryptolebias_marmoratus
ENSGAGP00000007797	ENSGAGG00000006212	Gopherus_agassizii
ENSHGLP00000022019	ENSHGLG00000015709	Heterocephalus_glaber_HetGla_female_1.0
ENSODEP00000022987	ENSODEG00000016863	Octodon_degus
ENSFCAP00000018709	ENSFCAG00000025376	Felis_catus
ENSMSIP00000000338	ENSMSIG00000000353	Mus_spicilegus
ENSLACP00000019666	ENSLACG00000017291	Latimeria_chalumnae	ENSLACT00000019804
ENSONIP00000009815	ENSONIG00000007792	Oreochromis_niloticus
ENSXETP00000012732	ENSXETG00000013992	Xenopus_tropicalis	ENSXETT00000025998
ENSPCAP00000011723	ENSPCAG00000012484	Procavia_capensis
ENSMNEP00000030952	ENSMNEG00000038918	Macaca_nemestrina
ENSHGLP00000012780	ENSHGLG00000009141	Heterocephalus_glaber_HetGla_female_1.0
ENSHBUP00000014848	ENSHBUG00000016751	Haplochromis_burtoni
ENSXETP00000029534	ENSXETG00000007540	Xenopus_tropicalis
ENSUMAP00000002803	ENSUMAG00000002454	Ursus_maritimus
ENSLAFP00000013470	ENSLAFG00000016051	Loxodonta_africana
ENSGACP00000010551	ENSGACG00000007964	Gasterosteus_aculeatus
ENSPSIP00000009029	ENSPSIG00000008246	Pelodiscus_sinensis
ENSCPBP00000008611	ENSCPBG00000006696	Chrysemys_picta_bellii
ENSCMIP00000043396	ENSCMIG00000017989	Callorhinchus_milii
ENSCGRP00000004897	ENSCGRG00000003593	Cricetulus_griseus_CriGri_1.0
ENSCLAP00000022581	ENSCLAG00000015487	Chinchilla_lanigera
ENSLOCP00000005345	ENSLOCG00000004471	Lepisosteus_oculatus
ENSABRP00000020993	ENSABRG00000017838	Anser_brachyrhynchus
ENSSDAP00000003191	ENSSDAG00000003051	Spermophilus_dauricus
ENSMLEP00000007490	ENSMLEG00000027791	Mandrillus_leucophaeus
ENSPFOP00000000481	ENSPFOG00000000482	Poecilia_formosa
ENSSDUP00000028485	ENSSDUG00000020555	Seriola_dumerili
ENSOGAP00000018302	ENSOGAG00000034265	Otolemur_garnettii
ENSMLEP00000028232	ENSMLEG00000038331	Mandrillus_leucophaeus
ENSTSYP00000006933	ENSTSYG00000007616	Carlito_syrichta
ENSPANP00000010114	ENSPANG00000011445	Papio_anubis
ENSCHAP00000012751	ENSCHAG00000007076	Clupea_harengus
ENSAMEP00000014698	ENSAMEG00000013944	Ailuropoda_melanoleuca
ENSXMAP00000021908	ENSXMAG00000027073	Xiphophorus_maculatus
ENSIPUP00000009904	ENSIPUG00000006794	Ictalurus_punctatus
ENSGGOP00000001690	ENSGGOG00000001717	Gorilla_gorilla
ENSFDAP00000018480	ENSFDAG00000009810	Fukomys_damarensis
ENSUAMP00000023825	ENSUAMG00000018645	Ursus_americanus
ENSMMMP00000010171	ENSMMMG00000008958	Marmota_marmota_marmota
ENSCAFP00000010854	ENSCAFG00000007315	Canis_lupus_familiaris
ENSHHUP00000029119	ENSHHUG00000018541	Hucho_hucho
ENSMLUP00000009548	ENSMLUG00000010482	Myotis_lucifugus
ENSPMEP00000008592	ENSPMEG00000010348	Poecilia_mexicana
ENSXCOP00000010098	ENSXCOG00000007659	Xiphophorus_couchianus
ENSORLP00015011821	ENSORLG00015012696	Oryzias_latipes_ASM223469v1
ENSHHUP00000046371	ENSHHUG00000028204	Hucho_hucho
ENSCVAP00000009162	ENSCVAG00000011091	Cyprinodon_variegatus
ENSBMUP00000010564	ENSBMUG00000008156	Bos_mutus
ENSKMAP00000027893	ENSKMAG00000020686	Kryptolebias_marmoratus
ENSONIP00000025280	ENSONIG00000020070	Oreochromis_niloticus
ENSVPAP00000007253	ENSVPAG00000007797	Vicugna_pacos
ENSSDAP00000002656	ENSSDAG00000002523	Spermophilus_dauricus
ENSUMAP00000026754	ENSUMAG00000019428	Ursus_maritimus
ENSPLAP00000007765	ENSPLAG00000010297	Poecilia_latipinna
ENSMICP00000021920	ENSMICG00000035367	Microcebus_murinus
ENSFHEP00000032601	ENSFHEG00000019222	Fundulus_heteroclitus
ENSCAFP00000005375	ENSCAFG00000003611	Canis_lupus_familiaris
ENSIPUP00000024045	ENSIPUG00000016196	Ictalurus_punctatus
ENSNGAP00000025072	ENSNGAG00000023139	Nannospalax_galili
ENSPMGP00000006317	ENSPMGG00000005323	Periophthalmus_magnuspinnatus
ENSSLDP00000033534	ENSSLDG00000025651	Seriola_lalandi_dorsalis
ENSPKIP00000007828	ENSPKIG00000023573	Paramormyrops_kingsleyae
ENSMZEP00005016745	ENSMZEG00005012585	Maylandia_zebra
ENSMSIP00000024252	ENSMSIG00000020493	Mus_spicilegus
ENSCGRP00001016191	ENSCGRG00001016597	Cricetulus_griseus_CHOK1GS_HDv1
ENSCAFP00020003121	ENSCAFG00020002643	Canis_lupus_dingo
ENSCGRP00000010370	ENSCGRG00000007605	Cricetulus_griseus_CriGri_1.0
ENSSHAP00000021245	ENSSHAG00000018007	Sarcophilus_harrisii
ENSELUP00000003793	ENSELUG00000004989	Esox_lucius
ENSECRP00000006650	ENSECRG00000004434	Erpetoichthys_calabaricus
ENSORLP00000036802	ENSORLG00000009814	Oryzias_latipes_ASM223467v1
ENSAPEP00000013824	ENSAPEG00000009803	Amphiprion_percula
ENSMAMP00000017729	ENSMAMG00000011988	Mastacembelus_armatus
ENSBBBP00000017683	ENSBBBG00000010246	Bison_bison_bison
ENSPANP00000008593	ENSPANG00000012511	Papio_anubis
ENSCHIP00000015838	ENSCHIG00000016327	Capra_hircus
ENSPNAP00000032251	ENSPNAG00000020097	Pygocentrus_nattereri
ENSORLP00000008440	ENSORLG00000026683	Oryzias_latipes_ASM223467v1
ENSCMIP00000007985	ENSCMIG00000004295	Callorhinchus_milii
ENSOMEP00000033086	ENSOMEG00000018859	Oryzias_melastigma
ENSACIP00000007158	ENSACIG00000005596	Amphilophus_citrinellus
ENSNPEP00000020607	ENSNPEG00000015329	Nothoprocta_perdicaria
ENSNSUP00000002111	ENSNSUG00000001790	Notechis_scutatus	ENSNSUT00000002276
ENSPPRP00000014143	ENSPPRG00000007132	Panthera_pardus
ENSPVIP00000014083	ENSPVIG00000010885	Pogona_vitticeps
ENSSARP00000009778	ENSSARG00000010823	Sorex_araneus
ENSATEP00000025987	ENSATEG00000018028	Anabas_testudineus
ENSSCAP00000010430	ENSSCAG00000007912	Serinus_canaria
ENSHBUP00000017081	ENSHBUG00000019088	Haplochromis_burtoni
ENSACAP00000002585	ENSACAG00000002670	Anolis_carolinensis
ENSSPUP00000013833	ENSSPUG00000010648	Sphenodon_punctatus
ENSPSMP00000032154	ENSPSMG00000022287	Prolemur_simus
ENSMUGP00000006374	ENSMUGG00000005874	Meriones_unguiculatus
ENSACLP00000009187	ENSACLG00000006269	Astatotilapia_calliptera
ENSCAPP00000001849	ENSCAPG00000003898	Cavia_aperea
ENSLCRP00005013198	ENSLCRG00005005740	Larimichthys_crocea
ENSMFAP00000029558	ENSMFAG00000042029	Macaca_fascicularis
ENSHBUP00000032488	ENSHBUG00000018795	Haplochromis_burtoni
ENSNLEP00000021741	ENSNLEG00000017896	Nomascus_leucogenys
ENSPEMP00000006843	ENSPEMG00000008956	Peromyscus_maniculatus_bairdii
ENSXCOP00000002347	ENSXCOG00000001871	Xiphophorus_couchianus
ENSXCOP00000015535	ENSXCOG00000011746	Xiphophorus_couchianus
ENSCPUP00000025352	ENSCPUG00000017153	Calidris_pugnax
ENSATEP00000000178	ENSATEG00000000107	Anabas_testudineus
ENSCANP00000001175	ENSCANG00000004342	Colobus_angolensis_palliatus
ENSCGOP00000024942	ENSCGOG00000011815	Cottoperca_gobio
ENSPKIP00000000779	ENSPKIG00000019321	Paramormyrops_kingsleyae
ENSHCOP00000027071	ENSHCOG00000018578	Hippocampus_comes
MGP_CAROLIEiJ_P0079425	MGP_CAROLIEiJ_G0029692	Mus_caroli_strain_CAROLI_EIJ
ENSMMUP00000056912	ENSMMUG00000012937	Macaca_mulatta
ENSMAMP00000030273	ENSMAMG00000020414	Mastacembelus_armatus
ENSSMRP00000028274	ENSSMRG00000021741	Salvator_merianae	ENSSMRT00000032974
ENSMZEP00005016026	ENSMZEG00005012029	Maylandia_zebra
ENSCVAP00000030820	ENSCVAG00000019657	Cyprinodon_variegatus
ENSCVAP00000019816	ENSCVAG00000023269	Cyprinodon_variegatus
ENSPTRP00000055495	ENSPTRG00000003481	Pan_troglodytes
ENSBSLP00000012593	ENSBSLG00000006420	Betta_splendens
ENSBIXP00005033284	ENSBIXG00005014048	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSEASP00005019694	ENSEASG00005013549	Equus_asinus_asinus
ENSAPOP00000032096	ENSAPOG00000019853	Acanthochromis_polyacanthus
ENSLCAP00010009872	ENSLCAG00010004740	Lates_calcarifer
ENSMAUP00000001983	ENSMAUG00000001460	Mesocricetus_auratus
ENSPCIP00000033259	ENSPCIG00000024688	Phascolarctos_cinereus
ENSPTIP00000006246	ENSPTIG00000008208	Panthera_tigris_altaica
ENSPLAP00000028557	ENSPLAG00000018044	Poecilia_latipinna
ENSHHUP00000004669	ENSHHUG00000002926	Hucho_hucho
ENSMAMP00000005936	ENSMAMG00000004056	Mastacembelus_armatus
ENSCANP00000026364	ENSCANG00000036591	Colobus_angolensis_palliatus
ENSSFOP00015033231	ENSSFOG00015021192	Scleropages_formosus
ENSARWP00000027327	ENSARWG00000018467	Apteryx_rowi
ENSBBBP00000003341	ENSBBBG00000012381	Bison_bison_bison
ENSPTRP00000019407	ENSPTRG00000011306	Pan_troglodytes
ENSCATP00000039764	ENSCATG00000042487	Cercocebus_atys
ENSVVUP00000022049	ENSVVUG00000016190	Vulpes_vulpes
ENSBIXP00005044636	ENSBIXG00005028496	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSMODP00000017028	ENSMODG00000013613	Monodelphis_domestica
ENSMUGP00000019525	ENSMUGG00000016546	Meriones_unguiculatus
ENSAPLP00000031469	ENSAPLG00000006676	Anas_platyrhynchos_platyrhynchos
ENSACLP00000011536	ENSACLG00000007880	Astatotilapia_calliptera
ENSVURP00010017803	ENSVURG00010013611	Vombatus_ursinus	ENSVURT00010020224
ENSGACP00000006384	ENSGACG00000004828	Gasterosteus_aculeatus
ENSPPYP00000011482	ENSPPYG00000010257	Pongo_abelii
ENSTNIP00000018247	ENSTNIG00000015190	Tetraodon_nigroviridis
ENSDNOP00000032778	ENSDNOG00000046771	Dasypus_novemcinctus
ENSNMEP00000009650	ENSNMEG00000009291	Numida_meleagris
ENSCSEP00000030448	ENSCSEG00000019486	Cynoglossus_semilaevis
ENSPPYP00000003879	ENSPPYG00000003378	Pongo_abelii
ENSCSEP00000022493	ENSCSEG00000014329	Cynoglossus_semilaevis
ENSDNVP00000015497	ENSDNVG00000010931	Dromaius_novaehollandiae
ENSCHIP00000033501	ENSCHIG00000027043	Capra_hircus
ENSHHUP00000013864	ENSHHUG00000008554	Hucho_hucho
ENSPTEP00000023582	ENSPTEG00000024264	Piliocolobus_tephrosceles
ENSGAFP00000015571	ENSGAFG00000010513	Gambusia_affinis
ENSNSUP00000006704	ENSNSUG00000005306	Notechis_scutatus
ENSNBRP00000003669	ENSNBRG00000002836	Neolamprologus_brichardi
ENSPMGP00000000168	ENSPMGG00000000183	Periophthalmus_magnuspinnatus
ENSMMOP00000021063	ENSMMOG00000016021	Mola_mola
ENSCCNP00000030958	ENSCCNG00000029564	Castor_canadensis	ENSCCNT00000038959
ENSBIXP00000013298	ENSBIXG00000000701	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSDCDP00000011660	ENSDCDG00000006286	Denticeps_clupeoides
ENSAMXP00000040969	ENSAMXG00000010272	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSCPRP00005009348	ENSCPRG00005006635	Crocodylus_porosus
ENSATEP00000011970	ENSATEG00000008378	Anabas_testudineus
ENSAMEP00000007457	ENSAMEG00000007081	Ailuropoda_melanoleuca
ENSRBIP00000024182	ENSRBIG00000035996	Rhinopithecus_bieti
ENSOMEP00000023674	ENSOMEG00000003899	Oryzias_melastigma
ENSRNOP00000073483	ENSRNOG00000059408	Rattus_norvegicus
ENSHHUP00000013853	ENSHHUG00000008537	Hucho_hucho
ENSMZEP00005030741	ENSMZEG00005022882	Maylandia_zebra
ENSCSAP00000015548	ENSCSAG00000002495	Chlorocebus_sabaeus
ENSPMGP00000009738	ENSPMGG00000008056	Periophthalmus_magnuspinnatus
ENSGACP00000021120	ENSGACG00000016002	Gasterosteus_aculeatus
ENSMMMP00000008617	ENSMMMG00000007677	Marmota_marmota_marmota
ENSGAGP00000036326	ENSGAGG00000025743	Gopherus_agassizii	ENSGAGT00000041128
ENSMUGP00000012342	ENSMUGG00000010737	Meriones_unguiculatus
ENSRROP00000021151	ENSRROG00000034505	Rhinopithecus_roxellana
ENSMLUP00000015583	ENSMLUG00000017086	Myotis_lucifugus
ENSTRUP00000050577	ENSTRUG00000020947	Takifugu_rubripes
ENSTNIP00000016811	ENSTNIG00000013809	Tetraodon_nigroviridis
ENSLCRP00005016154	ENSLCRG00005006761	Larimichthys_crocea
ENSSPUP00000012048	ENSSPUG00000009219	Sphenodon_punctatus	ENSSPUT00000012846
ENSONIP00000006982	ENSONIG00000005555	Oreochromis_niloticus
ENSDORP00000021374	ENSDORG00000014917	Dipodomys_ordii	ENSDORT00000036787
ENSPRNP00000016020	ENSPRNG00000008540	Parambassis_ranga
ENSSLDP00000013340	ENSSLDG00000010595	Seriola_lalandi_dorsalis
ENSSFOP00015034844	ENSSFOG00015022192	Scleropages_formosus
ENSMAUP00000003335	ENSMAUG00000003616	Mesocricetus_auratus
ENSLAFP00000025403	ENSLAFG00000029805	Loxodonta_africana
ENSCGOP00000041291	ENSCGOG00000018746	Cottoperca_gobio
ENSCCNP00000031841	ENSCCNG00000030266	Castor_canadensis
ENSPMJP00000002315	ENSPMJG00000001792	Parus_major
ENSSMRP00000001471	ENSSMRG00000001285	Salvator_merianae
MGP_CAROLIEiJ_P0053471	MGP_CAROLIEiJ_G0024030	Mus_caroli_strain_CAROLI_EIJ
ENSKMAP00000020983	ENSKMAG00000015609	Kryptolebias_marmoratus
ENSPNYP00000004679	ENSPNYG00000003558	Pundamilia_nyererei
ENSPNAP00000033385	ENSPNAG00000022066	Pygocentrus_nattereri
ENSACLP00000016758	ENSACLG00000011422	Astatotilapia_calliptera
ENSTSYP00000034468	ENSTSYG00000012999	Carlito_syrichta
ENSNGAP00000024986	ENSNGAG00000023077	Nannospalax_galili
ENSCPOP00000011407	ENSCPOG00000012681	Cavia_porcellus
ENSBTAP00000072563	ENSBTAG00000014399	Bos_taurus
ENSMNEP00000016824	ENSMNEG00000032408	Macaca_nemestrina
ENSCAFP00020031928	ENSCAFG00020024884	Canis_lupus_dingo
ENSMMUP00000061993	ENSMMUG00000001536	Macaca_mulatta
ENSCCEP00000008957	ENSCCEG00000009142	Cyanistes_caeruleus
ENSMEUP00000012211	ENSMEUG00000013372	Notamacropus_eugenii	ENSMEUT00000013430
ENSSSCP00000056363	ENSSSCG00000032668	Sus_scrofa_strain_reference
ENSRNOP00000053652	ENSRNOG00000037514	Rattus_norvegicus
ENSCAFP00020031929	ENSCAFG00020024885	Canis_lupus_dingo
ENSETEP00000003402	ENSETEG00000004150	Echinops_telfairi
ENSMOCP00000001898	ENSMOCG00000001478	Microtus_ochrogaster
ENSCPOP00000010621	ENSCPOG00000011808	Cavia_porcellus
ENSDCDP00000001966	ENSDCDG00000001013	Denticeps_clupeoides
ENSMFAP00000031379	ENSMFAG00000036766	Macaca_fascicularis
ENSMALP00000027878	ENSMALG00000019335	Monopterus_albus
ENSLBEP00000002831	ENSLBEG00000002233	Labrus_bergylta
ENSTBEP00000015124	ENSTBEG00000017382	Tupaia_belangeri
ENSORLP00000031947	ENSORLG00000017282	Oryzias_latipes_ASM223467v1
ENSSFOP00015009183	ENSSFOG00015005977	Scleropages_formosus
ENSPLAP00000007216	ENSPLAG00000009508	Poecilia_latipinna
ENSHHUP00000014625	ENSHHUG00000009046	Hucho_hucho
ENSPPAP00000032876	ENSPPAG00000039290	Pan_paniscus
ENSCHAP00000018043	ENSCHAG00000009327	Clupea_harengus
ENSSMAP00000024561	ENSSMAG00000015019	Scophthalmus_maximus
ENSFHEP00000002023	ENSFHEG00000002828	Fundulus_heteroclitus
ENSRROP00000036752	ENSRROG00000041839	Rhinopithecus_roxellana
ENSNVIP00000005587	ENSNVIG00000004484	Neovison_vison
ENSAHAP00000026190	ENSAHAG00000018269	Apteryx_haastii
ENSPREP00000020166	ENSPREG00000013652	Poecilia_reticulata
ENSVURP00010017126	ENSVURG00010013101	Vombatus_ursinus
ENSAMXP00000041428	ENSAMXG00000036761	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPREP00000009439	ENSPREG00000006415	Poecilia_reticulata
ENSNSUP00000016480	ENSNSUG00000012113	Notechis_scutatus
ENSGMOP00000013717	ENSGMOG00000012814	Gadus_morhua
ENSACIP00000022708	ENSACIG00000017612	Amphilophus_citrinellus
ENSPCOP00000029835	ENSPCOG00000027631	Propithecus_coquereli
ENSSARP00000000263	ENSSARG00000000289	Sorex_araneus
ENSMALP00000003839	ENSMALG00000002772	Monopterus_albus
ENSCHIP00000009832	ENSCHIG00000012558	Capra_hircus
ENSSMAP00000025906	ENSSMAG00000015848	Scophthalmus_maximus
ENSGWIP00000003909	ENSGWIG00000002101	Gouania_willdenowi
ENSUPAP00010017343	ENSUPAG00010013819	Urocitellus_parryii
ENSHHUP00000075658	ENSHHUG00000044308	Hucho_hucho
ENSNPEP00000009911	ENSNPEG00000007364	Nothoprocta_perdicaria
ENSELUP00000002798	ENSELUG00000004113	Esox_lucius
ENSLSDP00000008658	ENSLSDG00000006460	Lonchura_striata_domestica
ENSCHAP00000012857	ENSCHAG00000007089	Clupea_harengus
ENSCJAP00000071960	ENSCJAG00000005754	Callithrix_jacchus
ENSBSLP00000023210	ENSBSLG00000011664	Betta_splendens
ENSPEMP00000009451	ENSPEMG00000010751	Peromyscus_maniculatus_bairdii
