ENSCHAP00000038829	ENSCHAG00000018210	Clupea_harengus
ENSCPBP00000011351	ENSCPBG00000008668	Chrysemys_picta_bellii
ENSGAGP00000020502	ENSGAGG00000015082	Gopherus_agassizii
ENSPSIP00000003506	ENSPSIG00000003342	Pelodiscus_sinensis
ENSGALP00000058131	ENSGALG00000040480	Gallus_gallus
ENSNMEP00000003532	ENSNMEG00000004082	Numida_meleagris
ENSABRP00000026967	ENSABRG00000022484	Anser_brachyrhynchus
ENSLSDP00000008326	ENSLSDG00000006227	Lonchura_striata_domestica
ENSSCAP00000011929	ENSSCAG00000008916	Serinus_canaria
ENSZALP00000000312	ENSZALG00000000353	Zonotrichia_albicollis
ENSFALP00000001470	ENSFALG00000001410	Ficedula_albicollis
ENSARWP00000018579	ENSARWG00000012777	Apteryx_rowi
ENSDNVP00000004586	ENSDNVG00000003259	Dromaius_novaehollandiae
ENSPMAP00000007751	ENSPMAG00000007040	Petromyzon_marinus
ENSEBUP00000005162	ENSEBUG00000003553	Eptatretus_burgeri
ENSCINP00000009855	ENSCING00000004765	Ciona_intestinalis
ENSCSAVP00000005344	ENSCSAVG00000003192	Ciona_savignyi
FBpp0081124	FBgn0037481	Drosophila_melanogaster
