ENSAPLP00000007555	ENSAPLG00000007909	Anas_platyrhynchos_platyrhynchos
ENSGAFP00000030804	ENSGAFG00000020761	Gambusia_affinis
ENSCABP00000001898	ENSCABG00000001519	Chelonoidis_abingdonii
ENSCHOP00000005768	ENSCHOG00000006513	Choloepus_hoffmanni
ENSPANP00000006838	ENSPANG00000006542	Papio_anubis
ENSCSEP00000011378	ENSCSEG00000007319	Cynoglossus_semilaevis
ENSGAGP00000020768	ENSGAGG00000015286	Gopherus_agassizii
ENSLCOP00000018228	ENSLCOG00000012886	Lepidothrix_coronata
ENSELUP00000024343	ENSELUG00000023110	Esox_lucius
ENSCPUP00000019638	ENSCPUG00000013489	Calidris_pugnax
ENSAOCP00000029190	ENSAOCG00000001392	Amphiprion_ocellaris
ENSOANP00000009996	ENSOANG00000006247	Ornithorhynchus_anatinus
ENSETEP00000000323	ENSETEG00000000408	Echinops_telfairi
ENSPRNP00000007228	ENSPRNG00000004271	Parambassis_ranga
ENSPMGP00000004948	ENSPMGG00000004064	Periophthalmus_magnuspinnatus
ENSACLP00000020982	ENSACLG00000014238	Astatotilapia_calliptera
ENSSCAP00000003989	ENSSCAG00000003292	Serinus_canaria
ENSMALP00000009139	ENSMALG00000006510	Monopterus_albus
ENSPVAP00000006897	ENSPVAG00000007310	Pteropus_vampyrus
ENSPFOP00000010417	ENSPFOG00000010390	Poecilia_formosa
ENSPTEP00000035150	ENSPTEG00000033219	Piliocolobus_tephrosceles
ENSTGEP00000032947	ENSTGEG00000026325	Theropithecus_gelada
ENSUMAP00000019497	ENSUMAG00000014299	Ursus_maritimus
ENSEEUP00000002984	ENSEEUG00000003267	Erinaceus_europaeus
ENSCAFP00020028333	ENSCAFG00020022201	Canis_lupus_dingo
ENSSMRP00000007490	ENSSMRG00000006012	Salvator_merianae
ENSVVUP00000036807	ENSVVUG00000026319	Vulpes_vulpes
ENSCATP00000027312	ENSCATG00000037043	Cercocebus_atys
ENSATEP00000014602	ENSATEG00000010174	Anabas_testudineus
ENSAPOP00000007259	ENSAPOG00000009264	Acanthochromis_polyacanthus
ENSMMMP00000016323	ENSMMMG00000014518	Marmota_marmota_marmota
ENSDNVP00000005114	ENSDNVG00000003669	Dromaius_novaehollandiae
ENSMEUP00000008332	ENSMEUG00000009131	Notamacropus_eugenii
ENSUAMP00000003749	ENSUAMG00000003455	Ursus_americanus
ENSSFOP00015013492	ENSSFOG00015008716	Scleropages_formosus
ENSHBUP00000032136	ENSHBUG00000018250	Haplochromis_burtoni
ENSHGLP00100018367	ENSHGLG00100013540	Heterocephalus_glaber_HetGla_1.0
ENSGACP00000006946	ENSGACG00000005252	Gasterosteus_aculeatus
ENSCPRP00005021378	ENSCPRG00005014860	Crocodylus_porosus	ENSCPRT00005024984
ENSAHAP00000025777	ENSAHAG00000017975	Apteryx_haastii
ENSNPEP00000012540	ENSNPEG00000009369	Nothoprocta_perdicaria
ENSDORP00000007255	ENSDORG00000007741	Dipodomys_ordii
ENSECAP00000006811	ENSECAG00000008711	Equus_caballus
ENSARWP00000019332	ENSARWG00000013250	Apteryx_rowi
ENSCGOP00000040144	ENSCGOG00000018311	Cottoperca_gobio
ENSTTRP00000013414	ENSTTRG00000014146	Tursiops_truncatus
ENSCCNP00000019640	ENSCCNG00000019715	Castor_canadensis
ENSCGRP00000023136	ENSCGRG00000016753	Cricetulus_griseus_CriGri_1.0
ENSOGAP00000011108	ENSOGAG00000012408	Otolemur_garnettii
ENSRNOP00000018998	ENSRNOG00000014071	Rattus_norvegicus
ENSCAPP00000002429	ENSCAPG00000005408	Cavia_aperea
ENSBIXP00000013887	ENSBIXG00000018737	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSLCAP00010029467	ENSLCAG00010013840	Lates_calcarifer
ENSPCAP00000015033	ENSPCAG00000016073	Procavia_capensis
ENSPPRP00000012080	ENSPPRG00000005739	Panthera_pardus
ENSEEEP00000022741	ENSEEEG00000011028	Electrophorus_electricus
ENSJJAP00000013969	ENSJJAG00000016552	Jaculus_jaculus
ENSZALP00000009932	ENSZALG00000008463	Zonotrichia_albicollis
ENSPEMP00000012624	ENSPEMG00000012899	Peromyscus_maniculatus_bairdii
ENSAMXP00000000544	ENSAMXG00000000525	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSCGRP00001011256	ENSCGRG00001012939	Cricetulus_griseus_CHOK1GS_HDv1
ENSPPYP00000003799	ENSPPYG00000003311	Pongo_abelii
ENSFCAP00000017224	ENSFCAG00000025016	Felis_catus
ENSANAP00000038122	ENSANAG00000036510	Aotus_nancymaae
ENSMLUP00000016091	ENSMLUG00000017642	Myotis_lucifugus
ENSCPRP00005011780	ENSCPRG00005008403	Crocodylus_porosus
ENSKMAP00000027206	ENSKMAG00000020178	Kryptolebias_marmoratus
ENSHHUP00000021657	ENSHHUG00000013568	Hucho_hucho
ENSGMOP00000018823	ENSGMOG00000017517	Gadus_morhua
ENSSLDP00000030085	ENSSLDG00000023204	Seriola_lalandi_dorsalis
ENSCAFP00000013004	ENSCAFG00000008852	Canis_lupus_familiaris
ENSOCUP00000001792	ENSOCUG00000002076	Oryctolagus_cuniculus
ENSVPAP00000011014	ENSVPAG00000011835	Vicugna_pacos
ENSMZEP00005000491	ENSMZEG00005000480	Maylandia_zebra
ENSCPBP00000021558	ENSCPBG00000015494	Chrysemys_picta_bellii
ENSFHEP00000019395	ENSFHEG00000021285	Fundulus_heteroclitus
ENSNGAP00000016691	ENSNGAG00000017336	Nannospalax_galili
ENSPCOP00000020477	ENSPCOG00000022207	Propithecus_coquereli
ENSBSLP00000040428	ENSBSLG00000019623	Betta_splendens
ENSCGRP00015020748	ENSCGRG00015015849	Cricetulus_griseus_CriGri-PICR
MGP_CAROLIEiJ_P0053053	MGP_CAROLIEiJ_G0023957	Mus_caroli_strain_CAROLI_EIJ
ENSSDAP00000003319	ENSSDAG00000003150	Spermophilus_dauricus
MGP_SPRETEiJ_P0055140	MGP_SPRETEiJ_G0024868	Mus_spretus_strain_SPRET/EiJ
ENSPNYP00000019754	ENSPNYG00000014944	Pundamilia_nyererei
ENSCHIP00000024487	ENSCHIG00000021645	Capra_hircus
ENSMMOP00000002006	ENSMMOG00000001672	Mola_mola
ENSOARP00000005861	ENSOARG00000005460	Ovis_aries
MGP_PahariEiJ_P0064043	MGP_PahariEiJ_G0025394	Mus_pahari_strain_PAHARI_EIJ
ENSCJPP00005014440	ENSCJPG00005012054	Coturnix_japonica
ENSMOCP00000025057	ENSMOCG00000021291	Microtus_ochrogaster
ENSSTOP00000006764	ENSSTOG00000007571	Ictidomys_tridecemlineatus
ENSPMJP00000016239	ENSPMJG00000012286	Parus_major
ENSNMEP00000019652	ENSNMEG00000016938	Numida_meleagris
ENSHHUP00000007236	ENSHHUG00000004460	Hucho_hucho
ENSXETP00000039653	ENSXETG00000017603	Xenopus_tropicalis
ENSOMEP00000033412	ENSOMEG00000019402	Oryzias_melastigma
ENSPREP00000016461	ENSPREG00000011139	Poecilia_reticulata
ENSTNIP00000009324	ENSTNIG00000006551	Tetraodon_nigroviridis
ENSPCIP00000008872	ENSPCIG00000007289	Phascolarctos_cinereus
ENSAOWP00000025514	ENSAOWG00000017238	Apteryx_owenii
ENSHCOP00000012343	ENSHCOG00000015319	Hippocampus_comes
ENSLBEP00000019305	ENSLBEG00000014759	Labrus_bergylta
ENSSBOP00000029049	ENSSBOG00000030867	Saimiri_boliviensis_boliviensis
ENSSMAP00000022598	ENSSMAG00000013800	Scophthalmus_maximus
ENSLCRP00005018421	ENSLCRG00005007589	Larimichthys_crocea
ENSABRP00000012563	ENSABRG00000011250	Anser_brachyrhynchus
ENSAMXP00005034040	ENSAMXG00005016420	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSMODP00000024832	ENSMODG00000019904	Monodelphis_domestica
ENSTGUP00000010824	ENSTGUG00000010493	Taeniopygia_guttata
ENSGWIP00000000596	ENSGWIG00000000389	Gouania_willdenowi
ENSPMEP00000018231	ENSPMEG00000021134	Poecilia_mexicana
ENSLOCP00000006620	ENSLOCG00000005486	Lepisosteus_oculatus
ENSHGLP00000026261	ENSHGLG00000018689	Heterocephalus_glaber_HetGla_female_1.0
ENSPLAP00000002680	ENSPLAG00000004011	Poecilia_latipinna
ENSPVIP00000018723	ENSPVIG00000014340	Pogona_vitticeps
ENSORLP00020007436	ENSORLG00020008297	Oryzias_latipes_ASM223471v1
ENSMLEP00000016669	ENSMLEG00000032535	Mandrillus_leucophaeus
ENSGALP00000013362	ENSGALG00000008218	Gallus_gallus
