ENSCHAP00000006281	ENSCHAG00000003535	Clupea_harengus
ENSHGLP00100021742	ENSHGLG00100016002	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00100011962	ENSHGLG00100008877	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000000502	ENSHGLG00000000457	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00000007399	ENSHGLG00000005389	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100016200	ENSHGLG00100011959	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00100014052	ENSHGLG00100010396	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000008524	ENSFDAG00000016782	Fukomys_damarensis
ENSHGLP00100001962	ENSHGLG00100001534	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000014182	ENSHGLG00000010134	Heterocephalus_glaber_HetGla_female_1.0
ENSCLAP00000011218	ENSCLAG00000007748	Chinchilla_lanigera
ENSODEP00000007681	ENSODEG00000005726	Octodon_degus
ENSCPOP00000014047	ENSCPOG00000015578	Cavia_porcellus
ENSCCNP00000001149	ENSCCNG00000001260	Castor_canadensis
ENSDORP00000002444	ENSDORG00000002603	Dipodomys_ordii
ENSCGRP00000005850	ENSCGRG00000004287	Cricetulus_griseus_CriGri_1.0
ENSCGRP00001010516	ENSCGRG00001012390	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00015000082	ENSCGRG00015000112	Cricetulus_griseus_CriGri-PICR
ENSMAUP00000025678	ENSMAUG00000022131	Mesocricetus_auratus
ENSMOCP00000003205	ENSMOCG00000002556	Microtus_ochrogaster
ENSPEMP00000008960	ENSPEMG00000010414	Peromyscus_maniculatus_bairdii
ENSMSIP00000025226	ENSMSIG00000021303	Mus_spicilegus
MGP_SPRETEiJ_P0070110	MGP_SPRETEiJ_G0028100	Mus_spretus_strain_SPRET/EiJ
ENSMUSP00000072154	ENSMUSG00000014932	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0067474	MGP_CAROLIEiJ_G0027104	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0081575	MGP_PahariEiJ_G0029277	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000053093	ENSRNOG00000037227	Rattus_norvegicus
ENSMUGP00000030493	ENSMUGG00000025331	Meriones_unguiculatus
ENSNGAP00000026537	ENSNGAG00000024151	Nannospalax_galili
ENSOCUP00000005091	ENSOCUG00000005874	Oryctolagus_cuniculus
ENSOPRP00000005521	ENSOPRG00000006004	Ochotona_princeps
ENSPEMP00000034364	ENSPEMG00000030907	Peromyscus_maniculatus_bairdii
ENSCAPP00000013530	ENSCAPG00000014134	Cavia_aperea
ENSOCUP00000049426	ENSOCUG00000031699	Oryctolagus_cuniculus
ENSPTEP00000039587	ENSPTEG00000036604	Piliocolobus_tephrosceles
ENSRBIP00000036977	ENSRBIG00000042093	Rhinopithecus_bieti
ENSTGEP00000034372	ENSTGEG00000027402	Theropithecus_gelada
ENSPCOP00000000722	ENSPCOG00000002353	Propithecus_coquereli
ENSTBEP00000000709	ENSTBEG00000000814	Tupaia_belangeri
ENSMLUP00000017787	ENSMLUG00000023608	Myotis_lucifugus
ENSPVAP00000000667	ENSPVAG00000000705	Pteropus_vampyrus
ENSBIXP00000028400	ENSBIXG00000009555	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005008724	ENSBIXG00005013763	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000001995	ENSBTAG00000001523	Bos_taurus
ENSBMUP00000030120	ENSBMUG00000022526	Bos_mutus
ENSBBBP00000014045	ENSBBBG00000021791	Bison_bison_bison
ENSCHIP00000000191	ENSCHIG00000000143	Capra_hircus
ENSOARP00000010231	ENSOARG00000009530	Ovis_aries
ENSVPAP00000005241	ENSVPAG00000005639	Vicugna_pacos
ENSTTRP00000015806	ENSTTRG00000016672	Tursiops_truncatus
ENSEASP00005003526	ENSEASG00005002715	Equus_asinus_asinus
ENSECAP00000019686	ENSECAG00000021666	Equus_caballus
ENSUAMP00000002628	ENSUAMG00000002396	Ursus_americanus
ENSUAMP00000000826	ENSUAMG00000000801	Ursus_americanus
ENSUMAP00000027067	ENSUMAG00000019673	Ursus_maritimus
ENSAMEP00000006922	ENSAMEG00000006544	Ailuropoda_melanoleuca
ENSMPUP00000005355	ENSMPUG00000005394	Mustela_putorius_furo
ENSNVIP00000021408	ENSNVIG00000016753	Neovison_vison
ENSCAFP00000063973	ENSCAFG00000018362	Canis_lupus_familiaris
ENSCAFP00020025526	ENSCAFG00020018034	Canis_lupus_dingo
ENSVVUP00000005730	ENSVVUG00000004481	Vulpes_vulpes
ENSPTIP00000015184	ENSPTIG00000014342	Panthera_tigris_altaica
ENSPPRP00000022389	ENSPPRG00000012940	Panthera_pardus
ENSFCAP00000048850	ENSFCAG00000009235	Felis_catus
ENSSARP00000011204	ENSSARG00000012410	Sorex_araneus
ENSDNOP00000013761	ENSDNOG00000017741	Dasypus_novemcinctus
ENSLAFP00000001996	ENSLAFG00000002384	Loxodonta_africana
ENSSSCP00000061695	ENSSSCG00000031942	Sus_scrofa_strain_reference
ENSEEUP00000001547	ENSEEUG00000001707	Erinaceus_europaeus
ENSJJAP00000003208	ENSJJAG00000006110	Jaculus_jaculus
ENSPCAP00000010937	ENSPCAG00000011744	Procavia_capensis
ENSOANP00000008375	ENSOANG00000005265	Ornithorhynchus_anatinus
ENSXETP00000043972	ENSXETG00000019367	Xenopus_tropicalis
ENSLACP00000018713	ENSLACG00000016474	Latimeria_chalumnae
ENSLOCP00000013524	ENSLOCG00000011016	Lepisosteus_oculatus
ENSECRP00000010759	ENSECRG00000007054	Erpetoichthys_calabaricus
ENSCMIP00000040067	ENSCMIG00000016349	Callorhinchus_milii
ENSAMXP00000007450	ENSAMXG00000007250	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005057076	ENSAMXG00005025190	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000023627	ENSPNAG00000000667	Pygocentrus_nattereri
ENSEEEP00000002263	ENSEEEG00000001363	Electrophorus_electricus
ENSAPLP00000018348	ENSAPLG00000022230	Anas_platyrhynchos_platyrhynchos
ENSCPUP00000018618	ENSCPUG00000012794	Calidris_pugnax
ENSMGAP00000002321	ENSMGAG00000002657	Meleagris_gallopavo
ENSNSUP00000019051	ENSNSUG00000013905	Notechis_scutatus
ENSPMAP00000010603	ENSPMAG00000009640	Petromyzon_marinus
