ENSDCDP00000031696	ENSDCDG00000021962	Denticeps_clupeoides
ENSRROP00000009006	ENSRROG00000028928	Rhinopithecus_roxellana
ENSRBIP00000018675	ENSRBIG00000033335	Rhinopithecus_bieti
ENSCCAP00000031175	ENSCCAG00000033651	Cebus_capucinus_imitator
ENSSBOP00000017755	ENSSBOG00000025516	Saimiri_boliviensis_boliviensis
ENSCJAP00000026386	ENSCJAG00000014323	Callithrix_jacchus
ENSANAP00000026602	ENSANAG00000031022	Aotus_nancymaae
ENSTSYP00000016651	ENSTSYG00000026834	Carlito_syrichta
ENSMICP00000041892	ENSMICG00000042135	Microcebus_murinus
ENSTBEP00000012461	ENSTBEG00000014311	Tupaia_belangeri
ENSFDAP00000019715	ENSFDAG00000008951	Fukomys_damarensis
ENSSDAP00000003013	ENSSDAG00000002849	Spermophilus_dauricus
ENSMSIP00000029707	ENSMSIG00000024930	Mus_spicilegus
ENSMUSP00000033310	ENSMUSG00000031004	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0082910	MGP_CAROLIEiJ_G0030603	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0019692	MGP_PahariEiJ_G0013808	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000038727	ENSRNOG00000028137	Rattus_norvegicus
ENSMUGP00000011155	ENSMUGG00000009751	Meriones_unguiculatus
ENSCGRP00015000693	ENSCGRG00015000479	Cricetulus_griseus_CriGri-PICR
ENSCGRP00000007887	ENSCGRG00000005751	Cricetulus_griseus_CriGri_1.0
ENSCGRP00001017417	ENSCGRG00001017463	Cricetulus_griseus_CHOK1GS_HDv1
ENSMAUP00000003701	ENSMAUG00000004207	Mesocricetus_auratus
ENSMOCP00000004643	ENSMOCG00000003924	Microtus_ochrogaster
ENSCCNP00000028324	ENSCCNG00000027299	Castor_canadensis
ENSOCUP00000004451	ENSOCUG00000005133	Oryctolagus_cuniculus
ENSOPRP00000014145	ENSOPRG00000015456	Ochotona_princeps
ENSOGAP00000016249	ENSOGAG00000032564	Otolemur_garnettii
ENSOGAP00000017473	ENSOGAG00000030917	Otolemur_garnettii
ENSMMMP00000003626	ENSMMMG00000003323	Marmota_marmota_marmota
ENSCHIP00000028208	ENSCHIG00000023816	Capra_hircus
ENSOARP00000015627	ENSOARG00000014562	Ovis_aries
ENSBIXP00005020965	ENSBIXG00005023966	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBIXP00000030584	ENSBIXG00000012615	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBTAP00000003173	ENSBTAG00000002444	Bos_taurus
ENSBBBP00000018666	ENSBBBG00000007445	Bison_bison_bison
ENSBMUP00000019648	ENSBMUG00000014828	Bos_mutus
ENSTTRP00000004613	ENSTTRG00000004893	Tursiops_truncatus
ENSSSCP00000022710	ENSSSCG00000026302	Sus_scrofa_strain_reference
ENSECAP00000036010	ENSECAG00000036105	Equus_caballus
ENSAMEP00000000219	ENSAMEG00000000203	Ailuropoda_melanoleuca
ENSMPUP00000002447	ENSMPUG00000002475	Mustela_putorius_furo
ENSCAFP00020024895	ENSCAFG00020019563	Canis_lupus_dingo
ENSCAFP00000019524	ENSCAFG00000013255	Canis_lupus_familiaris
ENSVVUP00000007247	ENSVVUG00000005509	Vulpes_vulpes
ENSFCAP00000059248	ENSFCAG00000050995	Felis_catus
ENSMLUP00000021866	ENSMLUG00000023147	Myotis_lucifugus
ENSCHOP00000008272	ENSCHOG00000009303	Choloepus_hoffmanni
ENSDNOP00000028363	ENSDNOG00000048057	Dasypus_novemcinctus
ENSLAFP00000022877	ENSLAFG00000027411	Loxodonta_africana
ENSOANP00000030838	ENSOANG00000030909	Ornithorhynchus_anatinus
ENSMODP00000052275	ENSMODG00000006953	Monodelphis_domestica
ENSSHAP00000001812	ENSSHAG00000001614	Sarcophilus_harrisii
ENSPCIP00000001279	ENSPCIG00000001033	Phascolarctos_cinereus	ENSPCIT00000001624
ENSVURP00010001883	ENSVURG00010001573	Vombatus_ursinus	ENSVURT00010002155
ENSMEUP00000015150	ENSMEUG00000016554	Notamacropus_eugenii	ENSMEUT00000016625
ENSSHAP00000017024	ENSSHAG00000014469	Sarcophilus_harrisii	ENSSHAT00000017166
ENSMODP00000020852	ENSMODG00000016706	Monodelphis_domestica	ENSMODT00000021219
ENSOANP00000031128	ENSOANG00000028446	Ornithorhynchus_anatinus	ENSOANT00000040369
ENSMSIP00000028546	ENSMSIG00000023962	Mus_spicilegus
MGP_SPRETEiJ_P0038951	MGP_SPRETEiJ_G0020340	Mus_spretus_strain_SPRET/EiJ
ENSMUSP00000127571	ENSMUSG00000048922	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0037215	MGP_CAROLIEiJ_G0019448	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0085312	MGP_PahariEiJ_G0030465	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000038312	ENSRNOG00000025302	Rattus_norvegicus
ENSMUGP00000001184	ENSMUGG00000001105	Meriones_unguiculatus
ENSCGRP00015010710	ENSCGRG00015008253	Cricetulus_griseus_CriGri-PICR
ENSCGRP00000016791	ENSCGRG00000012202	Cricetulus_griseus_CriGri_1.0
ENSCGRP00001024433	ENSCGRG00001022349	Cricetulus_griseus_CHOK1GS_HDv1
ENSMAUP00000010139	ENSMAUG00000011109	Mesocricetus_auratus
ENSMOCP00000003044	ENSMOCG00000002388	Microtus_ochrogaster
ENSPEMP00000024356	ENSPEMG00000021129	Peromyscus_maniculatus_bairdii
ENSNGAP00000014022	ENSNGAG00000015418	Nannospalax_galili
ENSJJAP00000013240	ENSJJAG00000016051	Jaculus_jaculus
ENSCLAP00000017440	ENSCLAG00000011981	Chinchilla_lanigera	ENSCLAT00000017610
ENSCPOP00000026524	ENSCPOG00000036890	Cavia_porcellus	ENSCPOT00000031631
ENSODEP00000009920	ENSODEG00000007418	Octodon_degus	ENSODET00000010067
ENSHGLP00100005511	ENSHGLG00100004179	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000012272	ENSHGLG00000008774	Heterocephalus_glaber_HetGla_female_1.0
ENSFDAP00000009485	ENSFDAG00000017536	Fukomys_damarensis
ENSMMMP00000015367	ENSMMMG00000013660	Marmota_marmota_marmota
ENSSDAP00000003873	ENSSDAG00000003641	Spermophilus_dauricus
ENSUPAP00010028641	ENSUPAG00010022612	Urocitellus_parryii
ENSSTOP00000007907	ENSSTOG00000008812	Ictidomys_tridecemlineatus
ENSDORP00000006800	ENSDORG00000007254	Dipodomys_ordii
ENSOCUP00000012128	ENSOCUG00000014109	Oryctolagus_cuniculus
ENSOPRP00000004572	ENSOPRG00000004964	Ochotona_princeps
ENSTBEP00000003729	ENSTBEG00000004288	Tupaia_belangeri
ENSPPAP00000020062	ENSPPAG00000033215	Pan_paniscus
ENSPTRP00000034402	ENSPTRG00000020094	Pan_troglodytes
ENSP00000328228	ENSG00000184661	Homo_sapiens
ENSGGOP00000021773	ENSGGOG00000022784	Gorilla_gorilla
ENSPPYP00000020681	ENSPPYG00000018453	Pongo_abelii
ENSNLEP00000019621	ENSNLEG00000016169	Nomascus_leucogenys
ENSCATP00000016106	ENSCATG00000031991	Cercocebus_atys
ENSMLEP00000034618	ENSMLEG00000041453	Mandrillus_leucophaeus
ENSCSAP00000012150	ENSCSAG00000016076	Chlorocebus_sabaeus
ENSTGEP00000002469	ENSTGEG00000002162	Theropithecus_gelada
ENSPANP00000004230	ENSPANG00000008115	Papio_anubis
ENSMMUP00000047386	ENSMMUG00000010582	Macaca_mulatta
ENSMFAP00000027050	ENSMFAG00000044937	Macaca_fascicularis
ENSMNEP00000025642	ENSMNEG00000036287	Macaca_nemestrina
ENSPTEP00000029493	ENSPTEG00000028884	Piliocolobus_tephrosceles
ENSCANP00000013700	ENSCANG00000030275	Colobus_angolensis_palliatus
ENSRBIP00000030810	ENSRBIG00000039250	Rhinopithecus_bieti
ENSRROP00000023592	ENSRROG00000035636	Rhinopithecus_roxellana
ENSCCAP00000017489	ENSCCAG00000026541	Cebus_capucinus_imitator
ENSSBOP00000016710	ENSSBOG00000025034	Saimiri_boliviensis_boliviensis
ENSCJAP00000075017	ENSCJAG00000019958	Callithrix_jacchus
ENSANAP00000040983	ENSANAG00000037820	Aotus_nancymaae
ENSTSYP00000004617	ENSTSYG00000005048	Carlito_syrichta
ENSPSMP00000012855	ENSPSMG00000009257	Prolemur_simus
ENSMICP00000036844	ENSMICG00000031889	Microcebus_murinus
ENSPCOP00000022578	ENSPCOG00000023393	Propithecus_coquereli
ENSOGAP00000002664	ENSOGAG00000002970	Otolemur_garnettii
ENSPVAP00000011407	ENSPVAG00000012105	Pteropus_vampyrus
ENSMLUP00000005792	ENSMLUG00000006321	Myotis_lucifugus
ENSECAP00000010923	ENSECAG00000013188	Equus_caballus
ENSEASP00005022930	ENSEASG00005015623	Equus_asinus_asinus
ENSBIXP00005041262	ENSBIXG00005024231	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBIXP00000021914	ENSBIXG00000024903	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBTAP00000003573	ENSBTAG00000002756	Bos_taurus
ENSBMUP00000021803	ENSBMUG00000016433	Bos_mutus
ENSBBBP00000001767	ENSBBBG00000010883	Bison_bison_bison
ENSCHIP00000019673	ENSCHIG00000018580	Capra_hircus
ENSOARP00000010566	ENSOARG00000009851	Ovis_aries
ENSTTRP00000001305	ENSTTRG00000001387	Tursiops_truncatus
ENSSSCP00000010307	ENSSSCG00000009653	Sus_scrofa_strain_reference
ENSVPAP00000010315	ENSVPAG00000011075	Vicugna_pacos
ENSSARP00000002847	ENSSARG00000003124	Sorex_araneus
ENSEEUP00000009253	ENSEEUG00000010126	Erinaceus_europaeus
ENSUMAP00000005558	ENSUMAG00000004389	Ursus_maritimus
ENSUMAP00000005563	ENSUMAG00000004393	Ursus_maritimus
ENSAMEP00000000375	ENSAMEG00000000346	Ailuropoda_melanoleuca
ENSNVIP00000025473	ENSNVIG00000019695	Neovison_vison
ENSMPUP00000003175	ENSMPUG00000003208	Mustela_putorius_furo
ENSCAFP00000013166	ENSCAFG00000008962	Canis_lupus_familiaris
ENSCAFP00020015796	ENSCAFG00020012668	Canis_lupus_dingo
ENSVVUP00000005130	ENSVVUG00000004033	Vulpes_vulpes
ENSPTIP00000024866	ENSPTIG00000020815	Panthera_tigris_altaica
ENSPPRP00000026683	ENSPPRG00000017681	Panthera_pardus
ENSFCAP00000011029	ENSFCAG00000011887	Felis_catus
ENSLAFP00000002945	ENSLAFG00000003532	Loxodonta_africana
ENSPCAP00000006492	ENSPCAG00000006908	Procavia_capensis
ENSETEP00000011755	ENSETEG00000014493	Echinops_telfairi
ENSCHOP00000010772	ENSCHOG00000012168	Choloepus_hoffmanni
ENSDNOP00000011391	ENSDNOG00000014690	Dasypus_novemcinctus
ENSAHAP00000007492	ENSAHAG00000005585	Apteryx_haastii
ENSAOWP00000022430	ENSAOWG00000015151	Apteryx_owenii
ENSARWP00000017117	ENSARWG00000011785	Apteryx_rowi
ENSDNVP00000012478	ENSDNVG00000008816	Dromaius_novaehollandiae
ENSMUNP00000012211	ENSMUNG00000009605	Melopsittacus_undulatus
ENSPMJP00000021336	ENSPMJG00000015838	Parus_major
ENSCPUP00000024231	ENSCPUG00000016459	Calidris_pugnax
ENSABRP00000023403	ENSABRG00000019687	Anser_brachyrhynchus
ENSAPLP00000017399	ENSAPLG00000024715	Anas_platyrhynchos_platyrhynchos
ENSGALP00000069789	ENSGALG00000045842	Gallus_gallus
ENSMGAP00000000207	ENSMGAG00000000821	Meleagris_gallopavo
ENSCPRP00005020378	ENSCPRG00005014182	Crocodylus_porosus
ENSCPBP00000003476	ENSCPBG00000002813	Chrysemys_picta_bellii
ENSGAGP00000008783	ENSGAGG00000006944	Gopherus_agassizii
ENSPSIP00000019855	ENSPSIG00000017605	Pelodiscus_sinensis
ENSDARP00000090340	ENSDARG00000068759	Danio_rerio
ENSCMIP00000012584	ENSCMIG00000006387	Callorhinchus_milii
ENSEBUP00000010561	ENSEBUG00000006802	Eptatretus_burgeri
ENSCSAVP00000010147	ENSCSAVG00000005985	Ciona_savignyi
ENSACAP00000007498	ENSACAG00000020986	Anolis_carolinensis
ENSSMRP00000006474	ENSSMRG00000005235	Salvator_merianae
ENSGALP00000065018	ENSGALG00000025996	Gallus_gallus
ENSMGAP00000012401	ENSMGAG00000011818	Meleagris_gallopavo
ENSCJPP00005001230	ENSCJPG00005001294	Coturnix_japonica
ENSNMEP00000005723	ENSNMEG00000005918	Numida_meleagris
ENSABRP00000006512	ENSABRG00000005981	Anser_brachyrhynchus
ENSMVIP00005018794	ENSMVIG00005013330	Manacus_vitellinus
ENSMVIP00005022885	ENSMVIG00005016070	Manacus_vitellinus
ENSTGUP00000011943	ENSTGUG00000011589	Taeniopygia_guttata
ENSTGUP00000011939	ENSTGUG00000011586	Taeniopygia_guttata
ENSSCAP00000014429	ENSSCAG00000010606	Serinus_canaria
ENSJHYP00000015720	ENSJHYG00000012060	Junco_hyemalis
ENSFALP00000001253	ENSFALG00000001204	Ficedula_albicollis
ENSCCEP00000020610	ENSCCEG00000018719	Cyanistes_caeruleus
ENSCPGP00000013793	ENSCPGG00000009768	Calidris_pygmaea
ENSCPUP00000000641	ENSCPUG00000000520	Calidris_pugnax
ENSMUNP00000006251	ENSMUNG00000005039	Melopsittacus_undulatus
ENSAOWP00000028376	ENSAOWG00000019102	Apteryx_owenii
ENSAHAP00000021073	ENSAHAG00000014808	Apteryx_haastii
ENSARWP00000014378	ENSARWG00000009955	Apteryx_rowi
ENSPSIP00000011883	ENSPSIG00000010729	Pelodiscus_sinensis
ENSCPBP00000009164	ENSCPBG00000007073	Chrysemys_picta_bellii
ENSGAGP00000005194	ENSGAGG00000004220	Gopherus_agassizii
ENSCPRP00005013548	ENSCPRG00005009575	Crocodylus_porosus
ENSPVIP00000016338	ENSPVIG00000012646	Pogona_vitticeps
ENSGMOP00000014348	ENSGMOG00000013405	Gadus_morhua
ENSCINP00000013940	ENSCING00000006793	Ciona_intestinalis
ENSCINP00000021706	ENSCING00000011336	Ciona_intestinalis
ENSLACP00000018751	ENSLACG00000016506	Latimeria_chalumnae
ENSCMIP00000041724	ENSCMIG00000017396	Callorhinchus_milii
ENSLOCP00000009270	ENSLOCG00000007643	Lepisosteus_oculatus
ENSCINP00000031807	ENSCING00000024094	Ciona_intestinalis
