ENSLACP00000005799	ENSLACG00000005148	Latimeria_chalumnae	ENSLACT00000005849
ENSXETP00000014465	ENSXETG00000000644	Xenopus_tropicalis	ENSXETT00000002838
ENSACAP00000009511	ENSACAG00000009652	Anolis_carolinensis	ENSACAT00000009708
ENSPVIP00000017173	ENSPVIG00000013239	Pogona_vitticeps	ENSPVIT00000021446
ENSNSUP00000024895	ENSNSUG00000017961	Notechis_scutatus
ENSCJPP00005014910	ENSCJPG00005012390	Coturnix_japonica
ENSMGAP00000003845	ENSMGAG00000004072	Meleagris_gallopavo
ENSNMEP00000019445	ENSNMEG00000016766	Numida_meleagris
ENSABRP00000027220	ENSABRG00000022665	Anser_brachyrhynchus
ENSAPLP00000003824	ENSAPLG00000004307	Anas_platyrhynchos_platyrhynchos
ENSDNVP00000023283	ENSDNVG00000016182	Dromaius_novaehollandiae
ENSNPEP00000014459	ENSNPEG00000010722	Nothoprocta_perdicaria
ENSAHAP00000000846	ENSAHAG00000000687	Apteryx_haastii
ENSAOWP00000022644	ENSAOWG00000015301	Apteryx_owenii
ENSARWP00000007216	ENSARWG00000005065	Apteryx_rowi
ENSCPRP00005003941	ENSCPRG00005002892	Crocodylus_porosus
ENSVURP00010027861	ENSVURG00010021327	Vombatus_ursinus
ENSPCIP00000038113	ENSPCIG00000028054	Phascolarctos_cinereus
ENSMEUP00000013744	ENSMEUG00000015058	Notamacropus_eugenii
ENSSHAP00000010067	ENSSHAG00000008706	Sarcophilus_harrisii
ENSMODP00000006579	ENSMODG00000005335	Monodelphis_domestica
ENSOPRP00000012678	ENSOPRG00000013896	Ochotona_princeps
ENSOCUP00000037803	ENSOCUG00000013427	Oryctolagus_cuniculus
ENSSBOP00000028420	ENSSBOG00000030602	Saimiri_boliviensis_boliviensis
ENSPPAP00000029564	ENSPPAG00000037797	Pan_paniscus
ENSPTRP00000014096	ENSPTRG00000008257	Pan_troglodytes
ENSP00000458977	ENSG00000167261	Homo_sapiens
ENSGGOP00000012322	ENSGGOG00000012633	Gorilla_gorilla
ENSPPYP00000008448	ENSPPYG00000007480	Pongo_abelii
ENSNLEP00000006170	ENSNLEG00000005090	Nomascus_leucogenys
ENSRBIP00000011335	ENSRBIG00000029544	Rhinopithecus_bieti
ENSRROP00000016188	ENSRROG00000032245	Rhinopithecus_roxellana
ENSCANP00000001103	ENSCANG00000004201	Colobus_angolensis_palliatus
ENSPTEP00000011748	ENSPTEG00000013230	Piliocolobus_tephrosceles
ENSCATP00000040039	ENSCATG00000042589	Cercocebus_atys
ENSCSAP00000000394	ENSCSAG00000004036	Chlorocebus_sabaeus
ENSPANP00000004029	ENSPANG00000021882	Papio_anubis
ENSTGEP00000009561	ENSTGEG00000007870	Theropithecus_gelada
ENSMNEP00000014873	ENSMNEG00000031577	Macaca_nemestrina
ENSMMUP00000021671	ENSMMUG00000016491	Macaca_mulatta
ENSMFAP00000045871	ENSMFAG00000000644	Macaca_fascicularis
ENSMLEP00000021780	ENSMLEG00000035090	Mandrillus_leucophaeus
ENSCCAP00000030817	ENSCCAG00000033465	Cebus_capucinus_imitator
ENSSBOP00000029325	ENSSBOG00000031002	Saimiri_boliviensis_boliviensis
ENSCJAP00000075453	ENSCJAG00000015850	Callithrix_jacchus
ENSANAP00000027363	ENSANAG00000031519	Aotus_nancymaae
ENSTSYP00000010879	ENSTSYG00000011875	Carlito_syrichta
ENSPCOP00000024989	ENSPCOG00000024713	Propithecus_coquereli
ENSMICP00000011231	ENSMICG00000012337	Microcebus_murinus
ENSPSMP00000015086	ENSPSMG00000010774	Prolemur_simus
ENSTBEP00000005204	ENSTBEG00000006025	Tupaia_belangeri
ENSCGRP00000017852	ENSCGRG00000012982	Cricetulus_griseus_CriGri_1.0
ENSCGRP00015011062	ENSCGRG00015008416	Cricetulus_griseus_CriGri-PICR
ENSCGRP00001014491	ENSCGRG00001015348	Cricetulus_griseus_CHOK1GS_HDv1
ENSMOCP00000005793	ENSMOCG00000005302	Microtus_ochrogaster
ENSPEMP00000015214	ENSPEMG00000014790	Peromyscus_maniculatus_bairdii
ENSMUSP00000154250	ENSMUSG00000115067	Mus_musculus_strain_reference_(CL57BL6)
ENSMUSP00000034373	ENSMUSG00000053687	Mus_musculus_strain_reference_(CL57BL6)
MGP_SPRETEiJ_P0089366	MGP_SPRETEiJ_G0032626	Mus_spretus_strain_SPRET/EiJ
ENSMSIP00000006551	ENSMSIG00000005820	Mus_spicilegus
MGP_CAROLIEiJ_P0085867	MGP_CAROLIEiJ_G0031508	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0054119	MGP_PahariEiJ_G0023108	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000031955	ENSRNOG00000023303	Rattus_norvegicus
ENSMUGP00000020225	ENSMUGG00000017088	Meriones_unguiculatus
ENSNGAP00000002795	ENSNGAG00000002779	Nannospalax_galili
ENSJJAP00000012200	ENSJJAG00000015301	Jaculus_jaculus
ENSCCNP00000014757	ENSCCNG00000015231	Castor_canadensis
ENSCLAP00000007685	ENSCLAG00000005390	Chinchilla_lanigera
ENSODEP00000021181	ENSODEG00000015603	Octodon_degus
ENSHGLP00000016008	ENSHGLG00000011446	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100025413	ENSHGLG00100018645	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000001073	ENSFDAG00000011164	Fukomys_damarensis
ENSUPAP00010000246	ENSUPAG00010000233	Urocitellus_parryii
ENSSDAP00000020001	ENSSDAG00000018239	Spermophilus_dauricus
ENSSTOP00000028605	ENSSTOG00000031323	Ictidomys_tridecemlineatus
ENSMMMP00000016394	ENSMMMG00000014585	Marmota_marmota_marmota
ENSPVAP00000015686	ENSPVAG00000016621	Pteropus_vampyrus
ENSMLUP00000005385	ENSMLUG00000005889	Myotis_lucifugus
ENSEASP00005029965	ENSEASG00005020365	Equus_asinus_asinus
ENSAMEP00000018654	ENSAMEG00000017660	Ailuropoda_melanoleuca
ENSAMEP00000008322	ENSAMEG00000007914	Ailuropoda_melanoleuca
ENSUMAP00000026392	ENSUMAG00000019208	Ursus_maritimus
ENSUAMP00000020483	ENSUAMG00000016126	Ursus_americanus
ENSMPUP00000006846	ENSMPUG00000006901	Mustela_putorius_furo
ENSNVIP00000011505	ENSNVIG00000009096	Neovison_vison
ENSCAFP00020025154	ENSCAFG00020019738	Canis_lupus_dingo
ENSCAFP00000040669	ENSCAFG00000024187	Canis_lupus_familiaris
ENSVVUP00000017466	ENSVVUG00000012765	Vulpes_vulpes
ENSPPRP00000009111	ENSPPRG00000003664	Panthera_pardus
ENSPTIP00000025239	ENSPTIG00000021091	Panthera_tigris_altaica
ENSFCAP00000011923	ENSFCAG00000012856	Felis_catus
ENSBTAP00000003655	ENSBTAG00000039426	Bos_taurus
ENSBIXP00000010182	ENSBIXG00000002350	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005041133	ENSBIXG00005024041	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBMUP00000003541	ENSBMUG00000002797	Bos_mutus
ENSBBBP00000022090	ENSBBBG00000015799	Bison_bison_bison
ENSCHIP00000021820	ENSCHIG00000019954	Capra_hircus
ENSOARP00000003514	ENSOARG00000003300	Ovis_aries
ENSTTRP00000001272	ENSTTRG00000001352	Tursiops_truncatus
ENSSSCP00000051448	ENSSSCG00000021105	Sus_scrofa_strain_reference
ENSLAFP00000008727	ENSLAFG00000010421	Loxodonta_africana
ENSPCAP00000008007	ENSPCAG00000008600	Procavia_capensis
ENSSARP00000012811	ENSSARG00000014147	Sorex_araneus
ENSOANP00000029802	ENSOANG00000029608	Ornithorhynchus_anatinus
ENSOANP00000033125	ENSOANG00000031142	Ornithorhynchus_anatinus
ENSCHAP00000023848	ENSCHAG00000011762	Clupea_harengus
ENSDCDP00000058557	ENSDCDG00000033960	Denticeps_clupeoides
ENSAMXP00005031410	ENSAMXG00005015388	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000018164	ENSPNAG00000024475	Pygocentrus_nattereri
ENSIPUP00000025350	ENSIPUG00000017164	Ictalurus_punctatus
ENSDARP00000098728	ENSDARG00000079216	Danio_rerio
ENSHHUP00000064019	ENSHHUG00000037811	Hucho_hucho
ENSHHUP00000005614	ENSHHUG00000003442	Hucho_hucho
ENSELUP00000028755	ENSELUG00000005465	Esox_lucius
ENSCGOP00000037470	ENSCGOG00000017243	Cottoperca_gobio
ENSGACP00000021950	ENSGACG00000016629	Gasterosteus_aculeatus
ENSMMOP00000021688	ENSMMOG00000016442	Mola_mola
ENSTRUP00000030945	ENSTRUG00000012222	Takifugu_rubripes
ENSLBEP00000014719	ENSLBEG00000011494	Labrus_bergylta
ENSLCRP00005062854	ENSLCRG00005023066	Larimichthys_crocea
ENSMALP00000018436	ENSMALG00000012836	Monopterus_albus
ENSMAMP00000005024	ENSMAMG00000003377	Mastacembelus_armatus
ENSATEP00000003328	ENSATEG00000002369	Anabas_testudineus
ENSBSLP00000045547	ENSBSLG00000021686	Betta_splendens
ENSLCAP00010038728	ENSLCAG00010018128	Lates_calcarifer
ENSSMAP00000014107	ENSSMAG00000008666	Scophthalmus_maximus
ENSSDUP00000007713	ENSSDUG00000005658	Seriola_dumerili
ENSSLDP00000020374	ENSSLDG00000015907	Seriola_lalandi_dorsalis
ENSAPEP00000013068	ENSAPEG00000009305	Amphiprion_percula
ENSAOCP00000009956	ENSAOCG00000014192	Amphiprion_ocellaris
ENSAPOP00000016162	ENSAPOG00000019225	Acanthochromis_polyacanthus
ENSSPAP00000018090	ENSSPAG00000013665	Stegastes_partitus
ENSPRNP00000025789	ENSPRNG00000013023	Parambassis_ranga
ENSXMAP00000007922	ENSXMAG00000007889	Xiphophorus_maculatus
ENSXCOP00000017335	ENSXCOG00000013056	Xiphophorus_couchianus
ENSGAFP00000015232	ENSGAFG00000010286	Gambusia_affinis
ENSPMEP00000010702	ENSPMEG00000012680	Poecilia_mexicana
ENSPLAP00000003436	ENSPLAG00000005015	Poecilia_latipinna
ENSPFOP00000016513	ENSPFOG00000016405	Poecilia_formosa
ENSPREP00000008733	ENSPREG00000005979	Poecilia_reticulata
ENSFHEP00000035085	ENSFHEG00000023133	Fundulus_heteroclitus
ENSCVAP00000015768	ENSCVAG00000018609	Cyprinodon_variegatus
ENSKMAP00000023258	ENSKMAG00000017262	Kryptolebias_marmoratus
ENSORLP00020034668	ENSORLG00020021203	Oryzias_latipes_ASM223471v1
ENSORLP00015018565	ENSORLG00015019620	Oryzias_latipes_ASM223469v1
ENSORLP00000016818	ENSORLG00000013412	Oryzias_latipes_ASM223467v1
ENSOMEP00000013932	ENSOMEG00000015393	Oryzias_melastigma
ENSGWIP00000040359	ENSGWIG00000020400	Gouania_willdenowi
ENSACLP00000023900	ENSACLG00000016276	Astatotilapia_calliptera
ENSMZEP00005009361	ENSMZEG00005007106	Maylandia_zebra
ENSHBUP00000000672	ENSHBUG00000001854	Haplochromis_burtoni
ENSPNYP00000031356	ENSPNYG00000023645	Pundamilia_nyererei
ENSPNYP00000015107	ENSPNYG00000011432	Pundamilia_nyererei
ENSNBRP00000012956	ENSNBRG00000010037	Neolamprologus_brichardi
ENSONIP00000003460	ENSONIG00000002760	Oreochromis_niloticus
ENSACIP00000004722	ENSACIG00000003698	Amphilophus_citrinellus
ENSPMGP00000027083	ENSPMGG00000021867	Periophthalmus_magnuspinnatus
ENSCSEP00000011956	ENSCSEG00000007718	Cynoglossus_semilaevis
ENSGMOP00000004184	ENSGMOG00000003940	Gadus_morhua
ENSPKIP00000004339	ENSPKIG00000021490	Paramormyrops_kingsleyae
ENSSFOP00015015386	ENSSFOG00015009949	Scleropages_formosus
ENSLOCP00000008443	ENSLOCG00000006974	Lepisosteus_oculatus
ENSECRP00000022212	ENSECRG00000015024	Erpetoichthys_calabaricus
ENSCMIP00000045539	ENSCMIG00000018787	Callorhinchus_milii
