ENSLACP00000009422	ENSLACG00000008310	Latimeria_chalumnae
ENSAMXP00005012306	ENSAMXG00005006647	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSMALP00000024452	ENSMALG00000017012	Monopterus_albus
FBpp0077740	FBgn0031260	Drosophila_melanogaster
ENSPANP00000030882	ENSPANG00000007165	Papio_anubis
ENSFHEP00000001254	ENSFHEG00000002018	Fundulus_heteroclitus
ENSBIXP00005023140	ENSBIXG00005025993	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSSPAP00000009129	ENSSPAG00000006955	Stegastes_partitus
ENSEBUP00000012599	ENSEBUG00000007997	Eptatretus_burgeri	ENSEBUT00000013175
ENSTBEP00000009525	ENSTBEG00000011013	Tupaia_belangeri
ENSMFAP00000038603	ENSMFAG00000038606	Macaca_fascicularis
ENSHHUP00000004909	ENSHHUG00000002881	Hucho_hucho
ENSAOWP00000003390	ENSAOWG00000002382	Apteryx_owenii
ENSMAMP00000019515	ENSMAMG00000013094	Mastacembelus_armatus
ENSATEP00000030438	ENSATEG00000021014	Anabas_testudineus
ENSPPYP00000012161	ENSPPYG00000010888	Pongo_abelii
ENSPMJP00000008602	ENSPMJG00000006974	Parus_major
ENSSFOP00015032942	ENSSFOG00015021041	Scleropages_formosus
ENSOARP00000000947	ENSOARG00000000910	Ovis_aries
ENSACIP00000000381	ENSACIG00000000342	Amphilophus_citrinellus
ENSCINP00000019835	ENSCING00000009763	Ciona_intestinalis
ENSCJAP00000038695	ENSCJAG00000020788	Callithrix_jacchus
ENSMGAP00000007202	ENSMGAG00000007093	Meleagris_gallopavo
ENSZALP00000003819	ENSZALG00000003706	Zonotrichia_albicollis
ENSDNOP00000019406	ENSDNOG00000048020	Dasypus_novemcinctus
ENSSDUP00000031989	ENSSDUG00000022969	Seriola_dumerili
ENSODEP00000016468	ENSODEG00000012125	Octodon_degus
ENSCVAP00000004209	ENSCVAG00000005484	Cyprinodon_variegatus
ENSCPGP00000026979	ENSCPGG00000018583	Calidris_pygmaea
ENSMPUP00000017796	ENSMPUG00000017906	Mustela_putorius_furo
ENSACAP00000005278	ENSACAG00000005344	Anolis_carolinensis
ENSPTRP00000086340	ENSPTRG00000050703	Pan_troglodytes
ENSOCUP00000031511	ENSOCUG00000003190	Oryctolagus_cuniculus
ENSCLAP00000024971	ENSCLAG00000017145	Chinchilla_lanigera
ENSGGOP00000000977	ENSGGOG00000000991	Gorilla_gorilla
ENSCSEP00000029285	ENSCSEG00000018745	Cynoglossus_semilaevis
ENSPREP00000007435	ENSPREG00000005064	Poecilia_reticulata
ENSECAP00000023598	ENSECAG00000019217	Equus_caballus
ENSCHIP00000033508	ENSCHIG00000027045	Capra_hircus
ENSRBIP00000014464	ENSRBIG00000031318	Rhinopithecus_bieti
ENSSMRP00000025220	ENSSMRG00000019515	Salvator_merianae
ENSUMAP00000000833	ENSUMAG00000000881	Ursus_maritimus
ENSVURP00010002700	ENSVURG00010002218	Vombatus_ursinus
ENSSARP00000006478	ENSSARG00000007154	Sorex_araneus
ENSMLUP00000006824	ENSMLUG00000007479	Myotis_lucifugus
ENSPVIP00000014508	ENSPVIG00000011120	Pogona_vitticeps
T05E11.5.1	WBGene00011481	Caenorhabditis_elegans_strain_N2
ENSAMXP00000037885	ENSAMXG00000032438	Astyanax_mexicanus_Astyanax_mexicanus-2.0	ENSAMXT00000046185
ENSAOCP00000002605	ENSAOCG00000000269	Amphiprion_ocellaris
ENSTRUP00000015368	ENSTRUG00000006292	Takifugu_rubripes
ENSOPRP00000004257	ENSOPRG00000004625	Ochotona_princeps
ENSPRNP00000020275	ENSPRNG00000010608	Parambassis_ranga
ENSEASP00005004853	ENSEASG00005003658	Equus_asinus_asinus
ENSPLAP00000010135	ENSPLAG00000013007	Poecilia_latipinna
ENSLCRP00005006285	ENSLCRG00005003043	Larimichthys_crocea
ENSXMAP00000025655	ENSXMAG00000003296	Xiphophorus_maculatus
ENSMSIP00000001444	ENSMSIG00000001308	Mus_spicilegus
ENSIPUP00000025845	ENSIPUG00000017475	Ictalurus_punctatus
ENSCSAVP00000013399	ENSCSAVG00000007855	Ciona_savignyi
ENSMUSP00000086460	ENSMUSG00000019188	Mus_musculus_strain_reference_(CL57BL6)
ENSMAUP00000007112	ENSMAUG00000008869	Mesocricetus_auratus
ENSPVAP00000010849	ENSPVAG00000011508	Pteropus_vampyrus
ENSORLP00000023111	ENSORLG00000018474	Oryzias_latipes_ASM223467v1
ENSCGRP00000023845	ENSCGRG00000017277	Cricetulus_griseus_CriGri_1.0
ENSCGRP00001027837	ENSCGRG00001024722	Cricetulus_griseus_CHOK1GS_HDv1
ENSTTRP00000005497	ENSTTRG00000005822	Tursiops_truncatus
ENSKMAP00000001074	ENSKMAG00000000817	Kryptolebias_marmoratus
ENSHGLP00000007154	ENSHGLG00000005219	Heterocephalus_glaber_HetGla_female_1.0
ENSMMMP00000027264	ENSMMMG00000023809	Marmota_marmota_marmota
ENSPKIP00000004839	ENSPKIG00000021760	Paramormyrops_kingsleyae
ENSGAGP00000028748	ENSGAGG00000020838	Gopherus_agassizii
ENSTSYP00000008375	ENSTSYG00000009108	Carlito_syrichta
ENSSBOP00000039456	ENSSBOG00000035754	Saimiri_boliviensis_boliviensis
ENSFALP00000005899	ENSFALG00000005648	Ficedula_albicollis
ENSLBEP00000026451	ENSLBEG00000020133	Labrus_bergylta
ENSCAFP00000044277	ENSCAFG00000007038	Canis_lupus_familiaris
ENSFDAP00000008706	ENSFDAG00000016905	Fukomys_damarensis
ENSCCEP00000025872	ENSCCEG00000022841	Cyanistes_caeruleus
ENSLCOP00000019806	ENSLCOG00000014032	Lepidothrix_coronata
ENSDNVP00000005750	ENSDNVG00000004016	Dromaius_novaehollandiae
ENSORLP00015033832	ENSORLG00015019505	Oryzias_latipes_ASM223469v1
ENSARWP00000014131	ENSARWG00000009776	Apteryx_rowi
ENSSTOP00000004150	ENSSTOG00000004628	Ictidomys_tridecemlineatus
ENSEEUP00000007824	ENSEEUG00000008593	Erinaceus_europaeus
ENSCHOP00000009381	ENSCHOG00000010602	Choloepus_hoffmanni
ENSEEEP00000020303	ENSEEEG00000009908	Electrophorus_electricus
ENSANAP00000027313	ENSANAG00000031490	Aotus_nancymaae
ENSVVUP00000011396	ENSVVUG00000008380	Vulpes_vulpes
ENSPMAP00000000336	ENSPMAG00000000297	Petromyzon_marinus
ENSAMEP00000014485	ENSAMEG00000013724	Ailuropoda_melanoleuca
ENSRROP00000027736	ENSRROG00000037657	Rhinopithecus_roxellana
ENSOGAP00000002093	ENSOGAG00000002344	Otolemur_garnettii
ENSONIP00000018522	ENSONIG00000014713	Oreochromis_niloticus
ENSCCNP00000018729	ENSCCNG00000018925	Castor_canadensis
ENSAPLP00000027718	ENSAPLG00000014289	Anas_platyrhynchos_platyrhynchos
ENSCPOP00000024175	ENSCPOG00000011675	Cavia_porcellus
ENSACLP00000016340	ENSACLG00000011116	Astatotilapia_calliptera
ENSOANP00000003556	ENSOANG00000002243	Ornithorhynchus_anatinus
ENSLAFP00000008347	ENSLAFG00000009965	Loxodonta_africana
ENSMUNP00000002239	ENSMUNG00000001982	Melopsittacus_undulatus
ENSLSDP00000008974	ENSLSDG00000006705	Lonchura_striata_domestica
ENSNLEP00000011702	ENSNLEG00000009589	Nomascus_leucogenys
ENSPFOP00000011055	ENSPFOG00000010955	Poecilia_formosa
