ENSPVIP00000000517	ENSPVIG00000000487	Pogona_vitticeps	ENSPVIT00000000671
ENSACAP00000010546	ENSACAG00000010745	Anolis_carolinensis	ENSACAT00000010764
ENSNSUP00000026832	ENSNSUG00000019239	Notechis_scutatus
ENSCANP00000017926	ENSCANG00000032410	Colobus_angolensis_palliatus
ENSCLAP00000024077	ENSCLAG00000016532	Chinchilla_lanigera
ENSODEP00000019266	ENSODEG00000014209	Octodon_degus
ENSCAPP00000005557	ENSCAPG00000007864	Cavia_aperea
ENSCPOP00000023450	ENSCPOG00000030119	Cavia_porcellus
ENSFDAP00000009212	ENSFDAG00000017256	Fukomys_damarensis
ENSSDAP00000010685	ENSSDAG00000009670	Spermophilus_dauricus
ENSSDAP00000016345	ENSSDAG00000014787	Spermophilus_dauricus
ENSMMMP00000027261	ENSMMMG00000023811	Marmota_marmota_marmota
ENSUPAP00010030001	ENSUPAG00010023572	Urocitellus_parryii
ENSSTOP00000018010	ENSSTOG00000019928	Ictidomys_tridecemlineatus
ENSCCNP00000029519	ENSCCNG00000028285	Castor_canadensis
ENSDORP00000012364	ENSDORG00000013151	Dipodomys_ordii
ENSCGRP00015032981	ENSCGRG00015024869	Cricetulus_griseus_CriGri-PICR
ENSCGRP00000001371	ENSCGRG00000001055	Cricetulus_griseus_CriGri_1.0
ENSCGRP00001003363	ENSCGRG00001004054	Cricetulus_griseus_CHOK1GS_HDv1
ENSPEMP00000000631	ENSPEMG00000000457	Peromyscus_maniculatus_bairdii
ENSMOCP00000008550	ENSMOCG00000008561	Microtus_ochrogaster
MGP_CAROLIEiJ_P0082404	MGP_CAROLIEiJ_G0030495	Mus_caroli_strain_CAROLI_EIJ
MGP_SPRETEiJ_P0085815	MGP_SPRETEiJ_G0031609	Mus_spretus_strain_SPRET/EiJ
ENSMUSP00000047845	ENSMUSG00000042462	Mus_musculus_strain_reference_(CL57BL6)
ENSMSIP00000036516	ENSMSIG00000030397	Mus_spicilegus
MGP_PahariEiJ_P0019204	MGP_PahariEiJ_G0013705	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000024074	ENSRNOG00000017850	Rattus_norvegicus
ENSMUGP00000014751	ENSMUGG00000012764	Meriones_unguiculatus
ENSNGAP00000010416	ENSNGAG00000012850	Nannospalax_galili
ENSJJAP00000006465	ENSJJAG00000011137	Jaculus_jaculus
ENSCHIP00000004507	ENSCHIG00000008689	Capra_hircus
ENSOARP00000006729	ENSOARG00000006284	Ovis_aries
ENSBIXP00005022883	ENSBIXG00005006075	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBIXP00000001843	ENSBIXG00000000078	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBTAP00000014406	ENSBTAG00000039962	Bos_taurus
ENSBMUP00000029447	ENSBMUG00000022038	Bos_mutus
ENSBBBP00000022535	ENSBBBG00000016493	Bison_bison_bison
ENSTTRP00000016373	ENSTTRG00000017275	Tursiops_truncatus
ENSSSCP00000008324	ENSSSCG00000007795	Sus_scrofa_strain_reference
ENSEASP00005019092	ENSEASG00005013148	Equus_asinus_asinus
ENSECAP00000022369	ENSECAG00000024831	Equus_caballus
ENSPVAP00000008175	ENSPVAG00000008660	Pteropus_vampyrus
ENSMLUP00000012534	ENSMLUG00000013774	Myotis_lucifugus
ENSUMAP00000015478	ENSUMAG00000011362	Ursus_maritimus
ENSUAMP00000005045	ENSUAMG00000004545	Ursus_americanus
ENSAMEP00000008256	ENSAMEG00000007838	Ailuropoda_melanoleuca
ENSCAFP00020022575	ENSCAFG00020017821	Canis_lupus_dingo
ENSCAFP00000024404	ENSCAFG00000016594	Canis_lupus_familiaris
ENSVVUP00000036449	ENSVVUG00000026121	Vulpes_vulpes
ENSMPUP00000012226	ENSMPUG00000012322	Mustela_putorius_furo
ENSNVIP00000032441	ENSNVIG00000024992	Neovison_vison
ENSPPRP00000015169	ENSPPRG00000007842	Panthera_pardus
ENSPTIP00000004446	ENSPTIG00000006954	Panthera_tigris_altaica
ENSFCAP00000026671	ENSFCAG00000032996	Felis_catus
ENSPCAP00000008543	ENSPCAG00000009204	Procavia_capensis
ENSETEP00000005493	ENSETEG00000006773	Echinops_telfairi
ENSOCUP00000008693	ENSOCUG00000010090	Oryctolagus_cuniculus
ENSOPRP00000010080	ENSOPRG00000011047	Ochotona_princeps
ENSSARP00000003628	ENSSARG00000004024	Sorex_araneus
ENSDNOP00000028421	ENSDNOG00000044062	Dasypus_novemcinctus
ENSEEUP00000012305	ENSEEUG00000013502	Erinaceus_europaeus
ENSOANP00000019022	ENSOANG00000012011	Ornithorhynchus_anatinus
ENSLBEP00000025602	ENSLBEG00000019532	Labrus_bergylta
ENSGACP00000022641	ENSGACG00000017141	Gasterosteus_aculeatus
ENSHHUP00000086198	ENSHHUG00000049912	Hucho_hucho
ENSHHUP00000040334	ENSHHUG00000024966	Hucho_hucho
ENSELUP00000013410	ENSELUG00000013538	Esox_lucius
ENSEEEP00000015502	ENSEEEG00000007696	Electrophorus_electricus
ENSDARP00000070991	ENSDARG00000054334	Danio_rerio
ENSCHAP00000037233	ENSCHAG00000017533	Clupea_harengus
ENSDCDP00000015673	ENSDCDG00000012705	Denticeps_clupeoides
ENSIPUP00000019966	ENSIPUG00000013555	Ictalurus_punctatus
ENSGMOP00000021267	ENSGMOG00000019780	Gadus_morhua
ENSSMAP00000005816	ENSSMAG00000003598	Scophthalmus_maximus
ENSPRNP00000028461	ENSPRNG00000014182	Parambassis_ranga
ENSATEP00000016975	ENSATEG00000011797	Anabas_testudineus
ENSBSLP00000009081	ENSBSLG00000004471	Betta_splendens
ENSMALP00000004763	ENSMALG00000003447	Monopterus_albus
ENSAOCP00000023482	ENSAOCG00000009611	Amphiprion_ocellaris
ENSAPEP00000033312	ENSAPEG00000023645	Amphiprion_percula
ENSAPOP00000033818	ENSAPOG00000022635	Acanthochromis_polyacanthus
ENSSPAP00000019156	ENSSPAG00000014450	Stegastes_partitus
ENSLCAP00010039619	ENSLCAG00010018508	Lates_calcarifer
ENSTNIP00000003597	ENSTNIG00000001626	Tetraodon_nigroviridis
ENSMMOP00000006907	ENSMMOG00000005355	Mola_mola
ENSORLP00015031613	ENSORLG00015015961	Oryzias_latipes_ASM223469v1
ENSORLP00000009700	ENSORLG00000007745	Oryzias_latipes_ASM223467v1
ENSORLP00020015332	ENSORLG00020016334	Oryzias_latipes_ASM223471v1
ENSOMEP00000023149	ENSOMEG00000003075	Oryzias_melastigma
ENSKMAP00000006255	ENSKMAG00000004765	Kryptolebias_marmoratus
ENSGWIP00000000285	ENSGWIG00000000192	Gouania_willdenowi
ENSACLP00000038676	ENSACLG00000026104	Astatotilapia_calliptera
ENSPNYP00000018400	ENSPNYG00000013911	Pundamilia_nyererei
ENSMZEP00005011283	ENSMZEG00005008480	Maylandia_zebra
ENSHBUP00000008177	ENSHBUG00000009669	Haplochromis_burtoni
ENSNBRP00000007646	ENSNBRG00000005979	Neolamprologus_brichardi
ENSONIP00000026584	ENSONIG00000021282	Oreochromis_niloticus
ENSACIP00000020342	ENSACIG00000015822	Amphilophus_citrinellus
ENSCGOP00000028343	ENSCGOG00000013318	Cottoperca_gobio
ENSLCRP00005030249	ENSLCRG00005012032	Larimichthys_crocea
ENSCSEP00000006206	ENSCSEG00000004006	Cynoglossus_semilaevis
ENSSDUP00000027404	ENSSDUG00000019830	Seriola_dumerili
ENSSLDP00000012862	ENSSLDG00000010238	Seriola_lalandi_dorsalis
ENSTRUP00000039021	ENSTRUG00000015271	Takifugu_rubripes
ENSFHEP00000026067	ENSFHEG00000008672	Fundulus_heteroclitus
ENSCVAP00000014413	ENSCVAG00000017050	Cyprinodon_variegatus
ENSPFOP00000020012	ENSPFOG00000019885	Poecilia_formosa
ENSPLAP00000027199	ENSPLAG00000015588	Poecilia_latipinna
ENSPMEP00000024089	ENSPMEG00000006142	Poecilia_mexicana
ENSPREP00000000139	ENSPREG00000000127	Poecilia_reticulata
ENSGAFP00000021387	ENSGAFG00000014409	Gambusia_affinis
ENSXMAP00000019772	ENSXMAG00000019725	Xiphophorus_maculatus
ENSXCOP00000021482	ENSXCOG00000016083	Xiphophorus_couchianus
ENSHCOP00000004760	ENSHCOG00000006278	Hippocampus_comes
ENSMAMP00000019679	ENSMAMG00000013246	Mastacembelus_armatus
ENSPMGP00000020398	ENSPMGG00000016501	Periophthalmus_magnuspinnatus
ENSAMXP00000025978	ENSAMXG00000025272	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000032265	ENSPNAG00000020130	Pygocentrus_nattereri
ENSPKIP00000040024	ENSPKIG00000017155	Paramormyrops_kingsleyae
ENSLOCP00000003231	ENSLOCG00000002747	Lepisosteus_oculatus
ENSECRP00000016581	ENSECRG00000011035	Erpetoichthys_calabaricus
ENSLACP00000007439	ENSLACG00000006597	Latimeria_chalumnae
ENSXETP00000011019	ENSXETG00000016399	Xenopus_tropicalis
ENSCMIP00000006206	ENSCMIG00000003569	Callorhinchus_milii
ENSEBUP00000023775	ENSEBUG00000014634	Eptatretus_burgeri
