ENSACAP00000005162	ENSACAG00000005243	Anolis_carolinensis	ENSACAT00000005279
ENSPVIP00000020303	ENSPVIG00000015488	Pogona_vitticeps	ENSPVIT00000025236
ENSNSUP00000007546	ENSNSUG00000005933	Notechis_scutatus
ENSPCOP00000025390	ENSPCOG00000024911	Propithecus_coquereli
ENSOGAP00000003808	ENSOGAG00000004266	Otolemur_garnettii
ENSGGOP00000024123	ENSGGOG00000036925	Gorilla_gorilla
ENSGGOP00000026007	ENSGGOG00000038871	Gorilla_gorilla
ENSP00000270593	ENSG00000142513	Homo_sapiens
ENSPPAP00000002465	ENSPPAG00000010927	Pan_paniscus
ENSPTRP00000019503	ENSPTRG00000011352	Pan_troglodytes
ENSPPYP00000011525	ENSPPYG00000010294	Pongo_abelii
ENSNLEP00000006958	ENSNLEG00000005747	Nomascus_leucogenys
ENSRROP00000010205	ENSRROG00000029516	Rhinopithecus_roxellana
ENSRBIP00000007030	ENSRBIG00000027329	Rhinopithecus_bieti
ENSCANP00000007725	ENSCANG00000025394	Colobus_angolensis_palliatus
ENSMFAP00000034334	ENSMFAG00000003653	Macaca_fascicularis
ENSMNEP00000027685	ENSMNEG00000037245	Macaca_nemestrina
ENSMLEP00000004297	ENSMLEG00000019431	Mandrillus_leucophaeus
ENSCATP00000016472	ENSCATG00000032166	Cercocebus_atys
ENSPANP00000008346	ENSPANG00000010665	Papio_anubis
ENSCSAP00000015964	ENSCSAG00000002075	Chlorocebus_sabaeus
ENSSBOP00000020194	ENSSBOG00000026701	Saimiri_boliviensis_boliviensis
ENSCCAP00000039991	ENSCCAG00000037802	Cebus_capucinus_imitator
ENSANAP00000028888	ENSANAG00000032261	Aotus_nancymaae
ENSPTEP00000005562	ENSPTEG00000006449	Piliocolobus_tephrosceles
ENSCJAP00000030725	ENSCJAG00000016684	Callithrix_jacchus
ENSTSYP00000019685	ENSTSYG00000033770	Carlito_syrichta
ENSTBEP00000005929	ENSTBEG00000006879	Tupaia_belangeri
ENSOCUP00000038696	ENSOCUG00000033663	Oryctolagus_cuniculus
ENSUAMP00000028621	ENSUAMG00000022123	Ursus_americanus
ENSUMAP00000013683	ENSUMAG00000010067	Ursus_maritimus
ENSAMEP00000013575	ENSAMEG00000012861	Ailuropoda_melanoleuca
ENSNVIP00000022105	ENSNVIG00000017257	Neovison_vison
ENSMPUP00000001593	ENSMPUG00000001610	Mustela_putorius_furo
ENSCAFP00000004322	ENSCAFG00000002920	Canis_lupus_familiaris
ENSCAFP00020024615	ENSCAFG00020019356	Canis_lupus_dingo
ENSVVUP00000016561	ENSVVUG00000012182	Vulpes_vulpes
ENSPPRP00000021696	ENSPPRG00000012426	Panthera_pardus
ENSFCAP00000016088	ENSFCAG00000018727	Felis_catus
ENSPTIP00000010735	ENSPTIG00000011405	Panthera_tigris_altaica
ENSPVAP00000003244	ENSPVAG00000003432	Pteropus_vampyrus
ENSBBBP00000000411	ENSBBBG00000001547	Bison_bison_bison
ENSBMUP00000026237	ENSBMUG00000019698	Bos_mutus
ENSCHIP00000026696	ENSCHIG00000022926	Capra_hircus
ENSOARP00000015190	ENSOARG00000014152	Ovis_aries
ENSSSCP00000050186	ENSSSCG00000024736	Sus_scrofa_strain_reference
ENSTTRP00000010485	ENSTTRG00000011047	Tursiops_truncatus
ENSVPAP00000009037	ENSVPAG00000009708	Vicugna_pacos
ENSLAFP00000001452	ENSLAFG00000001738	Loxodonta_africana
ENSPCAP00000003380	ENSPCAG00000003632	Procavia_capensis
ENSOANP00000002668	ENSOANG00000001665	Ornithorhynchus_anatinus
ENSXETP00000001142	ENSXETG00000001480	Xenopus_tropicalis
ENSLACP00000022413	ENSLACG00000015023	Latimeria_chalumnae
ENSHHUP00000086131	ENSHHUG00000049871	Hucho_hucho
ENSELUP00000030686	ENSELUG00000007985	Esox_lucius
ENSXMAP00000038303	ENSXMAG00000022346	Xiphophorus_maculatus
ENSXCOP00000002500	ENSXCOG00000001994	Xiphophorus_couchianus
ENSGAFP00000023008	ENSGAFG00000015538	Gambusia_affinis
ENSPFOP00000017590	ENSPFOG00000017447	Poecilia_formosa
ENSPLAP00000030021	ENSPLAG00000020746	Poecilia_latipinna
ENSPREP00000028595	ENSPREG00000019354	Poecilia_reticulata
ENSPMEP00000014373	ENSPMEG00000016761	Poecilia_mexicana
ENSPRNP00000007239	ENSPRNG00000004183	Parambassis_ranga
ENSATEP00000024795	ENSATEG00000017164	Anabas_testudineus
ENSPMGP00000006291	ENSPMGG00000005300	Periophthalmus_magnuspinnatus
ENSTNIP00000015761	ENSTNIG00000012788	Tetraodon_nigroviridis
ENSTRUP00000035623	ENSTRUG00000013930	Takifugu_rubripes
ENSLCRP00005025523	ENSLCRG00005010195	Larimichthys_crocea
ENSGACP00000010847	ENSGACG00000008187	Gasterosteus_aculeatus
ENSLBEP00000017074	ENSLBEG00000013177	Labrus_bergylta
ENSSLDP00000014581	ENSSLDG00000011659	Seriola_lalandi_dorsalis
ENSLCAP00010001054	ENSLCAG00010000655	Lates_calcarifer
ENSSMAP00000024063	ENSSMAG00000014708	Scophthalmus_maximus
ENSMALP00000029159	ENSMALG00000020180	Monopterus_albus
ENSCVAP00000000512	ENSCVAG00000001443	Cyprinodon_variegatus
ENSKMAP00000019097	ENSKMAG00000014209	Kryptolebias_marmoratus
ENSORLP00020011984	ENSORLG00020012955	Oryzias_latipes_ASM223471v1
ENSORLP00015010295	ENSORLG00015011158	Oryzias_latipes_ASM223469v1
ENSORLP00000008841	ENSORLG00000007037	Oryzias_latipes_ASM223467v1
ENSOMEP00000016451	ENSOMEG00000018089	Oryzias_melastigma
ENSGWIP00000021401	ENSGWIG00000011558	Gouania_willdenowi
ENSAPOP00000015814	ENSAPOG00000018857	Acanthochromis_polyacanthus
ENSACLP00000014306	ENSACLG00000009757	Astatotilapia_calliptera
ENSMZEP00005015912	ENSMZEG00005011951	Maylandia_zebra
ENSHBUP00000031897	ENSHBUG00000017849	Haplochromis_burtoni
ENSONIP00000025240	ENSONIG00000020039	Oreochromis_niloticus
ENSPNYP00000017491	ENSPNYG00000013206	Pundamilia_nyererei
ENSNBRP00000014815	ENSNBRG00000011431	Neolamprologus_brichardi
ENSACIP00000009935	ENSACIG00000007755	Amphilophus_citrinellus
ENSMAMP00000016243	ENSMAMG00000010966	Mastacembelus_armatus
ENSCGOP00000053933	ENSCGOG00000023638	Cottoperca_gobio
ENSSDUP00000000430	ENSSDUG00000000332	Seriola_dumerili
ENSAOCP00000001407	ENSAOCG00000004400	Amphiprion_ocellaris
ENSAPEP00000012350	ENSAPEG00000008753	Amphiprion_percula
ENSSPAP00000010502	ENSSPAG00000007932	Stegastes_partitus
ENSFHEP00000022085	ENSFHEG00000002212	Fundulus_heteroclitus
ENSMMOP00000002387	ENSMMOG00000001948	Mola_mola
ENSBSLP00000013441	ENSBSLG00000006696	Betta_splendens
ENSGMOP00000013843	ENSGMOG00000012939	Gadus_morhua
ENSHHUP00000086148	ENSHHUG00000049881	Hucho_hucho
ENSCSEP00000030046	ENSCSEG00000019250	Cynoglossus_semilaevis
ENSSFOP00015025315	ENSSFOG00015016208	Scleropages_formosus
ENSPKIP00000018360	ENSPKIG00000003944	Paramormyrops_kingsleyae
ENSECRP00000015624	ENSECRG00000010389	Erpetoichthys_calabaricus
