ENSPCIP00000009806	ENSPCIG00000008000	Phascolarctos_cinereus
MGP_CAROLIEiJ_P0047885	MGP_CAROLIEiJ_G0022611	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0020890	MGP_PahariEiJ_G0014105	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000028665	ENSRNOG00000021108	Rattus_norvegicus
ENSMUGP00000023384	ENSMUGG00000019585	Meriones_unguiculatus
ENSNGAP00000015500	ENSNGAG00000016504	Nannospalax_galili
ENSJJAP00000019976	ENSJJAG00000020785	Jaculus_jaculus
ENSCLAP00000022720	ENSCLAG00000015575	Chinchilla_lanigera
ENSODEP00000021185	ENSODEG00000015606	Octodon_degus
ENSCAPP00000015845	ENSCAPG00000015870	Cavia_aperea
ENSCPOP00000019908	ENSCPOG00000020117	Cavia_porcellus
ENSHGLP00000026158	ENSHGLG00000018615	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100018094	ENSHGLG00100013339	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000008738	ENSFDAG00000016927	Fukomys_damarensis
ENSSTOP00000015284	ENSSTOG00000027520	Ictidomys_tridecemlineatus
ENSUPAP00010014417	ENSUPAG00010011570	Urocitellus_parryii
ENSMMMP00000009181	ENSMMMG00000008219	Marmota_marmota_marmota
ENSOPRP00000004788	ENSOPRG00000005218	Ochotona_princeps
ENSLAFP00000003780	ENSLAFG00000004533	Loxodonta_africana
ENSPCAP00000011690	ENSPCAG00000012502	Procavia_capensis
ENSOANP00000020027	ENSOANG00000012662	Ornithorhynchus_anatinus
