ENSPVAP00000011267	ENSPVAG00000011956	Pteropus_vampyrus
ENSHGLP00100011207	ENSHGLG00100008324	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000022798	ENSHGLG00000016260	Heterocephalus_glaber_HetGla_female_1.0
ENSFDAP00000003943	ENSFDAG00000013265	Fukomys_damarensis
ENSCCNP00000005623	ENSCCNG00000005974	Castor_canadensis
ENSDORP00000024233	ENSDORG00000026369	Dipodomys_ordii
MGP_SPRETEiJ_P0080645	MGP_SPRETEiJ_G0030233	Mus_spretus_strain_SPRET/EiJ
ENSMSIP00000000841	ENSMSIG00000000852	Mus_spicilegus
ENSMUSP00000050750	ENSMUSG00000002265	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0077370	MGP_CAROLIEiJ_G0029172	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0045734	MGP_PahariEiJ_G0021041	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000045075	ENSRNOG00000014791	Rattus_norvegicus
ENSMUGP00000000266	ENSMUGG00000000287	Meriones_unguiculatus
ENSMUGP00000000303	ENSMUGG00000000325	Meriones_unguiculatus
ENSCGRP00015007089	ENSCGRG00015005508	Cricetulus_griseus_CriGri-PICR
ENSCGRP00001001569	ENSCGRG00001001348	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00000001376	ENSCGRG00000001060	Cricetulus_griseus_CriGri_1.0
ENSMAUP00000010402	ENSMAUG00000011300	Mesocricetus_auratus
ENSPEMP00000011883	ENSPEMG00000012375	Peromyscus_maniculatus_bairdii
ENSMOCP00000015964	ENSMOCG00000014996	Microtus_ochrogaster
ENSNGAP00000014162	ENSNGAG00000015553	Nannospalax_galili
ENSJJAP00000011521	ENSJJAG00000014827	Jaculus_jaculus
ENSNGAP00000014062	ENSNGAG00000015484	Nannospalax_galili
ENSOCUP00000048768	ENSOCUG00000012339	Oryctolagus_cuniculus
ENSOPRP00000001184	ENSOPRG00000001284	Ochotona_princeps
ENSTBEP00000014426	ENSTBEG00000016580	Tupaia_belangeri
ENSLAFP00000012713	ENSLAFG00000015180	Loxodonta_africana
ENSETEP00000005706	ENSETEG00000007029	Echinops_telfairi
ENSDNOP00000009671	ENSDNOG00000012461	Dasypus_novemcinctus
