ENSACAP00000007667	ENSACAG00000007753	Anolis_carolinensis
ENSOCUP00000044152	ENSOCUG00000017021	Oryctolagus_cuniculus
ENSTSYP00000024088	ENSTSYG00000030169	Carlito_syrichta
ENSPSMP00000004123	ENSPSMG00000003306	Prolemur_simus	ENSPSMT00000004990
ENSPCOP00000025040	ENSPCOG00000024740	Propithecus_coquereli	ENSPCOT00000035729
ENSMICP00000023114	ENSMICG00000017103	Microcebus_murinus	ENSMICT00000027274
ENSOGAP00000015135	ENSOGAG00000016903	Otolemur_garnettii	ENSOGAT00000016908
ENSPTRP00000020201	ENSPTRG00000011757	Pan_troglodytes	ENSPTRT00000021898
ENSPPAP00000012065	ENSPPAG00000029219	Pan_paniscus	ENSPPAT00000034727
ENSGGOP00000011368	ENSGGOG00000011657	Gorilla_gorilla	ENSGGOT00000011700
ENSP00000233535	ENSG00000115194	Homo_sapiens
ENSPPYP00000014024	ENSPPYG00000012556	Pongo_abelii
ENSNLEP00000003906	ENSNLEG00000003215	Nomascus_leucogenys
ENSCSAP00000005942	ENSCSAG00000009693	Chlorocebus_sabaeus
ENSMLEP00000010725	ENSMLEG00000029557	Mandrillus_leucophaeus
ENSMFAP00000045189	ENSMFAG00000000328	Macaca_fascicularis
ENSMMUP00000054638	ENSMMUG00000010272	Macaca_mulatta
ENSMNEP00000042929	ENSMNEG00000044178	Macaca_nemestrina
ENSTGEP00000028788	ENSTGEG00000023181	Theropithecus_gelada
ENSPANP00000044745	ENSPANG00000016958	Papio_anubis
ENSCATP00000008117	ENSCATG00000024136	Cercocebus_atys
ENSPTEP00000003723	ENSPTEG00000004409	Piliocolobus_tephrosceles
ENSCANP00000034916	ENSCANG00000041144	Colobus_angolensis_palliatus
ENSRBIP00000013490	ENSRBIG00000030778	Rhinopithecus_bieti
ENSRROP00000024037	ENSRROG00000035837	Rhinopithecus_roxellana
ENSSBOP00000020103	ENSSBOG00000026658	Saimiri_boliviensis_boliviensis
ENSCCAP00000035085	ENSCCAG00000035462	Cebus_capucinus_imitator
ENSCJAP00000001927	ENSCJAG00000001114	Callithrix_jacchus
ENSANAP00000038602	ENSANAG00000036727	Aotus_nancymaae
ENSTBEP00000006646	ENSTBEG00000007688	Tupaia_belangeri
ENSCCNP00000003953	ENSCCNG00000004156	Castor_canadensis
ENSDORP00000009530	ENSDORG00000010139	Dipodomys_ordii
MGP_SPRETEiJ_P0069902	MGP_SPRETEiJ_G0028071	Mus_spretus_strain_SPRET/EiJ
ENSMUSP00000031037	ENSMUSG00000029151	Mus_musculus_strain_reference_(CL57BL6)
ENSMSIP00000017371	ENSMSIG00000014834	Mus_spicilegus
MGP_CAROLIEiJ_P0067275	MGP_CAROLIEiJ_G0027076	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0081762	MGP_PahariEiJ_G0029305	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000008126	ENSRNOG00000006204	Rattus_norvegicus
ENSMUGP00000032534	ENSMUGG00000027024	Meriones_unguiculatus
ENSCGRP00001025222	ENSCGRG00001022891	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00015034278	ENSCGRG00015025820	Cricetulus_griseus_CriGri-PICR
ENSCGRP00000018352	ENSCGRG00000013356	Cricetulus_griseus_CriGri_1.0
ENSMAUP00000005168	ENSMAUG00000007065	Mesocricetus_auratus
ENSMOCP00000006397	ENSMOCG00000006043	Microtus_ochrogaster
ENSPEMP00000003346	ENSPEMG00000004673	Peromyscus_maniculatus_bairdii
ENSNGAP00000019397	ENSNGAG00000019230	Nannospalax_galili
ENSJJAP00000001083	ENSJJAG00000000938	Jaculus_jaculus
ENSUPAP00010007869	ENSUPAG00010006346	Urocitellus_parryii
ENSSTOP00000010170	ENSSTOG00000011338	Ictidomys_tridecemlineatus
ENSSDAP00000027341	ENSSDAG00000024780	Spermophilus_dauricus
ENSMMMP00000023540	ENSMMMG00000020609	Marmota_marmota_marmota
ENSHGLP00000024607	ENSHGLG00000017544	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100008645	ENSHGLG00100006435	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000019773	ENSFDAG00000008913	Fukomys_damarensis
ENSCLAP00000023612	ENSCLAG00000016195	Chinchilla_lanigera
ENSODEP00000009603	ENSODEG00000007184	Octodon_degus
ENSCPOP00000003460	ENSCPOG00000003834	Cavia_porcellus
ENSCAPP00000011410	ENSCAPG00000012482	Cavia_aperea
ENSUAMP00000008272	ENSUAMG00000007021	Ursus_americanus
ENSUMAP00000028058	ENSUMAG00000020376	Ursus_maritimus
ENSAMEP00000001734	ENSAMEG00000001643	Ailuropoda_melanoleuca
ENSMPUP00000009496	ENSMPUG00000009573	Mustela_putorius_furo
ENSNVIP00000021574	ENSNVIG00000016872	Neovison_vison
ENSCAFP00000007210	ENSCAFG00000004828	Canis_lupus_familiaris
ENSCAFP00020031117	ENSCAFG00020024279	Canis_lupus_dingo
ENSVVUP00000022296	ENSVVUG00000016360	Vulpes_vulpes
ENSPTIP00000003760	ENSPTIG00000006423	Panthera_tigris_altaica
ENSPPRP00000005015	ENSPPRG00000000912	Panthera_pardus
ENSFCAP00000017271	ENSFCAG00000023883	Felis_catus
ENSECAP00000009692	ENSECAG00000011668	Equus_caballus
ENSEASP00005013360	ENSEASG00005009305	Equus_asinus_asinus
ENSPVAP00000014289	ENSPVAG00000015161	Pteropus_vampyrus
ENSMLUP00000001312	ENSMLUG00000001432	Myotis_lucifugus
ENSCHIP00000033134	ENSCHIG00000026811	Capra_hircus
ENSOARP00000020666	ENSOARG00000019239	Ovis_aries
ENSBIXP00000018097	ENSBIXG00000021983	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005045195	ENSBIXG00005002113	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000015117	ENSBTAG00000011381	Bos_taurus
ENSBMUP00000011229	ENSBMUG00000008653	Bos_mutus
ENSBBBP00000022158	ENSBBBG00000015931	Bison_bison_bison
ENSTTRP00000011871	ENSTTRG00000012512	Tursiops_truncatus
ENSPCAP00000014788	ENSPCAG00000015829	Procavia_capensis
ENSLAFP00000013993	ENSLAFG00000016671	Loxodonta_africana
ENSETEP00000008033	ENSETEG00000009891	Echinops_telfairi
ENSDNOP00000003523	ENSDNOG00000004561	Dasypus_novemcinctus
ENSPCIP00000030956	ENSPCIG00000023007	Phascolarctos_cinereus
ENSVURP00010026984	ENSVURG00010020675	Vombatus_ursinus
ENSMEUP00000014084	ENSMEUG00000015430	Notamacropus_eugenii
ENSSHAP00000015026	ENSSHAG00000012824	Sarcophilus_harrisii
ENSOANP00000020322	ENSOANG00000012848	Ornithorhynchus_anatinus
