ENSLOCP00000013736	ENSLOCG00000011181	Lepisosteus_oculatus	ENSLOCT00000013765
ENSPKIP00000011400	ENSPKIG00000018509	Paramormyrops_kingsleyae	ENSPKIT00000023342
ENSECRP00000011134	ENSECRG00000007409	Erpetoichthys_calabaricus	ENSECRT00000011316
ENSACAP00000002042	ENSACAG00000002113	Anolis_carolinensis
ENSCANP00000009370	ENSCANG00000028088	Colobus_angolensis_palliatus
ENSPTEP00000025469	ENSPTEG00000025759	Piliocolobus_tephrosceles
ENSTGEP00000003617	ENSTGEG00000003061	Theropithecus_gelada
ENSPANP00000019053	ENSPANG00000025650	Papio_anubis
ENSCATP00000010434	ENSCATG00000029499	Cercocebus_atys
ENSMLEP00000022549	ENSMLEG00000035482	Mandrillus_leucophaeus
ENSMFAP00000042715	ENSMFAG00000040114	Macaca_fascicularis
ENSMMUP00000056096	ENSMMUG00000041923	Macaca_mulatta
ENSMNEP00000007235	ENSMNEG00000028196	Macaca_nemestrina
ENSCSAP00000007204	ENSCSAG00000011008	Chlorocebus_sabaeus
ENSSBOP00000024051	ENSSBOG00000028517	Saimiri_boliviensis_boliviensis
ENSCCAP00000007193	ENSCCAG00000021345	Cebus_capucinus_imitator
ENSCJAP00000075373	ENSCJAG00000062946	Callithrix_jacchus
ENSANAP00000020593	ENSANAG00000028074	Aotus_nancymaae
ENSTBEP00000006866	ENSTBEG00000007942	Tupaia_belangeri
ENSDORP00000005843	ENSDORG00000006242	Dipodomys_ordii
ENSCCNP00000025670	ENSCCNG00000025003	Castor_canadensis
ENSMUSP00000038719	ENSMUSG00000039853	Mus_musculus_strain_reference_(CL57BL6)
ENSMSIP00000024553	ENSMSIG00000020755	Mus_spicilegus
MGP_SPRETEiJ_P0064736	MGP_SPRETEiJ_G0026952	Mus_spretus_strain_SPRET/EiJ
MGP_CAROLIEiJ_P0062265	MGP_CAROLIEiJ_G0025989	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0077404	MGP_PahariEiJ_G0028325	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000072771	ENSRNOG00000008922	Rattus_norvegicus
ENSMUGP00000007852	ENSMUGG00000007118	Meriones_unguiculatus
ENSCGRP00001014755	ENSCGRG00001015555	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00000005319	ENSCGRG00000003890	Cricetulus_griseus_CriGri_1.0
ENSCGRP00015037360	ENSCGRG00015027985	Cricetulus_griseus_CriGri-PICR
ENSMAUP00000014192	ENSMAUG00000014033	Mesocricetus_auratus
ENSMOCP00000008330	ENSMOCG00000008316	Microtus_ochrogaster
ENSPEMP00000020203	ENSPEMG00000018245	Peromyscus_maniculatus_bairdii
ENSNGAP00000021550	ENSNGAG00000020700	Nannospalax_galili
ENSJJAP00000018335	ENSJJAG00000019629	Jaculus_jaculus
ENSCLAP00000017352	ENSCLAG00000011918	Chinchilla_lanigera
ENSODEP00000002591	ENSODEG00000002021	Octodon_degus
ENSCPOP00000003067	ENSCPOG00000003393	Cavia_porcellus
ENSHGLP00100019110	ENSHGLG00100014093	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000005155	ENSHGLG00000003771	Heterocephalus_glaber_HetGla_female_1.0
ENSFDAP00000007740	ENSFDAG00000016169	Fukomys_damarensis
ENSSTOP00000014964	ENSSTOG00000027856	Ictidomys_tridecemlineatus
ENSUPAP00010020595	ENSUPAG00010016302	Urocitellus_parryii
ENSMMMP00000005633	ENSMMMG00000005094	Marmota_marmota_marmota
ENSOCUP00000003396	ENSOCUG00000003913	Oryctolagus_cuniculus
ENSOPRP00000005061	ENSOPRG00000005507	Ochotona_princeps
ENSGGOP00000008974	ENSGGOG00000009185	Gorilla_gorilla
ENSUAMP00000017009	ENSUAMG00000013500	Ursus_americanus
ENSAMEP00000004918	ENSAMEG00000004663	Ailuropoda_melanoleuca
ENSMPUP00000006389	ENSMPUG00000006444	Mustela_putorius_furo
ENSNVIP00000019596	ENSNVIG00000015341	Neovison_vison
ENSCAFP00000003600	ENSCAFG00000002471	Canis_lupus_familiaris
ENSCAFP00020023555	ENSCAFG00020018577	Canis_lupus_dingo
ENSVVUP00000026805	ENSVVUG00000019702	Vulpes_vulpes
ENSPTIP00000012640	ENSPTIG00000012635	Panthera_tigris_altaica
ENSPPRP00000003994	ENSPPRG00000000253	Panthera_pardus
ENSFCAP00000020995	ENSFCAG00000023325	Felis_catus
ENSMLUP00000004418	ENSMLUG00000004854	Myotis_lucifugus
ENSPVAP00000006210	ENSPVAG00000006577	Pteropus_vampyrus
ENSCHIP00000022641	ENSCHIG00000020537	Capra_hircus
ENSOARP00000011929	ENSOARG00000011131	Ovis_aries
ENSBIXP00000014562	ENSBIXG00000019225	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005045700	ENSBIXG00005029228	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000034496	ENSBTAG00000024851	Bos_taurus
ENSBMUP00000003831	ENSBMUG00000003009	Bos_mutus
ENSBBBP00000010919	ENSBBBG00000018965	Bison_bison_bison
ENSTTRP00000010269	ENSTTRG00000010827	Tursiops_truncatus
ENSSSCP00000071969	ENSSSCG00000033222	Sus_scrofa_strain_reference
ENSEASP00005033312	ENSEASG00005022818	Equus_asinus_asinus
ENSECAP00000015029	ENSECAG00000017443	Equus_caballus
ENSSARP00000005077	ENSSARG00000005551	Sorex_araneus
ENSLAFP00000001629	ENSLAFG00000001948	Loxodonta_africana
ENSPCAP00000012266	ENSPCAG00000013164	Procavia_capensis
ENSETEP00000012704	ENSETEG00000015664	Echinops_telfairi
ENSDNOP00000025406	ENSDNOG00000035404	Dasypus_novemcinctus
ENSCHOP00000007168	ENSCHOG00000008110	Choloepus_hoffmanni
ENSOANP00000017637	ENSOANG00000011133	Ornithorhynchus_anatinus
ENSXETP00000016382	ENSXETG00000003139	Xenopus_tropicalis
ENSLACP00000010658	ENSLACG00000009387	Latimeria_chalumnae
ENSPMAP00000004329	ENSPMAG00000003974	Petromyzon_marinus
