ENSDCDP00000054755	ENSDCDG00000032544	Denticeps_clupeoides
ENSCGOP00000052952	ENSCGOG00000023269	Cottoperca_gobio
ENSATEP00000005986	ENSATEG00000004228	Anabas_testudineus
ENSACLP00000014347	ENSACLG00000009786	Astatotilapia_calliptera
ENSMZEP00005020470	ENSMZEG00005015349	Maylandia_zebra
ENSPNYP00000018087	ENSPNYG00000013665	Pundamilia_nyererei
ENSHBUP00000012002	ENSHBUG00000013695	Haplochromis_burtoni
ENSNBRP00000026927	ENSNBRG00000020560	Neolamprologus_brichardi
ENSONIP00000026048	ENSONIG00000020743	Oreochromis_niloticus
ENSACIP00000022282	ENSACIG00000017329	Amphilophus_citrinellus
ENSPRNP00000034048	ENSPRNG00000017121	Parambassis_ranga
ENSGACP00000014716	ENSGACG00000011129	Gasterosteus_aculeatus
ENSLBEP00000011911	ENSLBEG00000009194	Labrus_bergylta
ENSLCAP00010035725	ENSLCAG00010016756	Lates_calcarifer
ENSLCRP00005008049	ENSLCRG00005003899	Larimichthys_crocea
ENSCSEP00000004125	ENSCSEG00000002691	Cynoglossus_semilaevis
ENSELUP00000015212	ENSELUG00000015188	Esox_lucius
ENSGMOP00000021424	ENSGMOG00000019937	Gadus_morhua
ENSORLP00020022884	ENSORLG00020003409	Oryzias_latipes_ASM223471v1
ENSOMEP00000015839	ENSOMEG00000000654	Oryzias_melastigma
ENSECRP00000020349	ENSECRG00000013669	Erpetoichthys_calabaricus
ENSMLUP00000022210	ENSMLUG00000024913	Myotis_lucifugus
ENSMLUP00000014227	ENSMLUG00000015626	Myotis_lucifugus
ENSPVAP00000007841	ENSPVAG00000008303	Pteropus_vampyrus
ENSECAP00000047374	ENSECAG00000040759	Equus_caballus
ENSCAFP00000052281	ENSCAFG00000048216	Canis_lupus_familiaris
ENSAMEP00000020470	ENSAMEG00000019423	Ailuropoda_melanoleuca
ENSFCAP00000005564	ENSFCAG00000005989	Felis_catus
ENSPPRP00000028238	ENSPPRG00000020250	Panthera_pardus
ENSOPRP00000002751	ENSOPRG00000002994	Ochotona_princeps
ENSOCUP00000013445	ENSOCUG00000015658	Oryctolagus_cuniculus
ENSCCAP00000032209	ENSCCAG00000034152	Cebus_capucinus_imitator
ENSSBOP00000023096	ENSSBOG00000028061	Saimiri_boliviensis_boliviensis
ENSANAP00000027785	ENSANAG00000031759	Aotus_nancymaae
ENSPPAP00000002683	ENSPPAG00000011690	Pan_paniscus
ENSPTRP00000087833	ENSPTRG00000050960	Pan_troglodytes
ENSP00000485216	ENSG00000175701	Homo_sapiens
ENSGGOP00000045788	ENSGGOG00000038744	Gorilla_gorilla
ENSPPYP00000013550	ENSPPYG00000012152	Pongo_abelii
ENSNLEP00000045282	ENSNLEG00000030349	Nomascus_leucogenys
ENSRBIP00000015040	ENSRBIG00000031628	Rhinopithecus_bieti
ENSRROP00000007488	ENSRROG00000027597	Rhinopithecus_roxellana
ENSPTEP00000025620	ENSPTEG00000025878	Piliocolobus_tephrosceles
ENSCANP00000012772	ENSCANG00000029794	Colobus_angolensis_palliatus
ENSMFAP00000026959	ENSMFAG00000044894	Macaca_fascicularis
ENSMNEP00000003452	ENSMNEG00000016021	Macaca_nemestrina
ENSTGEP00000001313	ENSTGEG00000001238	Theropithecus_gelada
ENSCATP00000015336	ENSCATG00000031652	Cercocebus_atys
ENSPANP00000037007	ENSPANG00000030191	Papio_anubis
ENSTSYP00000004250	ENSTSYG00000004671	Carlito_syrichta
ENSPSMP00000024384	ENSPSMG00000017200	Prolemur_simus
ENSOGAP00000022417	ENSOGAG00000031118	Otolemur_garnettii
ENSPEMP00000036729	ENSPEMG00000027381	Peromyscus_maniculatus_bairdii
ENSMOCP00000005449	ENSMOCG00000004934	Microtus_ochrogaster
ENSCGRP00015019505	ENSCGRG00015014990	Cricetulus_griseus_CriGri-PICR
ENSCGRP00001009722	ENSCGRG00001011781	Cricetulus_griseus_CHOK1GS_HDv1
ENSMAUP00000008776	ENSMAUG00000010130	Mesocricetus_auratus
ENSMUSP00000141107	ENSMUSG00000051319	Mus_musculus_strain_reference_(CL57BL6)
ENSMSIP00000021929	ENSMSIG00000018631	Mus_spicilegus
MGP_CAROLIEiJ_P0054477	MGP_CAROLIEiJ_G0024266	Mus_caroli_strain_CAROLI_EIJ
MGP_SPRETEiJ_P0056584	MGP_SPRETEiJ_G0025186	Mus_spretus_strain_SPRET/EiJ
MGP_PahariEiJ_P0065454	MGP_PahariEiJ_G0025711	Mus_pahari_strain_PAHARI_EIJ
ENSNGAP00000015446	ENSNGAG00000016463	Nannospalax_galili
ENSHGLP00000028183	ENSHGLG00000020372	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100027624	ENSHGLG00100020737	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000015503	ENSFDAG00000003393	Fukomys_damarensis
ENSCLAP00000005460	ENSCLAG00000003874	Chinchilla_lanigera
ENSCPOP00000027395	ENSCPOG00000008030	Cavia_porcellus
ENSCCNP00000022028	ENSCCNG00000021722	Castor_canadensis
ENSJJAP00000003136	ENSJJAG00000005993	Jaculus_jaculus
ENSDORP00000017037	ENSDORG00000028459	Dipodomys_ordii
ENSMMMP00000001825	ENSMMMG00000001689	Marmota_marmota_marmota
ENSUPAP00010011007	ENSUPAG00010008905	Urocitellus_parryii
ENSSTOP00000016396	ENSSTOG00000022549	Ictidomys_tridecemlineatus
ENSBIXP00005012252	ENSBIXG00005007716	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBIXP00000018352	ENSBIXG00000002848	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBMUP00000033121	ENSBMUG00000024737	Bos_mutus
ENSBBBP00000001268	ENSBBBG00000007964	Bison_bison_bison
ENSOARP00000017836	ENSOARG00000016605	Ovis_aries
ENSDNOP00000009007	ENSDNOG00000011621	Dasypus_novemcinctus
ENSPVIP00000017295	ENSPVIG00000013318	Pogona_vitticeps
ENSACAP00000012852	ENSACAG00000013106	Anolis_carolinensis
ENSGAGP00000009389	ENSGAGG00000007430	Gopherus_agassizii
ENSCABP00000027865	ENSCABG00000020482	Chelonoidis_abingdonii
ENSCPBP00000033726	ENSCPBG00000023558	Chrysemys_picta_bellii
ENSSPUP00000014477	ENSSPUG00000011169	Sphenodon_punctatus
ENSXETP00000028822	ENSXETG00000008109	Xenopus_tropicalis
ENSCMIP00000034953	ENSCMIG00000014817	Callorhinchus_milii
