ENSPCIP00000028611	ENSPCIG00000021388	Phascolarctos_cinereus
ENSCAFP00000061643	ENSCAFG00000043413	Canis_lupus_familiaris
ENSVVUP00000033474	ENSVVUG00000024192	Vulpes_vulpes
ENSBIXP00005007847	ENSBIXG00005013055	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBIXP00000002810	ENSBIXG00000009254	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBTAP00000008884	ENSBTAG00000006755	Bos_taurus
ENSBMUP00000025289	ENSBMUG00000018970	Bos_mutus
ENSBBBP00000021282	ENSBBBG00000000901	Bison_bison_bison
ENSOARP00000006123	ENSOARG00000005707	Ovis_aries
ENSCHIP00000021344	ENSCHIG00000019685	Capra_hircus
ENSCJAP00000061632	ENSCJAG00000041748	Callithrix_jacchus
ENSPCAP00000013894	ENSPCAG00000014902	Procavia_capensis
ENSVPAP00000010279	ENSVPAG00000011040	Vicugna_pacos
ENSCAFP00020028708	ENSCAFG00020022492	Canis_lupus_dingo
ENSSSCP00000042351	ENSSSCG00000040570	Sus_scrofa_strain_reference
ENSTTRP00000015468	ENSTTRG00000016319	Tursiops_truncatus
ENSSARP00000003662	ENSSARG00000004059	Sorex_araneus
ENSEEUP00000013845	ENSEEUG00000015178	Erinaceus_europaeus
ENSCCNP00000013041	ENSCCNG00000013536	Castor_canadensis
ENSMAUP00000000312	ENSMAUG00000000287	Mesocricetus_auratus
ENSPSMP00000026810	ENSPSMG00000018785	Prolemur_simus
ENSPSMP00000031520	ENSPSMG00000021872	Prolemur_simus
ENSNVIP00000026344	ENSNVIG00000020393	Neovison_vison
ENSCAFP00000038757	ENSCAFG00000030220	Canis_lupus_familiaris
ENSFCAP00000029172	ENSFCAG00000036407	Felis_catus
ENSPPRP00000017373	ENSPPRG00000009350	Panthera_pardus
ENSCAFP00020026171	ENSCAFG00020020544	Canis_lupus_dingo
ENSCAFP00020022005	ENSCAFG00020017379	Canis_lupus_dingo
ENSMPUP00000013203	ENSMPUG00000013301	Mustela_putorius_furo
ENSPTIP00000023639	ENSPTIG00000020023	Panthera_tigris_altaica
ENSPVAP00000014746	ENSPVAG00000015639	Pteropus_vampyrus
ENSECAP00000009628	ENSECAG00000011778	Equus_caballus
ENSHGLP00100020819	ENSHGLG00100015347	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000015331	ENSHGLG00000010951	Heterocephalus_glaber_HetGla_female_1.0
ENSFDAP00000015349	ENSFDAG00000003160	Fukomys_damarensis
ENSFDAP00000002223	ENSFDAG00000011991	Fukomys_damarensis
ENSCPOP00000021376	ENSCPOG00000038571	Cavia_porcellus
ENSCLAP00000024471	ENSCLAG00000016801	Chinchilla_lanigera
ENSODEP00000004015	ENSODEG00000003062	Octodon_degus
ENSMMMP00000004136	ENSMMMG00000003760	Marmota_marmota_marmota
ENSUPAP00010007574	ENSUPAG00010006090	Urocitellus_parryii
ENSSTOP00000001269	ENSSTOG00000001419	Ictidomys_tridecemlineatus
ENSSDAP00000014688	ENSSDAG00000013236	Spermophilus_dauricus
ENSMICP00000021822	ENSMICG00000027883	Microcebus_murinus
ENSPSMP00000011919	ENSPSMG00000008607	Prolemur_simus
ENSPCOP00000004079	ENSPCOG00000012109	Propithecus_coquereli
ENSOGAP00000017017	ENSOGAG00000025335	Otolemur_garnettii
ENSNLEP00000045574	ENSNLEG00000028367	Nomascus_leucogenys
ENSSBOP00000033425	ENSSBOG00000032883	Saimiri_boliviensis_boliviensis
ENSDNOP00000018714	ENSDNOG00000030637	Dasypus_novemcinctus
ENSCATP00000045769	ENSCATG00000045243	Cercocebus_atys
ENSCSAP00000001081	ENSCSAG00000004755	Chlorocebus_sabaeus
ENSMNEP00000032279	ENSMNEG00000039475	Macaca_nemestrina
ENSMMUP00000023192	ENSMMUG00000017626	Macaca_mulatta
ENSMFAP00000028744	ENSMFAG00000041653	Macaca_fascicularis
ENSMLEP00000001688	ENSMLEG00000006504	Mandrillus_leucophaeus
ENSPANP00000015798	ENSPANG00000004515	Papio_anubis
ENSTGEP00000016104	ENSTGEG00000013025	Theropithecus_gelada
ENSCANP00000020382	ENSCANG00000033606	Colobus_angolensis_palliatus
ENSPTEP00000012071	ENSPTEG00000013583	Piliocolobus_tephrosceles
ENSRBIP00000002878	ENSRBIG00000013659	Rhinopithecus_bieti
ENSRROP00000031212	ENSRROG00000039304	Rhinopithecus_roxellana
ENSMLUP00000001457	ENSMLUG00000001589	Myotis_lucifugus
ENSDNOP00000034763	ENSDNOG00000037449	Dasypus_novemcinctus
ENSETEP00000009495	ENSETEG00000011702	Echinops_telfairi
ENSPEMP00000034092	ENSPEMG00000025150	Peromyscus_maniculatus_bairdii
ENSPEMP00000014266	ENSPEMG00000014121	Peromyscus_maniculatus_bairdii
ENSMOCP00000009037	ENSMOCG00000009144	Microtus_ochrogaster
ENSMSIP00000007090	ENSMSIG00000006287	Mus_spicilegus
ENSMUSP00000032899	ENSMUSG00000030663	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0081697	MGP_CAROLIEiJ_G0030354	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0018502	MGP_PahariEiJ_G0013565	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000074599	ENSRNOG00000053659	Rattus_norvegicus
ENSMUGP00000025779	ENSMUGG00000021517	Meriones_unguiculatus
ENSCGRP00000005740	ENSCGRG00000004202	Cricetulus_griseus_CriGri_1.0
ENSCGRP00001007619	ENSCGRG00001010020	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00015012697	ENSCGRG00015009741	Cricetulus_griseus_CriGri-PICR
ENSNGAP00000024875	ENSNGAG00000022996	Nannospalax_galili
ENSJJAP00000007357	ENSJJAG00000011781	Jaculus_jaculus
ENSJJAP00000003577	ENSJJAG00000007100	Jaculus_jaculus
ENSDORP00000023882	ENSDORG00000029283	Dipodomys_ordii
ENSLAFP00000006389	ENSLAFG00000007606	Loxodonta_africana
ENSCHOP00000002183	ENSCHOG00000002460	Choloepus_hoffmanni
ENSOANP00000012254	ENSOANG00000007690	Ornithorhynchus_anatinus
ENSPVIP00000015100	ENSPVIG00000011644	Pogona_vitticeps
ENSACAP00000000041	ENSACAG00000000042	Anolis_carolinensis
ENSNSUP00000025610	ENSNSUG00000018419	Notechis_scutatus
ENSSMRP00000019189	ENSSMRG00000014949	Salvator_merianae
ENSSPUP00000009657	ENSSPUG00000007487	Sphenodon_punctatus
ENSCABP00000006099	ENSCABG00000004602	Chelonoidis_abingdonii
ENSGAGP00000020966	ENSGAGG00000015408	Gopherus_agassizii
ENSCPBP00000024770	ENSCPBG00000017624	Chrysemys_picta_bellii
ENSPSIP00000012375	ENSPSIG00000011124	Pelodiscus_sinensis
ENSARWP00000013284	ENSARWG00000009224	Apteryx_rowi
ENSAHAP00000006652	ENSAHAG00000005001	Apteryx_haastii
ENSAOWP00000023374	ENSAOWG00000015778	Apteryx_owenii
ENSNPEP00000009072	ENSNPEG00000006822	Nothoprocta_perdicaria
ENSDNVP00000008907	ENSDNVG00000006339	Dromaius_novaehollandiae
ENSJHYP00000002278	ENSJHYG00000001930	Junco_hyemalis
ENSZALP00000021906	ENSZALG00000017087	Zonotrichia_albicollis
ENSLSDP00000006240	ENSLSDG00000004768	Lonchura_striata_domestica
ENSLCOP00000021700	ENSLCOG00000015327	Lepidothrix_coronata
ENSMVIP00005015538	ENSMVIG00005011169	Manacus_vitellinus
ENSFALP00000000822	ENSFALG00000000793	Ficedula_albicollis
ENSCCEP00000008766	ENSCCEG00000008966	Cyanistes_caeruleus
ENSTGUP00000008811	ENSTGUG00000008555	Taeniopygia_guttata
ENSPMJP00000010980	ENSPMJG00000008572	Parus_major
ENSCPGP00000004381	ENSCPGG00000003214	Calidris_pygmaea
ENSSCAP00000006721	ENSSCAG00000005235	Serinus_canaria
ENSCPUP00000002659	ENSCPUG00000002022	Calidris_pugnax
ENSAPLP00000018958	ENSAPLG00000018784	Anas_platyrhynchos_platyrhynchos
ENSABRP00000015944	ENSABRG00000013996	Anser_brachyrhynchus
ENSMGAP00000006862	ENSMGAG00000006814	Meleagris_gallopavo
ENSCJPP00005005551	ENSCJPG00005005288	Coturnix_japonica
ENSGALP00000009795	ENSGALG00000006077	Gallus_gallus
ENSNMEP00000011269	ENSNMEG00000010615	Numida_meleagris
ENSMUNP00000018768	ENSMUNG00000014368	Melopsittacus_undulatus
ENSCPRP00005001339	ENSCPRG00005001016	Crocodylus_porosus
MGP_SPRETEiJ_P0085085	MGP_SPRETEiJ_G0031469	Mus_spretus_strain_SPRET/EiJ
ENSXETP00000012300	ENSXETG00000014474	Xenopus_tropicalis
ENSLACP00000019948	ENSLACG00000017536	Latimeria_chalumnae
ENSSFOP00015023120	ENSSFOG00015014876	Scleropages_formosus
ENSPKIP00000008066	ENSPKIG00000023721	Paramormyrops_kingsleyae
ENSCHAP00000051823	ENSCHAG00000023698	Clupea_harengus	ENSCHAT00000055924
ENSDCDP00000061237	ENSDCDG00000034986	Denticeps_clupeoides	ENSDCDT00000073473
ENSAMXP00000052860	ENSAMXG00000033191	Astyanax_mexicanus_Astyanax_mexicanus-2.0	ENSAMXT00000049089
ENSAMXP00005021802	ENSAMXG00005011307	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000004696	ENSPNAG00000001517	Pygocentrus_nattereri	ENSPNAT00000006622
ENSEEEP00000022675	ENSEEEG00000011011	Electrophorus_electricus	ENSEEET00000022926
ENSDARP00000034658	ENSDARG00000022564	Danio_rerio
ENSLBEP00000004097	ENSLBEG00000003165	Labrus_bergylta
ENSGACP00000008846	ENSGACG00000006659	Gasterosteus_aculeatus
ENSTNIP00000007568	ENSTNIG00000004904	Tetraodon_nigroviridis
ENSMMOP00000026994	ENSMMOG00000020423	Mola_mola
ENSTRUP00000037776	ENSTRUG00000014786	Takifugu_rubripes
ENSHCOP00000014043	ENSHCOG00000017313	Hippocampus_comes
ENSGWIP00000014713	ENSGWIG00000008285	Gouania_willdenowi
ENSBSLP00000000582	ENSBSLG00000000487	Betta_splendens
ENSNBRP00000020322	ENSNBRG00000015646	Neolamprologus_brichardi
ENSMZEP00005016287	ENSMZEG00005012236	Maylandia_zebra
ENSORLP00020022668	ENSORLG00020003079	Oryzias_latipes_ASM223471v1
ENSORLP00000001555	ENSORLG00000001266	Oryzias_latipes_ASM223467v1
ENSOMEP00000002371	ENSOMEG00000003309	Oryzias_melastigma
ENSXMAP00000012204	ENSXMAG00000012198	Xiphophorus_maculatus
ENSXCOP00000004514	ENSXCOG00000003569	Xiphophorus_couchianus
ENSGAFP00000009415	ENSGAFG00000006422	Gambusia_affinis
ENSPFOP00000017568	ENSPFOG00000017489	Poecilia_formosa
ENSPREP00000006533	ENSPREG00000004524	Poecilia_reticulata
ENSPMEP00000008615	ENSPMEG00000010386	Poecilia_mexicana
ENSPLAP00000013942	ENSPLAG00000017524	Poecilia_latipinna
ENSFHEP00000033023	ENSFHEG00000019887	Fundulus_heteroclitus
ENSCVAP00000028010	ENSCVAG00000014800	Cyprinodon_variegatus
ENSKMAP00000007450	ENSKMAG00000005609	Kryptolebias_marmoratus
ENSPRNP00000050339	ENSPRNG00000023941	Parambassis_ranga
ENSSPAP00000028256	ENSSPAG00000021285	Stegastes_partitus
ENSPNYP00000014425	ENSPNYG00000010952	Pundamilia_nyererei
ENSSMAP00000000157	ENSSMAG00000000111	Scophthalmus_maximus
ENSCSEP00000001589	ENSCSEG00000001080	Cynoglossus_semilaevis
ENSLCAP00010006029	ENSLCAG00010002994	Lates_calcarifer
ENSSDUP00000001583	ENSSDUG00000001256	Seriola_dumerili
ENSSLDP00000004907	ENSSLDG00000003904	Seriola_lalandi_dorsalis
ENSLCRP00005047610	ENSLCRG00005018033	Larimichthys_crocea
ENSAPEP00000015077	ENSAPEG00000010754	Amphiprion_percula
ENSAOCP00000001647	ENSAOCG00000004691	Amphiprion_ocellaris
ENSAPOP00000009011	ENSAPOG00000011240	Acanthochromis_polyacanthus
ENSHBUP00000015257	ENSHBUG00000017165	Haplochromis_burtoni
ENSACLP00000033439	ENSACLG00000022680	Astatotilapia_calliptera
ENSONIP00000019556	ENSONIG00000015541	Oreochromis_niloticus
ENSACIP00000000377	ENSACIG00000000297	Amphilophus_citrinellus
ENSCGOP00000020090	ENSCGOG00000009695	Cottoperca_gobio
ENSMALP00000016573	ENSMALG00000011627	Monopterus_albus
ENSMAMP00000034225	ENSMAMG00000022997	Mastacembelus_armatus
ENSATEP00000000644	ENSATEG00000000491	Anabas_testudineus
ENSPMGP00000026733	ENSPMGG00000021567	Periophthalmus_magnuspinnatus
ENSGMOP00000004626	ENSGMOG00000004363	Gadus_morhua
ENSHHUP00000020228	ENSHHUG00000012632	Hucho_hucho
ENSHHUP00000014766	ENSHHUG00000009109	Hucho_hucho
ENSELUP00000027612	ENSELUG00000003917	Esox_lucius
ENSLOCP00000003591	ENSLOCG00000003054	Lepisosteus_oculatus
ENSECRP00000005533	ENSECRG00000003724	Erpetoichthys_calabaricus
ENSCMIP00000032900	ENSCMIG00000014060	Callorhinchus_milii
ENSEBUP00000005915	ENSEBUG00000003967	Eptatretus_burgeri
ENSCSAVP00000011047	ENSCSAVG00000006461	Ciona_savignyi
ENSCINP00000001653	ENSCING00000000913	Ciona_intestinalis
