ENSNSUP00000016237	ENSNSUG00000012014	Notechis_scutatus
ENSPREP00000032087	ENSPREG00000021739	Poecilia_reticulata
ENSXMAP00000000785	ENSXMAG00000000779	Xiphophorus_maculatus
ENSXCOP00000016582	ENSXCOG00000012515	Xiphophorus_couchianus
ENSGAFP00000024954	ENSGAFG00000016855	Gambusia_affinis
ENSKMAP00000006348	ENSKMAG00000004828	Kryptolebias_marmoratus
ENSORLP00015029603	ENSORLG00015012830	Oryzias_latipes_ASM223469v1
ENSOMEP00000015154	ENSOMEG00000016695	Oryzias_melastigma
ENSAPEP00000027257	ENSAPEG00000019359	Amphiprion_percula
ENSAOCP00000015661	ENSAOCG00000020456	Amphiprion_ocellaris
ENSSPAP00000015345	ENSSPAG00000011559	Stegastes_partitus
ENSAPOP00000025364	ENSAPOG00000008432	Acanthochromis_polyacanthus
ENSPNYP00000030786	ENSPNYG00000023207	Pundamilia_nyererei
ENSSLDP00000007669	ENSSLDG00000006087	Seriola_lalandi_dorsalis
ENSSDUP00000007274	ENSSDUG00000005334	Seriola_dumerili
ENSLCAP00010003538	ENSLCAG00010001837	Lates_calcarifer
ENSSMAP00000008327	ENSSMAG00000005095	Scophthalmus_maximus
ENSCSEP00000014949	ENSCSEG00000009453	Cynoglossus_semilaevis
ENSGMOP00000016664	ENSGMOG00000015555	Gadus_morhua
ENSCHAP00000053128	ENSCHAG00000024189	Clupea_harengus
ENSDCDP00000055956	ENSDCDG00000032980	Denticeps_clupeoides
ENSAMXP00005007168	ENSAMXG00005004296	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000043155	ENSAMXG00000003054	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000018763	ENSPNAG00000006605	Pygocentrus_nattereri
ENSEEEP00000000248	ENSEEEG00000000171	Electrophorus_electricus
ENSIPUP00000002375	ENSIPUG00000001730	Ictalurus_punctatus
ENSDARP00000026821	ENSDARG00000011463	Danio_rerio
ENSSFOP00015025874	ENSSFOG00015016634	Scleropages_formosus
ENSPKIP00000027698	ENSPKIG00000009640	Paramormyrops_kingsleyae
ENSLOCP00000011009	ENSLOCG00000009023	Lepisosteus_oculatus
ENSECRP00000012060	ENSECRG00000008047	Erpetoichthys_calabaricus
ENSCMIP00000023783	ENSCMIG00000010588	Callorhinchus_milii
