ENSAOWP00000008270	ENSAOWG00000005675	Apteryx_owenii
ENSPCAP00000012461	ENSPCAG00000013333	Procavia_capensis
ENSETEP00000003222	ENSETEG00000003927	Echinops_telfairi
ENSCHOP00000010317	ENSCHOG00000011680	Choloepus_hoffmanni
ENSDNOP00000034110	ENSDNOG00000031609	Dasypus_novemcinctus
ENSMMMP00000011214	ENSMMMG00000010001	Marmota_marmota_marmota
ENSPCIP00000014896	ENSPCIG00000011615	Phascolarctos_cinereus
ENSVURP00010001772	ENSVURG00010001492	Vombatus_ursinus
ENSPCIP00000042528	ENSPCIG00000030920	Phascolarctos_cinereus
ENSMEUP00000008615	ENSMEUG00000009422	Notamacropus_eugenii
ENSSHAP00000009784	ENSSHAG00000008469	Sarcophilus_harrisii
ENSMODP00000026393	ENSMODG00000021110	Monodelphis_domestica
ENSOANP00000011309	ENSOANG00000007111	Ornithorhynchus_anatinus
ENSXETP00000025835	ENSXETG00000003432	Xenopus_tropicalis
ENSLACP00000005278	ENSLACG00000004690	Latimeria_chalumnae	ENSLACT00000005325
ENSCMIP00000023848	ENSCMIG00000010491	Callorhinchus_milii	ENSCMIT00000024251
ENSAPLP00000017288	ENSAPLG00000020688	Anas_platyrhynchos_platyrhynchos
ENSEBUP00000008624	ENSEBUG00000005564	Eptatretus_burgeri
