ENSACAP00000001540	ENSACAG00000001412	Anolis_carolinensis
ENSPCOP00000022350	ENSPCOG00000023263	Propithecus_coquereli
ENSOGAP00000009613	ENSOGAG00000010739	Otolemur_garnettii
ENSLAFP00000019005	ENSLAFG00000026814	Loxodonta_africana
ENSETEP00000002499	ENSETEG00000003041	Echinops_telfairi
ENSPCAP00000001699	ENSPCAG00000001793	Procavia_capensis
ENSDNOP00000023507	ENSDNOG00000036495	Dasypus_novemcinctus
ENSDNOP00000022630	ENSDNOG00000039352	Dasypus_novemcinctus
ENSCHOP00000011218	ENSCHOG00000012666	Choloepus_hoffmanni
ENSOANP00000025582	ENSOANG00000020144	Ornithorhynchus_anatinus
ENSOANP00000014877	ENSOANG00000009357	Ornithorhynchus_anatinus
ENSXETP00000027346	ENSXETG00000009139	Xenopus_tropicalis
ENSLACP00000007070	ENSLACG00000006273	Latimeria_chalumnae
ENSPKIP00000040127	ENSPKIG00000017216	Paramormyrops_kingsleyae
ENSSFOP00015006975	ENSSFOG00015004411	Scleropages_formosus
ENSSFOP00015019178	ENSSFOG00015012256	Scleropages_formosus
ENSPKIP00000028351	ENSPKIG00000010030	Paramormyrops_kingsleyae
ENSFHEP00000025131	ENSFHEG00000007156	Fundulus_heteroclitus
ENSCVAP00000006303	ENSCVAG00000007810	Cyprinodon_variegatus
ENSXMAP00000022326	ENSXMAG00000008010	Xiphophorus_maculatus
ENSXCOP00000023331	ENSXCOG00000017423	Xiphophorus_couchianus
ENSGAFP00000029103	ENSGAFG00000019635	Gambusia_affinis
ENSPMEP00000025497	ENSPMEG00000008494	Poecilia_mexicana
ENSPFOP00000001455	ENSPFOG00000001467	Poecilia_formosa
ENSPLAP00000025770	ENSPLAG00000013039	Poecilia_latipinna
ENSPREP00000010923	ENSPREG00000007459	Poecilia_reticulata
ENSKMAP00000009634	ENSKMAG00000007236	Kryptolebias_marmoratus
ENSORLP00020018567	ENSORLG00020019526	Oryzias_latipes_ASM223471v1
ENSORLP00015032721	ENSORLG00015017657	Oryzias_latipes_ASM223469v1
ENSORLP00000036924	ENSORLG00000024460	Oryzias_latipes_ASM223467v1
ENSOMEP00000023499	ENSOMEG00000003627	Oryzias_melastigma
ENSOMEP00000007192	ENSOMEG00000008309	Oryzias_melastigma
ENSPRNP00000002309	ENSPRNG00000001388	Parambassis_ranga
ENSPNYP00000012294	ENSPNYG00000009328	Pundamilia_nyererei
ENSACLP00000040283	ENSACLG00000027146	Astatotilapia_calliptera
ENSMZEP00005008128	ENSMZEG00005006192	Maylandia_zebra
ENSHBUP00000014271	ENSHBUG00000016106	Haplochromis_burtoni
ENSONIP00000015095	ENSONIG00000011992	Oreochromis_niloticus
ENSNBRP00000018486	ENSNBRG00000014231	Neolamprologus_brichardi
ENSACIP00000023315	ENSACIG00000018051	Amphilophus_citrinellus
ENSBSLP00000007285	ENSBSLG00000003530	Betta_splendens
ENSTNIP00000013259	ENSTNIG00000010353	Tetraodon_nigroviridis
ENSTRUP00000027274	ENSTRUG00000010804	Takifugu_rubripes
ENSMMOP00000005552	ENSMMOG00000004369	Mola_mola
ENSLBEP00000005108	ENSLBEG00000003916	Labrus_bergylta
ENSLCRP00005008598	ENSLCRG00005003901	Larimichthys_crocea
ENSCGOP00000015419	ENSCGOG00000006521	Cottoperca_gobio
ENSGACP00000018699	ENSGACG00000014156	Gasterosteus_aculeatus
ENSAOCP00000007981	ENSAOCG00000011897	Amphiprion_ocellaris
ENSAPEP00000025151	ENSAPEG00000017902	Amphiprion_percula
ENSAPOP00000004617	ENSAPOG00000006260	Acanthochromis_polyacanthus
ENSSPAP00000002248	ENSSPAG00000001720	Stegastes_partitus
ENSSDUP00000014309	ENSSDUG00000010429	Seriola_dumerili
ENSSLDP00000004922	ENSSLDG00000003678	Seriola_lalandi_dorsalis
ENSSMAP00000003365	ENSSMAG00000001985	Scophthalmus_maximus
ENSLCAP00010031767	ENSLCAG00010014926	Lates_calcarifer
ENSMAMP00000014179	ENSMAMG00000009626	Mastacembelus_armatus
ENSMALP00000012273	ENSMALG00000008696	Monopterus_albus
ENSATEP00000007749	ENSATEG00000005302	Anabas_testudineus
ENSPMGP00000018932	ENSPMGG00000015392	Periophthalmus_magnuspinnatus
ENSHCOP00000023799	ENSHCOG00000012647	Hippocampus_comes
ENSGWIP00000011541	ENSGWIG00000006760	Gouania_willdenowi
ENSCSEP00000021951	ENSCSEG00000014003	Cynoglossus_semilaevis
ENSGMOP00000008601	ENSGMOG00000008034	Gadus_morhua
ENSHHUP00000028535	ENSHHUG00000018189	Hucho_hucho
ENSHHUP00000030753	ENSHHUG00000019578	Hucho_hucho
ENSHHUP00000068635	ENSHHUG00000040434	Hucho_hucho
ENSHHUP00000002851	ENSHHUG00000001806	Hucho_hucho
ENSELUP00000000638	ENSELUG00000002196	Esox_lucius
ENSDCDP00000053484	ENSDCDG00000032064	Denticeps_clupeoides
ENSCHAP00000009936	ENSCHAG00000005578	Clupea_harengus
ENSAMXP00000012805	ENSAMXG00000012437	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005043385	ENSAMXG00005020159	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000028156	ENSPNAG00000013732	Pygocentrus_nattereri
ENSIPUP00000006383	ENSIPUG00000004436	Ictalurus_punctatus
ENSEEEP00000006372	ENSEEEG00000003382	Electrophorus_electricus
ENSDARP00000133065	ENSDARG00000102471	Danio_rerio
ENSLOCP00000013144	ENSLOCG00000010723	Lepisosteus_oculatus
ENSECRP00000010821	ENSECRG00000007185	Erpetoichthys_calabaricus
ENSCMIP00000019541	ENSCMIG00000009046	Callorhinchus_milii
