ENSVURP00010031038	ENSVURG00010023732	Vombatus_ursinus
ENSNLEP00000009788	ENSNLEG00000008011	Nomascus_leucogenys
ENSCANP00000025917	ENSCANG00000036182	Colobus_angolensis_palliatus
ENSPTEP00000007137	ENSPTEG00000008078	Piliocolobus_tephrosceles
ENSRROP00000033848	ENSRROG00000040485	Rhinopithecus_roxellana
ENSRBIP00000037817	ENSRBIG00000042375	Rhinopithecus_bieti
ENSPANP00000031703	ENSPANG00000015888	Papio_anubis
ENSTGEP00000002416	ENSTGEG00000002037	Theropithecus_gelada
ENSMLEP00000039916	ENSMLEG00000043943	Mandrillus_leucophaeus
ENSMMUP00000014353	ENSMMUG00000010942	Macaca_mulatta
ENSMFAP00000023656	ENSMFAG00000043294	Macaca_fascicularis
ENSMNEP00000013375	ENSMNEG00000030778	Macaca_nemestrina
ENSCATP00000017194	ENSCATG00000032439	Cercocebus_atys
ENSCSAP00000017105	ENSCSAG00000000902	Chlorocebus_sabaeus
ENSCCAP00000005593	ENSCCAG00000020532	Cebus_capucinus_imitator
ENSSBOP00000029760	ENSSBOG00000031052	Saimiri_boliviensis_boliviensis
ENSCJAP00000043906	ENSCJAG00000006170	Callithrix_jacchus
ENSANAP00000003237	ENSANAG00000019553	Aotus_nancymaae
ENSANAP00000008406	ENSANAG00000022170	Aotus_nancymaae
ENSTSYP00000002577	ENSTSYG00000002815	Carlito_syrichta
ENSPSMP00000013095	ENSPSMG00000009344	Prolemur_simus
ENSPCOP00000001378	ENSPCOG00000004221	Propithecus_coquereli
ENSMICP00000005005	ENSMICG00000005478	Microcebus_murinus
ENSOGAP00000012602	ENSOGAG00000014067	Otolemur_garnettii
ENSTBEP00000004798	ENSTBEG00000005544	Tupaia_belangeri
ENSLAFP00000004688	ENSLAFG00000005583	Loxodonta_africana
ENSPCAP00000014698	ENSPCAG00000015668	Procavia_capensis
ENSETEP00000007430	ENSETEG00000009151	Echinops_telfairi
ENSDNOP00000025988	ENSDNOG00000043588	Dasypus_novemcinctus
ENSCHIP00000028549	ENSCHIG00000023984	Capra_hircus
ENSOARP00000009221	ENSOARG00000008589	Ovis_aries
ENSBIXP00000041464	ENSBIXG00000002042	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005044958	ENSBIXG00005005026	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000070717	ENSBTAG00000002977	Bos_taurus
ENSBMUP00000029068	ENSBMUG00000021756	Bos_mutus
ENSBBBP00000007367	ENSBBBG00000003884	Bison_bison_bison
ENSTTRP00000003724	ENSTTRG00000003943	Tursiops_truncatus
ENSSSCP00000003813	ENSSSCG00000003513	Sus_scrofa_strain_reference
ENSVPAP00000002553	ENSVPAG00000002756	Vicugna_pacos
ENSPVAP00000004385	ENSPVAG00000004633	Pteropus_vampyrus
ENSMLUP00000002913	ENSMLUG00000003196	Myotis_lucifugus
ENSUMAP00000020086	ENSUMAG00000014729	Ursus_maritimus
ENSUAMP00000008616	ENSUAMG00000006631	Ursus_americanus
ENSAMEP00000014996	ENSAMEG00000014139	Ailuropoda_melanoleuca
ENSNVIP00000021234	ENSNVIG00000016539	Neovison_vison
ENSMPUP00000015955	ENSMPUG00000016062	Mustela_putorius_furo
ENSCAFP00000048128	ENSCAFG00000014920	Canis_lupus_familiaris
ENSCAFP00020020822	ENSCAFG00020016482	Canis_lupus_dingo
ENSVVUP00000042245	ENSVVUG00000030005	Vulpes_vulpes
ENSPPRP00000014943	ENSPPRG00000007734	Panthera_pardus
ENSPTIP00000015971	ENSPTIG00000014897	Panthera_tigris_altaica
ENSFCAP00000013479	ENSFCAG00000014530	Felis_catus
ENSSARP00000009024	ENSSARG00000009987	Sorex_araneus
ENSEEUP00000000973	ENSEEUG00000001087	Erinaceus_europaeus
ENSECAP00000014392	ENSECAG00000015812	Equus_caballus
ENSEASP00005016562	ENSEASG00005009111	Equus_asinus_asinus
ENSOPRP00000007410	ENSOPRG00000008083	Ochotona_princeps
ENSOCUP00000037087	ENSOCUG00000011960	Oryctolagus_cuniculus
ENSCHOP00000003584	ENSCHOG00000004045	Choloepus_hoffmanni
ENSOANP00000023245	ENSOANG00000014757	Ornithorhynchus_anatinus
ENSOANP00000003062	ENSOANG00000001931	Ornithorhynchus_anatinus
ENSAPLP00000025650	ENSAPLG00000004527	Anas_platyrhynchos_platyrhynchos
ENSABRP00000008663	ENSABRG00000007610	Anser_brachyrhynchus
ENSGALP00000043889	ENSGALG00000031343	Gallus_gallus
ENSCJPP00005008769	ENSCJPG00005007457	Coturnix_japonica
ENSMGAP00000007576	ENSMGAG00000007373	Meleagris_gallopavo
ENSNMEP00000021070	ENSNMEG00000018062	Numida_meleagris
ENSLCOP00000001982	ENSLCOG00000001563	Lepidothrix_coronata
ENSMVIP00005002564	ENSMVIG00005002014	Manacus_vitellinus
ENSTGUP00000002249	ENSTGUG00000002148	Taeniopygia_guttata
ENSLSDP00000023594	ENSLSDG00000016602	Lonchura_striata_domestica
ENSSCAP00000004636	ENSSCAG00000003762	Serinus_canaria
ENSJHYP00000007869	ENSJHYG00000006263	Junco_hyemalis
ENSZALP00000010429	ENSZALG00000008809	Zonotrichia_albicollis
ENSFALP00000003860	ENSFALG00000003703	Ficedula_albicollis
ENSCCEP00000013648	ENSCCEG00000013089	Cyanistes_caeruleus
ENSPMJP00000012153	ENSPMJG00000009381	Parus_major
ENSMUNP00000015238	ENSMUNG00000011802	Melopsittacus_undulatus
ENSCPUP00000012650	ENSCPUG00000008996	Calidris_pugnax
ENSCPGP00000012224	ENSCPGG00000008692	Calidris_pygmaea
ENSAOWP00000017273	ENSAOWG00000011715	Apteryx_owenii
ENSAHAP00000022725	ENSAHAG00000015828	Apteryx_haastii
ENSARWP00000008540	ENSARWG00000005178	Apteryx_rowi
ENSDNVP00000026876	ENSDNVG00000018571	Dromaius_novaehollandiae
ENSNPEP00000005325	ENSNPEG00000003995	Nothoprocta_perdicaria
ENSPVIP00000024114	ENSPVIG00000018190	Pogona_vitticeps
ENSACAP00000005348	ENSACAG00000005393	Anolis_carolinensis
ENSNSUP00000027336	ENSNSUG00000019563	Notechis_scutatus
ENSSMRP00000023392	ENSSMRG00000018160	Salvator_merianae
ENSGAGP00000014536	ENSGAGG00000011045	Gopherus_agassizii	ENSGAGT00000016627
ENSCABP00000011438	ENSCABG00000008526	Chelonoidis_abingdonii	ENSCABT00000012520
ENSCPBP00000011685	ENSCPBG00000008882	Chrysemys_picta_bellii
ENSPSIP00000008830	ENSPSIG00000007738	Pelodiscus_sinensis
ENSCPRP00005022358	ENSCPRG00005015581	Crocodylus_porosus
ENSSPUP00000006135	ENSSPUG00000004687	Sphenodon_punctatus
ENSXETP00000034051	ENSXETG00000015614	Xenopus_tropicalis
ENSLACP00000019818	ENSLACG00000017425	Latimeria_chalumnae
ENSIPUP00000019533	ENSIPUG00000013220	Ictalurus_punctatus
ENSEEEP00000031547	ENSEEEG00000013918	Electrophorus_electricus
ENSAMXP00000033337	ENSAMXG00000031542	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005000938	ENSAMXG00005000542	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000009477	ENSPNAG00000014942	Pygocentrus_nattereri
ENSDARP00000114562	ENSDARG00000061737	Danio_rerio
ENSDCDP00000056211	ENSDCDG00000030615	Denticeps_clupeoides
ENSCHAP00000035160	ENSCHAG00000011765	Clupea_harengus
ENSLCAP00010024401	ENSLCAG00010010767	Lates_calcarifer
ENSSMAP00000003187	ENSSMAG00000001956	Scophthalmus_maximus
ENSSLDP00000024952	ENSSLDG00000019403	Seriola_lalandi_dorsalis
ENSSDUP00000025003	ENSSDUG00000018097	Seriola_dumerili
ENSMMOP00000017506	ENSMMOG00000013305	Mola_mola
ENSLBEP00000007643	ENSLBEG00000005859	Labrus_bergylta
ENSCSEP00000020511	ENSCSEG00000013093	Cynoglossus_semilaevis
ENSCGOP00000035590	ENSCGOG00000013555	Cottoperca_gobio
ENSGACP00000006069	ENSGACG00000004590	Gasterosteus_aculeatus
ENSMALP00000003312	ENSMALG00000002409	Monopterus_albus
ENSMAMP00000004033	ENSMAMG00000002669	Mastacembelus_armatus
ENSATEP00000036604	ENSATEG00000025157	Anabas_testudineus
ENSAPEP00000027320	ENSAPEG00000019405	Amphiprion_percula
ENSAOCP00000008047	ENSAOCG00000012038	Amphiprion_ocellaris
ENSAPOP00000009849	ENSAPOG00000012247	Acanthochromis_polyacanthus
ENSSPAP00000013508	ENSSPAG00000010202	Stegastes_partitus
ENSPRNP00000038273	ENSPRNG00000013783	Parambassis_ranga
ENSXMAP00000017738	ENSXMAG00000017683	Xiphophorus_maculatus
ENSXCOP00000021135	ENSXCOG00000015808	Xiphophorus_couchianus
ENSGAFP00000023023	ENSGAFG00000015541	Gambusia_affinis
ENSPFOP00000016662	ENSPFOG00000016512	Poecilia_formosa
ENSPMEP00000027579	ENSPMEG00000012124	Poecilia_mexicana
ENSPLAP00000006631	ENSPLAG00000008834	Poecilia_latipinna
ENSPREP00000020611	ENSPREG00000013927	Poecilia_reticulata
ENSCVAP00000014203	ENSCVAG00000016834	Cyprinodon_variegatus
ENSFHEP00000028345	ENSFHEG00000012526	Fundulus_heteroclitus
ENSKMAP00000023508	ENSKMAG00000017413	Kryptolebias_marmoratus
ENSORLP00000021332	ENSORLG00000017044	Oryzias_latipes_ASM223467v1
ENSORLP00015024907	ENSORLG00015005726	Oryzias_latipes_ASM223469v1
ENSOMEP00000031096	ENSOMEG00000015749	Oryzias_melastigma
ENSGWIP00000027171	ENSGWIG00000008021	Gouania_willdenowi
ENSPMGP00000015927	ENSPMGG00000013062	Periophthalmus_magnuspinnatus
ENSBSLP00000046646	ENSBSLG00000021644	Betta_splendens
ENSLCRP00005064995	ENSLCRG00005023723	Larimichthys_crocea
ENSMZEP00005001597	ENSMZEG00005001292	Maylandia_zebra
ENSHBUP00000011355	ENSHBUG00000013032	Haplochromis_burtoni
ENSACLP00000003118	ENSACLG00000002056	Astatotilapia_calliptera
ENSPNYP00000005043	ENSPNYG00000003897	Pundamilia_nyererei
ENSNBRP00000013518	ENSNBRG00000010451	Neolamprologus_brichardi
ENSONIP00000000875	ENSONIG00000000694	Oreochromis_niloticus
ENSACIP00000015754	ENSACIG00000012205	Amphilophus_citrinellus
ENSHCOP00000017826	ENSHCOG00000001919	Hippocampus_comes
ENSTRUP00000030419	ENSTRUG00000012021	Takifugu_rubripes
ENSTNIP00000001171	ENSTNIG00000004013	Tetraodon_nigroviridis
ENSGMOP00000010282	ENSGMOG00000009616	Gadus_morhua
ENSHHUP00000020871	ENSHHUG00000012236	Hucho_hucho
ENSHHUP00000069292	ENSHHUG00000040647	Hucho_hucho
ENSELUP00000032178	ENSELUG00000010010	Esox_lucius
ENSPKIP00000029970	ENSPKIG00000010988	Paramormyrops_kingsleyae
ENSSFOP00015008448	ENSSFOG00015005487	Scleropages_formosus
ENSLOCP00000004177	ENSLOCG00000003479	Lepisosteus_oculatus
ENSECRP00000015597	ENSECRG00000010411	Erpetoichthys_calabaricus
ENSACAP00000000573	ENSACAG00000000613	Anolis_carolinensis
ENSPVIP00000019876	ENSPVIG00000015139	Pogona_vitticeps
ENSNSUP00000011485	ENSNSUG00000008646	Notechis_scutatus
ENSSMRP00000010269	ENSSMRG00000008136	Salvator_merianae
ENSSPUP00000021594	ENSSPUG00000016585	Sphenodon_punctatus
ENSCPGP00000007655	ENSCPGG00000005471	Calidris_pygmaea
ENSCPUP00000008130	ENSCPUG00000005870	Calidris_pugnax
ENSMUNP00000001394	ENSMUNG00000001191	Melopsittacus_undulatus
ENSCCEP00000011699	ENSCCEG00000011401	Cyanistes_caeruleus
ENSPMJP00000004417	ENSPMJG00000003817	Parus_major
ENSFALP00000004659	ENSFALG00000004473	Ficedula_albicollis
ENSTGUP00000013592	ENSTGUG00000013198	Taeniopygia_guttata
ENSLSDP00000017408	ENSLSDG00000012473	Lonchura_striata_domestica
ENSSCAP00000020917	ENSSCAG00000015061	Serinus_canaria
ENSJHYP00000014723	ENSJHYG00000011383	Junco_hyemalis
ENSZALP00000006114	ENSZALG00000005622	Zonotrichia_albicollis
ENSMVIP00005019468	ENSMVIG00005013779	Manacus_vitellinus
ENSLCOP00000007662	ENSLCOG00000005642	Lepidothrix_coronata
ENSMGAP00000015019	ENSMGAG00000014189	Meleagris_gallopavo
ENSCJPP00005021243	ENSCJPG00005017005	Coturnix_japonica
ENSGALP00000072571	ENSGALG00000014736	Gallus_gallus
ENSNMEP00000019197	ENSNMEG00000016598	Numida_meleagris
ENSABRP00000024664	ENSABRG00000020726	Anser_brachyrhynchus
ENSAPLP00000005164	ENSAPLG00000005596	Anas_platyrhynchos_platyrhynchos
ENSARWP00000014774	ENSARWG00000010217	Apteryx_rowi
ENSAOWP00000019432	ENSAOWG00000013207	Apteryx_owenii
ENSDNVP00000020623	ENSDNVG00000014436	Dromaius_novaehollandiae
ENSAHAP00000004227	ENSAHAG00000003290	Apteryx_haastii
ENSNPEP00000000958	ENSNPEG00000000768	Nothoprocta_perdicaria
ENSCPRP00005000300	ENSCPRG00005000271	Crocodylus_porosus
ENSCABP00000002307	ENSCABG00000001802	Chelonoidis_abingdonii
ENSCPBP00000017569	ENSCPBG00000012869	Chrysemys_picta_bellii
ENSGAGP00000004080	ENSGAGG00000003329	Gopherus_agassizii
ENSPSIP00000008079	ENSPSIG00000007034	Pelodiscus_sinensis
ENSLACP00000003193	ENSLACG00000002852	Latimeria_chalumnae
ENSMZEP00005023424	ENSMZEG00005017533	Maylandia_zebra
ENSACLP00000034917	ENSACLG00000023641	Astatotilapia_calliptera
ENSONIP00000016222	ENSONIG00000012891	Oreochromis_niloticus
ENSLOCP00000010265	ENSLOCG00000008440	Lepisosteus_oculatus
ENSCMIP00000007851	ENSCMIG00000003805	Callorhinchus_milii
