ENSLACP00000018440	ENSLACG00000016239	Latimeria_chalumnae	ENSLACT00000018573
ENSXETP00000052343	ENSXETG00000018712	Xenopus_tropicalis	ENSXETT00000053770
ENSGAGP00000009504	ENSGAGG00000007521	Gopherus_agassizii
ENSNLEP00000005280	ENSNLEG00000004362	Nomascus_leucogenys
ENSCATP00000030245	ENSCATG00000038313	Cercocebus_atys
ENSMLEP00000026640	ENSMLEG00000037523	Mandrillus_leucophaeus
ENSPANP00000002018	ENSPANG00000008199	Papio_anubis
ENSTGEP00000024361	ENSTGEG00000019701	Theropithecus_gelada
ENSMMUP00000024045	ENSMMUG00000018289	Macaca_mulatta
ENSMFAP00000036944	ENSMFAG00000037735	Macaca_fascicularis
ENSMNEP00000039094	ENSMNEG00000042515	Macaca_nemestrina
ENSCSAP00000006571	ENSCSAG00000010350	Chlorocebus_sabaeus
ENSPTEP00000038365	ENSPTEG00000035695	Piliocolobus_tephrosceles
ENSCANP00000032227	ENSCANG00000039782	Colobus_angolensis_palliatus
ENSRROP00000031070	ENSRROG00000039247	Rhinopithecus_roxellana
ENSRBIP00000021672	ENSRBIG00000034796	Rhinopithecus_bieti
ENSCCAP00000020034	ENSCCAG00000027851	Cebus_capucinus_imitator
ENSSBOP00000032585	ENSSBOG00000032478	Saimiri_boliviensis_boliviensis
ENSCJAP00000029922	ENSCJAG00000016253	Callithrix_jacchus
ENSANAP00000020850	ENSANAG00000028211	Aotus_nancymaae
ENSTBEP00000005602	ENSTBEG00000006500	Tupaia_belangeri
ENSMSIP00000031447	ENSMSIG00000026320	Mus_spicilegus
MGP_SPRETEiJ_P0078517	MGP_SPRETEiJ_G0029759	Mus_spretus_strain_SPRET/EiJ
ENSMUSP00000145443	ENSMUSG00000045009	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0075450	MGP_CAROLIEiJ_G0028731	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0051649	MGP_PahariEiJ_G0022482	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000013154	ENSRNOG00000009863	Rattus_norvegicus
ENSMUGP00000007679	ENSMUGG00000006967	Meriones_unguiculatus
ENSCGRP00001019415	ENSCGRG00001018862	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00015000957	ENSCGRG00015000865	Cricetulus_griseus_CriGri-PICR
ENSCGRP00000025181	ENSCGRG00000018237	Cricetulus_griseus_CriGri_1.0
ENSMAUP00000023436	ENSMAUG00000020589	Mesocricetus_auratus
ENSMOCP00000020403	ENSMOCG00000018099	Microtus_ochrogaster
ENSPEMP00000006527	ENSPEMG00000008724	Peromyscus_maniculatus_bairdii
ENSNGAP00000017750	ENSNGAG00000018084	Nannospalax_galili
ENSJJAP00000002928	ENSJJAG00000005366	Jaculus_jaculus
ENSCCNP00000005030	ENSCCNG00000005368	Castor_canadensis
ENSUPAP00010029125	ENSUPAG00010022944	Urocitellus_parryii
ENSSTOP00000021403	ENSSTOG00000019747	Ictidomys_tridecemlineatus
ENSLAFP00000014710	ENSLAFG00000017542	Loxodonta_africana
ENSPCAP00000001686	ENSPCAG00000001842	Procavia_capensis
ENSETEP00000005328	ENSETEG00000006559	Echinops_telfairi
ENSDNOP00000012772	ENSDNOG00000016476	Dasypus_novemcinctus
ENSCHIP00000015351	ENSCHIG00000016016	Capra_hircus
ENSOARP00000005810	ENSOARG00000005415	Ovis_aries
ENSBTAP00000014379	ENSBTAG00000010836	Bos_taurus
ENSBTAP00000060504	ENSBTAG00000048619	Bos_taurus
ENSBIXP00000027509	ENSBIXG00000007250	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005024901	ENSBIXG00005027427	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBMUP00000014561	ENSBMUG00000011066	Bos_mutus
ENSBBBP00000010423	ENSBBBG00000007507	Bison_bison_bison
ENSTTRP00000007144	ENSTTRG00000007552	Tursiops_truncatus
ENSSSCP00000012321	ENSSSCG00000011561	Sus_scrofa_strain_reference
ENSECAP00000012233	ENSECAG00000014610	Equus_caballus
ENSEASP00005020634	ENSEASG00005014189	Equus_asinus_asinus
ENSPVAP00000010479	ENSPVAG00000011117	Pteropus_vampyrus
ENSMLUP00000005642	ENSMLUG00000006179	Myotis_lucifugus
ENSUAMP00000002035	ENSUAMG00000001872	Ursus_americanus
ENSAMEP00000017042	ENSAMEG00000016149	Ailuropoda_melanoleuca
ENSNVIP00000031545	ENSNVIG00000024244	Neovison_vison
ENSMPUP00000017039	ENSMPUG00000017148	Mustela_putorius_furo
ENSCAFP00000007784	ENSCAFG00000005211	Canis_lupus_familiaris
ENSFCAP00000013181	ENSFCAG00000014208	Felis_catus
ENSPPRP00000010644	ENSPPRG00000004739	Panthera_pardus
ENSCAFP00020010491	ENSCAFG00020008524	Canis_lupus_dingo
ENSVVUP00000032602	ENSVVUG00000023628	Vulpes_vulpes
ENSUMAP00000025770	ENSUMAG00000018769	Ursus_maritimus
ENSPTIP00000015705	ENSPTIG00000014726	Panthera_tigris_altaica
ENSMMMP00000010315	ENSMMMG00000009178	Marmota_marmota_marmota
ENSSDAP00000026334	ENSSDAG00000023877	Spermophilus_dauricus
ENSTSYP00000010889	ENSTSYG00000011861	Carlito_syrichta
ENSCHAP00000053541	ENSCHAG00000024336	Clupea_harengus
ENSDCDP00000027551	ENSDCDG00000020110	Denticeps_clupeoides
ENSAMXP00005045825	ENSAMXG00005021158	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000047411	ENSAMXG00000039341	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000022189	ENSPNAG00000029467	Pygocentrus_nattereri
ENSIPUP00000032972	ENSIPUG00000022168	Ictalurus_punctatus
ENSEEEP00000000628	ENSEEEG00000000443	Electrophorus_electricus
ENSHCOP00000006350	ENSHCOG00000008134	Hippocampus_comes
ENSBSLP00000033197	ENSBSLG00000016164	Betta_splendens
ENSSDUP00000019114	ENSSDUG00000013905	Seriola_dumerili
ENSMALP00000030108	ENSMALG00000020825	Monopterus_albus
ENSATEP00000012778	ENSATEG00000008912	Anabas_testudineus
ENSMMOP00000027684	ENSMMOG00000020937	Mola_mola
ENSTRUP00000057490	ENSTRUG00000024689	Takifugu_rubripes
ENSLCRP00005023541	ENSLCRG00005009488	Larimichthys_crocea
ENSLBEP00000010663	ENSLBEG00000008244	Labrus_bergylta
ENSCGOP00000011012	ENSCGOG00000005517	Cottoperca_gobio
ENSAPEP00000018076	ENSAPEG00000012932	Amphiprion_percula
ENSAOCP00000001782	ENSAOCG00000004853	Amphiprion_ocellaris
ENSAPOP00000022454	ENSAPOG00000003651	Acanthochromis_polyacanthus
ENSSPAP00000014426	ENSSPAG00000010910	Stegastes_partitus
ENSPRNP00000011174	ENSPRNG00000006326	Parambassis_ranga
ENSPFOP00000012048	ENSPFOG00000012073	Poecilia_formosa
ENSPMEP00000026052	ENSPMEG00000009427	Poecilia_mexicana
ENSPLAP00000010071	ENSPLAG00000012925	Poecilia_latipinna
ENSPREP00000024254	ENSPREG00000016386	Poecilia_reticulata
ENSGAFP00000031277	ENSGAFG00000021072	Gambusia_affinis
ENSXMAP00000021666	ENSXMAG00000024292	Xiphophorus_maculatus
ENSXCOP00000006725	ENSXCOG00000005200	Xiphophorus_couchianus
ENSCVAP00000010164	ENSCVAG00000012239	Cyprinodon_variegatus
ENSFHEP00000002742	ENSFHEG00000003549	Fundulus_heteroclitus
ENSKMAP00000021087	ENSKMAG00000015676	Kryptolebias_marmoratus
ENSORLP00000038337	ENSORLG00000027427	Oryzias_latipes_ASM223467v1
ENSORLP00015015214	ENSORLG00015016104	Oryzias_latipes_ASM223469v1
ENSORLP00020034267	ENSORLG00020020678	Oryzias_latipes_ASM223471v1
ENSOMEP00000008373	ENSOMEG00000009533	Oryzias_melastigma
ENSGWIP00000041946	ENSGWIG00000021080	Gouania_willdenowi
ENSMZEP00005032494	ENSMZEG00005024206	Maylandia_zebra
ENSHBUP00000025065	ENSHBUG00000000908	Haplochromis_burtoni
ENSPNYP00000007085	ENSPNYG00000005434	Pundamilia_nyererei
ENSNBRP00000023667	ENSNBRG00000018121	Neolamprologus_brichardi
ENSACIP00000028881	ENSACIG00000022327	Amphilophus_citrinellus
ENSSLDP00000006787	ENSSLDG00000005413	Seriola_lalandi_dorsalis
ENSLCAP00010040017	ENSLCAG00010018682	Lates_calcarifer
ENSSMAP00000019401	ENSSMAG00000011909	Scophthalmus_maximus
ENSMAMP00000019126	ENSMAMG00000012886	Mastacembelus_armatus
ENSPMGP00000015625	ENSPMGG00000012813	Periophthalmus_magnuspinnatus
ENSCSEP00000033346	ENSCSEG00000021397	Cynoglossus_semilaevis
ENSGMOP00000018194	ENSGMOG00000016936	Gadus_morhua
ENSHHUP00000041906	ENSHHUG00000025875	Hucho_hucho
ENSHHUP00000025617	ENSHHUG00000016163	Hucho_hucho
ENSELUP00000025351	ENSELUG00000024008	Esox_lucius
ENSPKIP00000030769	ENSPKIG00000011505	Paramormyrops_kingsleyae
ENSSFOP00015024719	ENSSFOG00015015904	Scleropages_formosus
ENSELUP00000007324	ENSELUG00000008114	Esox_lucius
ENSHHUP00000080024	ENSHHUG00000046620	Hucho_hucho
ENSMZEP00005015989	ENSMZEG00005012011	Maylandia_zebra
ENSHBUP00000034886	ENSHBUG00000022732	Haplochromis_burtoni
ENSACLP00000030956	ENSACLG00000020981	Astatotilapia_calliptera
ENSPNYP00000012814	ENSPNYG00000009716	Pundamilia_nyererei
ENSNBRP00000006571	ENSNBRG00000005167	Neolamprologus_brichardi
ENSPRNP00000005723	ENSPRNG00000003440	Parambassis_ranga
ENSGAFP00000032029	ENSGAFG00000021557	Gambusia_affinis
ENSPMEP00000030875	ENSPMEG00000017605	Poecilia_mexicana
ENSCVAP00000012830	ENSCVAG00000015267	Cyprinodon_variegatus
ENSORLP00000034919	ENSORLG00000030194	Oryzias_latipes_ASM223467v1
ENSORLP00020022045	ENSORLG00020002126	Oryzias_latipes_ASM223471v1
ENSOMEP00000024336	ENSOMEG00000004899	Oryzias_melastigma
ENSSDUP00000018424	ENSSDUG00000013466	Seriola_dumerili
ENSSLDP00000030539	ENSSLDG00000023526	Seriola_lalandi_dorsalis
ENSLCAP00010040971	ENSLCAG00010019208	Lates_calcarifer
ENSMAMP00000035468	ENSMAMG00000023833	Mastacembelus_armatus
ENSLCRP00005011449	ENSLCRG00005005162	Larimichthys_crocea
ENSLBEP00000026741	ENSLBEG00000020328	Labrus_bergylta
ENSBSLP00000000787	ENSBSLG00000000640	Betta_splendens
ENSAMXP00000047707	ENSAMXG00000032492	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000006128	ENSPNAG00000002138	Pygocentrus_nattereri
ENSDARP00000129709	ENSDARG00000097323	Danio_rerio
ENSECRP00000033676	ENSECRG00000022804	Erpetoichthys_calabaricus
ENSCMIP00000042772	ENSCMIG00000017785	Callorhinchus_milii
