ENSAHAP00000009183	ENSAHAG00000003282	Apteryx_haastii	ENSAHAT00000010198
ENSAOWP00000022788	ENSAOWG00000013206	Apteryx_owenii	ENSAOWT00000025829
ENSARWP00000005637	ENSARWG00000000424	Apteryx_rowi	ENSARWT00000006456
ENSDNVP00000026139	ENSDNVG00000018183	Dromaius_novaehollandiae	ENSDNVT00000031619
ENSNPEP00000018671	ENSNPEG00000013918	Nothoprocta_perdicaria
ENSPTEP00000009834	ENSPTEG00000011156	Piliocolobus_tephrosceles
ENSRBIP00000023830	ENSRBIG00000035821	Rhinopithecus_bieti
ENSVPAP00000003010	ENSVPAG00000003253	Vicugna_pacos
ENSSSCP00000013254	ENSSSCG00000012456	Sus_scrofa_strain_reference
ENSBIXP00005019814	ENSBIXG00005004019	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000062237	ENSBTAG00000002015	Bos_taurus
ENSBMUP00000019540	ENSBMUG00000014748	Bos_mutus
ENSOARP00000001786	ENSOARG00000001699	Ovis_aries
ENSTTRP00000015949	ENSTTRG00000016821	Tursiops_truncatus
ENSECAP00000048747	ENSECAG00000019431	Equus_caballus
ENSCHIP00000000726	ENSCHIG00000000511	Capra_hircus
ENSEASP00005030739	ENSEASG00005020925	Equus_asinus_asinus
ENSMLUP00000014081	ENSMLUG00000015440	Myotis_lucifugus
ENSPVAP00000014837	ENSPVAG00000015730	Pteropus_vampyrus
ENSNVIP00000031879	ENSNVIG00000024545	Neovison_vison
ENSMPUP00000006238	ENSMPUG00000006292	Mustela_putorius_furo
ENSAMEP00000003861	ENSAMEG00000003648	Ailuropoda_melanoleuca
ENSUAMP00000024995	ENSUAMG00000019457	Ursus_americanus
ENSCAFP00020011314	ENSCAFG00020008851	Canis_lupus_dingo
ENSCAFP00000025598	ENSCAFG00000017373	Canis_lupus_familiaris
ENSVVUP00000015313	ENSVVUG00000011245	Vulpes_vulpes
ENSPPRP00000027334	ENSPPRG00000018928	Panthera_pardus
ENSPTIP00000013841	ENSPTIG00000013402	Panthera_tigris_altaica
ENSFCAP00000008465	ENSFCAG00000009130	Felis_catus
ENSSARP00000011494	ENSSARG00000012705	Sorex_araneus
ENSLAFP00000006530	ENSLAFG00000007777	Loxodonta_africana
ENSPCAP00000004033	ENSPCAG00000004244	Procavia_capensis
ENSETEP00000010057	ENSETEG00000012403	Echinops_telfairi
ENSDNOP00000012604	ENSDNOG00000016255	Dasypus_novemcinctus
ENSOCUP00000045740	ENSOCUG00000032805	Oryctolagus_cuniculus
ENSOANP00000027040	ENSOANG00000021243	Ornithorhynchus_anatinus
ENSUMAP00000033087	ENSUMAG00000023863	Ursus_maritimus
ENSCHIP00000009726	ENSCHIG00000012493	Capra_hircus
ENSOANP00000008598	ENSOANG00000005406	Ornithorhynchus_anatinus
ENSXETP00000015382	ENSXETG00000009967	Xenopus_tropicalis
ENSLACP00000011058	ENSLACG00000009732	Latimeria_chalumnae
ENSSFOP00015014527	ENSSFOG00015009328	Scleropages_formosus
ENSSFOP00015018704	ENSSFOG00015011997	Scleropages_formosus
ENSPKIP00000005877	ENSPKIG00000022340	Paramormyrops_kingsleyae
ENSDCDP00000039616	ENSDCDG00000019069	Denticeps_clupeoides
ENSCHAP00000024520	ENSCHAG00000011379	Clupea_harengus
ENSEEEP00000003180	ENSEEEG00000000675	Electrophorus_electricus
ENSIPUP00000021199	ENSIPUG00000014115	Ictalurus_punctatus
ENSAMXP00005046882	ENSAMXG00005016795	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000013876	ENSAMXG00000013462	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000005858	ENSPNAG00000012021	Pygocentrus_nattereri
ENSDARP00000130163	ENSDARG00000037574	Danio_rerio
ENSTRUP00000020609	ENSTRUG00000008234	Takifugu_rubripes
ENSTNIP00000003913	ENSTNIG00000015774	Tetraodon_nigroviridis
ENSMMOP00000012433	ENSMMOG00000009558	Mola_mola
ENSLCRP00005047951	ENSLCRG00005018144	Larimichthys_crocea
ENSHCOP00000002268	ENSHCOG00000003399	Hippocampus_comes
ENSPMGP00000026501	ENSPMGG00000021373	Periophthalmus_magnuspinnatus
ENSGWIP00000053252	ENSGWIG00000021052	Gouania_willdenowi
ENSSLDP00000031343	ENSSLDG00000024071	Seriola_lalandi_dorsalis
ENSSDUP00000015932	ENSSDUG00000011568	Seriola_dumerili
ENSCGOP00000056684	ENSCGOG00000024323	Cottoperca_gobio
ENSLCAP00010004388	ENSLCAG00010001927	Lates_calcarifer
ENSSMAP00000018827	ENSSMAG00000011445	Scophthalmus_maximus
ENSMALP00000014765	ENSMALG00000010334	Monopterus_albus
ENSMAMP00000021332	ENSMAMG00000014284	Mastacembelus_armatus
ENSATEP00000028364	ENSATEG00000019546	Anabas_testudineus
ENSBSLP00000022988	ENSBSLG00000011086	Betta_splendens
ENSAOCP00000014178	ENSAOCG00000002712	Amphiprion_ocellaris
ENSAPEP00000013792	ENSAPEG00000009776	Amphiprion_percula
ENSAPOP00000006258	ENSAPOG00000008147	Acanthochromis_polyacanthus
ENSSPAP00000013280	ENSSPAG00000010043	Stegastes_partitus
ENSPRNP00000042715	ENSPRNG00000011290	Parambassis_ranga
ENSACLP00000035528	ENSACLG00000024045	Astatotilapia_calliptera
ENSMZEP00005009146	ENSMZEG00005006904	Maylandia_zebra
ENSPNYP00000000152	ENSPNYG00000000122	Pundamilia_nyererei
ENSHBUP00000022173	ENSHBUG00000002298	Haplochromis_burtoni
ENSONIP00000022261	ENSONIG00000017654	Oreochromis_niloticus
ENSNBRP00000026147	ENSNBRG00000019984	Neolamprologus_brichardi
ENSACIP00000017495	ENSACIG00000013625	Amphilophus_citrinellus
ENSGACP00000024513	ENSGACG00000018545	Gasterosteus_aculeatus
ENSXMAP00000011917	ENSXMAG00000011838	Xiphophorus_maculatus
ENSXCOP00000015397	ENSXCOG00000011657	Xiphophorus_couchianus
ENSGAFP00000002981	ENSGAFG00000002014	Gambusia_affinis
ENSPFOP00000004124	ENSPFOG00000003670	Poecilia_formosa
ENSPLAP00000030725	ENSPLAG00000022113	Poecilia_latipinna
ENSPMEP00000005822	ENSPMEG00000007289	Poecilia_mexicana
ENSPREP00000032259	ENSPREG00000021624	Poecilia_reticulata
ENSFHEP00000013298	ENSFHEG00000014893	Fundulus_heteroclitus
ENSCVAP00000023339	ENSCVAG00000006581	Cyprinodon_variegatus
ENSKMAP00000021242	ENSKMAG00000015736	Kryptolebias_marmoratus
ENSORLP00020020065	ENSORLG00020021097	Oryzias_latipes_ASM223471v1
ENSORLP00015027248	ENSORLG00015009278	Oryzias_latipes_ASM223469v1
ENSORLP00000010672	ENSORLG00000008496	Oryzias_latipes_ASM223467v1
ENSOMEP00000013134	ENSOMEG00000014596	Oryzias_melastigma
ENSCSEP00000028374	ENSCSEG00000018120	Cynoglossus_semilaevis
ENSGMOP00000004875	ENSGMOG00000004569	Gadus_morhua
ENSHHUP00000008614	ENSHHUG00000005267	Hucho_hucho
ENSHHUP00000008607	ENSHHUG00000005258	Hucho_hucho
ENSHHUP00000014010	ENSHHUG00000008655	Hucho_hucho
ENSELUP00000004280	ENSELUG00000005454	Esox_lucius
ENSLOCP00000018514	ENSLOCG00000015032	Lepisosteus_oculatus
ENSPKIP00000035014	ENSPKIG00000014054	Paramormyrops_kingsleyae
ENSECRP00000023769	ENSECRG00000015780	Erpetoichthys_calabaricus
ENSCMIP00000014527	ENSCMIG00000006380	Callorhinchus_milii
