ENSCPBP00000012851	ENSCPBG00000009665	Chrysemys_picta_bellii
ENSJJAP00000015340	ENSJJAG00000017530	Jaculus_jaculus
ENSUAMP00000036947	ENSUAMG00000027971	Ursus_americanus
ENSAMEP00000007904	ENSAMEG00000007498	Ailuropoda_melanoleuca
ENSNVIP00000014457	ENSNVIG00000011356	Neovison_vison
ENSMPUP00000000390	ENSMPUG00000000392	Mustela_putorius_furo
ENSPPRP00000019798	ENSPPRG00000011053	Panthera_pardus
ENSFCAP00000005480	ENSFCAG00000005901	Felis_catus
ENSEASP00005017646	ENSEASG00005012206	Equus_asinus_asinus
ENSPVAP00000012622	ENSPVAG00000013383	Pteropus_vampyrus
ENSMLUP00000021745	ENSMLUG00000030088	Myotis_lucifugus
ENSHGLP00000011033	ENSHGLG00000007914	Heterocephalus_glaber_HetGla_female_1.0
ENSODEP00000010175	ENSODEG00000007607	Octodon_degus
ENSCLAP00000003859	ENSCLAG00000002746	Chinchilla_lanigera
ENSCAFP00020000567	ENSCAFG00020000598	Canis_lupus_dingo
ENSCAFP00000013516	ENSCAFG00000009195	Canis_lupus_familiaris
ENSVVUP00000037673	ENSVVUG00000026922	Vulpes_vulpes
ENSDNOP00000028283	ENSDNOG00000031153	Dasypus_novemcinctus
ENSOCUP00000020591	ENSOCUG00000013970	Oryctolagus_cuniculus
ENSOPRP00000009197	ENSOPRG00000010077	Ochotona_princeps
ENSBIXP00005021199	ENSBIXG00005024208	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBIXP00000002225	ENSBIXG00000008699	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBTAP00000040353	ENSBTAG00000026896	Bos_taurus
ENSCHIP00000022344	ENSCHIG00000020355	Capra_hircus
ENSOARP00000002986	ENSOARG00000002813	Ovis_aries
ENSTTRP00000005462	ENSTTRG00000005804	Tursiops_truncatus
ENSSSCP00000054278	ENSSSCG00000037195	Sus_scrofa_strain_reference
ENSPCAP00000007259	ENSPCAG00000007786	Procavia_capensis
ENSETEP00000015975	ENSETEG00000019667	Echinops_telfairi
ENSLAFP00000001733	ENSLAFG00000002074	Loxodonta_africana
ENSPCIP00000014923	ENSPCIG00000011639	Phascolarctos_cinereus
ENSVURP00010006238	ENSVURG00010004836	Vombatus_ursinus
ENSMEUP00000008186	ENSMEUG00000008968	Notamacropus_eugenii
ENSSHAP00000014908	ENSSHAG00000012720	Sarcophilus_harrisii
ENSMODP00000010322	ENSMODG00000008307	Monodelphis_domestica
