FBpp0083969	FBgn0039153	Drosophila_melanogaster
ENSCGRP00001026866	ENSCGRG00001024051	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00015032807	ENSCGRG00015024669	Cricetulus_griseus_CriGri-PICR
ENSMAUP00000021345	ENSMAUG00000019099	Mesocricetus_auratus
ENSMUSP00000119949	ENSMUSG00000028085	Mus_musculus_strain_reference_(CL57BL6)
MGP_SPRETEiJ_P0060530	MGP_SPRETEiJ_G0026062	Mus_spretus_strain_SPRET/EiJ
MGP_CAROLIEiJ_P0058202	MGP_CAROLIEiJ_G0025120	Mus_caroli_strain_CAROLI_EIJ
ENSMSIP00000024071	ENSMSIG00000020354	Mus_spicilegus
MGP_PahariEiJ_P0069165	MGP_PahariEiJ_G0026563	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000064303	ENSRNOG00000037655	Rattus_norvegicus
ENSMUGP00000025648	ENSMUGG00000021395	Meriones_unguiculatus
ENSNGAP00000002464	ENSNGAG00000002152	Nannospalax_galili
ENSJJAP00000014550	ENSJJAG00000016979	Jaculus_jaculus
ENSCCNP00000008817	ENSCCNG00000009317	Castor_canadensis
ENSDORP00000009625	ENSDORG00000010241	Dipodomys_ordii
ENSUPAP00010023336	ENSUPAG00010018482	Urocitellus_parryii
ENSSDAP00000013589	ENSSDAG00000012249	Spermophilus_dauricus
ENSSTOP00000031393	ENSSTOG00000005689	Ictidomys_tridecemlineatus
ENSMMMP00000002991	ENSMMMG00000002702	Marmota_marmota_marmota
ENSCLAP00000008229	ENSCLAG00000005772	Chinchilla_lanigera
ENSODEP00000007270	ENSODEG00000005429	Octodon_degus
ENSCPOP00000004521	ENSCPOG00000005023	Cavia_porcellus
ENSCAPP00000009536	ENSCAPG00000010977	Cavia_aperea
ENSHGLP00100005656	ENSHGLG00100004289	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000001729	ENSHGLG00000001316	Heterocephalus_glaber_HetGla_female_1.0
ENSFDAP00000006767	ENSFDAG00000006426	Fukomys_damarensis
ENSOPRP00000010489	ENSOPRG00000011496	Ochotona_princeps
ENSOCUP00000040376	ENSOCUG00000016875	Oryctolagus_cuniculus
ENSTBEP00000008495	ENSTBEG00000009804	Tupaia_belangeri
ENSOANP00000029044	ENSOANG00000005282	Ornithorhynchus_anatinus
ENSXETP00000016947	ENSXETG00000002141	Xenopus_tropicalis
ENSLACP00000004894	ENSLACG00000004352	Latimeria_chalumnae
ENSTNIP00000005965	ENSTNIG00000003378	Tetraodon_nigroviridis
ENSTRUP00000038937	ENSTRUG00000015238	Takifugu_rubripes
ENSMMOP00000006920	ENSMMOG00000005376	Mola_mola
ENSGACP00000022644	ENSGACG00000017143	Gasterosteus_aculeatus
ENSMALP00000004702	ENSMALG00000003418	Monopterus_albus
ENSBSLP00000009240	ENSBSLG00000004479	Betta_splendens
ENSCGOP00000028329	ENSCGOG00000013246	Cottoperca_gobio
ENSLCRP00005030237	ENSLCRG00005011995	Larimichthys_crocea
ENSLBEP00000025547	ENSLBEG00000019511	Labrus_bergylta
ENSATEP00000017043	ENSATEG00000011821	Anabas_testudineus
ENSMAMP00000019729	ENSMAMG00000013256	Mastacembelus_armatus
ENSSDUP00000027458	ENSSDUG00000019847	Seriola_dumerili
ENSSLDP00000012884	ENSSLDG00000010253	Seriola_lalandi_dorsalis
ENSLCAP00010039768	ENSLCAG00010018523	Lates_calcarifer
ENSSMAP00000005877	ENSSMAG00000003609	Scophthalmus_maximus
ENSAOCP00000023478	ENSAOCG00000009635	Amphiprion_ocellaris
ENSAPEP00000033349	ENSAPEG00000023666	Amphiprion_percula
ENSAPOP00000019233	ENSAPOG00000022676	Acanthochromis_polyacanthus
ENSSPAP00000019168	ENSSPAG00000014465	Stegastes_partitus
ENSPRNP00000028524	ENSPRNG00000014194	Parambassis_ranga
ENSFHEP00000007537	ENSFHEG00000008643	Fundulus_heteroclitus
ENSCVAP00000029373	ENSCVAG00000017180	Cyprinodon_variegatus
ENSPFOP00000010066	ENSPFOG00000009933	Poecilia_formosa
ENSPLAP00000012274	ENSPLAG00000015569	Poecilia_latipinna
ENSPMEP00000024052	ENSPMEG00000006100	Poecilia_mexicana
ENSPREP00000000140	ENSPREG00000000128	Poecilia_reticulata
ENSGAFP00000021418	ENSGAFG00000014422	Gambusia_affinis
ENSXMAP00000008098	ENSXMAG00000008071	Xiphophorus_maculatus
ENSKMAP00000006212	ENSKMAG00000004727	Kryptolebias_marmoratus
ENSORLP00020015379	ENSORLG00020016385	Oryzias_latipes_ASM223471v1
ENSORLP00015015092	ENSORLG00015015977	Oryzias_latipes_ASM223469v1
ENSORLP00000009692	ENSORLG00000007740	Oryzias_latipes_ASM223467v1
ENSOMEP00000023154	ENSOMEG00000003089	Oryzias_melastigma
ENSMZEP00005011309	ENSMZEG00005008495	Maylandia_zebra
ENSPNYP00000018379	ENSPNYG00000013884	Pundamilia_nyererei
ENSACLP00000038668	ENSACLG00000026091	Astatotilapia_calliptera
ENSHBUP00000008120	ENSHBUG00000009656	Haplochromis_burtoni
ENSNBRP00000007631	ENSNBRG00000005947	Neolamprologus_brichardi
ENSONIP00000012650	ENSONIG00000010059	Oreochromis_niloticus
ENSACIP00000020376	ENSACIG00000015827	Amphilophus_citrinellus
ENSGWIP00000000350	ENSGWIG00000000235	Gouania_willdenowi
ENSCSEP00000006220	ENSCSEG00000004009	Cynoglossus_semilaevis
ENSHCOP00000020301	ENSHCOG00000006270	Hippocampus_comes
ENSPMGP00000020396	ENSPMGG00000016497	Periophthalmus_magnuspinnatus
ENSGMOP00000001668	ENSGMOG00000001575	Gadus_morhua
ENSHHUP00000040374	ENSHHUG00000024973	Hucho_hucho
ENSHHUP00000086210	ENSHHUG00000049915	Hucho_hucho
ENSELUP00000013443	ENSELUG00000013584	Esox_lucius
ENSDCDP00000015653	ENSDCDG00000012096	Denticeps_clupeoides
ENSCHAP00000036965	ENSCHAG00000016979	Clupea_harengus
ENSEEEP00000015578	ENSEEEG00000007705	Electrophorus_electricus
ENSIPUP00000019983	ENSIPUG00000013560	Ictalurus_punctatus
ENSAMXP00005010643	ENSAMXG00005005890	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000022311	ENSAMXG00000021662	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000014234	ENSPNAG00000020150	Pygocentrus_nattereri
ENSDARP00000093298	ENSDARG00000037309	Danio_rerio
ENSPKIP00000039925	ENSPKIG00000017076	Paramormyrops_kingsleyae
ENSSFOP00015024232	ENSSFOG00015015565	Scleropages_formosus
ENSLOCP00000010419	ENSLOCG00000008564	Lepisosteus_oculatus
ENSECRP00000008440	ENSECRG00000005653	Erpetoichthys_calabaricus
ENSCMIP00000022666	ENSCMIG00000010141	Callorhinchus_milii
ENSEBUP00000025886	ENSEBUG00000015955	Eptatretus_burgeri
ENSEBUP00000023533	ENSEBUG00000014500	Eptatretus_burgeri
ENSEBUP00000008681	ENSEBUG00000005611	Eptatretus_burgeri
ENSPMAP00000006500	ENSPMAG00000005888	Petromyzon_marinus
ENSCINP00000025999	ENSCING00000014355	Ciona_intestinalis
ENSCSAVP00000004963	ENSCSAVG00000002956	Ciona_savignyi
ENSJHYP00000003880	ENSJHYG00000003191	Junco_hyemalis
YBL080C_mRNA	YBL080C	Saccharomyces_cerevisiae_strain_S288C
