FBpp0087861	FBgn0033264	Drosophila_melanogaster
ENSMAUP00000007953	ENSMAUG00000009484	Mesocricetus_auratus
ENSNGAP00000007825	ENSNGAG00000010983	Nannospalax_galili
ENSCGRP00015020106	ENSCGRG00015015416	Cricetulus_griseus_CriGri-PICR
ENSCGRP00001004829	ENSCGRG00001006226	Cricetulus_griseus_CHOK1GS_HDv1
ENSPEMP00000031149	ENSPEMG00000030682	Peromyscus_maniculatus_bairdii
ENSMSIP00000037934	ENSMSIG00000031603	Mus_spicilegus
MGP_SPRETEiJ_P0078193	MGP_SPRETEiJ_G0029701	Mus_spretus_strain_SPRET/EiJ
ENSMUSP00000087515	ENSMUSG00000072878	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0075138	MGP_CAROLIEiJ_G0028674	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0051334	MGP_PahariEiJ_G0022424	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000029551	ENSRNOG00000024560	Rattus_norvegicus
ENSMUGP00000029057	ENSMUGG00000024063	Meriones_unguiculatus
ENSJJAP00000018200	ENSJJAG00000019542	Jaculus_jaculus
ENSCCNP00000028617	ENSCCNG00000027539	Castor_canadensis
ENSDORP00000024995	ENSDORG00000009446	Dipodomys_ordii
ENSOCUP00000047458	ENSOCUG00000027643	Oryctolagus_cuniculus
ENSPPAP00000020647	ENSPPAG00000033533	Pan_paniscus	ENSPPAT00000043442
ENSPTRP00000088841	ENSPTRG00000044410	Pan_troglodytes	ENSPTRT00000109044
ENSP00000345895	ENSG00000093000	Homo_sapiens	ENST00000347635
ENSPTRP00000091725	ENSPTRG00000040277	Pan_troglodytes
ENSPPAP00000010415	ENSPPAG00000028419	Pan_paniscus
ENSGGOP00000016905	ENSGGOG00000025854	Gorilla_gorilla
ENSPPYP00000013314	ENSPPYG00000011928	Pongo_abelii
ENSNLEP00000025555	ENSNLEG00000029726	Nomascus_leucogenys
ENSNLEP00000038652	ENSNLEG00000030946	Nomascus_leucogenys
ENSNLEP00000032232	ENSNLEG00000032705	Nomascus_leucogenys
ENSPTRP00000088081	ENSPTRG00000044417	Pan_troglodytes
ENSPTRP00000066972	ENSPTRG00000052439	Pan_troglodytes
ENSMFAP00000021737	ENSMFAG00000035770	Macaca_fascicularis
ENSMMUP00000066412	ENSMMUG00000004132	Macaca_mulatta
ENSMNEP00000040124	ENSMNEG00000042971	Macaca_nemestrina
ENSPANP00000013540	ENSPANG00000018209	Papio_anubis
ENSTGEP00000005657	ENSTGEG00000004693	Theropithecus_gelada
ENSMLEP00000033496	ENSMLEG00000040937	Mandrillus_leucophaeus
ENSCATP00000025515	ENSCATG00000036223	Cercocebus_atys
ENSCSAP00000001685	ENSCSAG00000005373	Chlorocebus_sabaeus
ENSPTEP00000036880	ENSPTEG00000034594	Piliocolobus_tephrosceles
ENSCANP00000021209	ENSCANG00000034033	Colobus_angolensis_palliatus
ENSRBIP00000033089	ENSRBIG00000040310	Rhinopithecus_bieti
ENSRROP00000023121	ENSRROG00000035414	Rhinopithecus_roxellana
ENSCCAP00000024965	ENSCCAG00000030289	Cebus_capucinus_imitator
ENSSBOP00000012174	ENSSBOG00000022907	Saimiri_boliviensis_boliviensis
ENSCJAP00000029909	ENSCJAG00000016242	Callithrix_jacchus
ENSANAP00000024513	ENSANAG00000029974	Aotus_nancymaae
ENSTSYP00000009887	ENSTSYG00000010784	Carlito_syrichta
ENSPSMP00000016388	ENSPSMG00000011669	Prolemur_simus
ENSPSMP00000016864	ENSPSMG00000012024	Prolemur_simus
ENSPCOP00000019423	ENSPCOG00000021654	Propithecus_coquereli
ENSMICP00000006230	ENSMICG00000006840	Microcebus_murinus
ENSMICP00000036892	ENSMICG00000033639	Microcebus_murinus
ENSOGAP00000002073	ENSOGAG00000002320	Otolemur_garnettii
ENSTBEP00000000189	ENSTBEG00000000222	Tupaia_belangeri
ENSCHOP00000010124	ENSCHOG00000011451	Choloepus_hoffmanni
ENSDNOP00000005914	ENSDNOG00000007638	Dasypus_novemcinctus
ENSLAFP00000013182	ENSLAFG00000015719	Loxodonta_africana
ENSPCAP00000009770	ENSPCAG00000010489	Procavia_capensis
ENSETEP00000012225	ENSETEG00000015087	Echinops_telfairi
ENSCHIP00000031825	ENSCHIG00000026039	Capra_hircus
ENSOARP00000020758	ENSOARG00000019323	Ovis_aries
ENSBTAP00000023480	ENSBTAG00000017652	Bos_taurus
ENSBIXP00005001945	ENSBIXG00005008384	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBIXP00000005309	ENSBIXG00000006300	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBMUP00000030447	ENSBMUG00000022775	Bos_mutus
ENSBBBP00000004108	ENSBBBG00000013060	Bison_bison_bison
ENSSSCP00000000020	ENSSSCG00000000019	Sus_scrofa_strain_reference
ENSTTRP00000000905	ENSTTRG00000000961	Tursiops_truncatus
ENSVPAP00000003286	ENSVPAG00000003546	Vicugna_pacos
ENSECAP00000053032	ENSECAG00000016276	Equus_caballus
ENSEASP00005031905	ENSEASG00005021780	Equus_asinus_asinus
ENSPVAP00000004048	ENSPVAG00000004276	Pteropus_vampyrus
ENSMLUP00000014265	ENSMLUG00000015656	Myotis_lucifugus
ENSEEUP00000005165	ENSEEUG00000005686	Erinaceus_europaeus
ENSCAFP00020011821	ENSCAFG00020009523	Canis_lupus_dingo
ENSCAFP00000064907	ENSCAFG00000000856	Canis_lupus_familiaris
ENSVVUP00000040038	ENSVVUG00000028614	Vulpes_vulpes
ENSUAMP00000028042	ENSUAMG00000021672	Ursus_americanus
ENSUMAP00000027360	ENSUMAG00000019877	Ursus_maritimus
ENSAMEP00000009539	ENSAMEG00000009067	Ailuropoda_melanoleuca
ENSNVIP00000027703	ENSNVIG00000021416	Neovison_vison
ENSMPUP00000016156	ENSMPUG00000016260	Mustela_putorius_furo
ENSPPRP00000014281	ENSPPRG00000007238	Panthera_pardus
ENSPTIP00000003831	ENSPTIG00000006484	Panthera_tigris_altaica
ENSFCAP00000039515	ENSFCAG00000027551	Felis_catus
ENSPPRP00000027657	ENSPPRG00000019280	Panthera_pardus
ENSCAPP00000011941	ENSCAPG00000012909	Cavia_aperea
ENSCPOP00000014998	ENSCPOG00000019713	Cavia_porcellus
ENSOPRP00000002112	ENSOPRG00000002284	Ochotona_princeps
ENSPCIP00000016087	ENSPCIG00000012455	Phascolarctos_cinereus
ENSVURP00010031807	ENSVURG00010024301	Vombatus_ursinus
ENSSHAP00000007244	ENSSHAG00000006295	Sarcophilus_harrisii
ENSMODP00000008830	ENSMODG00000007116	Monodelphis_domestica
ENSOANP00000024896	ENSOANG00000015792	Ornithorhynchus_anatinus
ENSPVIP00000013472	ENSPVIG00000010437	Pogona_vitticeps
ENSACAP00000015430	ENSACAG00000015683	Anolis_carolinensis
ENSNSUP00000005380	ENSNSUG00000004327	Notechis_scutatus
ENSSMRP00000011705	ENSSMRG00000009199	Salvator_merianae
ENSSPUP00000023459	ENSSPUG00000018006	Sphenodon_punctatus
ENSCPGP00000006440	ENSCPGG00000004632	Calidris_pygmaea
ENSCPUP00000010336	ENSCPUG00000007340	Calidris_pugnax
ENSMUNP00000020465	ENSMUNG00000015581	Melopsittacus_undulatus
ENSCCEP00000004480	ENSCCEG00000004949	Cyanistes_caeruleus
ENSPMJP00000013584	ENSPMJG00000010304	Parus_major
ENSLSDP00000007975	ENSLSDG00000005979	Lonchura_striata_domestica
ENSTGUP00000012228	ENSTGUG00000011865	Taeniopygia_guttata
ENSSCAP00000003783	ENSSCAG00000003135	Serinus_canaria
ENSJHYP00000011496	ENSJHYG00000008966	Junco_hyemalis
ENSZALP00000018638	ENSZALG00000014882	Zonotrichia_albicollis
ENSFALP00000002907	ENSFALG00000002794	Ficedula_albicollis
ENSLCOP00000014565	ENSLCOG00000010443	Lepidothrix_coronata
ENSMVIP00005012413	ENSMVIG00005009038	Manacus_vitellinus
ENSABRP00000004231	ENSABRG00000003914	Anser_brachyrhynchus
ENSAPLP00000007643	ENSAPLG00000007979	Anas_platyrhynchos_platyrhynchos
ENSGALP00000022956	ENSGALG00000014222	Gallus_gallus
ENSCJPP00005020008	ENSCJPG00005016166	Coturnix_japonica
ENSMGAP00000014604	ENSMGAG00000013811	Meleagris_gallopavo
ENSNMEP00000017780	ENSNMEG00000015493	Numida_meleagris
ENSAHAP00000022711	ENSAHAG00000015920	Apteryx_haastii
ENSARWP00000018182	ENSARWG00000012501	Apteryx_rowi
ENSAOWP00000013951	ENSAOWG00000009514	Apteryx_owenii
ENSDNVP00000001915	ENSDNVG00000001378	Dromaius_novaehollandiae
ENSNPEP00000007510	ENSNPEG00000005625	Nothoprocta_perdicaria
ENSCPRP00005003737	ENSCPRG00005002733	Crocodylus_porosus
ENSCABP00000007873	ENSCABG00000005931	Chelonoidis_abingdonii
ENSGAGP00000027565	ENSGAGG00000020029	Gopherus_agassizii
ENSCPBP00000034884	ENSCPBG00000024329	Chrysemys_picta_bellii
ENSPSIP00000019361	ENSPSIG00000017163	Pelodiscus_sinensis
ENSXETP00000040536	ENSXETG00000010427	Xenopus_tropicalis
ENSLACP00000011287	ENSLACG00000009930	Latimeria_chalumnae
ENSCMIP00000032871	ENSCMIG00000014051	Callorhinchus_milii
ENSCSAVP00000011850	ENSCSAVG00000006953	Ciona_savignyi
ENSCINP00000005412	ENSCING00000002656	Ciona_intestinalis
