ENSVURP00010012939	ENSVURG00010009969	Vombatus_ursinus
ENSFCAP00000051873	ENSFCAG00000002012	Felis_catus
ENSPTRP00000040945	ENSPTRG00000007277	Pan_troglodytes	ENSPTRT00000050104
ENSP00000477878	ENSG00000179361	Homo_sapiens
ENSGGOP00000042964	ENSGGOG00000001766	Gorilla_gorilla
ENSPPAP00000032716	ENSPPAG00000039225	Pan_paniscus	ENSPPAT00000055586
ENSNLEP00000017671	ENSNLEG00000014530	Nomascus_leucogenys
ENSPPYP00000007531	ENSPPYG00000006640	Pongo_abelii
ENSMMUP00000002093	ENSMMUG00000001568	Macaca_mulatta
ENSMNEP00000043795	ENSMNEG00000044521	Macaca_nemestrina
ENSMFAP00000001685	ENSMFAG00000033841	Macaca_fascicularis
ENSCATP00000035775	ENSCATG00000040733	Cercocebus_atys
ENSMLEP00000013008	ENSMLEG00000030678	Mandrillus_leucophaeus
ENSPANP00000014269	ENSPANG00000016010	Papio_anubis
ENSTGEP00000035469	ENSTGEG00000028225	Theropithecus_gelada
ENSCSAP00000010364	ENSCSAG00000014226	Chlorocebus_sabaeus
ENSRROP00000044120	ENSRROG00000045051	Rhinopithecus_roxellana
ENSRBIP00000043366	ENSRBIG00000044852	Rhinopithecus_bieti
ENSPTEP00000022796	ENSPTEG00000023657	Piliocolobus_tephrosceles
ENSCANP00000023530	ENSCANG00000035177	Colobus_angolensis_palliatus
ENSCCAP00000018885	ENSCCAG00000027273	Cebus_capucinus_imitator
ENSSBOP00000018234	ENSSBOG00000025744	Saimiri_boliviensis_boliviensis
ENSCJAP00000032788	ENSCJAG00000017758	Callithrix_jacchus
ENSANAP00000040465	ENSANAG00000037592	Aotus_nancymaae
ENSANAP00000012143	ENSANAG00000024002	Aotus_nancymaae
ENSTSYP00000012615	ENSTSYG00000013728	Carlito_syrichta
ENSPCOP00000005176	ENSPCOG00000013432	Propithecus_coquereli
ENSPCOP00000029762	ENSPCOG00000027588	Propithecus_coquereli
ENSMICP00000008680	ENSMICG00000009542	Microcebus_murinus
ENSPSMP00000009859	ENSPSMG00000007196	Prolemur_simus
ENSOGAP00000012932	ENSOGAG00000014431	Otolemur_garnettii
ENSNGAP00000024772	ENSNGAG00000022924	Nannospalax_galili
ENSNGAP00000026081	ENSNGAG00000023836	Nannospalax_galili
ENSMUSP00000130173	ENSMUSG00000004661	Mus_musculus_strain_reference_(CL57BL6)
MGP_SPRETEiJ_P0091666	MGP_SPRETEiJ_G0033422	Mus_spretus_strain_SPRET/EiJ
ENSMSIP00000009183	ENSMSIG00000008125	Mus_spicilegus
MGP_CAROLIEiJ_P0088057	MGP_CAROLIEiJ_G0032282	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0023703	MGP_PahariEiJ_G0015148	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000062477	ENSRNOG00000019677	Rattus_norvegicus
ENSMUGP00000007334	ENSMUGG00000006722	Meriones_unguiculatus
ENSPEMP00000029343	ENSPEMG00000013335	Peromyscus_maniculatus_bairdii
ENSMOCP00000011719	ENSMOCG00000011960	Microtus_ochrogaster
ENSMAUP00000004394	ENSMAUG00000005609	Mesocricetus_auratus
ENSMAUP00000025308	ENSMAUG00000021893	Mesocricetus_auratus
ENSCGRP00001018837	ENSCGRG00001018467	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00000019681	ENSCGRG00000014337	Cricetulus_griseus_CriGri_1.0
ENSCGRP00015032964	ENSCGRG00015024836	Cricetulus_griseus_CriGri-PICR
ENSJJAP00000020325	ENSJJAG00000021025	Jaculus_jaculus
ENSCCNP00000028796	ENSCCNG00000027700	Castor_canadensis
ENSCLAP00000009876	ENSCLAG00000006840	Chinchilla_lanigera
ENSODEP00000021272	ENSODEG00000015659	Octodon_degus
ENSCAPP00000011714	ENSCAPG00000012722	Cavia_aperea
ENSCPOP00000011613	ENSCPOG00000012901	Cavia_porcellus
ENSHGLP00100004326	ENSHGLG00100003281	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000021244	ENSHGLG00000015181	Heterocephalus_glaber_HetGla_female_1.0
ENSFDAP00000011995	ENSFDAG00000019428	Fukomys_damarensis
ENSDORP00000011883	ENSDORG00000012637	Dipodomys_ordii
ENSUPAP00010006670	ENSUPAG00010005354	Urocitellus_parryii
ENSSTOP00000029480	ENSSTOG00000013927	Ictidomys_tridecemlineatus
ENSSDAP00000019068	ENSSDAG00000017319	Spermophilus_dauricus
ENSMMMP00000003282	ENSMMMG00000002986	Marmota_marmota_marmota
ENSCHOP00000002236	ENSCHOG00000002523	Choloepus_hoffmanni
ENSDNOP00000033004	ENSDNOG00000033442	Dasypus_novemcinctus
ENSLAFP00000002489	ENSLAFG00000002987	Loxodonta_africana
ENSPCAP00000002537	ENSPCAG00000002708	Procavia_capensis
ENSETEP00000000077	ENSETEG00000000100	Echinops_telfairi
ENSSARP00000004965	ENSSARG00000005484	Sorex_araneus
ENSOANP00000014921	ENSOANG00000009382	Ornithorhynchus_anatinus
ENSGAGP00000012987	ENSGAGG00000009972	Gopherus_agassizii
ENSCABP00000024620	ENSCABG00000018134	Chelonoidis_abingdonii
ENSCPBP00000034711	ENSCPBG00000024217	Chrysemys_picta_bellii
ENSPSIP00000010679	ENSPSIG00000009616	Pelodiscus_sinensis
ENSGALP00000002095	ENSGALG00000001376	Gallus_gallus
ENSCJPP00005008693	ENSCJPG00005007746	Coturnix_japonica
ENSMGAP00000002440	ENSMGAG00000002805	Meleagris_gallopavo
ENSNMEP00000012575	ENSNMEG00000011622	Numida_meleagris
ENSAPLP00000023582	ENSAPLG00000024634	Anas_platyrhynchos_platyrhynchos
ENSABRP00000024706	ENSABRG00000020754	Anser_brachyrhynchus
ENSCPGP00000000564	ENSCPGG00000000474	Calidris_pygmaea
ENSCPUP00000002540	ENSCPUG00000001949	Calidris_pugnax
ENSMUNP00000016398	ENSMUNG00000012623	Melopsittacus_undulatus
ENSAOWP00000025568	ENSAOWG00000017279	Apteryx_owenii
ENSAHAP00000022348	ENSAHAG00000015683	Apteryx_haastii
ENSARWP00000021158	ENSARWG00000014457	Apteryx_rowi
ENSDNVP00000000343	ENSDNVG00000000276	Dromaius_novaehollandiae
ENSLCOP00000022030	ENSLCOG00000015546	Lepidothrix_coronata
ENSMVIP00005019264	ENSMVIG00005013668	Manacus_vitellinus
ENSTGUP00000004138	ENSTGUG00000004014	Taeniopygia_guttata
ENSLSDP00000012354	ENSLSDG00000009021	Lonchura_striata_domestica
ENSSCAP00000018644	ENSSCAG00000013486	Serinus_canaria
ENSJHYP00000019014	ENSJHYG00000014461	Junco_hyemalis
ENSFALP00000004781	ENSFALG00000004588	Ficedula_albicollis
ENSCCEP00000027144	ENSCCEG00000023717	Cyanistes_caeruleus
ENSPMJP00000009652	ENSPMJG00000007703	Parus_major
ENSNPEP00000016768	ENSNPEG00000012479	Nothoprocta_perdicaria
ENSACAP00000014875	ENSACAG00000015146	Anolis_carolinensis
ENSPVIP00000011763	ENSPVIG00000009217	Pogona_vitticeps
ENSNSUP00000027405	ENSNSUG00000019605	Notechis_scutatus
ENSSMRP00000029503	ENSSMRG00000022681	Salvator_merianae
ENSSPUP00000010620	ENSSPUG00000008193	Sphenodon_punctatus
ENSXETP00000005110	ENSXETG00000010087	Xenopus_tropicalis
ENSLACP00000008943	ENSLACG00000007898	Latimeria_chalumnae
ENSSFOP00015003864	ENSSFOG00015002516	Scleropages_formosus
ENSPKIP00000018948	ENSPKIG00000004319	Paramormyrops_kingsleyae
ENSSFOP00015026192	ENSSFOG00015016854	Scleropages_formosus
ENSPKIP00000001338	ENSPKIG00000019662	Paramormyrops_kingsleyae
ENSDCDP00000033716	ENSDCDG00000022920	Denticeps_clupeoides
ENSDCDP00000061599	ENSDCDG00000035102	Denticeps_clupeoides
ENSCHAP00000017911	ENSCHAG00000009345	Clupea_harengus
ENSAMXP00000001037	ENSAMXG00000001015	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005017437	ENSAMXG00005009099	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000028964	ENSPNAG00000014828	Pygocentrus_nattereri
ENSEEEP00000039480	ENSEEEG00000018748	Electrophorus_electricus
ENSIPUP00000026222	ENSIPUG00000017749	Ictalurus_punctatus
ENSDARP00000141926	ENSDARG00000104034	Danio_rerio
ENSFHEP00000008209	ENSFHEG00000009393	Fundulus_heteroclitus
ENSCVAP00000006507	ENSCVAG00000008062	Cyprinodon_variegatus
ENSXMAP00000007405	ENSXMAG00000007386	Xiphophorus_maculatus
ENSXCOP00000021915	ENSXCOG00000016376	Xiphophorus_couchianus
ENSGAFP00000021437	ENSGAFG00000014440	Gambusia_affinis
ENSPLAP00000029837	ENSPLAG00000020378	Poecilia_latipinna
ENSPFOP00000012178	ENSPFOG00000012160	Poecilia_formosa
ENSPMEP00000020203	ENSPMEG00000023297	Poecilia_mexicana
ENSPREP00000023685	ENSPREG00000015978	Poecilia_reticulata
ENSKMAP00000001551	ENSKMAG00000001194	Kryptolebias_marmoratus
ENSORLP00000006156	ENSORLG00000004890	Oryzias_latipes_ASM223467v1
ENSORLP00015024845	ENSORLG00015005603	Oryzias_latipes_ASM223469v1
ENSORLP00020011286	ENSORLG00020012226	Oryzias_latipes_ASM223471v1
ENSOMEP00000012668	ENSOMEG00000014066	Oryzias_melastigma
ENSGWIP00000015962	ENSGWIG00000008977	Gouania_willdenowi
ENSBSLP00000034314	ENSBSLG00000016563	Betta_splendens
ENSTRUP00000043756	ENSTRUG00000017079	Takifugu_rubripes
ENSCSEP00000020363	ENSCSEG00000012990	Cynoglossus_semilaevis
ENSLCRP00005055019	ENSLCRG00005020517	Larimichthys_crocea
ENSLBEP00000017496	ENSLBEG00000013477	Labrus_bergylta
ENSCGOP00000049837	ENSCGOG00000022169	Cottoperca_gobio
ENSMMOP00000016097	ENSMMOG00000012289	Mola_mola
ENSSDUP00000030306	ENSSDUG00000021832	Seriola_dumerili
ENSSLDP00000028552	ENSSLDG00000022079	Seriola_lalandi_dorsalis
ENSSMAP00000017445	ENSSMAG00000010711	Scophthalmus_maximus
ENSLCAP00010017249	ENSLCAG00010008182	Lates_calcarifer
ENSMALP00000012170	ENSMALG00000008640	Monopterus_albus
ENSMAMP00000000717	ENSMAMG00000000533	Mastacembelus_armatus
ENSATEP00000022317	ENSATEG00000015496	Anabas_testudineus
ENSAOCP00000002349	ENSAOCG00000005463	Amphiprion_ocellaris
ENSAPEP00000001265	ENSAPEG00000000935	Amphiprion_percula
ENSAPOP00000026747	ENSAPOG00000010830	Acanthochromis_polyacanthus
ENSSPAP00000013180	ENSSPAG00000009980	Stegastes_partitus
ENSPRNP00000021099	ENSPRNG00000010928	Parambassis_ranga
ENSPNYP00000028918	ENSPNYG00000021784	Pundamilia_nyererei
ENSMZEP00005038006	ENSMZEG00005028418	Maylandia_zebra
ENSNBRP00000003094	ENSNBRG00000002470	Neolamprologus_brichardi
ENSACLP00000010534	ENSACLG00000007206	Astatotilapia_calliptera
ENSHBUP00000002419	ENSHBUG00000000084	Haplochromis_burtoni
ENSONIP00000010598	ENSONIG00000008431	Oreochromis_niloticus
ENSACIP00000022796	ENSACIG00000017730	Amphilophus_citrinellus
ENSHCOP00000026166	ENSHCOG00000016855	Hippocampus_comes
ENSPMGP00000008719	ENSPMGG00000007221	Periophthalmus_magnuspinnatus
ENSGMOP00000002793	ENSGMOG00000002555	Gadus_morhua
ENSHHUP00000034780	ENSHHUG00000021898	Hucho_hucho
ENSHHUP00000067983	ENSHHUG00000040092	Hucho_hucho
ENSELUP00000028979	ENSELUG00000005768	Esox_lucius
ENSAMXP00000021376	ENSAMXG00000020758	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005031188	ENSAMXG00005015318	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000012046	ENSPNAG00000017822	Pygocentrus_nattereri
ENSIPUP00000015780	ENSIPUG00000010735	Ictalurus_punctatus
ENSEEEP00000015059	ENSEEEG00000007491	Electrophorus_electricus
ENSDCDP00000039515	ENSDCDG00000026245	Denticeps_clupeoides
ENSCGOP00000038628	ENSCGOG00000017705	Cottoperca_gobio
ENSTRUP00000054688	ENSTRUG00000024094	Takifugu_rubripes
ENSMAMP00000008152	ENSMAMG00000005534	Mastacembelus_armatus
ENSGWIP00000000850	ENSGWIG00000000540	Gouania_willdenowi
ENSSPAP00000026873	ENSSPAG00000020257	Stegastes_partitus
ENSPRNP00000043741	ENSPRNG00000021339	Parambassis_ranga
ENSXCOP00000016744	ENSXCOG00000012624	Xiphophorus_couchianus
ENSXMAP00000016833	ENSXMAG00000016801	Xiphophorus_maculatus
ENSGAFP00000013875	ENSGAFG00000009377	Gambusia_affinis
ENSPFOP00000015475	ENSPFOG00000015407	Poecilia_formosa
ENSPMEP00000011280	ENSPMEG00000013322	Poecilia_mexicana
ENSPLAP00000005998	ENSPLAG00000008030	Poecilia_latipinna
ENSPREP00000012328	ENSPREG00000008368	Poecilia_reticulata
ENSFHEP00000010536	ENSFHEG00000011856	Fundulus_heteroclitus
ENSCVAP00000020135	ENSCVAG00000001320	Cyprinodon_variegatus
ENSKMAP00000002856	ENSKMAG00000002197	Kryptolebias_marmoratus
ENSORLP00000018513	ENSORLG00000014769	Oryzias_latipes_ASM223467v1
ENSORLP00020017485	ENSORLG00020018504	Oryzias_latipes_ASM223471v1
ENSORLP00015015219	ENSORLG00015016136	Oryzias_latipes_ASM223469v1
ENSOMEP00000017041	ENSOMEG00000018729	Oryzias_melastigma
ENSATEP00000006053	ENSATEG00000004272	Anabas_testudineus
ENSBSLP00000052519	ENSBSLG00000024794	Betta_splendens
ENSMALP00000000921	ENSMALG00000000700	Monopterus_albus
ENSMMOP00000020917	ENSMMOG00000015889	Mola_mola
ENSTNIP00000019137	ENSTNIG00000016048	Tetraodon_nigroviridis
ENSLCRP00005031562	ENSLCRG00005012528	Larimichthys_crocea
ENSPMGP00000000752	ENSPMGG00000000687	Periophthalmus_magnuspinnatus
ENSSMAP00000016782	ENSSMAG00000010300	Scophthalmus_maximus
ENSCSEP00000017147	ENSCSEG00000011000	Cynoglossus_semilaevis
ENSSDUP00000010606	ENSSDUG00000007759	Seriola_dumerili
ENSSLDP00000020932	ENSSLDG00000016359	Seriola_lalandi_dorsalis
ENSLCAP00010058755	ENSLCAG00010027389	Lates_calcarifer
ENSAOCP00000010758	ENSAOCG00000001819	Amphiprion_ocellaris
ENSAPEP00000010783	ENSAPEG00000007734	Amphiprion_percula
ENSAPOP00000003674	ENSAPOG00000005224	Acanthochromis_polyacanthus
ENSACLP00000027947	ENSACLG00000018973	Astatotilapia_calliptera
ENSMZEP00005007257	ENSMZEG00005005588	Maylandia_zebra
ENSHBUP00000033616	ENSHBUG00000020662	Haplochromis_burtoni
ENSPNYP00000012600	ENSPNYG00000009560	Pundamilia_nyererei
ENSNBRP00000010031	ENSNBRG00000007785	Neolamprologus_brichardi
ENSONIP00000003692	ENSONIG00000002949	Oreochromis_niloticus
ENSACIP00000008818	ENSACIG00000006888	Amphilophus_citrinellus
ENSHCOP00000000668	ENSHCOG00000001544	Hippocampus_comes
ENSGMOP00000008712	ENSGMOG00000008141	Gadus_morhua
ENSHHUP00000006586	ENSHHUG00000004051	Hucho_hucho
ENSHHUP00000058937	ENSHHUG00000035029	Hucho_hucho
ENSELUP00000016500	ENSELUG00000016297	Esox_lucius
ENSLOCP00000018646	ENSLOCG00000015152	Lepisosteus_oculatus
ENSCMIP00000026454	ENSCMIG00000011589	Callorhinchus_milii
ENSPREP00000016477	ENSPREG00000011153	Poecilia_reticulata
ENSEBUP00000009551	ENSEBUG00000006134	Eptatretus_burgeri
