ENSEBUP00000021973	ENSEBUG00000013562	Eptatretus_burgeri	ENSEBUT00000022549
ENSEBUP00000021394	ENSEBUG00000013218	Eptatretus_burgeri	ENSEBUT00000021970
ENSEBUP00000019467	ENSEBUG00000012094	Eptatretus_burgeri	ENSEBUT00000020044
ENSEBUP00000018914	ENSEBUG00000011788	Eptatretus_burgeri	ENSEBUT00000019489
ENSPMAP00000009478	ENSPMAG00000008607	Petromyzon_marinus	ENSPMAT00000009518
ENSGAGP00000018230	ENSGAGG00000013502	Gopherus_agassizii
ENSFDAP00000011855	ENSFDAG00000019308	Fukomys_damarensis
ENSCLAP00000016567	ENSCLAG00000011390	Chinchilla_lanigera
ENSPTRP00000086418	ENSPTRG00000048140	Pan_troglodytes
ENSP00000480680	ENSG00000012171	Homo_sapiens
ENSPPYP00000015497	ENSPPYG00000013850	Pongo_abelii
ENSPPAP00000040355	ENSPPAG00000042821	Pan_paniscus
ENSGGOP00000006905	ENSGGOG00000007053	Gorilla_gorilla
ENSNLEP00000038795	ENSNLEG00000006968	Nomascus_leucogenys
ENSRBIP00000016727	ENSRBIG00000032384	Rhinopithecus_bieti
ENSRROP00000028571	ENSRROG00000038069	Rhinopithecus_roxellana
ENSCANP00000040237	ENSCANG00000043793	Colobus_angolensis_palliatus
ENSPTEP00000001881	ENSPTEG00000002103	Piliocolobus_tephrosceles
ENSMLEP00000009661	ENSMLEG00000028987	Mandrillus_leucophaeus
ENSCATP00000023864	ENSCATG00000035472	Cercocebus_atys
ENSTGEP00000005590	ENSTGEG00000004639	Theropithecus_gelada
ENSPANP00000018035	ENSPANG00000015980	Papio_anubis
ENSCSAP00000010450	ENSCSAG00000014316	Chlorocebus_sabaeus
ENSMFAP00000023467	ENSMFAG00000043386	Macaca_fascicularis
ENSMMUP00000026483	ENSMMUG00000020117	Macaca_mulatta
ENSMNEP00000009140	ENSMNEG00000029020	Macaca_nemestrina
ENSCCAP00000021021	ENSCCAG00000028352	Cebus_capucinus_imitator
ENSSBOP00000038095	ENSSBOG00000035109	Saimiri_boliviensis_boliviensis
ENSCJAP00000070271	ENSCJAG00000004845	Callithrix_jacchus
ENSANAP00000023448	ENSANAG00000029453	Aotus_nancymaae
ENSTSYP00000011362	ENSTSYG00000012381	Carlito_syrichta
ENSPCOP00000007106	ENSPCOG00000014769	Propithecus_coquereli
ENSMICP00000031127	ENSMICG00000016288	Microcebus_murinus
ENSPSMP00000020671	ENSPSMG00000014575	Prolemur_simus
ENSOGAP00000018109	ENSOGAG00000031805	Otolemur_garnettii
ENSSARP00000012556	ENSSARG00000013897	Sorex_araneus
ENSEEUP00000003416	ENSEEUG00000003703	Erinaceus_europaeus
ENSPVAP00000016129	ENSPVAG00000017096	Pteropus_vampyrus
ENSBMUP00000028889	ENSBMUG00000021616	Bos_mutus
ENSBBBP00000020789	ENSBBBG00000003382	Bison_bison_bison
ENSBIXP00000004442	ENSBIXG00000010782	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005030479	ENSBIXG00005000914	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000063638	ENSBTAG00000010138	Bos_taurus
ENSCHIP00000010612	ENSCHIG00000013063	Capra_hircus
ENSOARP00000010729	ENSOARG00000009997	Ovis_aries
ENSTTRP00000007307	ENSTTRG00000007725	Tursiops_truncatus
ENSSSCP00000039936	ENSSSCG00000011400	Sus_scrofa_strain_reference
ENSECAP00000011856	ENSECAG00000013515	Equus_caballus
ENSEASP00005017536	ENSEASG00005012105	Equus_asinus_asinus
ENSUAMP00000037422	ENSUAMG00000028341	Ursus_americanus
ENSUMAP00000030305	ENSUMAG00000021905	Ursus_maritimus
ENSAMEP00000012452	ENSAMEG00000011782	Ailuropoda_melanoleuca
ENSMPUP00000012998	ENSMPUG00000013094	Mustela_putorius_furo
ENSNVIP00000001065	ENSNVIG00000000829	Neovison_vison
ENSCAFP00020028269	ENSCAFG00020022162	Canis_lupus_dingo
ENSCAFP00000040996	ENSCAFG00000010719	Canis_lupus_familiaris
ENSVVUP00000039952	ENSVVUG00000028467	Vulpes_vulpes
ENSPPRP00000008663	ENSPPRG00000003443	Panthera_pardus
ENSPTIP00000000925	ENSPTIG00000002307	Panthera_tigris_altaica
ENSFCAP00000060651	ENSFCAG00000001995	Felis_catus
ENSOANP00000032961	ENSOANG00000028410	Ornithorhynchus_anatinus
ENSOANP00000026565	ENSOANG00000020879	Ornithorhynchus_anatinus
ENSXETP00000053897	ENSXETG00000021117	Xenopus_tropicalis
ENSAPEP00000017645	ENSAPEG00000012602	Amphiprion_percula
ENSAPEP00000016680	ENSAPEG00000011856	Amphiprion_percula
ENSAOCP00000013041	ENSAOCG00000017577	Amphiprion_ocellaris
ENSAPOP00000014592	ENSAPOG00000017540	Acanthochromis_polyacanthus
ENSTRUP00000018921	ENSTRUG00000007631	Takifugu_rubripes
ENSTNIP00000007746	ENSTNIG00000005081	Tetraodon_nigroviridis
ENSCSEP00000008851	ENSCSEG00000005636	Cynoglossus_semilaevis
ENSCGOP00000024696	ENSCGOG00000008409	Cottoperca_gobio
ENSMMOP00000021424	ENSMMOG00000016286	Mola_mola
ENSLCRP00005044476	ENSLCRG00005014878	Larimichthys_crocea
ENSLBEP00000028097	ENSLBEG00000021273	Labrus_bergylta
ENSMALP00000006139	ENSMALG00000004364	Monopterus_albus
ENSMAMP00000024895	ENSMAMG00000016700	Mastacembelus_armatus
ENSATEP00000010761	ENSATEG00000007518	Anabas_testudineus
ENSLCAP00010006711	ENSLCAG00010002918	Lates_calcarifer
ENSSDUP00000021617	ENSSDUG00000015710	Seriola_dumerili
ENSSLDP00000020802	ENSSLDG00000016248	Seriola_lalandi_dorsalis
ENSSMAP00000017889	ENSSMAG00000010936	Scophthalmus_maximus
ENSGACP00000007737	ENSGACG00000005848	Gasterosteus_aculeatus
ENSSPAP00000019482	ENSSPAG00000014678	Stegastes_partitus
ENSPRNP00000044779	ENSPRNG00000020143	Parambassis_ranga
ENSFHEP00000016959	ENSFHEG00000018740	Fundulus_heteroclitus
ENSCVAP00000017471	ENSCVAG00000020616	Cyprinodon_variegatus
ENSPFOP00000003387	ENSPFOG00000003425	Poecilia_formosa
ENSPLAP00000005763	ENSPLAG00000007799	Poecilia_latipinna
ENSXCOP00000003866	ENSXCOG00000003034	Xiphophorus_couchianus
ENSXMAP00000035169	ENSXMAG00000019303	Xiphophorus_maculatus
ENSGAFP00000028169	ENSGAFG00000019053	Gambusia_affinis
ENSPFOP00000002691	ENSPFOG00000002112	Poecilia_formosa
ENSPFOP00000003259	ENSPFOG00000003256	Poecilia_formosa
ENSPMEP00000033041	ENSPMEG00000021336	Poecilia_mexicana
ENSPLAP00000012494	ENSPLAG00000015832	Poecilia_latipinna
ENSPREP00000005839	ENSPREG00000003997	Poecilia_reticulata
ENSKMAP00000015186	ENSKMAG00000011322	Kryptolebias_marmoratus
ENSORLP00000040299	ENSORLG00000003270	Oryzias_latipes_ASM223467v1
ENSORLP00020016922	ENSORLG00020017975	Oryzias_latipes_ASM223471v1
ENSORLP00015010736	ENSORLG00015011584	Oryzias_latipes_ASM223469v1
ENSOMEP00000006084	ENSOMEG00000007155	Oryzias_melastigma
ENSGWIP00000004491	ENSGWIG00000001650	Gouania_willdenowi
ENSACLP00000029164	ENSACLG00000019745	Astatotilapia_calliptera
ENSMZEP00005010719	ENSMZEG00005008050	Maylandia_zebra
ENSHBUP00000023869	ENSHBUG00000004960	Haplochromis_burtoni
ENSPNYP00000013008	ENSPNYG00000009820	Pundamilia_nyererei
ENSNBRP00000000840	ENSNBRG00000000689	Neolamprologus_brichardi
ENSONIP00000002242	ENSONIG00000001792	Oreochromis_niloticus
ENSACIP00000022627	ENSACIG00000017591	Amphilophus_citrinellus
ENSBSLP00000007142	ENSBSLG00000003485	Betta_splendens
ENSHCOP00000001525	ENSHCOG00000002509	Hippocampus_comes
ENSPMGP00000003292	ENSPMGG00000002852	Periophthalmus_magnuspinnatus
ENSGMOP00000018542	ENSGMOG00000017239	Gadus_morhua
ENSHHUP00000061526	ENSHHUG00000036207	Hucho_hucho
ENSHHUP00000087227	ENSHHUG00000050362	Hucho_hucho
ENSELUP00000033789	ENSELUG00000012160	Esox_lucius
ENSDCDP00000038120	ENSDCDG00000025639	Denticeps_clupeoides
ENSDCDP00000032530	ENSDCDG00000016396	Denticeps_clupeoides
ENSCHAP00000051117	ENSCHAG00000022561	Clupea_harengus
ENSPNAP00000031615	ENSPNAG00000019065	Pygocentrus_nattereri
ENSAMXP00000035169	ENSAMXG00000038347	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSIPUP00000009156	ENSIPUG00000006199	Ictalurus_punctatus
ENSEEEP00000038493	ENSEEEG00000018211	Electrophorus_electricus
ENSDARP00000015477	ENSDARG00000011672	Danio_rerio
ENSSFOP00015028733	ENSSFOG00015018431	Scleropages_formosus
ENSPKIP00000015035	ENSPKIG00000001884	Paramormyrops_kingsleyae
ENSLOCP00000017657	ENSLOCG00000014325	Lepisosteus_oculatus
ENSECRP00000033470	ENSECRG00000022650	Erpetoichthys_calabaricus
ENSLACP00000018405	ENSLACG00000016211	Latimeria_chalumnae
ENSCMIP00000044726	ENSCMIG00000018347	Callorhinchus_milii
