ENSPKIP00000020577	ENSPKIG00000005293	Paramormyrops_kingsleyae	ENSPKIT00000001195
ENSSFOP00015033770	ENSSFOG00015021558	Scleropages_formosus	ENSSFOT00015034148
ENSCHAP00000002096	ENSCHAG00000001515	Clupea_harengus
ENSMPUP00000014052	ENSMPUG00000014159	Mustela_putorius_furo
ENSUMAP00000013468	ENSUMAG00000009943	Ursus_maritimus
ENSCAFP00000054346	ENSCAFG00000001432	Canis_lupus_familiaris
ENSCAFP00020009056	ENSCAFG00020007329	Canis_lupus_dingo
ENSVVUP00000036868	ENSVVUG00000026386	Vulpes_vulpes
ENSPTIP00000014700	ENSPTIG00000014042	Panthera_tigris_altaica
ENSPPRP00000012813	ENSPPRG00000006233	Panthera_pardus
ENSFCAP00000056589	ENSFCAG00000001091	Felis_catus
ENSBTAP00000044783	ENSBTAG00000002393	Bos_taurus
ENSBMUP00000027573	ENSBMUG00000020656	Bos_mutus
ENSBIXP00000005955	ENSBIXG00000012103	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005030622	ENSBIXG00005005809	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBBBP00000019727	ENSBBBG00000002659	Bison_bison_bison
ENSCHIP00000028586	ENSCHIG00000024049	Capra_hircus
ENSOARP00000015117	ENSOARG00000014088	Ovis_aries
ENSTTRP00000002155	ENSTTRG00000002299	Tursiops_truncatus
ENSSSCP00000044632	ENSSSCG00000035341	Sus_scrofa_strain_reference
ENSVPAP00000011573	ENSVPAG00000012449	Vicugna_pacos
ENSPTEP00000034776	ENSPTEG00000032949	Piliocolobus_tephrosceles
ENSCANP00000007034	ENSCANG00000023267	Colobus_angolensis_palliatus
ENSRROP00000036939	ENSRROG00000041913	Rhinopithecus_roxellana
ENSRBIP00000016956	ENSRBIG00000032494	Rhinopithecus_bieti
ENSMMUP00000033786	ENSMMUG00000005004	Macaca_mulatta
ENSMNEP00000009305	ENSMNEG00000029104	Macaca_nemestrina
ENSMFAP00000022497	ENSMFAG00000042966	Macaca_fascicularis
ENSCATP00000042567	ENSCATG00000043881	Cercocebus_atys
ENSMLEP00000018401	ENSMLEG00000033365	Mandrillus_leucophaeus
ENSTGEP00000037131	ENSTGEG00000029547	Theropithecus_gelada
ENSPANP00000037715	ENSPANG00000009718	Papio_anubis
ENSCSAP00000006591	ENSCSAG00000010357	Chlorocebus_sabaeus
ENSPPAP00000039194	ENSPPAG00000042318	Pan_paniscus
ENSPTRP00000081236	ENSPTRG00000024272	Pan_troglodytes
ENSGGOP00000036692	ENSGGOG00000013941	Gorilla_gorilla
ENSP00000347322	ENSG00000198663	Homo_sapiens
ENSPPYP00000018517	ENSPPYG00000016555	Pongo_abelii
ENSNLEP00000013173	ENSNLEG00000010796	Nomascus_leucogenys
ENSSBOP00000033443	ENSSBOG00000032887	Saimiri_boliviensis_boliviensis
ENSSBOP00000040289	ENSSBOG00000036135	Saimiri_boliviensis_boliviensis
ENSCCAP00000008587	ENSCCAG00000022020	Cebus_capucinus_imitator
ENSCJAP00000018342	ENSCJAG00000009979	Callithrix_jacchus
ENSANAP00000006480	ENSANAG00000021310	Aotus_nancymaae
ENSTSYP00000012039	ENSTSYG00000013132	Carlito_syrichta
ENSPCOP00000018785	ENSPCOG00000021297	Propithecus_coquereli
ENSPSMP00000016361	ENSPSMG00000011646	Prolemur_simus
ENSMICP00000009620	ENSMICG00000010562	Microcebus_murinus
ENSOGAP00000010096	ENSOGAG00000011278	Otolemur_garnettii
ENSTBEP00000006978	ENSTBEG00000008069	Tupaia_belangeri
ENSDORP00000007345	ENSDORG00000007836	Dipodomys_ordii
ENSCCNP00000003576	ENSCCNG00000003797	Castor_canadensis
ENSHGLP00100018577	ENSHGLG00100013699	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000027354	ENSHGLG00000019450	Heterocephalus_glaber_HetGla_female_1.0
ENSFDAP00000003128	ENSFDAG00000012652	Fukomys_damarensis
ENSCAPP00000018025	ENSCAPG00000017528	Cavia_aperea
ENSCPOP00000022905	ENSCPOG00000033697	Cavia_porcellus
ENSCLAP00000011417	ENSCLAG00000007874	Chinchilla_lanigera
ENSMUSP00000157208	ENSMUSG00000052712	Mus_musculus_strain_reference_(CL57BL6)
ENSMSIP00000011942	ENSMSIG00000010390	Mus_spicilegus
MGP_SPRETEiJ_P0045646	MGP_SPRETEiJ_G0022254	Mus_spretus_strain_SPRET/EiJ
MGP_CAROLIEiJ_P0043737	MGP_CAROLIEiJ_G0021341	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0056032	MGP_PahariEiJ_G0023659	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000000631	ENSRNOG00000000524	Rattus_norvegicus
ENSMUGP00000028683	ENSMUGG00000023770	Meriones_unguiculatus
ENSCGRP00000025197	ENSCGRG00000018245	Cricetulus_griseus_CriGri_1.0
ENSCGRP00001026545	ENSCGRG00001023827	Cricetulus_griseus_CHOK1GS_HDv1
ENSMAUP00000007372	ENSMAUG00000009064	Mesocricetus_auratus
ENSPEMP00000016870	ENSPEMG00000015973	Peromyscus_maniculatus_bairdii
ENSMOCP00000024866	ENSMOCG00000021147	Microtus_ochrogaster
ENSNGAP00000005025	ENSNGAG00000006992	Nannospalax_galili
ENSJJAP00000014914	ENSJJAG00000017257	Jaculus_jaculus
ENSSTOP00000004521	ENSSTOG00000005047	Ictidomys_tridecemlineatus
ENSUPAP00010020222	ENSUPAG00010015999	Urocitellus_parryii
ENSSDAP00000007016	ENSSDAG00000006451	Spermophilus_dauricus
ENSMMMP00000027972	ENSMMMG00000024383	Marmota_marmota_marmota
ENSDNOP00000023408	ENSDNOG00000002974	Dasypus_novemcinctus
ENSCHOP00000006969	ENSCHOG00000007876	Choloepus_hoffmanni
ENSCGRP00015032093	ENSCGRG00015024222	Cricetulus_griseus_CriGri-PICR
ENSAMEP00000001190	ENSAMEG00000001140	Ailuropoda_melanoleuca
ENSUAMP00000000238	ENSUAMG00000000259	Ursus_americanus
ENSSARP00000009247	ENSSARG00000010231	Sorex_araneus
ENSEEUP00000006011	ENSEEUG00000006589	Erinaceus_europaeus
ENSOPRP00000005559	ENSOPRG00000006065	Ochotona_princeps
ENSLAFP00000000168	ENSLAFG00000000208	Loxodonta_africana
ENSPCAP00000007045	ENSPCAG00000007553	Procavia_capensis
ENSETEP00000000804	ENSETEG00000000999	Echinops_telfairi
ENSOCUP00000049568	ENSOCUG00000033563	Oryctolagus_cuniculus
ENSOANP00000023653	ENSOANG00000015027	Ornithorhynchus_anatinus
ENSAOWP00000009974	ENSAOWG00000006847	Apteryx_owenii
ENSARWP00000017519	ENSARWG00000012061	Apteryx_rowi
ENSAHAP00000007509	ENSAHAG00000005607	Apteryx_haastii
ENSDNVP00000021376	ENSDNVG00000014961	Dromaius_novaehollandiae
ENSNPEP00000010601	ENSNPEG00000007977	Nothoprocta_perdicaria
ENSMVIP00005023289	ENSMVIG00005016336	Manacus_vitellinus
ENSLCOP00000008946	ENSLCOG00000006544	Lepidothrix_coronata
ENSCCEP00000005815	ENSCCEG00000006347	Cyanistes_caeruleus
ENSPMJP00000015790	ENSPMJG00000011969	Parus_major
ENSFALP00000003420	ENSFALG00000003285	Ficedula_albicollis
ENSLSDP00000001718	ENSLSDG00000001348	Lonchura_striata_domestica
ENSTGUP00000000955	ENSTGUG00000000933	Taeniopygia_guttata
ENSSCAP00000018770	ENSSCAG00000013586	Serinus_canaria
ENSZALP00000004130	ENSZALG00000003934	Zonotrichia_albicollis
ENSJHYP00000022409	ENSJHYG00000016891	Junco_hyemalis
ENSCPGP00000027956	ENSCPGG00000019273	Calidris_pygmaea
ENSCPUP00000012611	ENSCPUG00000008963	Calidris_pugnax
ENSMUNP00000008194	ENSMUNG00000006543	Melopsittacus_undulatus
ENSGALP00000034604	ENSGALG00000000551	Gallus_gallus
ENSMGAP00000002164	ENSMGAG00000002553	Meleagris_gallopavo
ENSCJPP00005010788	ENSCJPG00005009337	Coturnix_japonica
ENSNMEP00000009556	ENSNMEG00000009220	Numida_meleagris
ENSAPLP00000013137	ENSAPLG00000013324	Anas_platyrhynchos_platyrhynchos
ENSABRP00000005944	ENSABRG00000005523	Anser_brachyrhynchus
ENSCPRP00005004534	ENSCPRG00005003304	Crocodylus_porosus
ENSGAGP00000011513	ENSGAGG00000008886	Gopherus_agassizii
ENSCABP00000009345	ENSCABG00000007031	Chelonoidis_abingdonii
ENSCPBP00000036381	ENSCPBG00000025277	Chrysemys_picta_bellii
ENSPSIP00000002558	ENSPSIG00000002509	Pelodiscus_sinensis
ENSPVIP00000012781	ENSPVIG00000009970	Pogona_vitticeps
ENSACAP00000016407	ENSACAG00000016684	Anolis_carolinensis
ENSNSUP00000002272	ENSNSUG00000001914	Notechis_scutatus
ENSNSUP00000019856	ENSNSUG00000014494	Notechis_scutatus
ENSSMRP00000027249	ENSSMRG00000021014	Salvator_merianae
ENSSPUP00000013657	ENSSPUG00000010515	Sphenodon_punctatus
