ENSSFOP00015034601	ENSSFOG00015022051	Scleropages_formosus
ENSPNYP00000002117	ENSPNYG00000001688	Pundamilia_nyererei
ENSNBRP00000017830	ENSNBRG00000013756	Neolamprologus_brichardi
ENSONIP00000002040	ENSONIG00000001626	Oreochromis_niloticus
ENSSLDP00000008211	ENSSLDG00000006529	Seriola_lalandi_dorsalis
ENSFHEP00000024727	ENSFHEG00000006468	Fundulus_heteroclitus
ENSTRUP00000053304	ENSTRUG00000024974	Takifugu_rubripes
ENSTNIP00000013185	ENSTNIG00000010282	Tetraodon_nigroviridis
ENSGMOP00000013837	ENSGMOG00000012937	Gadus_morhua
ENSPMGP00000023084	ENSPMGG00000018685	Periophthalmus_magnuspinnatus
ENSHHUP00000042406	ENSHHUG00000026117	Hucho_hucho
ENSHHUP00000063431	ENSHHUG00000037485	Hucho_hucho
ENSELUP00000017002	ENSELUG00000016763	Esox_lucius
ENSEEEP00000007914	ENSEEEG00000004130	Electrophorus_electricus
ENSIPUP00000023968	ENSIPUG00000016194	Ictalurus_punctatus
ENSAMXP00005037119	ENSAMXG00005017694	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000045021	ENSAMXG00000014023	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000021395	ENSPNAG00000028454	Pygocentrus_nattereri
ENSDARP00000095554	ENSDARG00000071040	Danio_rerio
ENSDCDP00000020425	ENSDCDG00000016267	Denticeps_clupeoides
ENSLOCP00000020919	ENSLOCG00000016923	Lepisosteus_oculatus
ENSGAGP00000035334	ENSGAGG00000025120	Gopherus_agassizii
ENSCABP00000000555	ENSCABG00000000500	Chelonoidis_abingdonii
ENSCPBP00000028102	ENSCPBG00000019877	Chrysemys_picta_bellii
ENSPSIP00000013635	ENSPSIG00000012252	Pelodiscus_sinensis
ENSCPRP00005024120	ENSCPRG00005016757	Crocodylus_porosus
ENSPVIP00000005539	ENSPVIG00000004499	Pogona_vitticeps
ENSACAP00000014910	ENSACAG00000015197	Anolis_carolinensis
ENSNSUP00000024131	ENSNSUG00000017455	Notechis_scutatus
ENSSMRP00000022523	ENSSMRG00000017501	Salvator_merianae
ENSSPUP00000001244	ENSSPUG00000000989	Sphenodon_punctatus
ENSVURP00010007897	ENSVURG00010006103	Vombatus_ursinus
ENSPCIP00000036074	ENSPCIG00000026616	Phascolarctos_cinereus
ENSMODP00000048583	ENSMODG00000042548	Monodelphis_domestica
ENSSHAP00000010787	ENSSHAG00000009298	Sarcophilus_harrisii
ENSPCAP00000011712	ENSPCAG00000012589	Procavia_capensis
ENSPCAP00000002489	ENSPCAG00000002683	Procavia_capensis
ENSLAFP00000006482	ENSLAFG00000007719	Loxodonta_africana
ENSETEP00000010857	ENSETEG00000013391	Echinops_telfairi
ENSETEP00000007814	ENSETEG00000009618	Echinops_telfairi
ENSETEP00000011863	ENSETEG00000014634	Echinops_telfairi
ENSCHOP00000010575	ENSCHOG00000011966	Choloepus_hoffmanni
ENSDNOP00000033526	ENSDNOG00000033065	Dasypus_novemcinctus
ENSPVAP00000013811	ENSPVAG00000014650	Pteropus_vampyrus
ENSMLUP00000002432	ENSMLUG00000002679	Myotis_lucifugus
ENSSSCP00000004643	ENSSSCG00000004300	Sus_scrofa_strain_reference
ENSVPAP00000003862	ENSVPAG00000004157	Vicugna_pacos
ENSBIXP00005046762	ENSBIXG00005031469	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBIXP00000012238	ENSBIXG00000002888	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBMUP00000016585	ENSBMUG00000012583	Bos_mutus
ENSBTAP00000028866	ENSBTAG00000021663	Bos_taurus
ENSBBBP00000025806	ENSBBBG00000021231	Bison_bison_bison
ENSCHIP00000008667	ENSCHIG00000011789	Capra_hircus
ENSCHIP00000008891	ENSCHIG00000011932	Capra_hircus
ENSOARP00000014049	ENSOARG00000013115	Ovis_aries
ENSOARP00000017916	ENSOARG00000016683	Ovis_aries
ENSTTRP00000008467	ENSTTRG00000008926	Tursiops_truncatus
ENSNVIP00000003383	ENSNVIG00000002699	Neovison_vison
ENSMPUP00000009500	ENSMPUG00000009577	Mustela_putorius_furo
ENSCAFP00000042435	ENSCAFG00000029834	Canis_lupus_familiaris
ENSCAFP00020020013	ENSCAFG00020015891	Canis_lupus_dingo
ENSVVUP00000013356	ENSVVUG00000009821	Vulpes_vulpes
ENSUMAP00000014088	ENSUMAG00000010377	Ursus_maritimus
ENSUAMP00000016617	ENSUAMG00000013209	Ursus_americanus
ENSAMEP00000012086	ENSAMEG00000011503	Ailuropoda_melanoleuca
ENSPTIP00000016771	ENSPTIG00000015421	Panthera_tigris_altaica
ENSPPRP00000014409	ENSPPRG00000007311	Panthera_pardus
ENSECAP00000032300	ENSECAG00000035355	Equus_caballus
ENSEASP00005007741	ENSEASG00005005646	Equus_asinus_asinus
ENSEEUP00000004850	ENSEEUG00000005360	Erinaceus_europaeus
ENSSARP00000010487	ENSSARG00000011614	Sorex_araneus
ENSSTOP00000011831	ENSSTOG00000013204	Ictidomys_tridecemlineatus
ENSMMMP00000010424	ENSMMMG00000009268	Marmota_marmota_marmota
ENSSDAP00000002204	ENSSDAG00000002118	Spermophilus_dauricus
ENSUPAP00010021423	ENSUPAG00010017044	Urocitellus_parryii
ENSDORP00000026604	ENSDORG00000024545	Dipodomys_ordii
ENSOCUP00000030295	ENSOCUG00000005556	Oryctolagus_cuniculus
ENSOCUP00000033768	ENSOCUG00000032347	Oryctolagus_cuniculus
ENSOPRP00000011099	ENSOPRG00000012168	Ochotona_princeps
ENSMICP00000041539	ENSMICG00000000886	Microcebus_murinus
ENSMICP00000041140	ENSMICG00000043886	Microcebus_murinus
ENSPCOP00000024550	ENSPCOG00000024475	Propithecus_coquereli
ENSGGOP00000031581	ENSGGOG00000002575	Gorilla_gorilla
ENSP00000376603	ENSG00000111850	Homo_sapiens
ENSPTRP00000031437	ENSPTRG00000018402	Pan_troglodytes
ENSPPYP00000018837	ENSPPYG00000016825	Pongo_abelii
ENSMNEP00000040050	ENSMNEG00000042949	Macaca_nemestrina
ENSMFAP00000009576	ENSMFAG00000000775	Macaca_fascicularis
ENSMLEP00000014908	ENSMLEG00000031618	Mandrillus_leucophaeus
ENSTGEP00000023451	ENSTGEG00000018984	Theropithecus_gelada
ENSPANP00000008198	ENSPANG00000020538	Papio_anubis
ENSCATP00000018733	ENSCATG00000033189	Cercocebus_atys
ENSCSAP00000013391	ENSCSAG00000017356	Chlorocebus_sabaeus
ENSCANP00000028357	ENSCANG00000037608	Colobus_angolensis_palliatus
ENSPTEP00000015915	ENSPTEG00000017547	Piliocolobus_tephrosceles
ENSRBIP00000033608	ENSRBIG00000040548	Rhinopithecus_bieti
ENSRROP00000020338	ENSRROG00000034117	Rhinopithecus_roxellana
ENSSBOP00000029861	ENSSBOG00000031234	Saimiri_boliviensis_boliviensis
ENSCCAP00000028578	ENSCCAG00000032274	Cebus_capucinus_imitator
ENSCJAP00000070978	ENSCJAG00000063912	Callithrix_jacchus
ENSANAP00000028104	ENSANAG00000031913	Aotus_nancymaae
ENSTSYP00000029818	ENSTSYG00000034558	Carlito_syrichta
ENSPEMP00000030964	ENSPEMG00000025939	Peromyscus_maniculatus_bairdii
ENSMOCP00000020307	ENSMOCG00000018030	Microtus_ochrogaster
ENSCGRP00000005401	ENSCGRG00000003952	Cricetulus_griseus_CriGri_1.0
ENSCGRP00015007927	ENSCGRG00015006190	Cricetulus_griseus_CriGri-PICR
ENSCGRP00001011086	ENSCGRG00001012821	Cricetulus_griseus_CHOK1GS_HDv1
ENSMAUP00000016792	ENSMAUG00000015821	Mesocricetus_auratus
ENSMSIP00000000940	ENSMSIG00000000941	Mus_spicilegus
MGP_SPRETEiJ_P0064172	MGP_SPRETEiJ_G0026833	Mus_spretus_strain_SPRET/EiJ
ENSMUSP00000103768	ENSMUSG00000028295	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0061741	MGP_CAROLIEiJ_G0025884	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0057404	MGP_PahariEiJ_G0024007	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000071723	ENSRNOG00000023035	Rattus_norvegicus
ENSMUGP00000017571	ENSMUGG00000014945	Meriones_unguiculatus
ENSMUGP00000002591	ENSMUGG00000002457	Meriones_unguiculatus
ENSNGAP00000021567	ENSNGAG00000020711	Nannospalax_galili
ENSJJAP00000017510	ENSJJAG00000019041	Jaculus_jaculus
ENSCCNP00000027128	ENSCCNG00000026268	Castor_canadensis
ENSOGAP00000016699	ENSOGAG00000029449	Otolemur_garnettii
ENSOGAP00000006254	ENSOGAG00000006989	Otolemur_garnettii
ENSPPAP00000000816	ENSPPAG00000003425	Pan_paniscus
ENSNLEP00000033398	ENSNLEG00000032502	Nomascus_leucogenys
ENSPSMP00000014476	ENSPSMG00000010378	Prolemur_simus
ENSHGLP00000003172	ENSHGLG00000002361	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100006314	ENSHGLG00100004736	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000019945	ENSFDAG00000004300	Fukomys_damarensis
ENSCAPP00000005478	ENSCAPG00000007813	Cavia_aperea
ENSCPOP00000016857	ENSCPOG00000026404	Cavia_porcellus
ENSCLAP00000017385	ENSCLAG00000011941	Chinchilla_lanigera
ENSODEP00000010575	ENSODEG00000007885	Octodon_degus
ENSOANP00000000871	ENSOANG00000000547	Ornithorhynchus_anatinus
ENSGALP00000025447	ENSGALG00000015812	Gallus_gallus
ENSCJPP00005004261	ENSCJPG00005004271	Coturnix_japonica
ENSMGAP00000014457	ENSMGAG00000013682	Meleagris_gallopavo
ENSNMEP00000010780	ENSNMEG00000010168	Numida_meleagris
ENSABRP00000008567	ENSABRG00000007686	Anser_brachyrhynchus
ENSJHYP00000020156	ENSJHYG00000015313	Junco_hyemalis
ENSFALP00000003037	ENSFALG00000002917	Ficedula_albicollis
ENSTGUP00000012831	ENSTGUG00000012467	Taeniopygia_guttata
ENSLSDP00000019102	ENSLSDG00000013633	Lonchura_striata_domestica
ENSSCAP00000004077	ENSSCAG00000003351	Serinus_canaria
ENSCCEP00000018075	ENSCCEG00000016640	Cyanistes_caeruleus
ENSPMJP00000002972	ENSPMJG00000002643	Parus_major
ENSLCOP00000022807	ENSLCOG00000016025	Lepidothrix_coronata
ENSMVIP00005005015	ENSMVIG00005003838	Manacus_vitellinus
ENSCPUP00000014037	ENSCPUG00000009917	Calidris_pugnax
ENSCPGP00000005058	ENSCPGG00000003644	Calidris_pygmaea
ENSMUNP00000008931	ENSMUNG00000007048	Melopsittacus_undulatus
ENSAOWP00000028157	ENSAOWG00000018957	Apteryx_owenii
ENSAHAP00000008795	ENSAHAG00000006444	Apteryx_haastii
ENSARWP00000017588	ENSARWG00000012103	Apteryx_rowi
ENSDNVP00000008566	ENSDNVG00000006090	Dromaius_novaehollandiae
ENSNPEP00000018495	ENSNPEG00000013787	Nothoprocta_perdicaria
ENSECRP00000000875	ENSECRG00000000586	Erpetoichthys_calabaricus
ENSLACP00000001942	ENSLACG00000001734	Latimeria_chalumnae
ENSXETP00000030424	ENSXETG00000006956	Xenopus_tropicalis
ENSCMIP00000028895	ENSCMIG00000012523	Callorhinchus_milii
ENSPMAP00000002245	ENSPMAG00000002055	Petromyzon_marinus
ENSEBUP00000021020	ENSEBUG00000012993	Eptatretus_burgeri
FBpp0292340	FBgn0052448	Drosophila_melanogaster
