ENSCABP00000024304	ENSCABG00000017917	Chelonoidis_abingdonii
ENSAOWP00000023369	ENSAOWG00000015770	Apteryx_owenii
ENSDNVP00000011439	ENSDNVG00000008073	Dromaius_novaehollandiae
ENSNPEP00000000354	ENSNPEG00000000312	Nothoprocta_perdicaria
ENSPCIP00000028910	ENSPCIG00000021560	Phascolarctos_cinereus
ENSVURP00010005753	ENSVURG00010004460	Vombatus_ursinus
ENSSHAP00000000751	ENSSHAG00000000670	Sarcophilus_harrisii
ENSMODP00000000995	ENSMODG00000000837	Monodelphis_domestica
ENSVURP00010017022	ENSVURG00010013025	Vombatus_ursinus
ENSPCIP00000015069	ENSPCIG00000011754	Phascolarctos_cinereus
ENSSHAP00000018027	ENSSHAG00000015306	Sarcophilus_harrisii
ENSMODP00000051027	ENSMODG00000047117	Monodelphis_domestica
ENSCAPP00000006417	ENSCAPG00000008598	Cavia_aperea
ENSNGAP00000002824	ENSNGAG00000002820	Nannospalax_galili
ENSCGRP00015000517	ENSCGRG00015000514	Cricetulus_griseus_CriGri-PICR
ENSCGRP00001017938	ENSCGRG00001017840	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00000022461	ENSCGRG00000016275	Cricetulus_griseus_CriGri_1.0
ENSCGRP00001010437	ENSCGRG00001012330	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00000024171	ENSCGRG00000017521	Cricetulus_griseus_CriGri_1.0
ENSPEMP00000022591	ENSPEMG00000019913	Peromyscus_maniculatus_bairdii
ENSMOCP00000008774	ENSMOCG00000008815	Microtus_ochrogaster
ENSMUSP00000105370	ENSMUSG00000005354	Mus_musculus_strain_reference_(CL57BL6)
MGP_SPRETEiJ_P0040614	MGP_SPRETEiJ_G0020869	Mus_spretus_strain_SPRET/EiJ
ENSMSIP00000024341	ENSMSIG00000020562	Mus_spicilegus
MGP_CAROLIEiJ_P0038811	MGP_CAROLIEiJ_G0019971	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0042170	MGP_PahariEiJ_G0019973	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000060694	ENSRNOG00000005614	Rattus_norvegicus
ENSMUGP00000010527	ENSMUGG00000009273	Meriones_unguiculatus
ENSDORP00000017734	ENSDORG00000024016	Dipodomys_ordii
ENSOCUP00000036538	ENSOCUG00000033822	Oryctolagus_cuniculus
ENSOPRP00000001146	ENSOPRG00000001251	Ochotona_princeps
ENSTBEP00000012215	ENSTBEG00000014110	Tupaia_belangeri
ENSETEP00000010965	ENSETEG00000013517	Echinops_telfairi
ENSCPOP00000032811	ENSCPOG00000035993	Cavia_porcellus
ENSCLAP00000022775	ENSCLAG00000015616	Chinchilla_lanigera
ENSHGLP00000023496	ENSHGLG00000016755	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100010382	ENSHGLG00100007724	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000003559	ENSFDAG00000012971	Fukomys_damarensis
ENSMMMP00000018613	ENSMMMG00000016491	Marmota_marmota_marmota
ENSSTOP00000024427	ENSSTOG00000026417	Ictidomys_tridecemlineatus
ENSUPAP00010006191	ENSUPAG00010004989	Urocitellus_parryii
ENSSDAP00000027021	ENSSDAG00000024497	Spermophilus_dauricus
ENSANAP00000005084	ENSANAG00000020653	Aotus_nancymaae
ENSCCAP00000025755	ENSCCAG00000030670	Cebus_capucinus_imitator
ENSPANP00000010179	ENSPANG00000004210	Papio_anubis
ENSMLEP00000014709	ENSMLEG00000031519	Mandrillus_leucophaeus
ENSMFAP00000006650	ENSMFAG00000033684	Macaca_fascicularis
ENSCANP00000005382	ENSCANG00000018416	Colobus_angolensis_palliatus
ENSNLEP00000030536	ENSNLEG00000009911	Nomascus_leucogenys
ENSMFAP00000036092	ENSMFAG00000034407	Macaca_fascicularis
ENSMMUP00000063554	ENSMMUG00000031300	Macaca_mulatta
ENSMNEP00000027413	ENSMNEG00000037101	Macaca_nemestrina
ENSCATP00000035555	ENSCATG00000040632	Cercocebus_atys
ENSTGEP00000017997	ENSTGEG00000014552	Theropithecus_gelada
ENSPANP00000013239	ENSPANG00000023981	Papio_anubis
ENSCSAP00000004177	ENSCSAG00000007919	Chlorocebus_sabaeus
ENSMLEP00000008036	ENSMLEG00000028175	Mandrillus_leucophaeus
ENSRROP00000000708	ENSRROG00000002624	Rhinopithecus_roxellana
ENSRROP00000008358	ENSRROG00000028656	Rhinopithecus_roxellana
ENSRBIP00000023239	ENSRBIG00000035538	Rhinopithecus_bieti
ENSCANP00000034819	ENSCANG00000041094	Colobus_angolensis_palliatus
ENSPTEP00000018017	ENSPTEG00000019495	Piliocolobus_tephrosceles
ENSPPAP00000037281	ENSPPAG00000041391	Pan_paniscus
ENSPTRP00000087907	ENSPTRG00000044105	Pan_troglodytes
ENSP00000216185	ENSG00000100348	Homo_sapiens
ENSGGOP00000039952	ENSGGOG00000028091	Gorilla_gorilla
ENSPPYP00000013134	ENSPPYG00000011772	Pongo_abelii
ENSCCAP00000027918	ENSCCAG00000031840	Cebus_capucinus_imitator
ENSCJAP00000056150	ENSCJAG00000038379	Callithrix_jacchus
ENSSBOP00000028714	ENSSBOG00000030716	Saimiri_boliviensis_boliviensis
ENSANAP00000030363	ENSANAG00000032937	Aotus_nancymaae
ENSTSYP00000024927	ENSTSYG00000026402	Carlito_syrichta
ENSPCOP00000019638	ENSPCOG00000021773	Propithecus_coquereli
ENSMICP00000020927	ENSMICG00000030165	Microcebus_murinus
ENSPSMP00000020557	ENSPSMG00000014522	Prolemur_simus
ENSOGAP00000002660	ENSOGAG00000002973	Otolemur_garnettii
ENSMAUP00000014338	ENSMAUG00000014127	Mesocricetus_auratus
ENSCGRP00000000267	ENSCGRG00000000258	Cricetulus_griseus_CriGri_1.0
ENSMOCP00000011661	ENSMOCG00000011921	Microtus_ochrogaster
ENSNGAP00000003333	ENSNGAG00000003757	Nannospalax_galili
ENSJJAP00000006873	ENSJJAG00000011427	Jaculus_jaculus
ENSCCNP00000018685	ENSCCNG00000018891	Castor_canadensis
ENSODEP00000015169	ENSODEG00000011201	Octodon_degus
ENSVVUP00000032521	ENSVVUG00000023574	Vulpes_vulpes
ENSECAP00000028442	ENSECAG00000013929	Equus_caballus
ENSEASP00005027794	ENSEASG00005018909	Equus_asinus_asinus
ENSEEUP00000009685	ENSEEUG00000010654	Erinaceus_europaeus
ENSECAP00000050821	ENSECAG00000031248	Equus_caballus
ENSEASP00005016717	ENSEASG00005011575	Equus_asinus_asinus
ENSPVAP00000001900	ENSPVAG00000002012	Pteropus_vampyrus
ENSMLUP00000014428	ENSMLUG00000015841	Myotis_lucifugus
ENSOARP00000020247	ENSOARG00000018848	Ovis_aries
ENSCHIP00000018637	ENSCHIG00000017986	Capra_hircus
ENSBMUP00000033289	ENSBMUG00000024860	Bos_mutus
ENSBTAP00000000014	ENSBTAG00000000014	Bos_taurus
ENSBIXP00005022756	ENSBIXG00005025598	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBBBP00000012961	ENSBBBG00000007051	Bison_bison_bison
ENSCHIP00000016241	ENSCHIG00000016571	Capra_hircus
ENSVPAP00000006024	ENSVPAG00000006490	Vicugna_pacos
ENSSSCP00000038185	ENSSSCG00000000144	Sus_scrofa_strain_reference
ENSTTRP00000006254	ENSTTRG00000006612	Tursiops_truncatus
ENSUAMP00000022237	ENSUAMG00000017490	Ursus_americanus
ENSUMAP00000021653	ENSUMAG00000015844	Ursus_maritimus
ENSAMEP00000010107	ENSAMEG00000009615	Ailuropoda_melanoleuca
ENSNVIP00000004447	ENSNVIG00000003575	Neovison_vison
ENSMPUP00000012478	ENSMPUG00000012572	Mustela_putorius_furo
ENSCAFP00000002247	ENSCAFG00000001553	Canis_lupus_familiaris
ENSCAFP00020005500	ENSCAFG00020004498	Canis_lupus_dingo
ENSPPRP00000015728	ENSPPRG00000008247	Panthera_pardus
ENSPTIP00000018166	ENSPTIG00000016368	Panthera_tigris_altaica
ENSFCAP00000001043	ENSFCAG00000001127	Felis_catus
ENSLAFP00000017292	ENSLAFG00000023368	Loxodonta_africana
ENSPCAP00000007213	ENSPCAG00000007741	Procavia_capensis
ENSDNOP00000015709	ENSDNOG00000025605	Dasypus_novemcinctus
ENSBIXP00000024760	ENSBIXG00000026900	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSOANP00000011917	ENSOANG00000007487	Ornithorhynchus_anatinus
ENSXETP00000008217	ENSXETG00000007281	Xenopus_tropicalis
ENSLACP00000003526	ENSLACG00000003143	Latimeria_chalumnae
ENSDCDP00000028036	ENSDCDG00000020323	Denticeps_clupeoides
ENSDCDP00000018159	ENSDCDG00000014684	Denticeps_clupeoides
ENSCHAP00000024220	ENSCHAG00000011915	Clupea_harengus
ENSIPUP00000031697	ENSIPUG00000021332	Ictalurus_punctatus
ENSEEEP00000050979	ENSEEEG00000023942	Electrophorus_electricus
ENSAMXP00005025651	ENSAMXG00005012983	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000046494	ENSAMXG00000038781	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000008625	ENSPNAG00000003052	Pygocentrus_nattereri
ENSDARP00000046994	ENSDARG00000034777	Danio_rerio
ENSHHUP00000061433	ENSHHUG00000036406	Hucho_hucho
ENSHHUP00000030350	ENSHHUG00000019319	Hucho_hucho
ENSELUP00000032685	ENSELUG00000010652	Esox_lucius
ENSAOCP00000003997	ENSAOCG00000007365	Amphiprion_ocellaris
ENSAPEP00000023316	ENSAPEG00000016586	Amphiprion_percula
ENSAPOP00000007380	ENSAPOG00000009356	Acanthochromis_polyacanthus
ENSSPAP00000025688	ENSSPAG00000019413	Stegastes_partitus
ENSACLP00000001688	ENSACLG00000001180	Astatotilapia_calliptera
ENSMZEP00005003775	ENSMZEG00005002916	Maylandia_zebra
ENSPNYP00000001841	ENSPNYG00000001465	Pundamilia_nyererei
ENSNBRP00000000020	ENSNBRG00000000044	Neolamprologus_brichardi
ENSONIP00000010234	ENSONIG00000008126	Oreochromis_niloticus
ENSACIP00000026997	ENSACIG00000020923	Amphilophus_citrinellus
ENSKMAP00000015106	ENSKMAG00000011298	Kryptolebias_marmoratus
ENSCSEP00000024118	ENSCSEG00000015391	Cynoglossus_semilaevis
ENSHBUP00000018213	ENSHBUG00000020290	Haplochromis_burtoni
ENSATEP00000017280	ENSATEG00000012026	Anabas_testudineus
ENSMALP00000003766	ENSMALG00000002766	Monopterus_albus
ENSGACP00000008043	ENSGACG00000006081	Gasterosteus_aculeatus
ENSSLDP00000022651	ENSSLDG00000017678	Seriola_lalandi_dorsalis
ENSSDUP00000012514	ENSSDUG00000009105	Seriola_dumerili
ENSLCAP00010037165	ENSLCAG00010017386	Lates_calcarifer
ENSHCOP00000021903	ENSHCOG00000009131	Hippocampus_comes
ENSLCRP00005040429	ENSLCRG00005015609	Larimichthys_crocea
ENSMMOP00000008159	ENSMMOG00000006333	Mola_mola
ENSCGOP00000053683	ENSCGOG00000023533	Cottoperca_gobio
ENSLBEP00000003019	ENSLBEG00000002376	Labrus_bergylta
ENSMAMP00000014597	ENSMAMG00000009898	Mastacembelus_armatus
ENSGWIP00000021718	ENSGWIG00000011691	Gouania_willdenowi
ENSORLP00000026965	ENSORLG00000015600	Oryzias_latipes_ASM223467v1
ENSORLP00015031432	ENSORLG00015015681	Oryzias_latipes_ASM223469v1
ENSORLP00020003336	ENSORLG00020004121	Oryzias_latipes_ASM223471v1
ENSOMEP00000008563	ENSOMEG00000009745	Oryzias_melastigma
ENSPRNP00000026396	ENSPRNG00000013273	Parambassis_ranga
ENSSMAP00000004629	ENSSMAG00000002868	Scophthalmus_maximus
ENSPFOP00000009980	ENSPFOG00000009985	Poecilia_formosa
ENSPMEP00000008464	ENSPMEG00000010210	Poecilia_mexicana
ENSPLAP00000007485	ENSPLAG00000009837	Poecilia_latipinna
ENSPREP00000020711	ENSPREG00000014016	Poecilia_reticulata
ENSGAFP00000021916	ENSGAFG00000014790	Gambusia_affinis
ENSXCOP00000020804	ENSXCOG00000015590	Xiphophorus_couchianus
ENSXMAP00000023601	ENSXMAG00000021471	Xiphophorus_maculatus
ENSFHEP00000026731	ENSFHEG00000009742	Fundulus_heteroclitus
ENSCVAP00000023806	ENSCVAG00000007438	Cyprinodon_variegatus
ENSOMEP00000014812	ENSOMEG00000016343	Oryzias_melastigma
ENSBSLP00000009297	ENSBSLG00000004538	Betta_splendens
ENSPMGP00000020056	ENSPMGG00000016244	Periophthalmus_magnuspinnatus
ENSTRUP00000056944	ENSTRUG00000023239	Takifugu_rubripes
ENSPKIP00000023710	ENSPKIG00000007230	Paramormyrops_kingsleyae
ENSSFOP00015008487	ENSSFOG00015005555	Scleropages_formosus
ENSPKIP00000022119	ENSPKIG00000006251	Paramormyrops_kingsleyae
ENSGMOP00000012044	ENSGMOG00000011269	Gadus_morhua
ENSLOCP00000014765	ENSLOCG00000012007	Lepisosteus_oculatus
ENSECRP00000015607	ENSECRG00000010423	Erpetoichthys_calabaricus
ENSCMIP00000039952	ENSCMIG00000016710	Callorhinchus_milii
ENSPMAP00000001303	ENSPMAG00000001179	Petromyzon_marinus
ENSEBUP00000025218	ENSEBUG00000015553	Eptatretus_burgeri
ENSCINP00000013356	ENSCING00000006505	Ciona_intestinalis
FBpp0072767	FBgn0035334	Drosophila_melanogaster
FBpp0085636	FBgn0034472	Drosophila_melanogaster
B0024.9a.2	WBGene00007099	Caenorhabditis_elegans_strain_N2
