ENSPVIP00000019480	ENSPVIG00000014863	Pogona_vitticeps	ENSPVIT00000024207
ENSACAP00000010507	ENSACAG00000010685	Anolis_carolinensis	ENSACAT00000010724
ENSSMRP00000011499	ENSSMRG00000009047	Salvator_merianae
ENSCGRP00001026923	ENSCGRG00001024094	Cricetulus_griseus_CHOK1GS_HDv1
ENSMAUP00000014108	ENSMAUG00000013967	Mesocricetus_auratus
ENSMOCP00000022057	ENSMOCG00000019213	Microtus_ochrogaster
ENSPEMP00000033925	ENSPEMG00000024518	Peromyscus_maniculatus_bairdii
ENSNGAP00000022837	ENSNGAG00000021578	Nannospalax_galili
ENSJJAP00000020082	ENSJJAG00000020861	Jaculus_jaculus
ENSCCNP00000003167	ENSCCNG00000003427	Castor_canadensis
ENSDORP00000025960	ENSDORG00000010193	Dipodomys_ordii
ENSHGLP00000025402	ENSHGLG00000018098	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100008484	ENSHGLG00100006314	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000006554	ENSFDAG00000015293	Fukomys_damarensis
ENSCAPP00000012946	ENSCAPG00000013683	Cavia_aperea
ENSCPOP00000005601	ENSCPOG00000006210	Cavia_porcellus
ENSCLAP00000009967	ENSCLAG00000006902	Chinchilla_lanigera
ENSODEP00000011804	ENSODEG00000008763	Octodon_degus
ENSUPAP00010005409	ENSUPAG00010004373	Urocitellus_parryii
ENSSTOP00000030991	ENSSTOG00000022893	Ictidomys_tridecemlineatus
ENSSDAP00000025659	ENSSDAG00000023298	Spermophilus_dauricus
ENSTBEP00000009791	ENSTBEG00000011328	Tupaia_belangeri
ENSPCOP00000030891	ENSPCOG00000028194	Propithecus_coquereli
ENSMICP00000018309	ENSMICG00000013262	Microcebus_murinus
ENSPSMP00000021114	ENSPSMG00000014921	Prolemur_simus
ENSOGAP00000012459	ENSOGAG00000013909	Otolemur_garnettii
ENSPTRP00000000080	ENSPTRG00000000047	Pan_troglodytes
ENSPPAP00000014888	ENSPPAG00000030609	Pan_paniscus
ENSP00000367797	ENSG00000157933	Homo_sapiens
ENSGGOP00000010220	ENSGGOG00000010476	Gorilla_gorilla
ENSPPYP00000002297	ENSPPYG00000001982	Pongo_abelii
ENSMLEP00000024172	ENSMLEG00000036253	Mandrillus_leucophaeus
ENSCATP00000000603	ENSCATG00000002793	Cercocebus_atys
ENSTGEP00000015158	ENSTGEG00000012309	Theropithecus_gelada
ENSPANP00000015071	ENSPANG00000022731	Papio_anubis
ENSMFAP00000018282	ENSMFAG00000032222	Macaca_fascicularis
ENSMMUP00000013457	ENSMMUG00000010280	Macaca_mulatta
ENSMNEP00000045856	ENSMNEG00000045403	Macaca_nemestrina
ENSCSAP00000017298	ENSCSAG00000000709	Chlorocebus_sabaeus
ENSPTEP00000017419	ENSPTEG00000018936	Piliocolobus_tephrosceles
ENSCANP00000031587	ENSCANG00000039461	Colobus_angolensis_palliatus
ENSRBIP00000021945	ENSRBIG00000034923	Rhinopithecus_bieti
ENSRROP00000014919	ENSRROG00000031643	Rhinopithecus_roxellana
ENSCCAP00000020988	ENSCCAG00000028337	Cebus_capucinus_imitator
ENSCJAP00000004499	ENSCJAG00000002469	Callithrix_jacchus
ENSSBOP00000009286	ENSSBOG00000021523	Saimiri_boliviensis_boliviensis
ENSANAP00000006540	ENSANAG00000021342	Aotus_nancymaae
ENSUAMP00000023919	ENSUAMG00000018713	Ursus_americanus
ENSAMEP00000014159	ENSAMEG00000013446	Ailuropoda_melanoleuca
ENSMPUP00000007711	ENSMPUG00000007768	Mustela_putorius_furo
ENSNVIP00000005190	ENSNVIG00000004148	Neovison_vison
ENSUMAP00000014124	ENSUMAG00000010379	Ursus_maritimus
ENSCAFP00000028655	ENSCAFG00000019387	Canis_lupus_familiaris
ENSCAFP00020014006	ENSCAFG00020011320	Canis_lupus_dingo
ENSVVUP00000038123	ENSVVUG00000027193	Vulpes_vulpes
ENSFCAP00000020034	ENSFCAG00000026707	Felis_catus
ENSPPRP00000011115	ENSPPRG00000005055	Panthera_pardus
ENSPVAP00000013325	ENSPVAG00000014139	Pteropus_vampyrus
ENSSSCP00000042897	ENSSSCG00000040944	Sus_scrofa_strain_reference
ENSVPAP00000003746	ENSVPAG00000004031	Vicugna_pacos
ENSBIXP00000014179	ENSBIXG00000018903	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005010320	ENSBIXG00005014972	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBMUP00000031534	ENSBMUG00000023505	Bos_mutus
ENSBTAP00000053695	ENSBTAG00000038716	Bos_taurus
ENSBBBP00000009484	ENSBBBG00000004371	Bison_bison_bison
ENSCHIP00000008239	ENSCHIG00000011476	Capra_hircus
ENSOARP00000000218	ENSOARG00000000230	Ovis_aries
ENSOARP00000001869	ENSOARG00000001782	Ovis_aries
ENSTTRP00000009329	ENSTTRG00000009834	Tursiops_truncatus
ENSECAP00000048345	ENSECAG00000012543	Equus_caballus
ENSEASP00005021064	ENSEASG00005014420	Equus_asinus_asinus
ENSLAFP00000018615	ENSLAFG00000005859	Loxodonta_africana
ENSPCAP00000002499	ENSPCAG00000002659	Procavia_capensis
ENSDNOP00000030038	ENSDNOG00000045609	Dasypus_novemcinctus
ENSOANP00000017307	ENSOANG00000010922	Ornithorhynchus_anatinus
ENSNSUP00000015879	ENSNSUG00000011753	Notechis_scutatus
ENSACAP00000020291	ENSACAG00000021951	Anolis_carolinensis
ENSXETP00000012668	ENSXETG00000014051	Xenopus_tropicalis
ENSLACP00000015312	ENSLACG00000013478	Latimeria_chalumnae
ENSDCDP00000022270	ENSDCDG00000017152	Denticeps_clupeoides
ENSCHAP00000002470	ENSCHAG00000001665	Clupea_harengus
ENSAMXP00000014512	ENSAMXG00000014091	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005045875	ENSAMXG00005021179	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000012358	ENSPNAG00000018128	Pygocentrus_nattereri
ENSIPUP00000003301	ENSIPUG00000002344	Ictalurus_punctatus
ENSEEEP00000016457	ENSEEEG00000008150	Electrophorus_electricus
ENSDARP00000091440	ENSDARG00000042151	Danio_rerio
ENSORLP00015030576	ENSORLG00015014347	Oryzias_latipes_ASM223469v1
ENSORLP00020035249	ENSORLG00020022095	Oryzias_latipes_ASM223471v1
ENSORLP00000033509	ENSORLG00000016855	Oryzias_latipes_ASM223467v1
ENSAPOP00000016540	ENSAPOG00000019658	Acanthochromis_polyacanthus
ENSAOCP00000023028	ENSAOCG00000008832	Amphiprion_ocellaris
ENSOMEP00000010096	ENSOMEG00000011361	Oryzias_melastigma
ENSHCOP00000011529	ENSHCOG00000014355	Hippocampus_comes
ENSPLAP00000028836	ENSPLAG00000018512	Poecilia_latipinna
ENSTNIP00000007613	ENSTNIG00000004948	Tetraodon_nigroviridis
ENSTNIP00000001293	ENSTNIG00000001491	Tetraodon_nigroviridis
ENSSDUP00000003512	ENSSDUG00000002658	Seriola_dumerili
ENSSLDP00000022538	ENSSLDG00000017587	Seriola_lalandi_dorsalis
ENSLCAP00010001523	ENSLCAG00010000872	Lates_calcarifer
ENSSMAP00000003143	ENSSMAG00000001959	Scophthalmus_maximus
ENSCSEP00000004673	ENSCSEG00000003029	Cynoglossus_semilaevis
ENSBSLP00000023306	ENSBSLG00000011690	Betta_splendens
ENSLCRP00005048602	ENSLCRG00005018359	Larimichthys_crocea
ENSLBEP00000021604	ENSLBEG00000016577	Labrus_bergylta
ENSCGOP00000033527	ENSCGOG00000015530	Cottoperca_gobio
ENSMALP00000027410	ENSMALG00000019015	Monopterus_albus
ENSMAMP00000022478	ENSMAMG00000015127	Mastacembelus_armatus
ENSATEP00000032584	ENSATEG00000022440	Anabas_testudineus
ENSMMOP00000026772	ENSMMOG00000020249	Mola_mola
ENSHCOP00000011533	ENSHCOG00000014360	Hippocampus_comes
ENSPMGP00000017371	ENSPMGG00000014219	Periophthalmus_magnuspinnatus
ENSAPEP00000015950	ENSAPEG00000011354	Amphiprion_percula
ENSAPOP00000033810	ENSAPOG00000022629	Acanthochromis_polyacanthus
ENSSPAP00000007075	ENSSPAG00000005414	Stegastes_partitus
ENSPRNP00000054144	ENSPRNG00000025470	Parambassis_ranga
ENSACLP00000001073	ENSACLG00000000770	Astatotilapia_calliptera
ENSMZEP00005037606	ENSMZEG00005028046	Maylandia_zebra
ENSPNYP00000031950	ENSPNYG00000024111	Pundamilia_nyererei
ENSHBUP00000021976	ENSHBUG00000001993	Haplochromis_burtoni
ENSNBRP00000005452	ENSNBRG00000004307	Neolamprologus_brichardi
ENSONIP00000022604	ENSONIG00000017935	Oreochromis_niloticus
ENSACIP00000006837	ENSACIG00000005375	Amphilophus_citrinellus
ENSKMAP00000000912	ENSKMAG00000000705	Kryptolebias_marmoratus
ENSGWIP00000023796	ENSGWIG00000012681	Gouania_willdenowi
ENSFHEP00000012776	ENSFHEG00000014257	Fundulus_heteroclitus
ENSCVAP00000023679	ENSCVAG00000007240	Cyprinodon_variegatus
ENSXMAP00000025190	ENSXMAG00000002008	Xiphophorus_maculatus
ENSXCOP00000002780	ENSXCOG00000002211	Xiphophorus_couchianus
ENSGAFP00000023115	ENSGAFG00000015607	Gambusia_affinis
ENSPMEP00000007795	ENSPMEG00000009479	Poecilia_mexicana
ENSPFOP00000014678	ENSPFOG00000014560	Poecilia_formosa
ENSPREP00000009566	ENSPREG00000006492	Poecilia_reticulata
ENSOMEP00000029184	ENSOMEG00000012669	Oryzias_melastigma
ENSGACP00000017203	ENSGACG00000013007	Gasterosteus_aculeatus
ENSGMOP00000018387	ENSGMOG00000017098	Gadus_morhua
ENSHHUP00000048172	ENSHHUG00000029186	Hucho_hucho
ENSHHUP00000003729	ENSHHUG00000002352	Hucho_hucho
ENSELUP00000034469	ENSELUG00000013068	Esox_lucius
ENSPKIP00000035392	ENSPKIG00000014364	Paramormyrops_kingsleyae
ENSSFOP00015015164	ENSSFOG00015009774	Scleropages_formosus
ENSLOCP00000006921	ENSLOCG00000005728	Lepisosteus_oculatus
ENSECRP00000009561	ENSECRG00000006388	Erpetoichthys_calabaricus
ENSCMIP00000008822	ENSCMIG00000004712	Callorhinchus_milii
ENSEBUP00000027420	ENSEBUG00000016804	Eptatretus_burgeri
