ENSAHAP00000005627	ENSAHAG00000004330	Apteryx_haastii
ENSMLEP00000032695	ENSMLEG00000040432	Mandrillus_leucophaeus
ENSCSAP00000008707	ENSCSAG00000012597	Chlorocebus_sabaeus
ENSPTEP00000037729	ENSPTEG00000035227	Piliocolobus_tephrosceles
ENSCANP00000018975	ENSCANG00000032920	Colobus_angolensis_palliatus
ENSRROP00000025150	ENSRROG00000036308	Rhinopithecus_roxellana
ENSMFAP00000023042	ENSMFAG00000043115	Macaca_fascicularis
ENSMMUP00000064655	ENSMMUG00000016277	Macaca_mulatta
ENSCATP00000038766	ENSCATG00000042034	Cercocebus_atys
ENSRBIP00000011164	ENSRBIG00000029447	Rhinopithecus_bieti
ENSCJAP00000027215	ENSCJAG00000014719	Callithrix_jacchus
ENSCCAP00000013967	ENSCCAG00000024802	Cebus_capucinus_imitator
ENSSBOP00000035790	ENSSBOG00000033960	Saimiri_boliviensis_boliviensis
ENSCCAP00000010656	ENSCCAG00000022915	Cebus_capucinus_imitator
ENSANAP00000034575	ENSANAG00000034852	Aotus_nancymaae
ENSTSYP00000013755	ENSTSYG00000005008	Carlito_syrichta
ENSPCOP00000023043	ENSPCOG00000023644	Propithecus_coquereli
ENSMICP00000026507	ENSMICG00000006510	Microcebus_murinus
ENSPSMP00000009151	ENSPSMG00000006563	Prolemur_simus
ENSOGAP00000014347	ENSOGAG00000016021	Otolemur_garnettii
ENSLAFP00000018979	ENSLAFG00000023296	Loxodonta_africana
ENSPCAP00000003048	ENSPCAG00000003164	Procavia_capensis
ENSETEP00000009688	ENSETEG00000011935	Echinops_telfairi
ENSCHOP00000010889	ENSCHOG00000012294	Choloepus_hoffmanni
ENSDNOP00000003780	ENSDNOG00000004886	Dasypus_novemcinctus
ENSVURP00010000839	ENSVURG00010000685	Vombatus_ursinus
ENSPCIP00000050008	ENSPCIG00000017272	Phascolarctos_cinereus
ENSMEUP00000012129	ENSMEUG00000013287	Notamacropus_eugenii
ENSSHAP00000014240	ENSSHAG00000012173	Sarcophilus_harrisii
ENSMODP00000051996	ENSMODG00000000339	Monodelphis_domestica
ENSXETP00000001831	ENSXETG00000006326	Xenopus_tropicalis
ENSLACP00000009727	ENSLACG00000008577	Latimeria_chalumnae
ENSSFOP00015000875	ENSSFOG00015000647	Scleropages_formosus
ENSPKIP00000017559	ENSPKIG00000003370	Paramormyrops_kingsleyae
ENSSFOP00015007846	ENSSFOG00015005144	Scleropages_formosus
ENSPKIP00000029463	ENSPKIG00000010681	Paramormyrops_kingsleyae
ENSHHUP00000068283	ENSHHUG00000038657	Hucho_hucho
ENSHHUP00000070529	ENSHHUG00000041471	Hucho_hucho
ENSHHUP00000060184	ENSHHUG00000035368	Hucho_hucho
ENSELUP00000036707	ENSELUG00000016121	Esox_lucius
ENSPFOP00000001686	ENSPFOG00000001791	Poecilia_formosa
ENSPLAP00000024833	ENSPLAG00000000249	Poecilia_latipinna
ENSPMEP00000008684	ENSPMEG00000010453	Poecilia_mexicana
ENSPREP00000020461	ENSPREG00000013824	Poecilia_reticulata
ENSXMAP00000009081	ENSXMAG00000009050	Xiphophorus_maculatus
ENSPMEP00000010072	ENSPMEG00000011982	Poecilia_mexicana
ENSXCOP00000004901	ENSXCOG00000003843	Xiphophorus_couchianus
ENSGAFP00000000968	ENSGAFG00000000666	Gambusia_affinis
ENSFHEP00000016258	ENSFHEG00000017934	Fundulus_heteroclitus
ENSCVAP00000018736	ENSCVAG00000022034	Cyprinodon_variegatus
ENSCVAP00000032195	ENSCVAG00000022049	Cyprinodon_variegatus
ENSCVAP00000007712	ENSCVAG00000009497	Cyprinodon_variegatus
ENSAPEP00000022219	ENSAPEG00000015836	Amphiprion_percula
ENSGWIP00000029036	ENSGWIG00000015117	Gouania_willdenowi
ENSPMGP00000000073	ENSPMGG00000000074	Periophthalmus_magnuspinnatus
ENSAPEP00000022160	ENSAPEG00000015691	Amphiprion_percula
ENSTNIP00000016383	ENSTNIG00000013391	Tetraodon_nigroviridis
ENSHCOP00000001659	ENSHCOG00000002665	Hippocampus_comes
ENSAPOP00000029038	ENSAPOG00000014726	Acanthochromis_polyacanthus
ENSAOCP00000012843	ENSAOCG00000017421	Amphiprion_ocellaris
ENSSPAP00000007962	ENSSPAG00000006058	Stegastes_partitus
ENSPRNP00000015037	ENSPRNG00000007376	Parambassis_ranga
ENSMZEP00005024452	ENSMZEG00005018270	Maylandia_zebra
ENSPNYP00000007682	ENSPNYG00000005837	Pundamilia_nyererei
ENSACLP00000012022	ENSACLG00000008192	Astatotilapia_calliptera
ENSHBUP00000010810	ENSHBUG00000012426	Haplochromis_burtoni
ENSNBRP00000011580	ENSNBRG00000008919	Neolamprologus_brichardi
ENSONIP00000008781	ENSONIG00000006963	Oreochromis_niloticus
ENSACIP00000012860	ENSACIG00000009991	Amphilophus_citrinellus
ENSKMAP00000024945	ENSKMAG00000018281	Kryptolebias_marmoratus
ENSMALP00000013957	ENSMALG00000009796	Monopterus_albus
ENSMAMP00000033357	ENSMAMG00000022431	Mastacembelus_armatus
ENSATEP00000033043	ENSATEG00000022754	Anabas_testudineus
ENSLCRP00005049434	ENSLCRG00005017526	Larimichthys_crocea
ENSSDUP00000017827	ENSSDUG00000012970	Seriola_dumerili
ENSSLDP00000001288	ENSSLDG00000001047	Seriola_lalandi_dorsalis
ENSLCAP00010035316	ENSLCAG00010015412	Lates_calcarifer
ENSSMAP00000010752	ENSSMAG00000006576	Scophthalmus_maximus
ENSMMOP00000010292	ENSMMOG00000007941	Mola_mola
ENSTRUP00000016359	ENSTRUG00000006655	Takifugu_rubripes
ENSLBEP00000030286	ENSLBEG00000022841	Labrus_bergylta
ENSORLP00000004295	ENSORLG00000003456	Oryzias_latipes_ASM223467v1
ENSORLP00020014697	ENSORLG00020015709	Oryzias_latipes_ASM223471v1
ENSORLP00015034928	ENSORLG00015021197	Oryzias_latipes_ASM223469v1
ENSOMEP00000016229	ENSOMEG00000017876	Oryzias_melastigma
ENSCSEP00000006187	ENSCSEG00000003987	Cynoglossus_semilaevis
ENSBSLP00000048149	ENSBSLG00000022446	Betta_splendens
ENSBSLP00000046257	ENSBSLG00000021853	Betta_splendens
ENSGACP00000016404	ENSGACG00000012405	Gasterosteus_aculeatus
ENSMALP00000028000	ENSMALG00000019418	Monopterus_albus
ENSKMAP00000011428	ENSKMAG00000008596	Kryptolebias_marmoratus
ENSGMOP00000010683	ENSGMOG00000009981	Gadus_morhua
ENSCHAP00000041243	ENSCHAG00000018324	Clupea_harengus
ENSDCDP00000007742	ENSDCDG00000003993	Denticeps_clupeoides
ENSAMXP00005026815	ENSAMXG00005003272	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000036634	ENSAMXG00000005023	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000007175	ENSPNAG00000013082	Pygocentrus_nattereri
ENSIPUP00000015853	ENSIPUG00000010577	Ictalurus_punctatus
ENSEEEP00000022173	ENSEEEG00000010769	Electrophorus_electricus
ENSDARP00000150772	ENSDARG00000109443	Danio_rerio
ENSOANP00000031631	ENSOANG00000032190	Ornithorhynchus_anatinus
ENSLOCP00000020346	ENSLOCG00000016471	Lepisosteus_oculatus
ENSECRP00000020998	ENSECRG00000013922	Erpetoichthys_calabaricus
ENSOANP00000017253	ENSOANG00000010888	Ornithorhynchus_anatinus
ENSCMIP00000010824	ENSCMIG00000004914	Callorhinchus_milii
