ENSACAP00000010431	ENSACAG00000010616	Anolis_carolinensis	ENSACAT00000010645
ENSPVIP00000030027	ENSPVIG00000022125	Pogona_vitticeps	ENSPVIT00000036802
ENSNSUP00000013925	ENSNSUG00000010331	Notechis_scutatus
ENSPEMP00000014801	ENSPEMG00000014494	Peromyscus_maniculatus_bairdii
ENSNGAP00000026396	ENSNGAG00000024054	Nannospalax_galili
ENSMMMP00000014840	ENSMMMG00000013192	Marmota_marmota_marmota
ENSSDAP00000008626	ENSSDAG00000007852	Spermophilus_dauricus
ENSUPAP00010026236	ENSUPAG00010020712	Urocitellus_parryii
ENSSTOP00000003779	ENSSTOG00000004201	Ictidomys_tridecemlineatus
ENSCLAP00000021659	ENSCLAG00000014825	Chinchilla_lanigera
ENSODEP00000010295	ENSODEG00000007691	Octodon_degus
ENSCPOP00000012960	ENSCPOG00000014386	Cavia_porcellus
ENSCAPP00000005060	ENSCAPG00000007469	Cavia_aperea
ENSHGLP00000001286	ENSHGLG00000001004	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100018177	ENSHGLG00100013395	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000017169	ENSFDAG00000005796	Fukomys_damarensis
ENSCCNP00000013498	ENSCCNG00000014015	Castor_canadensis
ENSDORP00000022825	ENSDORG00000024374	Dipodomys_ordii
ENSOCUP00000012847	ENSOCUG00000014950	Oryctolagus_cuniculus
ENSOPRP00000009410	ENSOPRG00000010310	Ochotona_princeps
ENSCHIP00000030345	ENSCHIG00000025135	Capra_hircus
ENSOARP00000021696	ENSOARG00000020205	Ovis_aries
ENSBIXP00005003671	ENSBIXG00005009867	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBIXP00000018792	ENSBIXG00000022567	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBMUP00000014497	ENSBMUG00000011031	Bos_mutus
ENSBTAP00000000740	ENSBTAG00000000566	Bos_taurus
ENSBBBP00000018579	ENSBBBG00000011633	Bison_bison_bison
ENSTTRP00000009324	ENSTTRG00000009829	Tursiops_truncatus
ENSSSCP00000073724	ENSSSCG00000025349	Sus_scrofa_strain_reference
ENSVPAP00000005436	ENSVPAG00000005853	Vicugna_pacos
ENSUAMP00000037163	ENSUAMG00000028129	Ursus_americanus
ENSUMAP00000035039	ENSUMAG00000025193	Ursus_maritimus
ENSAMEP00000006463	ENSAMEG00000006144	Ailuropoda_melanoleuca
ENSMPUP00000004321	ENSMPUG00000004354	Mustela_putorius_furo
ENSNVIP00000017011	ENSNVIG00000013208	Neovison_vison
ENSCAFP00000017968	ENSCAFG00000012197	Canis_lupus_familiaris
ENSCAFP00020005663	ENSCAFG00020004615	Canis_lupus_dingo
ENSVVUP00000005609	ENSVVUG00000004392	Vulpes_vulpes
ENSPPRP00000027529	ENSPPRG00000019259	Panthera_pardus
ENSPTIP00000025970	ENSPTIG00000021554	Panthera_tigris_altaica
ENSFCAP00000022275	ENSFCAG00000022730	Felis_catus
ENSAMEP00000008417	ENSAMEG00000008006	Ailuropoda_melanoleuca
ENSUAMP00000037162	ENSUAMG00000028127	Ursus_americanus
ENSPVAP00000012364	ENSPVAG00000013112	Pteropus_vampyrus
ENSMLUP00000004323	ENSMLUG00000004746	Myotis_lucifugus
ENSEASP00005009978	ENSEASG00005007069	Equus_asinus_asinus
ENSECAP00000012258	ENSECAG00000014591	Equus_caballus
ENSEEUP00000011473	ENSEEUG00000012547	Erinaceus_europaeus
ENSSARP00000006338	ENSSARG00000006970	Sorex_araneus
ENSCHOP00000006314	ENSCHOG00000007121	Choloepus_hoffmanni
ENSDNOP00000000737	ENSDNOG00000000957	Dasypus_novemcinctus
ENSLAFP00000022731	ENSLAFG00000030467	Loxodonta_africana
ENSLAFP00000012019	ENSLAFG00000014352	Loxodonta_africana
ENSPCAP00000009620	ENSPCAG00000010307	Procavia_capensis
ENSETEP00000007244	ENSETEG00000008920	Echinops_telfairi
ENSPCIP00000007840	ENSPCIG00000006554	Phascolarctos_cinereus
ENSVURP00010008708	ENSVURG00010006752	Vombatus_ursinus
ENSMEUP00000008766	ENSMEUG00000009602	Notamacropus_eugenii
ENSSHAP00000019047	ENSSHAG00000016169	Sarcophilus_harrisii
ENSMODP00000022877	ENSMODG00000018346	Monodelphis_domestica
ENSXETP00000040939	ENSXETG00000018051	Xenopus_tropicalis
ENSIPUP00000031560	ENSIPUG00000021247	Ictalurus_punctatus
ENSEEEP00000022579	ENSEEEG00000010966	Electrophorus_electricus
ENSAMXP00005017181	ENSAMXG00005008968	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000005161	ENSAMXG00000005037	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000033938	ENSPNAG00000022905	Pygocentrus_nattereri
ENSDARP00000130704	ENSDARG00000098734	Danio_rerio
ENSCHAP00000002051	ENSCHAG00000001479	Clupea_harengus
ENSDCDP00000049172	ENSDCDG00000030274	Denticeps_clupeoides
ENSELUP00000026139	ENSELUG00000001926	Esox_lucius
ENSSFOP00015036845	ENSSFOG00015023438	Scleropages_formosus
ENSPKIP00000012043	ENSPKIG00000025623	Paramormyrops_kingsleyae
ENSLOCP00000006655	ENSLOCG00000005512	Lepisosteus_oculatus
ENSECRP00000012253	ENSECRG00000008148	Erpetoichthys_calabaricus
ENSCMIP00000022869	ENSCMIG00000010263	Callorhinchus_milii
ENSLACP00000008110	ENSLACG00000007180	Latimeria_chalumnae
ENSHHUP00000048689	ENSHHUG00000029502	Hucho_hucho
ENSCSAVP00000019122	ENSCSAVG00000011229	Ciona_savignyi
ENSCINP00000000888	ENSCING00000000492	Ciona_intestinalis
