ENSLACP00000001138	ENSLACG00000001019	Latimeria_chalumnae	ENSLACT00000001149
ENSLACP00000000107	ENSLACG00000000094	Latimeria_chalumnae	ENSLACT00000000108
ENSACAP00000023034	ENSACAG00000029560	Anolis_carolinensis
ENSPCIP00000049132	ENSPCIG00000000031	Phascolarctos_cinereus
ENSMEUP00000014762	ENSMEUG00000016154	Notamacropus_eugenii
ENSMODP00000010310	ENSMODG00000008298	Monodelphis_domestica
ENSUMAP00000019180	ENSUMAG00000014091	Ursus_maritimus
ENSEEUP00000004688	ENSEEUG00000005148	Erinaceus_europaeus
ENSCAFP00020020127	ENSCAFG00020015973	Canis_lupus_dingo
ENSVVUP00000025018	ENSVVUG00000018339	Vulpes_vulpes
ENSSARP00000002649	ENSSARG00000002950	Sorex_araneus
ENSSSCP00000046038	ENSSSCG00000034894	Sus_scrofa_strain_reference
ENSEASP00005023918	ENSEASG00005016237	Equus_asinus_asinus
ENSCHOP00000006909	ENSCHOG00000007798	Choloepus_hoffmanni
ENSPVAP00000011270	ENSPVAG00000011960	Pteropus_vampyrus
ENSCHIP00000009833	ENSCHIG00000012560	Capra_hircus
ENSPPRP00000007351	ENSPPRG00000002527	Panthera_pardus
ENSFCAP00000007301	ENSFCAG00000007885	Felis_catus
ENSNVIP00000031916	ENSNVIG00000024577	Neovison_vison
ENSECAP00000018083	ENSECAG00000020663	Equus_caballus
ENSMMUP00000048671	ENSMMUG00000009144	Macaca_mulatta
ENSCATP00000035186	ENSCATG00000040480	Cercocebus_atys
ENSPPAP00000022753	ENSPPAG00000034556	Pan_paniscus
ENSCJAP00000077793	ENSCJAG00000067094	Callithrix_jacchus
ENSPSMP00000037005	ENSPSMG00000025456	Prolemur_simus
ENSTBEP00000007037	ENSTBEG00000008143	Tupaia_belangeri
ENSPCOP00000017268	ENSPCOG00000020438	Propithecus_coquereli
ENSMICP00000005766	ENSMICG00000006325	Microcebus_murinus
ENSOGAP00000014168	ENSOGAG00000015818	Otolemur_garnettii
ENSGGOP00000028708	ENSGGOG00000034874	Gorilla_gorilla
ENSP00000429073	ENSG00000185942	Homo_sapiens
ENSPTRP00000034735	ENSPTRG00000020292	Pan_troglodytes
ENSPPYP00000020887	ENSPPYG00000018623	Pongo_abelii
ENSNLEP00000004640	ENSNLEG00000003847	Nomascus_leucogenys
ENSPTEP00000003816	ENSPTEG00000004518	Piliocolobus_tephrosceles
ENSCANP00000015897	ENSCANG00000031405	Colobus_angolensis_palliatus
ENSRROP00000011888	ENSRROG00000030275	Rhinopithecus_roxellana
ENSMNEP00000008705	ENSMNEG00000028843	Macaca_nemestrina
ENSMFAP00000004757	ENSMFAG00000002073	Macaca_fascicularis
ENSTGEP00000023999	ENSTGEG00000019406	Theropithecus_gelada
ENSMLEP00000037433	ENSMLEG00000042804	Mandrillus_leucophaeus
ENSSBOP00000022515	ENSSBOG00000027801	Saimiri_boliviensis_boliviensis
ENSPANP00000045657	ENSPANG00000030730	Papio_anubis
ENSCGRP00015013556	ENSCGRG00015010395	Cricetulus_griseus_CriGri-PICR
ENSCGRP00001016063	ENSCGRG00001016505	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00000022225	ENSCGRG00000016102	Cricetulus_griseus_CriGri_1.0
ENSMAUP00000022788	ENSMAUG00000020121	Mesocricetus_auratus
ENSMOCP00000015709	ENSMOCG00000014823	Microtus_ochrogaster
ENSPEMP00000000839	ENSPEMG00000000608	Peromyscus_maniculatus_bairdii
ENSMUSP00000113113	ENSMUSG00000055761	Mus_musculus_strain_reference_(CL57BL6)
MGP_SPRETEiJ_P0063976	MGP_SPRETEiJ_G0026791	Mus_spretus_strain_SPRET/EiJ
ENSMSIP00000035442	ENSMSIG00000029497	Mus_spicilegus
MGP_CAROLIEiJ_P0061543	MGP_CAROLIEiJ_G0025842	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0057212	MGP_PahariEiJ_G0023965	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000017479	ENSRNOG00000013085	Rattus_norvegicus
ENSNGAP00000008474	ENSNGAG00000011434	Nannospalax_galili
ENSJJAP00000018403	ENSJJAG00000019686	Jaculus_jaculus
ENSCPOP00000010391	ENSCPOG00000011548	Cavia_porcellus
ENSCAPP00000008392	ENSCAPG00000010106	Cavia_aperea
ENSCLAP00000002633	ENSCLAG00000001900	Chinchilla_lanigera
ENSHGLP00000007393	ENSHGLG00000005384	Heterocephalus_glaber_HetGla_female_1.0
ENSFDAP00000012484	ENSFDAG00000019823	Fukomys_damarensis
ENSODEP00000003337	ENSODEG00000002570	Octodon_degus
ENSCCNP00000019061	ENSCCNG00000019192	Castor_canadensis
ENSDORP00000013307	ENSDORG00000014155	Dipodomys_ordii
ENSMMMP00000003255	ENSMMMG00000002955	Marmota_marmota_marmota
ENSSTOP00000019316	ENSSTOG00000021789	Ictidomys_tridecemlineatus
ENSUPAP00010024060	ENSUPAG00010019087	Urocitellus_parryii
ENSTSYP00000008147	ENSTSYG00000008909	Carlito_syrichta
ENSCSAP00000010433	ENSCSAG00000014301	Chlorocebus_sabaeus
ENSOPRP00000012180	ENSOPRG00000013362	Ochotona_princeps
ENSLAFP00000014427	ENSLAFG00000017210	Loxodonta_africana
ENSETEP00000002511	ENSETEG00000003060	Echinops_telfairi
ENSTTRP00000013724	ENSTTRG00000014475	Tursiops_truncatus
ENSAMEP00000016347	ENSAMEG00000015503	Ailuropoda_melanoleuca
ENSMPUP00000009751	ENSMPUG00000009825	Mustela_putorius_furo
ENSCAFP00000064830	ENSCAFG00000047599	Canis_lupus_familiaris
ENSBIXP00000034664	ENSBIXG00000017720	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005039429	ENSBIXG00005021820	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000073493	ENSBTAG00000054400	Bos_taurus
ENSOARP00000017943	ENSOARG00000016708	Ovis_aries
ENSBBBP00000010537	ENSBBBG00000018639	Bison_bison_bison
ENSBMUP00000006286	ENSBMUG00000004931	Bos_mutus
ENSMLUP00000012211	ENSMLUG00000013421	Myotis_lucifugus
ENSVPAP00000007541	ENSVPAG00000008101	Vicugna_pacos
ENSPCAP00000002877	ENSPCAG00000003089	Procavia_capensis
ENSDNOP00000001365	ENSDNOG00000001766	Dasypus_novemcinctus
ENSOANP00000008014	ENSOANG00000005046	Ornithorhynchus_anatinus
ENSMGAP00000011644	ENSMGAG00000011155	Meleagris_gallopavo
ENSCPRP00005025368	ENSCPRG00005017596	Crocodylus_porosus
ENSGAGP00000006398	ENSGAGG00000005170	Gopherus_agassizii
ENSPVIP00000014906	ENSPVIG00000011488	Pogona_vitticeps
ENSSDAP00000003455	ENSSDAG00000003285	Spermophilus_dauricus
ENSMUGP00000007012	ENSMUGG00000006459	Meriones_unguiculatus
ENSOCUP00000008938	ENSOCUG00000010378	Oryctolagus_cuniculus
ENSUAMP00000018259	ENSUAMG00000014492	Ursus_americanus
ENSABRP00000008883	ENSABRG00000007983	Anser_brachyrhynchus
ENSMVIP00005025492	ENSMVIG00005017810	Manacus_vitellinus
ENSSPUP00000012172	ENSSPUG00000009340	Sphenodon_punctatus
ENSXETP00000050220	ENSXETG00000021253	Xenopus_tropicalis
ENSPKIP00000025550	ENSPKIG00000008379	Paramormyrops_kingsleyae
ENSPKIP00000040313	ENSPKIG00000017324	Paramormyrops_kingsleyae
ENSSFOP00015023936	ENSSFOG00015015375	Scleropages_formosus
ENSLOCP00000006002	ENSLOCG00000004986	Lepisosteus_oculatus
ENSECRP00000008172	ENSECRG00000005438	Erpetoichthys_calabaricus
