ENSSFOP00015001015	ENSSFOG00015000761	Scleropages_formosus
ENSLCRP00005029221	ENSLCRG00005011590	Larimichthys_crocea
ENSMALP00000002005	ENSMALG00000001501	Monopterus_albus
ENSMAMP00000011679	ENSMAMG00000007902	Mastacembelus_armatus
ENSATEP00000036081	ENSATEG00000024802	Anabas_testudineus
ENSGMOP00000010886	ENSGMOG00000010171	Gadus_morhua
ENSHHUP00000032003	ENSHHUG00000020298	Hucho_hucho
ENSHHUP00000069921	ENSHHUG00000041132	Hucho_hucho
ENSELUP00000001439	ENSELUG00000002942	Esox_lucius
ENSLOCP00000006902	ENSLOCG00000005720	Lepisosteus_oculatus
ENSECRP00000016736	ENSECRG00000011117	Erpetoichthys_calabaricus
ENSCVAP00000023365	ENSCVAG00000006651	Cyprinodon_variegatus
ENSPMGP00000011758	ENSPMGG00000009730	Periophthalmus_magnuspinnatus
ENSCPBP00000039912	ENSCPBG00000027466	Chrysemys_picta_bellii
ENSCABP00000005191	ENSCABG00000003852	Chelonoidis_abingdonii
ENSPSIP00000002068	ENSPSIG00000002075	Pelodiscus_sinensis
ENSCPRP00005011138	ENSCPRG00005007844	Crocodylus_porosus
ENSABRP00000024919	ENSABRG00000020901	Anser_brachyrhynchus
ENSAPLP00000028934	ENSAPLG00000003939	Anas_platyrhynchos_platyrhynchos
ENSGALP00000010695	ENSGALG00000006630	Gallus_gallus
ENSCJPP00005005563	ENSCJPG00005005290	Coturnix_japonica
ENSNMEP00000018878	ENSNMEG00000016348	Numida_meleagris
ENSCPGP00000026680	ENSCPGG00000018388	Calidris_pygmaea
ENSCPUP00000007744	ENSCPUG00000005584	Calidris_pugnax
ENSLCOP00000014005	ENSLCOG00000010083	Lepidothrix_coronata
ENSMVIP00005007834	ENSMVIG00005005862	Manacus_vitellinus
ENSPMJP00000007365	ENSPMJG00000006087	Parus_major
ENSCCEP00000003736	ENSCCEG00000004170	Cyanistes_caeruleus
ENSJHYP00000019087	ENSJHYG00000014518	Junco_hyemalis
ENSZALP00000003873	ENSZALG00000003750	Zonotrichia_albicollis
ENSSCAP00000019694	ENSSCAG00000014210	Serinus_canaria
ENSTGUP00000006631	ENSTGUG00000006445	Taeniopygia_guttata
ENSLSDP00000010197	ENSLSDG00000007517	Lonchura_striata_domestica
ENSFALP00000005468	ENSFALG00000005254	Ficedula_albicollis
ENSAHAP00000023474	ENSAHAG00000016408	Apteryx_haastii
ENSAOWP00000005501	ENSAOWG00000003793	Apteryx_owenii
ENSARWP00000016131	ENSARWG00000011130	Apteryx_rowi
ENSSPUP00000024696	ENSSPUG00000018924	Sphenodon_punctatus
ENSSMRP00000025261	ENSSMRG00000019549	Salvator_merianae
ENSNPEP00000010111	ENSNPEG00000007557	Nothoprocta_perdicaria
ENSDNVP00000006487	ENSDNVG00000004650	Dromaius_novaehollandiae
ENSMUNP00000014163	ENSMUNG00000011034	Melopsittacus_undulatus
ENSGAGP00000028716	ENSGAGG00000020815	Gopherus_agassizii
ENSPVIP00000001477	ENSPVIG00000001351	Pogona_vitticeps
ENSACAP00000009557	ENSACAG00000009735	Anolis_carolinensis
ENSNSUP00000005524	ENSNSUG00000004431	Notechis_scutatus
ENSODEP00000020312	ENSODEG00000014983	Octodon_degus
ENSCLAP00000025085	ENSCLAG00000017227	Chinchilla_lanigera
ENSCPOP00000003613	ENSCPOG00000004005	Cavia_porcellus
ENSCAPP00000012458	ENSCAPG00000013324	Cavia_aperea
ENSHGLP00100017204	ENSHGLG00100012684	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000024392	ENSHGLG00000017388	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00000003728	ENSHGLG00000002744	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100001178	ENSHGLG00100000930	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000008336	ENSFDAG00000016619	Fukomys_damarensis
ENSCCNP00000030016	ENSCCNG00000028781	Castor_canadensis
ENSDORP00000001982	ENSDORG00000002116	Dipodomys_ordii
ENSMAUP00000016915	ENSMAUG00000015924	Mesocricetus_auratus
ENSOCUP00000012324	ENSOCUG00000014339	Oryctolagus_cuniculus
ENSMSIP00000021853	ENSMSIG00000018572	Mus_spicilegus
ENSMUSP00000071752	ENSMUSG00000056941	Mus_musculus_strain_reference_(CL57BL6)
MGP_SPRETEiJ_P0057484	MGP_SPRETEiJ_G0025411	Mus_spretus_strain_SPRET/EiJ
MGP_CAROLIEiJ_P0055341	MGP_CAROLIEiJ_G0024490	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0066321	MGP_PahariEiJ_G0025933	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000014038	ENSRNOG00000010538	Rattus_norvegicus
ENSMUGP00000015250	ENSMUGG00000013145	Meriones_unguiculatus
ENSPEMP00000025075	ENSPEMG00000021610	Peromyscus_maniculatus_bairdii
ENSMOCP00000012407	ENSMOCG00000012520	Microtus_ochrogaster
ENSCGRP00000018843	ENSCGRG00000013722	Cricetulus_griseus_CriGri_1.0
ENSCGRP00001002550	ENSCGRG00001002851	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00015003699	ENSCGRG00015002941	Cricetulus_griseus_CriGri-PICR
ENSCGRP00001008896	ENSCGRG00001011087	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00015029433	ENSCGRG00015022226	Cricetulus_griseus_CriGri-PICR
ENSNGAP00000014579	ENSNGAG00000015848	Nannospalax_galili
ENSSDAP00000000375	ENSSDAG00000000437	Spermophilus_dauricus
ENSSDAP00000007560	ENSSDAG00000006910	Spermophilus_dauricus
ENSUPAP00010024427	ENSUPAG00010019370	Urocitellus_parryii
ENSSTOP00000005931	ENSSTOG00000006640	Ictidomys_tridecemlineatus
ENSMMMP00000027124	ENSMMMG00000023701	Marmota_marmota_marmota
ENSOPRP00000006112	ENSOPRG00000006669	Ochotona_princeps
ENSGGOP00000020828	ENSGGOG00000026150	Gorilla_gorilla
ENSBIXP00005043340	ENSBIXG00005027007	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBIXP00000017090	ENSBIXG00000021135	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBTAP00000021846	ENSBTAG00000016427	Bos_taurus
ENSBMUP00000019212	ENSBMUG00000014524	Bos_mutus
ENSBBBP00000000920	ENSBBBG00000010065	Bison_bison_bison
ENSOARP00000010046	ENSOARG00000009365	Ovis_aries
ENSOARP00000004294	ENSOARG00000004020	Ovis_aries
ENSCHIP00000020880	ENSCHIG00000019380	Capra_hircus
ENSTTRP00000014036	ENSTTRG00000014805	Tursiops_truncatus
ENSVPAP00000009221	ENSVPAG00000009908	Vicugna_pacos
ENSSARP00000002521	ENSSARG00000002804	Sorex_araneus
ENSUAMP00000030603	ENSUAMG00000023497	Ursus_americanus
ENSUMAP00000033544	ENSUMAG00000024175	Ursus_maritimus
ENSAMEP00000014021	ENSAMEG00000013318	Ailuropoda_melanoleuca
ENSNVIP00000023985	ENSNVIG00000018598	Neovison_vison
ENSMPUP00000017758	ENSMPUG00000017869	Mustela_putorius_furo
ENSCAFP00020005422	ENSCAFG00020004437	Canis_lupus_dingo
ENSCAFP00000058312	ENSCAFG00000030371	Canis_lupus_familiaris
ENSVVUP00000006710	ENSVVUG00000005192	Vulpes_vulpes
ENSPPRP00000020668	ENSPPRG00000011687	Panthera_pardus
ENSPTIP00000013843	ENSPTIG00000013437	Panthera_tigris_altaica
ENSPPAP00000030278	ENSPPAG00000038127	Pan_paniscus
ENSPTRP00000039046	ENSPTRG00000013383	Pan_troglodytes
ENSP00000278980	ENSG00000149600	Homo_sapiens
ENSPPYP00000012187	ENSPPYG00000010910	Pongo_abelii
ENSNLEP00000036032	ENSNLEG00000033204	Nomascus_leucogenys
ENSRBIP00000011483	ENSRBIG00000029627	Rhinopithecus_bieti
ENSRROP00000042141	ENSRROG00000044231	Rhinopithecus_roxellana
ENSCANP00000013130	ENSCANG00000029995	Colobus_angolensis_palliatus
ENSMFAP00000039313	ENSMFAG00000041599	Macaca_fascicularis
ENSMNEP00000036070	ENSMNEG00000041156	Macaca_nemestrina
ENSPANP00000016854	ENSPANG00000001132	Papio_anubis
ENSMLEP00000013202	ENSMLEG00000030786	Mandrillus_leucophaeus
ENSCATP00000019942	ENSCATG00000033743	Cercocebus_atys
ENSCSAP00000008769	ENSCSAG00000012589	Chlorocebus_sabaeus
ENSPTEP00000004175	ENSPTEG00000004909	Piliocolobus_tephrosceles
ENSTGEP00000009149	ENSTGEG00000007546	Theropithecus_gelada
ENSANAP00000000893	ENSANAG00000007345	Aotus_nancymaae
ENSCJAP00000028928	ENSCJAG00000038577	Callithrix_jacchus
ENSTSYP00000021644	ENSTSYG00000030719	Carlito_syrichta
ENSPCOP00000019228	ENSPCOG00000021565	Propithecus_coquereli
ENSPCOP00000011569	ENSPCOG00000017303	Propithecus_coquereli
ENSMICP00000006088	ENSMICG00000006672	Microcebus_murinus
ENSOGAP00000004219	ENSOGAG00000004718	Otolemur_garnettii
ENSJJAP00000005821	ENSJJAG00000010654	Jaculus_jaculus
ENSTBEP00000009354	ENSTBEG00000010811	Tupaia_belangeri
ENSPVAP00000014984	ENSPVAG00000015882	Pteropus_vampyrus
ENSMLUP00000012635	ENSMLUG00000013887	Myotis_lucifugus
ENSECAP00000034512	ENSECAG00000007694	Equus_caballus
ENSEASP00005005203	ENSEASG00005003886	Equus_asinus_asinus
ENSLAFP00000007384	ENSLAFG00000008789	Loxodonta_africana
ENSPCAP00000000714	ENSPCAG00000000772	Procavia_capensis
ENSP00000493768	ENSG00000285382	Homo_sapiens
ENSMMUP00000073374	ENSMMUG00000022721	Macaca_mulatta
ENSCCAP00000026860	ENSCCAG00000031234	Cebus_capucinus_imitator
ENSPSMP00000006309	ENSPSMG00000004760	Prolemur_simus
ENSETEP00000009168	ENSETEG00000011306	Echinops_telfairi
ENSFCAP00000051746	ENSFCAG00000044277	Felis_catus
ENSDNOP00000028073	ENSDNOG00000041042	Dasypus_novemcinctus
ENSDNOP00000002043	ENSDNOG00000002635	Dasypus_novemcinctus
ENSCHOP00000007570	ENSCHOG00000008561	Choloepus_hoffmanni
ENSVURP00010018127	ENSVURG00010013836	Vombatus_ursinus
ENSPCIP00000045275	ENSPCIG00000025344	Phascolarctos_cinereus
ENSMEUP00000009692	ENSMEUG00000010627	Notamacropus_eugenii
ENSMODP00000024264	ENSMODG00000019450	Monodelphis_domestica
ENSSHAP00000007790	ENSSHAG00000006762	Sarcophilus_harrisii
ENSCMIP00000040185	ENSCMIG00000016788	Callorhinchus_milii
ENSCINP00000003444	ENSCING00000001709	Ciona_intestinalis
ENSCSAVP00000008751	ENSCSAVG00000005188	Ciona_savignyi
