ENSGAGP00000019316	ENSGAGG00000014247	Gopherus_agassizii
MGP_CAROLIEiJ_P0029307	MGP_CAROLIEiJ_G0016990	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0036019	MGP_PahariEiJ_G0018121	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000052446	ENSRNOG00000003728	Rattus_norvegicus
ENSMUGP00000012277	ENSMUGG00000010685	Meriones_unguiculatus
ENSMOCP00000009599	ENSMOCG00000009787	Microtus_ochrogaster
ENSPEMP00000024256	ENSPEMG00000021056	Peromyscus_maniculatus_bairdii
ENSCGRP00015032271	ENSCGRG00015024316	Cricetulus_griseus_CriGri-PICR
ENSCGRP00001023390	ENSCGRG00001021636	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00000004751	ENSCGRG00000003489	Cricetulus_griseus_CriGri_1.0
ENSMAUP00000024009	ENSMAUG00000020996	Mesocricetus_auratus
ENSNGAP00000024651	ENSNGAG00000022851	Nannospalax_galili
ENSJJAP00000006013	ENSJJAG00000010800	Jaculus_jaculus
ENSCAPP00000007881	ENSCAPG00000009686	Cavia_aperea
ENSCPOP00000011952	ENSCPOG00000013276	Cavia_porcellus
ENSCLAP00000019950	ENSCLAG00000013675	Chinchilla_lanigera
ENSODEP00000023012	ENSODEG00000016876	Octodon_degus
ENSHGLP00100021163	ENSHGLG00100015586	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000027113	ENSHGLG00000019283	Heterocephalus_glaber_HetGla_female_1.0
ENSFDAP00000015281	ENSFDAG00000003057	Fukomys_damarensis
ENSUPAP00010006945	ENSUPAG00010005593	Urocitellus_parryii
ENSSDAP00000021624	ENSSDAG00000019654	Spermophilus_dauricus
ENSSTOP00000007958	ENSSTOG00000008881	Ictidomys_tridecemlineatus
ENSMMMP00000025859	ENSMMMG00000022476	Marmota_marmota_marmota
ENSCCNP00000004454	ENSCCNG00000004706	Castor_canadensis
ENSDORP00000000962	ENSDORG00000001024	Dipodomys_ordii
ENSOCUP00000003964	ENSOCUG00000004592	Oryctolagus_cuniculus
ENSOPRP00000012063	ENSOPRG00000013224	Ochotona_princeps
ENSUAMP00000014063	ENSUAMG00000011298	Ursus_americanus
ENSAMEP00000012504	ENSAMEG00000011879	Ailuropoda_melanoleuca
ENSMPUP00000015333	ENSMPUG00000015443	Mustela_putorius_furo
ENSNVIP00000009323	ENSNVIG00000007249	Neovison_vison
ENSCAFP00020030174	ENSCAFG00020023521	Canis_lupus_dingo
ENSCAFP00000025069	ENSCAFG00000017026	Canis_lupus_familiaris
ENSVVUP00000006086	ENSVVUG00000004748	Vulpes_vulpes
ENSPPRP00000017012	ENSPPRG00000009115	Panthera_pardus
ENSPTIP00000021235	ENSPTIG00000018441	Panthera_tigris_altaica
ENSFCAP00000057231	ENSFCAG00000012330	Felis_catus
ENSMLUP00000005050	ENSMLUG00000005532	Myotis_lucifugus
ENSOARP00000005018	ENSOARG00000004687	Ovis_aries
ENSCHIP00000019518	ENSCHIG00000018461	Capra_hircus
ENSBIXP00000030281	ENSBIXG00000012206	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005029075	ENSBIXG00005000349	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000063295	ENSBTAG00000009298	Bos_taurus
ENSBMUP00000029837	ENSBMUG00000022230	Bos_mutus
ENSBBBP00000025325	ENSBBBG00000020517	Bison_bison_bison
ENSTTRP00000000187	ENSTTRG00000000201	Tursiops_truncatus
ENSSSCP00000018623	ENSSSCG00000017573	Sus_scrofa_strain_reference
ENSPVAP00000015647	ENSPVAG00000016579	Pteropus_vampyrus
ENSECAP00000032437	ENSECAG00000012454	Equus_caballus
ENSEASP00005027316	ENSEASG00005018617	Equus_asinus_asinus
ENSLAFP00000007704	ENSLAFG00000009189	Loxodonta_africana
ENSPCAP00000002267	ENSPCAG00000002422	Procavia_capensis
ENSDNOP00000032251	ENSDNOG00000044594	Dasypus_novemcinctus
ENSEEUP00000009541	ENSEEUG00000010455	Erinaceus_europaeus
ENSVURP00010028029	ENSVURG00010021461	Vombatus_ursinus
ENSPCIP00000041348	ENSPCIG00000030232	Phascolarctos_cinereus
ENSMEUP00000004266	ENSMEUG00000004682	Notamacropus_eugenii
ENSMODP00000050053	ENSMODG00000020898	Monodelphis_domestica
ENSSHAP00000005077	ENSSHAG00000004442	Sarcophilus_harrisii
ENSOANP00000031643	ENSOANG00000032102	Ornithorhynchus_anatinus
ENSOANP00000033235	ENSOANG00000030358	Ornithorhynchus_anatinus
ENSXETP00000042146	ENSXETG00000010220	Xenopus_tropicalis
ENSPKIP00000026953	ENSPKIG00000009209	Paramormyrops_kingsleyae
ENSSFOP00015001187	ENSSFOG00015000821	Scleropages_formosus
ENSSFOP00015005921	ENSSFOG00015003819	Scleropages_formosus
ENSEEEP00000037597	ENSEEEG00000017887	Electrophorus_electricus
ENSIPUP00000013558	ENSIPUG00000009255	Ictalurus_punctatus
ENSAMXP00000019332	ENSAMXG00000018776	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005034720	ENSAMXG00005016726	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000010300	ENSPNAG00000015837	Pygocentrus_nattereri
ENSDARP00000077337	ENSDARG00000059557	Danio_rerio
ENSDCDP00000014704	ENSDCDG00000011116	Denticeps_clupeoides
ENSMALP00000028208	ENSMALG00000019531	Monopterus_albus
ENSMAMP00000004327	ENSMAMG00000002887	Mastacembelus_armatus
ENSATEP00000006299	ENSATEG00000004417	Anabas_testudineus
ENSBSLP00000009654	ENSBSLG00000004710	Betta_splendens
ENSMZEP00005011688	ENSMZEG00005008761	Maylandia_zebra
ENSACLP00000011743	ENSACLG00000008030	Astatotilapia_calliptera
ENSHBUP00000018275	ENSHBUG00000020384	Haplochromis_burtoni
ENSPNYP00000022966	ENSPNYG00000017326	Pundamilia_nyererei
ENSONIP00000024446	ENSONIG00000019421	Oreochromis_niloticus
ENSNBRP00000002477	ENSNBRG00000001966	Neolamprologus_brichardi
ENSACIP00000008290	ENSACIG00000006491	Amphilophus_citrinellus
ENSMMOP00000016333	ENSMMOG00000012469	Mola_mola
ENSLCRP00005005657	ENSLCRG00005002677	Larimichthys_crocea
ENSCSEP00000027771	ENSCSEG00000017735	Cynoglossus_semilaevis
ENSPMGP00000020499	ENSPMGG00000016569	Periophthalmus_magnuspinnatus
ENSCGOP00000032367	ENSCGOG00000014843	Cottoperca_gobio
ENSGACP00000017546	ENSGACG00000013264	Gasterosteus_aculeatus
ENSTRUP00000019943	ENSTRUG00000008009	Takifugu_rubripes
ENSTNIP00000014540	ENSTNIG00000011590	Tetraodon_nigroviridis
ENSLBEP00000028551	ENSLBEG00000021613	Labrus_bergylta
ENSAPEP00000020633	ENSAPEG00000014717	Amphiprion_percula
ENSAOCP00000009912	ENSAOCG00000014102	Amphiprion_ocellaris
ENSAPOP00000015580	ENSAPOG00000018610	Acanthochromis_polyacanthus
ENSSPAP00000014627	ENSSPAG00000011029	Stegastes_partitus
ENSPRNP00000023970	ENSPRNG00000012238	Parambassis_ranga
ENSSDUP00000022366	ENSSDUG00000016270	Seriola_dumerili
ENSSLDP00000001220	ENSSLDG00000001015	Seriola_lalandi_dorsalis
ENSLCAP00010003063	ENSLCAG00010001610	Lates_calcarifer
ENSSMAP00000015393	ENSSMAG00000009415	Scophthalmus_maximus
ENSPFOP00000006842	ENSPFOG00000006722	Poecilia_formosa
ENSPMEP00000034942	ENSPMEG00000024309	Poecilia_mexicana
ENSPLAP00000029583	ENSPLAG00000000442	Poecilia_latipinna
ENSPREP00000023248	ENSPREG00000015639	Poecilia_reticulata
ENSGAFP00000008635	ENSGAFG00000005845	Gambusia_affinis
ENSXMAP00000024842	ENSXMAG00000012122	Xiphophorus_maculatus
ENSXCOP00000024207	ENSXCOG00000018076	Xiphophorus_couchianus
ENSFHEP00000032816	ENSFHEG00000019532	Fundulus_heteroclitus
ENSCVAP00000012537	ENSCVAG00000014978	Cyprinodon_variegatus
ENSKMAP00000012054	ENSKMAG00000009043	Kryptolebias_marmoratus
ENSORLP00020011167	ENSORLG00020012138	Oryzias_latipes_ASM223471v1
ENSORLP00015021516	ENSORLG00015022777	Oryzias_latipes_ASM223469v1
ENSORLP00000015322	ENSORLG00000012244	Oryzias_latipes_ASM223467v1
ENSOMEP00000017315	ENSOMEG00000018991	Oryzias_melastigma
ENSHCOP00000011933	ENSHCOG00000014899	Hippocampus_comes
ENSGMOP00000010501	ENSGMOG00000009816	Gadus_morhua
ENSHHUP00000014016	ENSHHUG00000008570	Hucho_hucho
ENSHHUP00000058265	ENSHHUG00000034602	Hucho_hucho
ENSELUP00000017685	ENSELUG00000017354	Esox_lucius
ENSCHAP00000006456	ENSCHAG00000003946	Clupea_harengus
ENSLOCP00000013657	ENSLOCG00000011114	Lepisosteus_oculatus
ENSECRP00000032853	ENSECRG00000022255	Erpetoichthys_calabaricus
ENSLACP00000017829	ENSLACG00000015704	Latimeria_chalumnae
ENSCMIP00000049203	ENSCMIG00000020059	Callorhinchus_milii
ENSPMAP00000010664	ENSPMAG00000009695	Petromyzon_marinus
ENSEBUP00000008111	ENSEBUG00000005271	Eptatretus_burgeri
ENSEBUP00000015476	ENSEBUG00000009757	Eptatretus_burgeri
