ENSGAGP00000028492	ENSGAGG00000020646	Gopherus_agassizii	ENSGAGT00000032361
ENSCABP00000006291	ENSCABG00000004750	Chelonoidis_abingdonii	ENSCABT00000006864
ENSCPBP00000036731	ENSCPBG00000025493	Chrysemys_picta_bellii
ENSTGEP00000025394	ENSTGEG00000020453	Theropithecus_gelada
ENSRBIP00000017894	ENSRBIG00000032955	Rhinopithecus_bieti
ENSRROP00000015729	ENSRROG00000032036	Rhinopithecus_roxellana
ENSPTEP00000003035	ENSPTEG00000003579	Piliocolobus_tephrosceles
ENSCANP00000024651	ENSCANG00000035735	Colobus_angolensis_palliatus
ENSPTRP00000035513	ENSPTRG00000020761	Pan_troglodytes
ENSPPAP00000030193	ENSPPAG00000038099	Pan_paniscus
ENSP00000370886	ENSG00000120215	Homo_sapiens
ENSGGOP00000015853	ENSGGOG00000016251	Gorilla_gorilla
ENSPPYP00000021538	ENSPPYG00000019233	Pongo_abelii
ENSNLEP00000011081	ENSNLEG00000009096	Nomascus_leucogenys
ENSCCAP00000011143	ENSCCAG00000023333	Cebus_capucinus_imitator
ENSCJAP00000021297	ENSCJAG00000011596	Callithrix_jacchus
ENSSBOP00000012646	ENSSBOG00000023127	Saimiri_boliviensis_boliviensis
ENSANAP00000038990	ENSANAG00000036926	Aotus_nancymaae
ENSTBEP00000012937	ENSTBEG00000014911	Tupaia_belangeri
ENSSARP00000011851	ENSSARG00000013125	Sorex_araneus
ENSOGAP00000009832	ENSOGAG00000010986	Otolemur_garnettii
ENSTSYP00000014621	ENSTSYG00000028759	Carlito_syrichta
ENSCCNP00000022115	ENSCCNG00000021800	Castor_canadensis
ENSDORP00000014903	ENSDORG00000015841	Dipodomys_ordii
ENSCGRP00000012655	ENSCGRG00000009188	Cricetulus_griseus_CriGri_1.0
ENSCGRP00015029183	ENSCGRG00015022047	Cricetulus_griseus_CriGri-PICR
ENSCGRP00001027625	ENSCGRG00001024579	Cricetulus_griseus_CHOK1GS_HDv1
ENSMAUP00000004988	ENSMAUG00000006750	Mesocricetus_auratus
ENSMOCP00000005649	ENSMOCG00000005161	Microtus_ochrogaster
ENSPEMP00000003151	ENSPEMG00000004309	Peromyscus_maniculatus_bairdii
ENSMUSP00000025719	ENSMUSG00000024806	Mus_musculus_strain_reference_(CL57BL6)
ENSMSIP00000030481	ENSMSIG00000025512	Mus_spicilegus
MGP_SPRETEiJ_P0050524	MGP_SPRETEiJ_G0023780	Mus_spretus_strain_SPRET/EiJ
MGP_CAROLIEiJ_P0048533	MGP_CAROLIEiJ_G0022862	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0021497	MGP_PahariEiJ_G0014355	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000074189	ENSRNOG00000036608	Rattus_norvegicus
ENSMUGP00000018984	ENSMUGG00000016101	Meriones_unguiculatus
ENSNGAP00000008537	ENSNGAG00000011485	Nannospalax_galili
ENSJJAP00000022108	ENSJJAG00000022272	Jaculus_jaculus
ENSSTOP00000025665	ENSSTOG00000033340	Ictidomys_tridecemlineatus
ENSSDAP00000018142	ENSSDAG00000016586	Spermophilus_dauricus
ENSMMMP00000002158	ENSMMMG00000001977	Marmota_marmota_marmota
ENSUPAP00010017155	ENSUPAG00010013672	Urocitellus_parryii
ENSCAPP00000001108	ENSCAPG00000001901	Cavia_aperea
ENSCPOP00000012097	ENSCPOG00000013436	Cavia_porcellus
ENSCLAP00000008455	ENSCLAG00000005918	Chinchilla_lanigera
ENSODEP00000007194	ENSODEG00000005368	Octodon_degus
ENSHGLP00000022095	ENSHGLG00000015766	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100001412	ENSHGLG00100001115	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000008535	ENSFDAG00000016780	Fukomys_damarensis
ENSOPRP00000011615	ENSOPRG00000012729	Ochotona_princeps
ENSOCUP00000033612	ENSOCUG00000016469	Oryctolagus_cuniculus
ENSTTRP00000011450	ENSTTRG00000012076	Tursiops_truncatus
ENSSSCP00000005596	ENSSSCG00000005206	Sus_scrofa_strain_reference
ENSBIXP00000017050	ENSBIXG00000003999	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005016130	ENSBIXG00005006149	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBMUP00000006192	ENSBMUG00000004855	Bos_mutus
ENSBBBP00000015299	ENSBBBG00000023121	Bison_bison_bison
ENSCHIP00000012876	ENSCHIG00000014493	Capra_hircus
ENSOARP00000014562	ENSOARG00000013585	Ovis_aries
ENSVPAP00000011501	ENSVPAG00000012372	Vicugna_pacos
ENSEEUP00000004755	ENSEEUG00000005241	Erinaceus_europaeus
ENSAMEP00000000976	ENSAMEG00000000942	Ailuropoda_melanoleuca
ENSUMAP00000029246	ENSUMAG00000021216	Ursus_maritimus
ENSMPUP00000008299	ENSMPUG00000008362	Mustela_putorius_furo
ENSNVIP00000016728	ENSNVIG00000013119	Neovison_vison
ENSCAFP00000001943	ENSCAFG00000001354	Canis_lupus_familiaris
ENSCAFP00020014212	ENSCAFG00020011499	Canis_lupus_dingo
ENSVVUP00000027627	ENSVVUG00000020289	Vulpes_vulpes
ENSPPRP00000025423	ENSPPRG00000015692	Panthera_pardus
ENSPTIP00000019892	ENSPTIG00000017552	Panthera_tigris_altaica
ENSFCAP00000027800	ENSFCAG00000032990	Felis_catus
ENSECAP00000007027	ENSECAG00000009103	Equus_caballus
ENSPVAP00000003163	ENSPVAG00000003350	Pteropus_vampyrus
ENSMLUP00000022172	ENSMLUG00000026959	Myotis_lucifugus
ENSCHOP00000007797	ENSCHOG00000008824	Choloepus_hoffmanni
ENSLAFP00000025792	ENSLAFG00000032095	Loxodonta_africana
ENSETEP00000003315	ENSETEG00000004045	Echinops_telfairi
ENSPCAP00000008017	ENSPCAG00000008615	Procavia_capensis
ENSVURP00010008638	ENSVURG00010006707	Vombatus_ursinus
ENSPCIP00000022003	ENSPCIG00000016664	Phascolarctos_cinereus
ENSMEUP00000002491	ENSMEUG00000002731	Notamacropus_eugenii
ENSSHAP00000007065	ENSSHAG00000006138	Sarcophilus_harrisii
ENSMODP00000019102	ENSMODG00000015296	Monodelphis_domestica
ENSXETP00000053218	ENSXETG00000017424	Xenopus_tropicalis
ENSAMXP00005031647	ENSAMXG00005015473	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000018715	ENSAMXG00000018171	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000008317	ENSPNAG00000013907	Pygocentrus_nattereri
ENSIPUP00000012342	ENSIPUG00000008412	Ictalurus_punctatus
ENSEEEP00000022048	ENSEEEG00000010707	Electrophorus_electricus
ENSDCDP00000020762	ENSDCDG00000016424	Denticeps_clupeoides
ENSPFOP00000019939	ENSPFOG00000019813	Poecilia_formosa
ENSPMEP00000010546	ENSPMEG00000012503	Poecilia_mexicana
ENSCVAP00000018693	ENSCVAG00000021976	Cyprinodon_variegatus
ENSCSEP00000026197	ENSCSEG00000016732	Cynoglossus_semilaevis
ENSGACP00000022228	ENSGACG00000016833	Gasterosteus_aculeatus
ENSACLP00000020490	ENSACLG00000013936	Astatotilapia_calliptera
ENSMZEP00005025025	ENSMZEG00005018684	Maylandia_zebra
ENSPRNP00000008474	ENSPRNG00000005051	Parambassis_ranga
ENSORLP00000009473	ENSORLG00000007559	Oryzias_latipes_ASM223467v1
ENSORLP00020032868	ENSORLG00020018616	Oryzias_latipes_ASM223471v1
ENSKMAP00000023140	ENSKMAG00000017168	Kryptolebias_marmoratus
ENSLCRP00005028673	ENSLCRG00005011335	Larimichthys_crocea
ENSTNIP00000011900	ENSTNIG00000009044	Tetraodon_nigroviridis
ENSSMAP00000004689	ENSSMAG00000002914	Scophthalmus_maximus
ENSATEP00000027535	ENSATEG00000019039	Anabas_testudineus
ENSHCOP00000027289	ENSHCOG00000018979	Hippocampus_comes
ENSAPEP00000019135	ENSAPEG00000013661	Amphiprion_percula
ENSAOCP00000029739	ENSAOCG00000020231	Amphiprion_ocellaris
ENSMMOP00000012450	ENSMMOG00000009570	Mola_mola
ENSGMOP00000014648	ENSGMOG00000013700	Gadus_morhua
ENSELUP00000006778	ENSELUG00000007634	Esox_lucius
ENSPKIP00000003090	ENSPKIG00000020736	Paramormyrops_kingsleyae
ENSSFOP00015035944	ENSSFOG00015022879	Scleropages_formosus
ENSLOCP00000012316	ENSLOCG00000010071	Lepisosteus_oculatus
ENSECRP00000010225	ENSECRG00000006826	Erpetoichthys_calabaricus
ENSCMIP00000022507	ENSCMIG00000010137	Callorhinchus_milii
