ENSCABP00000017337	ENSCABG00000012877	Chelonoidis_abingdonii	ENSCABT00000019003
ENSGAGP00000022503	ENSGAGG00000016503	Gopherus_agassizii	ENSGAGT00000025634
ENSACAP00000001220	ENSACAG00000001331	Anolis_carolinensis
ENSPCIP00000034661	ENSPCIG00000025641	Phascolarctos_cinereus
ENSMEUP00000004506	ENSMEUG00000004942	Notamacropus_eugenii
ENSMODP00000002900	ENSMODG00000002383	Monodelphis_domestica
ENSXETP00000001457	ENSXETG00000012169	Xenopus_tropicalis
ENSAMXP00005010845	ENSAMXG00005006015	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000053276	ENSAMXG00000031429	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000015435	ENSPNAG00000021473	Pygocentrus_nattereri
ENSDCDP00000000846	ENSDCDG00000000496	Denticeps_clupeoides
ENSAMXP00005042919	ENSAMXG00005019998	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000008309	ENSAMXG00000008091	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000005622	ENSPNAG00000001927	Pygocentrus_nattereri
ENSEEEP00000046979	ENSEEEG00000022116	Electrophorus_electricus
ENSIPUP00000024335	ENSIPUG00000016447	Ictalurus_punctatus
ENSDARP00000146942	ENSDARG00000111102	Danio_rerio
ENSDCDP00000040551	ENSDCDG00000026634	Denticeps_clupeoides
ENSTRUP00000054833	ENSTRUG00000019825	Takifugu_rubripes
ENSTNIP00000018348	ENSTNIG00000015287	Tetraodon_nigroviridis
ENSMMOP00000015315	ENSMMOG00000011684	Mola_mola
ENSSMAP00000002139	ENSSMAG00000001340	Scophthalmus_maximus
ENSGACP00000019871	ENSGACG00000015066	Gasterosteus_aculeatus
ENSACLP00000000975	ENSACLG00000000712	Astatotilapia_calliptera
ENSSLDP00000018860	ENSSLDG00000014833	Seriola_lalandi_dorsalis
ENSSDUP00000024261	ENSSDUG00000017638	Seriola_dumerili
ENSLCAP00010033624	ENSLCAG00010015801	Lates_calcarifer
ENSAPEP00000013855	ENSAPEG00000009882	Amphiprion_percula
ENSAOCP00000001687	ENSAOCG00000004745	Amphiprion_ocellaris
ENSAPOP00000020483	ENSAPOG00000024057	Acanthochromis_polyacanthus
ENSSPAP00000020504	ENSSPAG00000015450	Stegastes_partitus
ENSCGOP00000020753	ENSCGOG00000010049	Cottoperca_gobio
ENSPFOP00000005814	ENSPFOG00000005933	Poecilia_formosa
ENSPMEP00000003067	ENSPMEG00000004145	Poecilia_mexicana
ENSPLAP00000019749	ENSPLAG00000002128	Poecilia_latipinna
ENSXMAP00000015068	ENSXMAG00000015044	Xiphophorus_maculatus
ENSXCOP00000002122	ENSXCOG00000001696	Xiphophorus_couchianus
ENSGAFP00000013612	ENSGAFG00000009188	Gambusia_affinis
ENSFHEP00000033214	ENSFHEG00000020192	Fundulus_heteroclitus
ENSCVAP00000031329	ENSCVAG00000020506	Cyprinodon_variegatus
ENSGWIP00000030900	ENSGWIG00000016027	Gouania_willdenowi
ENSCSEP00000024448	ENSCSEG00000015619	Cynoglossus_semilaevis
ENSLBEP00000031120	ENSLBEG00000023506	Labrus_bergylta
ENSMAMP00000016410	ENSMAMG00000011111	Mastacembelus_armatus
ENSBSLP00000041113	ENSBSLG00000019901	Betta_splendens
ENSMZEP00005026294	ENSMZEG00005019609	Maylandia_zebra
ENSPNYP00000011776	ENSPNYG00000008904	Pundamilia_nyererei
ENSHBUP00000020853	ENSHBUG00000023171	Haplochromis_burtoni
ENSNBRP00000023136	ENSNBRG00000017688	Neolamprologus_brichardi
ENSONIP00000012668	ENSONIG00000010073	Oreochromis_niloticus
ENSORLP00020030916	ENSORLG00020015668	Oryzias_latipes_ASM223471v1
ENSORLP00000027932	ENSORLG00000023889	Oryzias_latipes_ASM223467v1
ENSORLP00015014804	ENSORLG00015000446	Oryzias_latipes_ASM223469v1
ENSOMEP00000035409	ENSOMEG00000022663	Oryzias_melastigma
ENSATEP00000019816	ENSATEG00000013823	Anabas_testudineus
ENSMALP00000022739	ENSMALG00000015879	Monopterus_albus
ENSPRNP00000051357	ENSPRNG00000024340	Parambassis_ranga
ENSACIP00000006500	ENSACIG00000005079	Amphilophus_citrinellus
ENSKMAP00000006475	ENSKMAG00000004889	Kryptolebias_marmoratus
ENSLCRP00005010826	ENSLCRG00005004944	Larimichthys_crocea
ENSPMGP00000018036	ENSPMGG00000014746	Periophthalmus_magnuspinnatus
ENSHCOP00000027061	ENSHCOG00000018567	Hippocampus_comes
ENSGMOP00000021741	ENSGMOG00000020254	Gadus_morhua
ENSHHUP00000071826	ENSHHUG00000042178	Hucho_hucho
ENSHHUP00000044952	ENSHHUG00000027473	Hucho_hucho
ENSELUP00000010582	ENSELUG00000011059	Esox_lucius
ENSSFOP00015007160	ENSSFOG00015004731	Scleropages_formosus
ENSIPUP00000013862	ENSIPUG00000009479	Ictalurus_punctatus
ENSEEEP00000014551	ENSEEEG00000007239	Electrophorus_electricus
ENSDARP00000035352	ENSDARG00000025855	Danio_rerio
ENSSFOP00015028440	ENSSFOG00015018226	Scleropages_formosus
ENSPKIP00000037523	ENSPKIG00000015679	Paramormyrops_kingsleyae
ENSPKIP00000035801	ENSPKIG00000014615	Paramormyrops_kingsleyae
ENSCHAP00000030109	ENSCHAG00000014457	Clupea_harengus
ENSLOCP00000007228	ENSLOCG00000005980	Lepisosteus_oculatus
ENSECRP00000007839	ENSECRG00000005233	Erpetoichthys_calabaricus
ENSPKIP00000025516	ENSPKIG00000008363	Paramormyrops_kingsleyae
ENSSFOP00015032032	ENSSFOG00015020505	Scleropages_formosus
ENSEEEP00000003315	ENSEEEG00000001868	Electrophorus_electricus
ENSIPUP00000033979	ENSIPUG00000022831	Ictalurus_punctatus
ENSPNAP00000016210	ENSPNAG00000022326	Pygocentrus_nattereri
ENSAMXP00000041571	ENSAMXG00000032815	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSCHAP00000000208	ENSCHAG00000000119	Clupea_harengus
ENSHHUP00000051190	ENSHHUG00000030822	Hucho_hucho
ENSHCOP00000022340	ENSHCOG00000009926	Hippocampus_comes
ENSCSEP00000008006	ENSCSEG00000005147	Cynoglossus_semilaevis
ENSTRUP00000057347	ENSTRUG00000022111	Takifugu_rubripes
ENSSMAP00000011581	ENSSMAG00000007116	Scophthalmus_maximus
ENSMMOP00000004072	ENSMMOG00000003260	Mola_mola
ENSPFOP00000015597	ENSPFOG00000015529	Poecilia_formosa
ENSPFOP00000018134	ENSPFOG00000018042	Poecilia_formosa
ENSPMEP00000000165	ENSPMEG00000000928	Poecilia_mexicana
ENSPLAP00000020987	ENSPLAG00000004393	Poecilia_latipinna
ENSPLAP00000020990	ENSPLAG00000004402	Poecilia_latipinna
ENSPREP00000003329	ENSPREG00000002393	Poecilia_reticulata
ENSXMAP00000018910	ENSXMAG00000018879	Xiphophorus_maculatus
ENSGAFP00000011088	ENSGAFG00000007514	Gambusia_affinis
ENSFHEP00000024583	ENSFHEG00000006277	Fundulus_heteroclitus
ENSCVAP00000004964	ENSCVAG00000006289	Cyprinodon_variegatus
ENSORLP00000043630	ENSORLG00000027774	Oryzias_latipes_ASM223467v1
ENSORLP00015007977	ENSORLG00015008786	Oryzias_latipes_ASM223469v1
ENSORLP00020029694	ENSORLG00020013779	Oryzias_latipes_ASM223471v1
ENSOMEP00000017314	ENSOMEG00000018989	Oryzias_melastigma
ENSKMAP00000006958	ENSKMAG00000005258	Kryptolebias_marmoratus
ENSGWIP00000049803	ENSGWIG00000024273	Gouania_willdenowi
ENSLBEP00000017340	ENSLBEG00000013372	Labrus_bergylta
ENSACIP00000018935	ENSACIG00000014750	Amphilophus_citrinellus
ENSPRNP00000039845	ENSPRNG00000019602	Parambassis_ranga
ENSCGOP00000003703	ENSCGOG00000001994	Cottoperca_gobio
ENSGACP00000010304	ENSGACG00000007772	Gasterosteus_aculeatus
ENSLCRP00005009430	ENSLCRG00005004422	Larimichthys_crocea
ENSAOCP00000029178	ENSAOCG00000001393	Amphiprion_ocellaris
ENSAPEP00000007712	ENSAPEG00000005550	Amphiprion_percula
ENSAPOP00000013558	ENSAPOG00000016339	Acanthochromis_polyacanthus
ENSSPAP00000003149	ENSSPAG00000002417	Stegastes_partitus
ENSMAMP00000024587	ENSMAMG00000016531	Mastacembelus_armatus
ENSMALP00000031357	ENSMALG00000021636	Monopterus_albus
ENSATEP00000035165	ENSATEG00000024164	Anabas_testudineus
ENSSDUP00000000409	ENSSDUG00000000382	Seriola_dumerili
ENSSLDP00000012008	ENSSLDG00000009570	Seriola_lalandi_dorsalis
ENSLCAP00010007451	ENSLCAG00010003656	Lates_calcarifer
ENSBSLP00000013642	ENSBSLG00000007214	Betta_splendens
ENSMZEP00005036176	ENSMZEG00005026993	Maylandia_zebra
ENSPNYP00000008738	ENSPNYG00000006650	Pundamilia_nyererei
ENSACLP00000012623	ENSACLG00000008614	Astatotilapia_calliptera
ENSHBUP00000000121	ENSHBUG00000001270	Haplochromis_burtoni
ENSNBRP00000019081	ENSNBRG00000014716	Neolamprologus_brichardi
ENSONIP00000024365	ENSONIG00000019359	Oreochromis_niloticus
ENSPMGP00000013413	ENSPMGG00000011036	Periophthalmus_magnuspinnatus
ENSGMOP00000020847	ENSGMOG00000019383	Gadus_morhua
ENSHHUP00000066557	ENSHHUG00000039254	Hucho_hucho
ENSHHUP00000044774	ENSHHUG00000027379	Hucho_hucho
ENSELUP00000039335	ENSELUG00000019452	Esox_lucius
ENSCHAP00000022910	ENSCHAG00000011391	Clupea_harengus
ENSDCDP00000040642	ENSDCDG00000026669	Denticeps_clupeoides
ENSPNAP00000017996	ENSPNAG00000024359	Pygocentrus_nattereri
ENSAMXP00000034655	ENSAMXG00000037288	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSIPUP00000035678	ENSIPUG00000023911	Ictalurus_punctatus
ENSEEEP00000016240	ENSEEEG00000008036	Electrophorus_electricus
ENSDARP00000139749	ENSDARG00000101387	Danio_rerio
ENSECRP00000011233	ENSECRG00000007475	Erpetoichthys_calabaricus
ENSPVIP00000023907	ENSPVIG00000018038	Pogona_vitticeps
ENSNSUP00000025969	ENSNSUG00000018669	Notechis_scutatus
ENSSMRP00000009977	ENSSMRG00000007926	Salvator_merianae
ENSSPUP00000022118	ENSSPUG00000016979	Sphenodon_punctatus
ENSGAGP00000021404	ENSGAGG00000015716	Gopherus_agassizii
ENSCPBP00000033822	ENSCPBG00000023620	Chrysemys_picta_bellii
ENSUAMP00000014566	ENSUAMG00000011683	Ursus_americanus
ENSFCAP00000054323	ENSFCAG00000035899	Felis_catus
ENSTTRP00000004590	ENSTTRG00000004880	Tursiops_truncatus
ENSSTOP00000019842	ENSSTOG00000020036	Ictidomys_tridecemlineatus
ENSPEMP00000032742	ENSPEMG00000026002	Peromyscus_maniculatus_bairdii
ENSCPOP00000031728	ENSCPOG00000031753	Cavia_porcellus
ENSANAP00000019830	ENSANAG00000027691	Aotus_nancymaae
ENSPSMP00000004212	ENSPSMG00000003381	Prolemur_simus
ENSPCOP00000020465	ENSPCOG00000022198	Propithecus_coquereli
ENSSBOP00000019012	ENSSBOG00000026108	Saimiri_boliviensis_boliviensis
ENSPANP00000005387	ENSPANG00000023564	Papio_anubis
ENSODEP00000020394	ENSODEG00000015041	Octodon_degus
ENSCLAP00000016292	ENSCLAG00000011210	Chinchilla_lanigera
ENSMOCP00000008822	ENSMOCG00000008876	Microtus_ochrogaster
ENSJJAP00000015819	ENSJJAG00000017872	Jaculus_jaculus
ENSMFAP00000028979	ENSMFAG00000041772	Macaca_fascicularis
ENSMMUP00000077740	ENSMMUG00000063102	Macaca_mulatta
ENSCSAP00000017115	ENSCSAG00000000892	Chlorocebus_sabaeus
ENSTGEP00000000252	ENSTGEG00000000295	Theropithecus_gelada
ENSCANP00000037351	ENSCANG00000042345	Colobus_angolensis_palliatus
ENSPTRP00000000496	ENSPTRG00000000287	Pan_troglodytes
ENSPPAP00000041329	ENSPPAG00000043274	Pan_paniscus
ENSGGOP00000006539	ENSGGOG00000006686	Gorilla_gorilla
ENSCJAP00000060466	ENSCJAG00000048063	Callithrix_jacchus
ENSCCAP00000009241	ENSCCAG00000022361	Cebus_capucinus_imitator
ENSMICP00000044003	ENSMICG00000046384	Microcebus_murinus
ENSNGAP00000014479	ENSNGAG00000015772	Nannospalax_galili
ENSMUGP00000029180	ENSMUGG00000024193	Meriones_unguiculatus
ENSCGRP00001026785	ENSCGRG00001023995	Cricetulus_griseus_CHOK1GS_HDv1
ENSDORP00000018806	ENSDORG00000027940	Dipodomys_ordii
ENSMMMP00000022454	ENSMMMG00000019732	Marmota_marmota_marmota
ENSHGLP00000020538	ENSHGLG00000014681	Heterocephalus_glaber_HetGla_female_1.0
ENSFDAP00000009106	ENSFDAG00000017184	Fukomys_damarensis
ENSCCNP00000031092	ENSCCNG00000029644	Castor_canadensis
ENSMAUP00000004080	ENSMAUG00000004929	Mesocricetus_auratus
ENSMNEP00000026268	ENSMNEG00000036569	Macaca_nemestrina
ENSCATP00000016931	ENSCATG00000032388	Cercocebus_atys
ENSPPYP00000002057	ENSPPYG00000001774	Pongo_abelii
ENSP00000364219	ENSG00000162545	Homo_sapiens
ENSCAFP00020010457	ENSCAFG00020008494	Canis_lupus_dingo
ENSVVUP00000041424	ENSVVUG00000029485	Vulpes_vulpes
ENSEASP00005021743	ENSEASG00005014854	Equus_asinus_asinus
ENSPVAP00000003939	ENSPVAG00000004160	Pteropus_vampyrus
ENSRBIP00000003327	ENSRBIG00000015710	Rhinopithecus_bieti
ENSRROP00000013803	ENSRROG00000031125	Rhinopithecus_roxellana
ENSPTEP00000004281	ENSPTEG00000005041	Piliocolobus_tephrosceles
ENSOGAP00000019797	ENSOGAG00000026500	Otolemur_garnettii
MGP_SPRETEiJ_P0067944	MGP_SPRETEiJ_G0027673	Mus_spretus_strain_SPRET/EiJ
ENSMUSP00000060349	ENSMUSG00000046447	Mus_musculus_strain_reference_(CL57BL6)
ENSMSIP00000016151	ENSMSIG00000013898	Mus_spicilegus
MGP_CAROLIEiJ_P0065391	MGP_CAROLIEiJ_G0026693	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0080471	MGP_PahariEiJ_G0029024	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000021864	ENSRNOG00000016322	Rattus_norvegicus
ENSCGRP00015032367	ENSCGRG00015024425	Cricetulus_griseus_CriGri-PICR
ENSOPRP00000006732	ENSOPRG00000007358	Ochotona_princeps
ENSBIXP00000023128	ENSBIXG00000025696	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005044115	ENSBIXG00005027914	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000012064	ENSBTAG00000009156	Bos_taurus
ENSBMUP00000029836	ENSBMUG00000022306	Bos_mutus
ENSBBBP00000022260	ENSBBBG00000002572	Bison_bison_bison
ENSCHIP00000010807	ENSCHIG00000013189	Capra_hircus
ENSPPRP00000024783	ENSPPRG00000014963	Panthera_pardus
ENSNVIP00000019523	ENSNVIG00000015306	Neovison_vison
ENSECAP00000000632	ENSECAG00000000964	Equus_caballus
ENSSSCP00000026193	ENSSSCG00000024009	Sus_scrofa_strain_reference
ENSAMEP00000003424	ENSAMEG00000003258	Ailuropoda_melanoleuca
ENSDNOP00000018663	ENSDNOG00000046954	Dasypus_novemcinctus
ENSMLEP00000026670	ENSMLEG00000037536	Mandrillus_leucophaeus
ENSNLEP00000047180	ENSNLEG00000028217	Nomascus_leucogenys
ENSSDAP00000012674	ENSSDAG00000011425	Spermophilus_dauricus
ENSDNOP00000025470	ENSDNOG00000043387	Dasypus_novemcinctus
ENSLAFP00000007058	ENSLAFG00000008411	Loxodonta_africana
ENSPCIP00000048192	ENSPCIG00000036486	Phascolarctos_cinereus
ENSVURP00010031109	ENSVURG00010023792	Vombatus_ursinus
ENSMEUP00000005544	ENSMEUG00000006086	Notamacropus_eugenii
ENSLACP00000021018	ENSLACG00000018467	Latimeria_chalumnae
ENSNPEP00000015836	ENSNPEG00000011814	Nothoprocta_perdicaria
ENSAOWP00000017772	ENSAOWG00000012134	Apteryx_owenii
ENSLCOP00000011441	ENSLCOG00000008303	Lepidothrix_coronata
ENSPMJP00000003004	ENSPMJG00000002672	Parus_major
ENSLSDP00000021275	ENSLSDG00000015045	Lonchura_striata_domestica
ENSJHYP00000020351	ENSJHYG00000015452	Junco_hyemalis
ENSCPGP00000015606	ENSCPGG00000010995	Calidris_pygmaea
ENSCJPP00005023641	ENSCJPG00005018715	Coturnix_japonica
ENSGALP00000060438	ENSGALG00000045288	Gallus_gallus
ENSAPLP00000029999	ENSAPLG00000020822	Anas_platyrhynchos_platyrhynchos
ENSCPGP00000011459	ENSCPGG00000008167	Calidris_pygmaea
ENSSCAP00000002572	ENSSCAG00000002242	Serinus_canaria
ENSLACP00000011842	ENSLACG00000010421	Latimeria_chalumnae
ENSCMIP00000020009	ENSCMIG00000009274	Callorhinchus_milii
