FBpp0084067	FBgn0039218	Drosophila_melanogaster	FBtr0084688
Y37E3.3.1	WBGene00021347	Caenorhabditis_elegans_strain_N2	Y37E3.3.1
ENSACAP00000015241	ENSACAG00000015509	Anolis_carolinensis
ENSMGAP00000012154	ENSMGAG00000011610	Meleagris_gallopavo
ENSGALP00000038267	ENSGALG00000006841	Gallus_gallus
ENSNMEP00000014978	ENSNMEG00000013312	Numida_meleagris
ENSCPUP00000017463	ENSCPUG00000012028	Calidris_pugnax
ENSCPGP00000009426	ENSCPGG00000006705	Calidris_pygmaea
ENSMUNP00000012920	ENSMUNG00000010112	Melopsittacus_undulatus
ENSDNVP00000017345	ENSDNVG00000012126	Dromaius_novaehollandiae
ENSNPEP00000002767	ENSNPEG00000002139	Nothoprocta_perdicaria
ENSARWP00000011819	ENSARWG00000008168	Apteryx_rowi
ENSAHAP00000018411	ENSAHAG00000013067	Apteryx_haastii
ENSAOWP00000010492	ENSAOWG00000007226	Apteryx_owenii
ENSCJPP00005023267	ENSCJPG00005018488	Coturnix_japonica
ENSCABP00000025288	ENSCABG00000018608	Chelonoidis_abingdonii	ENSCABT00000027716
ENSGAGP00000008281	ENSGAGG00000006577	Gopherus_agassizii	ENSGAGT00000009537
ENSPCIP00000010137	ENSPCIG00000008250	Phascolarctos_cinereus
ENSVURP00010006791	ENSVURG00010005269	Vombatus_ursinus
ENSVURP00010004363	ENSVURG00010003486	Vombatus_ursinus
ENSPCIP00000015067	ENSPCIG00000011752	Phascolarctos_cinereus
ENSMEUP00000003593	ENSMEUG00000003938	Notamacropus_eugenii
ENSMICP00000045996	ENSMICG00000047069	Microcebus_murinus
ENSPSMP00000011077	ENSPSMG00000008009	Prolemur_simus
ENSOPRP00000001563	ENSOPRG00000001702	Ochotona_princeps
ENSOPRP00000008829	ENSOPRG00000009675	Ochotona_princeps
ENSUPAP00010028981	ENSUPAG00010022856	Urocitellus_parryii
ENSBIXP00000002009	ENSBIXG00000008552	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005025656	ENSBIXG00005004836	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000041501	ENSBTAG00000031061	Bos_taurus
ENSCHIP00000026806	ENSCHIG00000023006	Capra_hircus
ENSTTRP00000011854	ENSTTRG00000012496	Tursiops_truncatus
ENSMLUP00000004888	ENSMLUG00000005362	Myotis_lucifugus
ENSSARP00000006902	ENSSARG00000007627	Sorex_araneus
ENSEASP00005025306	ENSEASG00005017228	Equus_asinus_asinus
ENSECAP00000000800	ENSECAG00000001180	Equus_caballus
ENSNVIP00000029367	ENSNVIG00000022649	Neovison_vison
ENSETEP00000010182	ENSETEG00000012556	Echinops_telfairi
ENSPCAP00000010805	ENSPCAG00000011644	Procavia_capensis
ENSPTRP00000068944	ENSPTRG00000052712	Pan_troglodytes
ENSP00000324124	ENSG00000177700	Homo_sapiens
ENSGGOP00000010549	ENSGGOG00000010821	Gorilla_gorilla
ENSPPYP00000024243	ENSPPYG00000029850	Pongo_abelii
ENSNLEP00000010593	ENSNLEG00000008683	Nomascus_leucogenys
ENSCANP00000038867	ENSCANG00000043116	Colobus_angolensis_palliatus
ENSPTEP00000009803	ENSPTEG00000011128	Piliocolobus_tephrosceles
ENSRROP00000045022	ENSRROG00000045437	Rhinopithecus_roxellana
ENSRROP00000000351	ENSRROG00000001154	Rhinopithecus_roxellana
ENSRBIP00000019512	ENSRBIG00000033751	Rhinopithecus_bieti
ENSPTEP00000016949	ENSPTEG00000018506	Piliocolobus_tephrosceles
ENSMFAP00000003625	ENSMFAG00000001554	Macaca_fascicularis
ENSMNEP00000006003	ENSMNEG00000026729	Macaca_nemestrina
ENSCSAP00000006749	ENSCSAG00000010528	Chlorocebus_sabaeus
ENSTGEP00000030161	ENSTGEG00000024223	Theropithecus_gelada
ENSPANP00000032693	ENSPANG00000032375	Papio_anubis
ENSCATP00000037543	ENSCATG00000041490	Cercocebus_atys
ENSCJAP00000073163	ENSCJAG00000059266	Callithrix_jacchus
ENSSBOP00000020798	ENSSBOG00000026975	Saimiri_boliviensis_boliviensis
ENSCJAP00000059893	ENSCJAG00000041101	Callithrix_jacchus
ENSCCAP00000035413	ENSCCAG00000035630	Cebus_capucinus_imitator
ENSANAP00000010029	ENSANAG00000022996	Aotus_nancymaae
ENSTSYP00000034205	ENSTSYG00000027353	Carlito_syrichta
ENSTGEP00000015371	ENSTGEG00000012447	Theropithecus_gelada
ENSTGEP00000010439	ENSTGEG00000008552	Theropithecus_gelada
ENSCATP00000021744	ENSCATG00000034571	Cercocebus_atys
ENSMLEP00000035771	ENSMLEG00000042017	Mandrillus_leucophaeus
ENSPTEP00000032256	ENSPTEG00000031032	Piliocolobus_tephrosceles
ENSGGOP00000036704	ENSGGOG00000040273	Gorilla_gorilla
ENSEASP00005010536	ENSEASG00005007478	Equus_asinus_asinus
ENSECAP00000045199	ENSECAG00000031030	Equus_caballus
ENSPVAP00000014004	ENSPVAG00000014859	Pteropus_vampyrus
ENSFCAP00000050390	ENSFCAG00000043112	Felis_catus
ENSPTIP00000012820	ENSPTIG00000012764	Panthera_tigris_altaica
ENSUAMP00000020754	ENSUAMG00000016335	Ursus_americanus
ENSEEUP00000014419	ENSEEUG00000015795	Erinaceus_europaeus
ENSDNOP00000020516	ENSDNOG00000049434	Dasypus_novemcinctus
ENSNGAP00000013695	ENSNGAG00000015204	Nannospalax_galili
ENSNGAP00000012279	ENSNGAG00000014203	Nannospalax_galili
ENSCGRP00001002936	ENSCGRG00001003398	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00000026231	ENSCGRG00000019284	Cricetulus_griseus_CriGri_1.0
ENSCGRP00015009547	ENSCGRG00015007370	Cricetulus_griseus_CriGri-PICR
ENSCGRP00015036085	ENSCGRG00015027070	Cricetulus_griseus_CriGri-PICR
ENSCGRP00001025493	ENSCGRG00001023078	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00000024908	ENSCGRG00000018042	Cricetulus_griseus_CriGri_1.0
ENSMAUP00000021221	ENSMAUG00000019023	Mesocricetus_auratus
ENSMOCP00000024728	ENSMOCG00000021062	Microtus_ochrogaster
ENSPEMP00000036140	ENSPEMG00000030879	Peromyscus_maniculatus_bairdii
ENSPEMP00000015263	ENSPEMG00000014839	Peromyscus_maniculatus_bairdii
ENSMSIP00000012639	ENSMSIG00000010975	Mus_spicilegus
ENSMSIP00000000297	ENSMSIG00000000330	Mus_spicilegus
ENSMSIP00000016933	ENSMSIG00000014490	Mus_spicilegus
ENSMUSP00000043204	ENSMUSG00000038489	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0083280	MGP_CAROLIEiJ_G0030702	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0020052	MGP_PahariEiJ_G0013901	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000066905	ENSRNOG00000048562	Rattus_norvegicus
ENSRNOP00000026113	ENSRNOG00000019293	Rattus_norvegicus
ENSRNOP00000071181	ENSRNOG00000023805	Rattus_norvegicus
ENSMUGP00000014720	ENSMUGG00000012741	Meriones_unguiculatus
ENSJJAP00000006560	ENSJJAG00000011194	Jaculus_jaculus
ENSJJAP00000006757	ENSJJAG00000011334	Jaculus_jaculus
ENSODEP00000023054	ENSODEG00000016905	Octodon_degus
ENSODEP00000019481	ENSODEG00000014372	Octodon_degus
ENSCLAP00000002880	ENSCLAG00000002071	Chinchilla_lanigera
ENSHGLP00000009890	ENSHGLG00000007095	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100014058	ENSHGLG00100010399	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000023384	ENSFDAG00000021533	Fukomys_damarensis
ENSCPOP00000025028	ENSCPOG00000033252	Cavia_porcellus
ENSSTOP00000016814	ENSSTOG00000022797	Ictidomys_tridecemlineatus
ENSSDAP00000012017	ENSSDAG00000010851	Spermophilus_dauricus
ENSCCNP00000010944	ENSCCNG00000011363	Castor_canadensis
ENSOGAP00000017198	ENSOGAG00000024166	Otolemur_garnettii
ENSCAFP00020022298	ENSCAFG00020017621	Canis_lupus_dingo
ENSVVUP00000000216	ENSVVUG00000000205	Vulpes_vulpes
ENSUAMP00000032400	ENSUAMG00000024755	Ursus_americanus
ENSLACP00000019989	ENSLACG00000017570	Latimeria_chalumnae
ENSDARP00000075655	ENSDARG00000058349	Danio_rerio
ENSEEEP00000001997	ENSEEEG00000001244	Electrophorus_electricus
ENSCHAP00000013104	ENSCHAG00000007227	Clupea_harengus
ENSHHUP00000028186	ENSHHUG00000017912	Hucho_hucho
ENSHHUP00000022240	ENSHHUG00000013905	Hucho_hucho
ENSELUP00000008972	ENSELUG00000009612	Esox_lucius
ENSXETP00000034349	ENSXETG00000015319	Xenopus_tropicalis
ENSEBUP00000000193	ENSEBUG00000000392	Eptatretus_burgeri
ENSEBUP00000016487	ENSEBUG00000010353	Eptatretus_burgeri
ENSCSAVP00000010311	ENSCSAVG00000006078	Ciona_savignyi
YOR210W_mRNA	YOR210W	Saccharomyces_cerevisiae_strain_S288C
