ENSAPLP00000015747	ENSAPLG00000015860	Anas_platyrhynchos_platyrhynchos
ENSCLAP00000008212	ENSCLAG00000005758	Chinchilla_lanigera
ENSODEP00000006235	ENSODEG00000004670	Octodon_degus
ENSCPOP00000021272	ENSCPOG00000023212	Cavia_porcellus
ENSCAPP00000008025	ENSCAPG00000009806	Cavia_aperea
ENSHGLP00000024965	ENSHGLG00000017789	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100000735	ENSHGLG00100000609	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000019019	ENSFDAG00000009419	Fukomys_damarensis
ENSCCNP00000001225	ENSCCNG00000001351	Castor_canadensis
ENSDORP00000010617	ENSDORG00000011297	Dipodomys_ordii
ENSMSIP00000010879	ENSMSIG00000009544	Mus_spicilegus
MGP_SPRETEiJ_P0090043	MGP_SPRETEiJ_G0032824	Mus_spretus_strain_SPRET/EiJ
ENSMUSP00000066488	ENSMUSG00000031980	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0086514	MGP_CAROLIEiJ_G0031706	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0054761	MGP_PahariEiJ_G0023304	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000024917	ENSRNOG00000018445	Rattus_norvegicus
ENSMUGP00000011190	ENSMUGG00000009803	Meriones_unguiculatus
ENSCGRP00001015599	ENSCGRG00001016172	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00000009878	ENSCGRG00000007235	Cricetulus_griseus_CriGri_1.0
ENSCGRP00015012064	ENSCGRG00015009275	Cricetulus_griseus_CriGri-PICR
ENSMAUP00000020767	ENSMAUG00000018716	Mesocricetus_auratus
ENSMOCP00000025323	ENSMOCG00000021476	Microtus_ochrogaster
ENSPEMP00000012470	ENSPEMG00000012794	Peromyscus_maniculatus_bairdii
ENSNGAP00000012706	ENSNGAG00000014491	Nannospalax_galili
ENSJJAP00000016765	ENSJJAG00000018520	Jaculus_jaculus
ENSOCUP00000000417	ENSOCUG00000000478	Oryctolagus_cuniculus
ENSOPRP00000015107	ENSOPRG00000016544	Ochotona_princeps
ENSTGEP00000013088	ENSTGEG00000010650	Theropithecus_gelada
ENSPANP00000007971	ENSPANG00000019886	Papio_anubis
ENSCATP00000026867	ENSCATG00000036835	Cercocebus_atys
ENSMNEP00000012667	ENSMNEG00000030630	Macaca_nemestrina
ENSMFAP00000010584	ENSMFAG00000008235	Macaca_fascicularis
ENSMMUP00000007736	ENSMMUG00000005881	Macaca_mulatta
ENSMLEP00000019024	ENSMLEG00000033716	Mandrillus_leucophaeus
ENSCSAP00000006790	ENSCSAG00000010562	Chlorocebus_sabaeus
ENSRROP00000041259	ENSRROG00000043839	Rhinopithecus_roxellana
ENSRBIP00000029959	ENSRBIG00000038862	Rhinopithecus_bieti
ENSPTEP00000036161	ENSPTEG00000034029	Piliocolobus_tephrosceles
ENSCANP00000013314	ENSCANG00000030087	Colobus_angolensis_palliatus
ENSPPAP00000007994	ENSPPAG00000027230	Pan_paniscus
ENSPTRP00000003543	ENSPTRG00000002096	Pan_troglodytes
ENSGGOP00000000194	ENSGGOG00000000197	Gorilla_gorilla
ENSP00000355627	ENSG00000135744	Homo_sapiens
ENSPPYP00000000122	ENSPPYG00000000120	Pongo_abelii
ENSNLEP00000002092	ENSNLEG00000001707	Nomascus_leucogenys
ENSSBOP00000017387	ENSSBOG00000025357	Saimiri_boliviensis_boliviensis
ENSCJAP00000066046	ENSCJAG00000038998	Callithrix_jacchus
ENSCCAP00000001247	ENSCCAG00000008245	Cebus_capucinus_imitator
ENSANAP00000006666	ENSANAG00000021401	Aotus_nancymaae
ENSTSYP00000004691	ENSTSYG00000005134	Carlito_syrichta
ENSMICP00000035296	ENSMICG00000028058	Microcebus_murinus
ENSPSMP00000006353	ENSPSMG00000004800	Prolemur_simus
ENSPCOP00000029301	ENSPCOG00000027337	Propithecus_coquereli
ENSOGAP00000010104	ENSOGAG00000011286	Otolemur_garnettii
ENSLAFP00000018729	ENSLAFG00000032759	Loxodonta_africana
ENSPCAP00000005458	ENSPCAG00000005886	Procavia_capensis
ENSETEP00000015548	ENSETEG00000019146	Echinops_telfairi
ENSCHOP00000001023	ENSCHOG00000001151	Choloepus_hoffmanni
ENSDNOP00000024657	ENSDNOG00000031564	Dasypus_novemcinctus
ENSOANP00000021666	ENSOANG00000013737	Ornithorhynchus_anatinus
ENSXETP00000038809	ENSXETG00000021164	Xenopus_tropicalis
ENSLACP00000023240	ENSLACG00000001211	Latimeria_chalumnae
ENSSFOP00015024249	ENSSFOG00015015597	Scleropages_formosus
ENSPKIP00000021625	ENSPKIG00000005959	Paramormyrops_kingsleyae
ENSCHAP00000048653	ENSCHAG00000022397	Clupea_harengus
ENSDCDP00000021634	ENSDCDG00000016776	Denticeps_clupeoides
ENSAMXP00000009798	ENSAMXG00000009537	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005053465	ENSAMXG00005023950	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000009797	ENSPNAG00000015306	Pygocentrus_nattereri
ENSEEEP00000007486	ENSEEEG00000003917	Electrophorus_electricus
ENSIPUP00000022235	ENSIPUG00000015071	Ictalurus_punctatus
ENSDARP00000017923	ENSDARG00000016412	Danio_rerio
ENSHHUP00000091263	ENSHHUG00000052665	Hucho_hucho
ENSELUP00000014351	ENSELUG00000014396	Esox_lucius
ENSTRUP00000027298	ENSTRUG00000010811	Takifugu_rubripes
ENSTNIP00000020169	ENSTNIG00000017042	Tetraodon_nigroviridis
ENSCSEP00000004492	ENSCSEG00000002917	Cynoglossus_semilaevis
ENSFHEP00000019376	ENSFHEG00000021275	Fundulus_heteroclitus
ENSCVAP00000030649	ENSCVAG00000019334	Cyprinodon_variegatus
ENSXMAP00000022683	ENSXMAG00000025686	Xiphophorus_maculatus
ENSXCOP00000013090	ENSXCOG00000009919	Xiphophorus_couchianus
ENSGAFP00000017635	ENSGAFG00000011935	Gambusia_affinis
ENSPMEP00000009123	ENSPMEG00000010983	Poecilia_mexicana
ENSPLAP00000022751	ENSPLAG00000007499	Poecilia_latipinna
ENSPFOP00000018030	ENSPFOG00000017935	Poecilia_formosa
ENSPREP00000016816	ENSPREG00000011360	Poecilia_reticulata
ENSKMAP00000028276	ENSKMAG00000020960	Kryptolebias_marmoratus
ENSORLP00020026915	ENSORLG00020009634	Oryzias_latipes_ASM223471v1
ENSORLP00015013734	ENSORLG00015014633	Oryzias_latipes_ASM223469v1
ENSORLP00000006991	ENSORLG00000005554	Oryzias_latipes_ASM223467v1
ENSOMEP00000007858	ENSOMEG00000008993	Oryzias_melastigma
ENSOMEP00000035069	ENSOMEG00000022084	Oryzias_melastigma
ENSSLDP00000021157	ENSSLDG00000016535	Seriola_lalandi_dorsalis
ENSSDUP00000022527	ENSSDUG00000016338	Seriola_dumerili
ENSLCAP00010026278	ENSLCAG00010012277	Lates_calcarifer
ENSSMAP00000031926	ENSSMAG00000019554	Scophthalmus_maximus
ENSMALP00000026611	ENSMALG00000018462	Monopterus_albus
ENSMAMP00000025315	ENSMAMG00000017000	Mastacembelus_armatus
ENSATEP00000011503	ENSATEG00000008022	Anabas_testudineus
ENSBSLP00000054097	ENSBSLG00000025374	Betta_splendens
ENSLCRP00005056203	ENSLCRG00005020940	Larimichthys_crocea
ENSMMOP00000010580	ENSMMOG00000008165	Mola_mola
ENSCGOP00000052682	ENSCGOG00000023185	Cottoperca_gobio
ENSGACP00000012866	ENSGACG00000009742	Gasterosteus_aculeatus
ENSLBEP00000028962	ENSLBEG00000021945	Labrus_bergylta
ENSAPEP00000009477	ENSAPEG00000006797	Amphiprion_percula
ENSAOCP00000010313	ENSAOCG00000014551	Amphiprion_ocellaris
ENSAPOP00000001718	ENSAPOG00000003061	Acanthochromis_polyacanthus
ENSSPAP00000014878	ENSSPAG00000011214	Stegastes_partitus
ENSPRNP00000053274	ENSPRNG00000025103	Parambassis_ranga
ENSPNYP00000004789	ENSPNYG00000003725	Pundamilia_nyererei
ENSHBUP00000014856	ENSHBUG00000016718	Haplochromis_burtoni
ENSACLP00000025967	ENSACLG00000017660	Astatotilapia_calliptera
ENSMZEP00005036826	ENSMZEG00005027446	Maylandia_zebra
ENSNBRP00000020756	ENSNBRG00000015961	Neolamprologus_brichardi
ENSONIP00000000684	ENSONIG00000000537	Oreochromis_niloticus
ENSACIP00000007256	ENSACIG00000005686	Amphilophus_citrinellus
ENSGWIP00000032908	ENSGWIG00000016914	Gouania_willdenowi
ENSPMGP00000018057	ENSPMGG00000014767	Periophthalmus_magnuspinnatus
ENSHCOP00000026031	ENSHCOG00000016618	Hippocampus_comes
ENSGMOP00000019804	ENSGMOG00000018403	Gadus_morhua
ENSLOCP00000019014	ENSLOCG00000015448	Lepisosteus_oculatus
ENSECRP00000003473	ENSECRG00000002382	Erpetoichthys_calabaricus
ENSCMIP00000015587	ENSCMIG00000007584	Callorhinchus_milii
