ENSCABP00000019686	ENSCABG00000014537	Chelonoidis_abingdonii
ENSSTOP00000012299	ENSSTOG00000013709	Ictidomys_tridecemlineatus
ENSMMMP00000024372	ENSMMMG00000021178	Marmota_marmota_marmota
ENSTBEP00000007446	ENSTBEG00000008551	Tupaia_belangeri
ENSUAMP00000030829	ENSUAMG00000023677	Ursus_americanus
ENSAMEP00000000494	ENSAMEG00000000448	Ailuropoda_melanoleuca
ENSNVIP00000015900	ENSNVIG00000012419	Neovison_vison
ENSMPUP00000016172	ENSMPUG00000016275	Mustela_putorius_furo
ENSCAFP00000042060	ENSCAFG00000015879	Canis_lupus_familiaris
ENSCAFP00020006187	ENSCAFG00020005005	Canis_lupus_dingo
ENSVVUP00000040683	ENSVVUG00000028978	Vulpes_vulpes
ENSPPRP00000027737	ENSPPRG00000019527	Panthera_pardus
ENSPTIP00000020104	ENSPTIG00000017668	Panthera_tigris_altaica
ENSFCAP00000009450	ENSFCAG00000010177	Felis_catus
ENSEASP00005023286	ENSEASG00005015825	Equus_asinus_asinus
ENSECAP00000031382	ENSECAG00000008984	Equus_caballus
ENSPVAP00000008127	ENSPVAG00000008608	Pteropus_vampyrus
ENSMLUP00000000028	ENSMLUG00000000029	Myotis_lucifugus
ENSTTRP00000014696	ENSTTRG00000015489	Tursiops_truncatus
ENSSSCP00000003776	ENSSSCG00000003478	Sus_scrofa_strain_reference
ENSCHIP00000030870	ENSCHIG00000025406	Capra_hircus
ENSOARP00000012623	ENSOARG00000011764	Ovis_aries
ENSBIXP00005042250	ENSBIXG00005004422	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBIXP00000041926	ENSBIXG00000026125	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBTAP00000040412	ENSBTAG00000003822	Bos_taurus
ENSBMUP00000005051	ENSBMUG00000003940	Bos_mutus
ENSSARP00000010511	ENSSARG00000011608	Sorex_araneus
ENSTSYP00000027702	ENSTSYG00000028707	Carlito_syrichta
ENSLAFP00000015474	ENSLAFG00000018456	Loxodonta_africana
ENSPCAP00000007945	ENSPCAG00000008350	Procavia_capensis
ENSETEP00000015033	ENSETEG00000018484	Echinops_telfairi
ENSDNOP00000001082	ENSDNOG00000001399	Dasypus_novemcinctus
ENSPCOP00000014130	ENSPCOG00000018739	Propithecus_coquereli
ENSMICP00000005919	ENSMICG00000006471	Microcebus_murinus
ENSPSMP00000009025	ENSPSMG00000006599	Prolemur_simus
ENSOGAP00000004576	ENSOGAG00000005104	Otolemur_garnettii
ENSNLEP00000015972	ENSNLEG00000013168	Nomascus_leucogenys
ENSRBIP00000031914	ENSRBIG00000039762	Rhinopithecus_bieti
ENSPTRP00000068477	ENSPTRG00000000238	Pan_troglodytes
ENSPPAP00000040108	ENSPPAG00000042691	Pan_paniscus
ENSP00000364691	ENSG00000058453	Homo_sapiens
ENSGGOP00000015837	ENSGGOG00000016218	Gorilla_gorilla
ENSPPYP00000002108	ENSPPYG00000001815	Pongo_abelii
ENSTGEP00000029735	ENSTGEG00000023896	Theropithecus_gelada
ENSPANP00000002952	ENSPANG00000018163	Papio_anubis
ENSMLEP00000029986	ENSMLEG00000039179	Mandrillus_leucophaeus
ENSCATP00000034621	ENSCATG00000040199	Cercocebus_atys
ENSMFAP00000031380	ENSMFAG00000036747	Macaca_fascicularis
ENSMNEP00000002622	ENSMNEG00000012132	Macaca_nemestrina
ENSMMUP00000040569	ENSMMUG00000007315	Macaca_mulatta
ENSCSAP00000017150	ENSCSAG00000000857	Chlorocebus_sabaeus
ENSRROP00000041830	ENSRROG00000044088	Rhinopithecus_roxellana
ENSRBIP00000034393	ENSRBIG00000040905	Rhinopithecus_bieti
ENSCANP00000023475	ENSCANG00000035148	Colobus_angolensis_palliatus
ENSCCAP00000036202	ENSCCAG00000036018	Cebus_capucinus_imitator
ENSSBOP00000006268	ENSSBOG00000020044	Saimiri_boliviensis_boliviensis
ENSCJAP00000015030	ENSCJAG00000008057	Callithrix_jacchus
ENSANAP00000018107	ENSANAG00000026909	Aotus_nancymaae
ENSRBIP00000025212	ENSRBIG00000036489	Rhinopithecus_bieti
ENSMNEP00000029877	ENSMNEG00000038403	Macaca_nemestrina
ENSPPYP00000023230	ENSPPYG00000020751	Pongo_abelii	ENSPPYT00000024201
ENSLOCP00000009481	ENSLOCG00000007808	Lepisosteus_oculatus
ENSEBUP00000004947	ENSEBUG00000003427	Eptatretus_burgeri
ENSPPYP00000002111	ENSPPYG00000001818	Pongo_abelii	ENSPPYT00000002174
ENSPCIP00000005304	ENSPCIG00000004079	Phascolarctos_cinereus
ENSVURP00010016853	ENSVURG00010011884	Vombatus_ursinus
ENSSHAP00000003672	ENSSHAG00000003228	Sarcophilus_harrisii
ENSSHAP00000009994	ENSSHAG00000008648	Sarcophilus_harrisii
ENSCPGP00000013193	ENSCPGG00000009347	Calidris_pygmaea
ENSOANP00000018594	ENSOANG00000011729	Ornithorhynchus_anatinus
ENSACAP00000002659	ENSACAG00000002714	Anolis_carolinensis
ENSACAP00000020395	ENSACAG00000025801	Anolis_carolinensis
ENSRBIP00000007472	ENSRBIG00000027655	Rhinopithecus_bieti
ENSDCDP00000051729	ENSDCDG00000031366	Denticeps_clupeoides
ENSXETP00000011782	ENSXETG00000015055	Xenopus_tropicalis
ENSORLP00000022962	ENSORLG00000018334	Oryzias_latipes_ASM223467v1
ENSCSEP00000003052	ENSCSEG00000001987	Cynoglossus_semilaevis
ENSGMOP00000008707	ENSGMOG00000008132	Gadus_morhua
ENSHHUP00000038921	ENSHHUG00000024231	Hucho_hucho
ENSHHUP00000087971	ENSHHUG00000050873	Hucho_hucho
ENSELUP00000034542	ENSELUG00000013255	Esox_lucius
ENSCHAP00000004750	ENSCHAG00000003096	Clupea_harengus
ENSAMXP00005046801	ENSAMXG00005021536	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPKIP00000015724	ENSPKIG00000002334	Paramormyrops_kingsleyae
ENSPLAP00000027689	ENSPLAG00000016490	Poecilia_latipinna
ENSLOCP00000009228	ENSLOCG00000007607	Lepisosteus_oculatus
ENSECRP00000011661	ENSECRG00000007699	Erpetoichthys_calabaricus
ENSEEEP00000047095	ENSEEEG00000022169	Electrophorus_electricus
ENSAMXP00000033948	ENSAMXG00000035105	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSORLP00020008304	ENSORLG00020009222	Oryzias_latipes_ASM223471v1
ENSCINP00000035308	ENSCING00000025023	Ciona_intestinalis
ENSCJPP00005022277	ENSCJPG00005017788	Coturnix_japonica
ENSLACP00000017474	ENSLACG00000015390	Latimeria_chalumnae
ENSCMIP00000036020	ENSCMIG00000015219	Callorhinchus_milii
ENSLOCP00000006630	ENSLOCG00000005485	Lepisosteus_oculatus
ENSAPOP00000031452	ENSAPOG00000018717	Acanthochromis_polyacanthus
ENSECRP00000013243	ENSECRG00000008768	Erpetoichthys_calabaricus
ENSLACP00000012209	ENSLACG00000010745	Latimeria_chalumnae
ENSCMIP00000024658	ENSCMIG00000010854	Callorhinchus_milii
ENSCINP00000033015	ENSCING00000024864	Ciona_intestinalis
ENSCINP00000031816	ENSCING00000019690	Ciona_intestinalis
ENSCSAVP00000013838	ENSCSAVG00000008114	Ciona_savignyi
