ENSACAP00000006965	ENSACAG00000007129	Anolis_carolinensis
ENSORLP00000012879	ENSORLG00000010275	Oryzias_latipes_ASM223467v1
ENSORLP00020034680	ENSORLG00020021263	Oryzias_latipes_ASM223471v1
ENSOMEP00000009617	ENSOMEG00000010835	Oryzias_melastigma
ENSHBUP00000004704	ENSHBUG00000006030	Haplochromis_burtoni
ENSMZEP00005031789	ENSMZEG00005023708	Maylandia_zebra
ENSACLP00000036649	ENSACLG00000024828	Astatotilapia_calliptera
ENSPNYP00000005171	ENSPNYG00000004035	Pundamilia_nyererei
ENSNBRP00000021445	ENSNBRG00000016456	Neolamprologus_brichardi
ENSONIP00000021845	ENSONIG00000017321	Oreochromis_niloticus
ENSACIP00000026975	ENSACIG00000020905	Amphilophus_citrinellus
ENSGWIP00000038723	ENSGWIG00000019769	Gouania_willdenowi
ENSSMAP00000017057	ENSSMAG00000010458	Scophthalmus_maximus
ENSATEP00000010332	ENSATEG00000007285	Anabas_testudineus
ENSCGOP00000027770	ENSCGOG00000013070	Cottoperca_gobio
ENSTRUP00000055313	ENSTRUG00000024394	Takifugu_rubripes
ENSLCRP00005046492	ENSLCRG00005017675	Larimichthys_crocea
ENSSLDP00000009016	ENSSLDG00000007154	Seriola_lalandi_dorsalis
ENSSDUP00000020388	ENSSDUG00000014836	Seriola_dumerili
ENSCSEP00000033181	ENSCSEG00000021299	Cynoglossus_semilaevis
ENSMAMP00000017476	ENSMAMG00000011833	Mastacembelus_armatus
ENSMALP00000031392	ENSMALG00000021667	Monopterus_albus
ENSBSLP00000043169	ENSBSLG00000020597	Betta_splendens
ENSLBEP00000013354	ENSLBEG00000010296	Labrus_bergylta
ENSMMOP00000027191	ENSMMOG00000020563	Mola_mola
ENSHCOP00000007339	ENSHCOG00000009321	Hippocampus_comes	ENSHCOT00000002158
ENSAMXP00005042270	ENSAMXG00005019752	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000038934	ENSAMXG00000037262	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000008611	ENSPNAG00000003049	Pygocentrus_nattereri
ENSIPUP00000020919	ENSIPUG00000014189	Ictalurus_punctatus
ENSEEEP00000011961	ENSEEEG00000006033	Electrophorus_electricus
ENSDARP00000105599	ENSDARG00000089921	Danio_rerio
ENSCHAP00000020287	ENSCHAG00000010277	Clupea_harengus
ENSDCDP00000024231	ENSDCDG00000018257	Denticeps_clupeoides
ENSSLDP00000014188	ENSSLDG00000011333	Seriola_lalandi_dorsalis
ENSSLDP00000010516	ENSSLDG00000008389	Seriola_lalandi_dorsalis
ENSLCAP00010033463	ENSLCAG00010015732	Lates_calcarifer
ENSPMGP00000028335	ENSPMGG00000022809	Periophthalmus_magnuspinnatus
ENSLOCP00000012956	ENSLOCG00000010575	Lepisosteus_oculatus
ENSLACP00000003813	ENSLACG00000003398	Latimeria_chalumnae
ENSECRP00000029034	ENSECRG00000019677	Erpetoichthys_calabaricus
ENSPMAP00000001245	ENSPMAG00000001121	Petromyzon_marinus	ENSPMAT00000001250
ENSEBUP00000023030	ENSEBUG00000014192	Eptatretus_burgeri	ENSEBUT00000023606
ENSCPRP00005020472	ENSCPRG00005014237	Crocodylus_porosus
FBpp0070967	FBgn0052736	Drosophila_melanogaster
