ENSSMRP00000025994	ENSSMRG00000020078	Salvator_merianae
ENSETEP00000009729	ENSETEG00000011987	Echinops_telfairi
ENSOANP00000003078	ENSOANG00000001936	Ornithorhynchus_anatinus
ENSXETP00000041461	ENSXETG00000002344	Xenopus_tropicalis
ENSLACP00000014416	ENSLACG00000012686	Latimeria_chalumnae
ENSAMXP00005017886	ENSAMXG00005009321	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000030636	ENSAMXG00000007987	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000003401	ENSPNAG00000009886	Pygocentrus_nattereri
ENSIPUP00000004066	ENSIPUG00000002843	Ictalurus_punctatus
ENSEEEP00000019852	ENSEEEG00000009715	Electrophorus_electricus
ENSDARP00000084917	ENSDARG00000062515	Danio_rerio
ENSCHAP00000017950	ENSCHAG00000009270	Clupea_harengus
ENSMALP00000025308	ENSMALG00000017576	Monopterus_albus
ENSMAMP00000009840	ENSMAMG00000006599	Mastacembelus_armatus
ENSATEP00000018576	ENSATEG00000012871	Anabas_testudineus
ENSBSLP00000047044	ENSBSLG00000022366	Betta_splendens
ENSSDUP00000007239	ENSSDUG00000005290	Seriola_dumerili
ENSSLDP00000005412	ENSSLDG00000004237	Seriola_lalandi_dorsalis
ENSSMAP00000015948	ENSSMAG00000009663	Scophthalmus_maximus
ENSLCAP00010012156	ENSLCAG00010005750	Lates_calcarifer
ENSTRUP00000043074	ENSTRUG00000016816	Takifugu_rubripes
ENSTNIP00000015864	ENSTNIG00000012888	Tetraodon_nigroviridis
ENSMMOP00000003636	ENSMMOG00000002905	Mola_mola
ENSLCRP00005003708	ENSLCRG00005001959	Larimichthys_crocea
ENSLBEP00000013293	ENSLBEG00000010167	Labrus_bergylta
ENSCGOP00000010889	ENSCGOG00000005450	Cottoperca_gobio
ENSAOCP00000026699	ENSAOCG00000015144	Amphiprion_ocellaris
ENSAPEP00000031003	ENSAPEG00000021974	Amphiprion_percula
ENSAPOP00000002392	ENSAPOG00000003847	Acanthochromis_polyacanthus
ENSSPAP00000011844	ENSSPAG00000008963	Stegastes_partitus
ENSPRNP00000004907	ENSPRNG00000002743	Parambassis_ranga
ENSPNYP00000026591	ENSPNYG00000020033	Pundamilia_nyererei
ENSACLP00000022539	ENSACLG00000015288	Astatotilapia_calliptera
ENSMZEP00005011342	ENSMZEG00005008470	Maylandia_zebra
ENSHBUP00000019152	ENSHBUG00000021330	Haplochromis_burtoni
ENSNBRP00000026286	ENSNBRG00000020069	Neolamprologus_brichardi
ENSONIP00000024954	ENSONIG00000019824	Oreochromis_niloticus
ENSACIP00000003797	ENSACIG00000002977	Amphilophus_citrinellus
ENSPFOP00000013232	ENSPFOG00000013231	Poecilia_formosa
ENSPLAP00000002766	ENSPLAG00000004148	Poecilia_latipinna
ENSPMEP00000030167	ENSPMEG00000016470	Poecilia_mexicana
ENSPREP00000006239	ENSPREG00000004319	Poecilia_reticulata
ENSXMAP00000014856	ENSXMAG00000014785	Xiphophorus_maculatus
ENSGAFP00000015991	ENSGAFG00000010798	Gambusia_affinis
ENSFHEP00000017870	ENSFHEG00000019768	Fundulus_heteroclitus
ENSCVAP00000021745	ENSCVAG00000004048	Cyprinodon_variegatus
ENSKMAP00000011112	ENSKMAG00000008282	Kryptolebias_marmoratus
ENSORLP00000045521	ENSORLG00000003392	Oryzias_latipes_ASM223467v1
ENSORLP00015034692	ENSORLG00015020891	Oryzias_latipes_ASM223469v1
ENSORLP00020004136	ENSORLG00020004995	Oryzias_latipes_ASM223471v1
ENSOMEP00000005541	ENSOMEG00000006559	Oryzias_melastigma
ENSCSEP00000000935	ENSCSEG00000000648	Cynoglossus_semilaevis
ENSPMGP00000003426	ENSPMGG00000002956	Periophthalmus_magnuspinnatus
ENSGWIP00000016007	ENSGWIG00000009006	Gouania_willdenowi
ENSHCOP00000001783	ENSHCOG00000002826	Hippocampus_comes
ENSGACP00000012384	ENSGACG00000009374	Gasterosteus_aculeatus
ENSGMOP00000004179	ENSGMOG00000003909	Gadus_morhua
ENSHHUP00000031585	ENSHHUG00000020050	Hucho_hucho
ENSHHUP00000030326	ENSHHUG00000019310	Hucho_hucho
ENSELUP00000038316	ENSELUG00000018176	Esox_lucius
ENSSFOP00015034277	ENSSFOG00015021835	Scleropages_formosus
ENSPKIP00000017557	ENSPKIG00000003402	Paramormyrops_kingsleyae
ENSAMXP00000047873	ENSAMXG00000044003	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005012073	ENSAMXG00005006551	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000030259	ENSPNAG00000016950	Pygocentrus_nattereri
ENSIPUP00000004674	ENSIPUG00000003255	Ictalurus_punctatus
ENSEEEP00000008923	ENSEEEG00000004604	Electrophorus_electricus
ENSDARP00000129141	ENSDARG00000074086	Danio_rerio
ENSCHAP00000021519	ENSCHAG00000010784	Clupea_harengus
ENSTRUP00000024443	ENSTRUG00000009731	Takifugu_rubripes
ENSTNIP00000014911	ENSTNIG00000011951	Tetraodon_nigroviridis
ENSBSLP00000021778	ENSBSLG00000011159	Betta_splendens
ENSORLP00000011980	ENSORLG00000009552	Oryzias_latipes_ASM223467v1
ENSORLP00015005768	ENSORLG00015006558	Oryzias_latipes_ASM223469v1
ENSORLP00020016147	ENSORLG00020017187	Oryzias_latipes_ASM223471v1
ENSOMEP00000029485	ENSOMEG00000013193	Oryzias_melastigma
ENSSDUP00000010587	ENSSDUG00000007686	Seriola_dumerili
ENSSLDP00000033297	ENSSLDG00000025483	Seriola_lalandi_dorsalis
ENSLCAP00010029379	ENSLCAG00010013797	Lates_calcarifer
ENSSMAP00000022843	ENSSMAG00000013870	Scophthalmus_maximus
ENSMALP00000009301	ENSMALG00000006624	Monopterus_albus
ENSMAMP00000035070	ENSMAMG00000023547	Mastacembelus_armatus
ENSATEP00000035825	ENSATEG00000024621	Anabas_testudineus
ENSCGOP00000022996	ENSCGOG00000010709	Cottoperca_gobio
ENSGACP00000016036	ENSGACG00000012103	Gasterosteus_aculeatus
ENSLCRP00005018009	ENSLCRG00005007361	Larimichthys_crocea
ENSLBEP00000036297	ENSLBEG00000027159	Labrus_bergylta
ENSMMOP00000009031	ENSMMOG00000006976	Mola_mola
ENSAPEP00000013658	ENSAPEG00000009746	Amphiprion_percula
ENSAOCP00000029588	ENSAOCG00000020046	Amphiprion_ocellaris
ENSAPOP00000005122	ENSAPOG00000006877	Acanthochromis_polyacanthus
ENSSPAP00000019017	ENSSPAG00000013987	Stegastes_partitus
ENSPRNP00000033812	ENSPRNG00000017009	Parambassis_ranga
ENSFHEP00000001880	ENSFHEG00000002674	Fundulus_heteroclitus
ENSCVAP00000027622	ENSCVAG00000014077	Cyprinodon_variegatus
ENSXMAP00000014729	ENSXMAG00000014676	Xiphophorus_maculatus
ENSXCOP00000011527	ENSXCOG00000008702	Xiphophorus_couchianus
ENSGAFP00000029865	ENSGAFG00000020128	Gambusia_affinis
ENSPMEP00000016283	ENSPMEG00000018996	Poecilia_mexicana
ENSPMEP00000019584	ENSPMEG00000022648	Poecilia_mexicana
ENSPLAP00000012831	ENSPLAG00000016218	Poecilia_latipinna
ENSPLAP00000013888	ENSPLAG00000017455	Poecilia_latipinna
ENSPFOP00000011562	ENSPFOG00000011514	Poecilia_formosa
ENSPFOP00000011322	ENSPFOG00000011060	Poecilia_formosa
ENSPREP00000007594	ENSPREG00000005220	Poecilia_reticulata
ENSKMAP00000027630	ENSKMAG00000020497	Kryptolebias_marmoratus
ENSHBUP00000028015	ENSHBUG00000011625	Haplochromis_burtoni
ENSPNYP00000022054	ENSPNYG00000016597	Pundamilia_nyererei
ENSMZEP00005017531	ENSMZEG00005013176	Maylandia_zebra
ENSACLP00000041549	ENSACLG00000027967	Astatotilapia_calliptera
ENSNBRP00000005856	ENSNBRG00000004571	Neolamprologus_brichardi
ENSONIP00000002846	ENSONIG00000002280	Oreochromis_niloticus
ENSACIP00000008786	ENSACIG00000006817	Amphilophus_citrinellus
ENSGWIP00000013552	ENSGWIG00000007711	Gouania_willdenowi
ENSPMGP00000012224	ENSPMGG00000010091	Periophthalmus_magnuspinnatus
ENSCSEP00000019467	ENSCSEG00000012453	Cynoglossus_semilaevis
ENSHCOP00000007044	ENSHCOG00000009064	Hippocampus_comes
ENSGMOP00000004749	ENSGMOG00000004415	Gadus_morhua
ENSHHUP00000050677	ENSHHUG00000030527	Hucho_hucho
ENSHHUP00000035655	ENSHHUG00000022444	Hucho_hucho
ENSELUP00000005762	ENSELUG00000000216	Esox_lucius
ENSLOCP00000010526	ENSLOCG00000008643	Lepisosteus_oculatus
ENSECRP00000030758	ENSECRG00000020867	Erpetoichthys_calabaricus
ENSCMIP00000012159	ENSCMIG00000006231	Callorhinchus_milii
ENSDCDP00000009626	ENSDCDG00000004837	Denticeps_clupeoides
ENSCHAP00000057024	ENSCHAG00000025779	Clupea_harengus
ENSDARP00000113985	ENSDARG00000091558	Danio_rerio
ENSDARP00000089804	ENSDARG00000068465	Danio_rerio
ENSDARP00000059013	ENSDARG00000034403	Danio_rerio
ENSDARP00000143339	ENSDARG00000053448	Danio_rerio
ENSAMXP00000040862	ENSAMXG00000042564	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00000045568	ENSAMXG00000037696	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00000031139	ENSAMXG00000014782	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00000047941	ENSAMXG00000036433	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005010780	ENSAMXG00005005990	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000051058	ENSAMXG00000043346	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000033020	ENSPNAG00000021679	Pygocentrus_nattereri
ENSPNAP00000032850	ENSPNAG00000021081	Pygocentrus_nattereri
ENSPNAP00000015149	ENSPNAG00000021253	Pygocentrus_nattereri
ENSAMXP00005007279	ENSAMXG00005004362	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000030817	ENSAMXG00000038471	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000018807	ENSPNAG00000025266	Pygocentrus_nattereri
ENSEEEP00000043194	ENSEEEG00000020399	Electrophorus_electricus
ENSCHAP00000023398	ENSCHAG00000011534	Clupea_harengus	ENSCHAT00000025490
ENSCHAP00000023204	ENSCHAG00000011460	Clupea_harengus	ENSCHAT00000025282
ENSCHAP00000004150	ENSCHAG00000002679	Clupea_harengus	ENSCHAT00000004742
ENSCHAP00000057739	ENSCHAG00000026065	Clupea_harengus	ENSCHAT00000062220
ENSCHAP00000023000	ENSCHAG00000011428	Clupea_harengus	ENSCHAT00000025075
ENSCHAP00000023753	ENSCHAG00000011729	Clupea_harengus	ENSCHAT00000025863
ENSHHUP00000079633	ENSHHUG00000046393	Hucho_hucho
ENSHHUP00000063616	ENSHHUG00000037576	Hucho_hucho
ENSELUP00000005096	ENSELUG00000006189	Esox_lucius
ENSELUP00000029267	ENSELUG00000006153	Esox_lucius
ENSELUP00000005072	ENSELUG00000006144	Esox_lucius
ENSELUP00000004970	ENSELUG00000006050	Esox_lucius
ENSELUP00000006846	ENSELUG00000007697	Esox_lucius
ENSECRP00000031376	ENSECRG00000021268	Erpetoichthys_calabaricus
ENSECRP00000032193	ENSECRG00000021836	Erpetoichthys_calabaricus
ENSECRP00000032130	ENSECRG00000021784	Erpetoichthys_calabaricus
ENSECRP00000032172	ENSECRG00000021814	Erpetoichthys_calabaricus
ENSECRP00000032163	ENSECRG00000021807	Erpetoichthys_calabaricus
ENSECRP00000031365	ENSECRG00000021256	Erpetoichthys_calabaricus
ENSECRP00000032180	ENSECRG00000021824	Erpetoichthys_calabaricus
ENSECRP00000032151	ENSECRG00000021797	Erpetoichthys_calabaricus
ENSGAGP00000016624	ENSGAGG00000012435	Gopherus_agassizii
ENSCABP00000028341	ENSCABG00000020818	Chelonoidis_abingdonii
ENSCPBP00000008088	ENSCPBG00000006351	Chrysemys_picta_bellii
ENSSPUP00000004073	ENSSPUG00000003149	Sphenodon_punctatus
ENSLACP00000006473	ENSLACG00000005741	Latimeria_chalumnae
ENSLOCP00000010963	ENSLOCG00000009000	Lepisosteus_oculatus
ENSLOCP00000010953	ENSLOCG00000008991	Lepisosteus_oculatus
ENSLOCP00000000359	ENSLOCG00000000326	Lepisosteus_oculatus
ENSLOCP00000011111	ENSLOCG00000009111	Lepisosteus_oculatus
ENSLOCP00000011099	ENSLOCG00000009101	Lepisosteus_oculatus
ENSLOCP00000014044	ENSLOCG00000011430	Lepisosteus_oculatus
ENSXETP00000003055	ENSXETG00000005179	Xenopus_tropicalis
ENSXETP00000023283	ENSXETG00000005216	Xenopus_tropicalis
ENSXETP00000023260	ENSXETG00000005243	Xenopus_tropicalis
ENSXETP00000003006	ENSXETG00000005229	Xenopus_tropicalis
ENSXETP00000009991	ENSXETG00000011204	Xenopus_tropicalis
ENSKMAP00000028098	ENSKMAG00000020844	Kryptolebias_marmoratus
ENSKMAP00000028078	ENSKMAG00000020834	Kryptolebias_marmoratus
ENSPFOP00000009339	ENSPFOG00000009362	Poecilia_formosa
ENSPLAP00000001018	ENSPLAG00000001974	Poecilia_latipinna
ENSPMEP00000014215	ENSPMEG00000016583	Poecilia_mexicana
ENSPREP00000023932	ENSPREG00000016161	Poecilia_reticulata
ENSXMAP00000029188	ENSXMAG00000021341	Xiphophorus_maculatus
ENSXMAP00000028968	ENSXMAG00000030003	Xiphophorus_maculatus
ENSXCOP00000017221	ENSXCOG00000012976	Xiphophorus_couchianus
ENSPMEP00000014847	ENSPMEG00000017423	Poecilia_mexicana
ENSPFOP00000003233	ENSPFOG00000003340	Poecilia_formosa
ENSPREP00000020906	ENSPREG00000014030	Poecilia_reticulata
ENSXMAP00000006267	ENSXMAG00000006242	Xiphophorus_maculatus
ENSXCOP00000020306	ENSXCOG00000015219	Xiphophorus_couchianus
ENSCVAP00000005741	ENSCVAG00000007163	Cyprinodon_variegatus
ENSCVAP00000005737	ENSCVAG00000000638	Cyprinodon_variegatus
ENSCVAP00000023667	ENSCVAG00000007181	Cyprinodon_variegatus
ENSCVAP00000005760	ENSCVAG00000007199	Cyprinodon_variegatus
ENSCVAP00000023829	ENSCVAG00000007982	Cyprinodon_variegatus
ENSPRNP00000000707	ENSPRNG00000000485	Parambassis_ranga
ENSPRNP00000000739	ENSPRNG00000000503	Parambassis_ranga
ENSPRNP00000000718	ENSPRNG00000000491	Parambassis_ranga
ENSPRNP00000000721	ENSPRNG00000000496	Parambassis_ranga
ENSPRNP00000000726	ENSPRNG00000000497	Parambassis_ranga
ENSPRNP00000000743	ENSPRNG00000000515	Parambassis_ranga
ENSMZEP00005018576	ENSMZEG00005010164	Maylandia_zebra
ENSACLP00000026328	ENSACLG00000017902	Astatotilapia_calliptera
ENSMZEP00005012680	ENSMZEG00005008685	Maylandia_zebra
ENSHBUP00000010983	ENSHBUG00000012936	Haplochromis_burtoni
ENSONIP00000001539	ENSONIG00000001217	Oreochromis_niloticus
ENSONIP00000015196	ENSONIG00000012073	Oreochromis_niloticus
ENSACLP00000026337	ENSACLG00000017909	Astatotilapia_calliptera
ENSMZEP00005018587	ENSMZEG00005013952	Maylandia_zebra
ENSACLP00000026270	ENSACLG00000017848	Astatotilapia_calliptera
ENSNBRP00000007422	ENSNBRG00000005611	Neolamprologus_brichardi
ENSATEP00000003375	ENSATEG00000002361	Anabas_testudineus
ENSBSLP00000019206	ENSBSLG00000010009	Betta_splendens
ENSLCRP00005044783	ENSLCRG00005017146	Larimichthys_crocea	ENSLCRT00005045558
ENSLCRP00005044763	ENSLCRG00005017142	Larimichthys_crocea	ENSLCRT00005045538
ENSGACP00000025737	ENSGACG00000019470	Gasterosteus_aculeatus
ENSLCAP00010017010	ENSLCAG00010008071	Lates_calcarifer
ENSLCAP00010032917	ENSLCAG00010015502	Lates_calcarifer
ENSLCAP00010041899	ENSLCAG00010019613	Lates_calcarifer
ENSLCAP00010041908	ENSLCAG00010019618	Lates_calcarifer
ENSSLDP00000010958	ENSSLDG00000008727	Seriola_lalandi_dorsalis
ENSSLDP00000010876	ENSSLDG00000008488	Seriola_lalandi_dorsalis
ENSSDUP00000022780	ENSSDUG00000016562	Seriola_dumerili
ENSSMAP00000022584	ENSSMAG00000013801	Scophthalmus_maximus
ENSAOCP00000011042	ENSAOCG00000015286	Amphiprion_ocellaris
ENSAPEP00000029654	ENSAPEG00000021090	Amphiprion_percula
ENSAPOP00000000204	ENSAPOG00000001391	Acanthochromis_polyacanthus
ENSAPOP00000000212	ENSAPOG00000001398	Acanthochromis_polyacanthus
ENSAPOP00000019142	ENSAPOG00000022538	Acanthochromis_polyacanthus
ENSAPOP00000017167	ENSAPOG00000000579	Acanthochromis_polyacanthus
ENSOANP00000030534	ENSOANG00000030868	Ornithorhynchus_anatinus
ENSPMAP00000010183	ENSPMAG00000009257	Petromyzon_marinus
ENSEBUP00000003285	ENSEBUG00000002413	Eptatretus_burgeri
FBpp0074615	FBgn0052226	Drosophila_melanogaster
T01H3.2.2	WBGene00011348	Caenorhabditis_elegans_strain_N2
