ENSSFOP00015037173	ENSSFOG00015023656	Scleropages_formosus
ENSGACP00000026006	ENSGACG00000019679	Gasterosteus_aculeatus
ENSMZEP00005010672	ENSMZEG00005008027	Maylandia_zebra
ENSHBUP00000004523	ENSHBUG00000005910	Haplochromis_burtoni
ENSACLP00000039080	ENSACLG00000026367	Astatotilapia_calliptera
ENSPNYP00000026870	ENSPNYG00000020242	Pundamilia_nyererei
ENSNBRP00000004996	ENSNBRG00000003964	Neolamprologus_brichardi
ENSONIP00000014745	ENSONIG00000011709	Oreochromis_niloticus
ENSPRNP00000022783	ENSPRNG00000011690	Parambassis_ranga
ENSLBEP00000020322	ENSLBEG00000015618	Labrus_bergylta
ENSLCRP00005058467	ENSLCRG00005021705	Larimichthys_crocea
ENSSDUP00000007163	ENSSDUG00000005256	Seriola_dumerili
ENSSLDP00000011563	ENSSLDG00000009176	Seriola_lalandi_dorsalis
ENSLCAP00010037170	ENSLCAG00010017394	Lates_calcarifer
ENSAOCP00000018893	ENSAOCG00000002131	Amphiprion_ocellaris
ENSAPEP00000005929	ENSAPEG00000004206	Amphiprion_percula
ENSAPOP00000000532	ENSAPOG00000001736	Acanthochromis_polyacanthus
ENSSPAP00000018343	ENSSPAG00000013836	Stegastes_partitus
ENSATEP00000021155	ENSATEG00000014703	Anabas_testudineus
ENSBSLP00000024292	ENSBSLG00000012373	Betta_splendens
ENSMAMP00000015182	ENSMAMG00000010290	Mastacembelus_armatus
ENSFHEP00000017854	ENSFHEG00000019632	Fundulus_heteroclitus
ENSCVAP00000012357	ENSCVAG00000014787	Cyprinodon_variegatus
ENSPFOP00000006993	ENSPFOG00000007070	Poecilia_formosa
ENSPLAP00000021695	ENSPLAG00000005658	Poecilia_latipinna
ENSPMEP00000000563	ENSPMEG00000001347	Poecilia_mexicana
ENSPREP00000006418	ENSPREG00000004448	Poecilia_reticulata
ENSGAFP00000024300	ENSGAFG00000016392	Gambusia_affinis
ENSXMAP00000003458	ENSXMAG00000003452	Xiphophorus_maculatus
ENSXCOP00000017812	ENSXCOG00000013421	Xiphophorus_couchianus
ENSKMAP00000019731	ENSKMAG00000014669	Kryptolebias_marmoratus
ENSORLP00000036356	ENSORLG00000013845	Oryzias_latipes_ASM223467v1
ENSORLP00015014711	ENSORLG00015015655	Oryzias_latipes_ASM223469v1
ENSORLP00020015672	ENSORLG00020016710	Oryzias_latipes_ASM223471v1
ENSOMEP00000008384	ENSOMEG00000009561	Oryzias_melastigma
ENSACIP00000023649	ENSACIG00000018365	Amphilophus_citrinellus
ENSTRUP00000054376	ENSTRUG00000021966	Takifugu_rubripes
ENSTNIP00000009326	ENSTNIG00000006553	Tetraodon_nigroviridis
ENSCGOP00000051389	ENSCGOG00000022729	Cottoperca_gobio
ENSGMOP00000009019	ENSGMOG00000008424	Gadus_morhua
ENSHHUP00000032133	ENSHHUG00000020394	Hucho_hucho
ENSELUP00000010256	ENSELUG00000010777	Esox_lucius
ENSAMXP00000037779	ENSAMXG00000031753	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005024254	ENSAMXG00005012375	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000003103	ENSPNAG00000009517	Pygocentrus_nattereri
ENSIPUP00000020158	ENSIPUG00000013664	Ictalurus_punctatus
ENSEEEP00000011074	ENSEEEG00000005611	Electrophorus_electricus
ENSLOCP00000020938	ENSLOCG00000016936	Lepisosteus_oculatus
ENSHHUP00000032150	ENSHHUG00000020404	Hucho_hucho
ENSECRP00000028896	ENSECRG00000019573	Erpetoichthys_calabaricus
ENSGAGP00000004335	ENSGAGG00000003599	Gopherus_agassizii	ENSGAGT00000005094
ENSCABP00000007945	ENSCABG00000005982	Chelonoidis_abingdonii	ENSCABT00000008695
ENSCPBP00000034904	ENSCPBG00000024342	Chrysemys_picta_bellii
ENSPSIP00000018521	ENSPSIG00000016391	Pelodiscus_sinensis
ENSCPRP00005003856	ENSCPRG00005002824	Crocodylus_porosus
ENSPVIP00000013360	ENSPVIG00000010357	Pogona_vitticeps
ENSACAP00000020940	ENSACAG00000026925	Anolis_carolinensis
ENSNSUP00000009951	ENSNSUG00000007502	Notechis_scutatus
ENSSMRP00000011801	ENSSMRG00000009268	Salvator_merianae
ENSSPUP00000023284	ENSSPUG00000017866	Sphenodon_punctatus
ENSCPUP00000010350	ENSCPUG00000007352	Calidris_pugnax
ENSCPGP00000006369	ENSCPGG00000004580	Calidris_pygmaea
ENSFALP00000008438	ENSFALG00000008102	Ficedula_albicollis
ENSMUNP00000020481	ENSMUNG00000015593	Melopsittacus_undulatus
ENSAPLP00000013158	ENSAPLG00000013310	Anas_platyrhynchos_platyrhynchos
ENSABRP00000006743	ENSABRG00000006187	Anser_brachyrhynchus
ENSGALP00000056094	ENSGALG00000014213	Gallus_gallus
ENSCJPP00005019986	ENSCJPG00005016150	Coturnix_japonica
ENSMGAP00000014591	ENSMGAG00000013805	Meleagris_gallopavo
ENSNMEP00000017775	ENSNMEG00000015486	Numida_meleagris
ENSAOWP00000013913	ENSAOWG00000009484	Apteryx_owenii
ENSARWP00000024040	ENSARWG00000016378	Apteryx_rowi
ENSDNVP00000001811	ENSDNVG00000001321	Dromaius_novaehollandiae
ENSAHAP00000017033	ENSAHAG00000012152	Apteryx_haastii
ENSNPEP00000007536	ENSNPEG00000005650	Nothoprocta_perdicaria
ENSABRP00000007342	ENSABRG00000006764	Anser_brachyrhynchus
ENSPMJP00000013287	ENSPMJG00000010121	Parus_major
ENSCCEP00000004422	ENSCCEG00000004904	Cyanistes_caeruleus
ENSFALP00000002884	ENSFALG00000002766	Ficedula_albicollis
ENSTGUP00000012116	ENSTGUG00000011755	Taeniopygia_guttata
ENSLSDP00000008404	ENSLSDG00000006283	Lonchura_striata_domestica
ENSSCAP00000010254	ENSSCAG00000007783	Serinus_canaria
ENSJHYP00000020001	ENSJHYG00000015166	Junco_hyemalis
ENSZALP00000014136	ENSZALG00000011734	Zonotrichia_albicollis
ENSMVIP00005028531	ENSMVIG00005019852	Manacus_vitellinus
ENSLCOP00000014593	ENSLCOG00000010460	Lepidothrix_coronata
ENSVURP00010031788	ENSVURG00010024286	Vombatus_ursinus
ENSPCIP00000049287	ENSPCIG00000031897	Phascolarctos_cinereus
ENSMODP00000047880	ENSMODG00000043258	Monodelphis_domestica
ENSSHAP00000004765	ENSSHAG00000004185	Sarcophilus_harrisii
ENSPCOP00000004674	ENSPCOG00000013079	Propithecus_coquereli
ENSPSMP00000016158	ENSPSMG00000011484	Prolemur_simus
ENSMICP00000007698	ENSMICG00000044670	Microcebus_murinus
ENSOGAP00000018534	ENSOGAG00000024421	Otolemur_garnettii
ENSTSYP00000016189	ENSTSYG00000031878	Carlito_syrichta
ENSMUSP00000066396	ENSMUSG00000036106	Mus_musculus_strain_reference_(CL57BL6)
MGP_SPRETEiJ_P0041111	MGP_SPRETEiJ_G0021012	Mus_spretus_strain_SPRET/EiJ
ENSMSIP00000021655	ENSMSIG00000018367	Mus_spicilegus
MGP_CAROLIEiJ_P0039308	MGP_CAROLIEiJ_G0020115	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0042658	MGP_PahariEiJ_G0020121	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000016679	ENSRNOG00000012475	Rattus_norvegicus
ENSMUGP00000000098	ENSMUGG00000000115	Meriones_unguiculatus
ENSMOCP00000020347	ENSMOCG00000018062	Microtus_ochrogaster
ENSPEMP00000025421	ENSPEMG00000021855	Peromyscus_maniculatus_bairdii
ENSCGRP00015028646	ENSCGRG00015021665	Cricetulus_griseus_CriGri-PICR
ENSCGRP00000016031	ENSCGRG00000011636	Cricetulus_griseus_CriGri_1.0
ENSCGRP00001022322	ENSCGRG00001020888	Cricetulus_griseus_CHOK1GS_HDv1
ENSMAUP00000023120	ENSMAUG00000020361	Mesocricetus_auratus
ENSNGAP00000015950	ENSNGAG00000016829	Nannospalax_galili
ENSJJAP00000018362	ENSJJAG00000019650	Jaculus_jaculus
ENSCLAP00000024495	ENSCLAG00000016817	Chinchilla_lanigera
ENSODEP00000020253	ENSODEG00000014936	Octodon_degus
ENSCAPP00000000002	ENSCAPG00000000002	Cavia_aperea
ENSCPOP00000027375	ENSCPOG00000037610	Cavia_porcellus
ENSHGLP00100013318	ENSHGLG00100009861	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000021612	ENSHGLG00000015443	Heterocephalus_glaber_HetGla_female_1.0
ENSCCNP00000028634	ENSCCNG00000027550	Castor_canadensis
ENSDORP00000019680	ENSDORG00000027805	Dipodomys_ordii
ENSCCAP00000018410	ENSCCAG00000027041	Cebus_capucinus_imitator
ENSANAP00000030381	ENSANAG00000032941	Aotus_nancymaae
ENSPTRP00000024962	ENSPTRG00000014488	Pan_troglodytes
ENSPPAP00000036600	ENSPPAG00000041048	Pan_paniscus
ENSP00000384848	ENSG00000186654	Homo_sapiens
ENSGGOP00000051551	ENSGGOG00000040670	Gorilla_gorilla
ENSNLEP00000039825	ENSNLEG00000000415	Nomascus_leucogenys
ENSRBIP00000037217	ENSRBIG00000042198	Rhinopithecus_bieti
ENSRROP00000003212	ENSRROG00000012738	Rhinopithecus_roxellana
ENSPTEP00000037208	ENSPTEG00000034840	Piliocolobus_tephrosceles
ENSMNEP00000020496	ENSMNEG00000034053	Macaca_nemestrina
ENSMFAP00000033389	ENSMFAG00000003186	Macaca_fascicularis
ENSMMUP00000007093	ENSMMUG00000065248	Macaca_mulatta
ENSMLEP00000030915	ENSMLEG00000039644	Mandrillus_leucophaeus
ENSCATP00000014097	ENSCATG00000031092	Cercocebus_atys
ENSPANP00000013529	ENSPANG00000018657	Papio_anubis
ENSTGEP00000006117	ENSTGEG00000005018	Theropithecus_gelada
ENSCSAP00000001690	ENSCSAG00000005379	Chlorocebus_sabaeus
ENSSBOP00000038291	ENSSBOG00000035219	Saimiri_boliviensis_boliviensis
ENSCJAP00000078920	ENSCJAG00000056936	Callithrix_jacchus
ENSCANP00000036167	ENSCANG00000041790	Colobus_angolensis_palliatus
ENSUMAP00000027448	ENSUMAG00000019925	Ursus_maritimus
ENSBIXP00000029828	ENSBIXG00000011573	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005001819	ENSBIXG00005008295	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBMUP00000006849	ENSBMUG00000005371	Bos_mutus
ENSBTAP00000066299	ENSBTAG00000039784	Bos_taurus
ENSBBBP00000019659	ENSBBBG00000006987	Bison_bison_bison
ENSCHIP00000016098	ENSCHIG00000016480	Capra_hircus
ENSOARP00000020721	ENSOARG00000019291	Ovis_aries
ENSSSCP00000022496	ENSSSCG00000021748	Sus_scrofa_strain_reference
ENSECAP00000005900	ENSECAG00000007704	Equus_caballus
ENSEASP00005031933	ENSEASG00005021799	Equus_asinus_asinus
ENSMLUP00000006261	ENSMLUG00000006841	Myotis_lucifugus
ENSUAMP00000032905	ENSUAMG00000025089	Ursus_americanus
ENSAMEP00000009622	ENSAMEG00000009141	Ailuropoda_melanoleuca
ENSNVIP00000027789	ENSNVIG00000021468	Neovison_vison
ENSMPUP00000016165	ENSMPUG00000016269	Mustela_putorius_furo
ENSCAFP00020011854	ENSCAFG00020009545	Canis_lupus_dingo
ENSCAFP00000041948	ENSCAFG00000000869	Canis_lupus_familiaris
ENSVVUP00000040063	ENSVVUG00000028624	Vulpes_vulpes
ENSPPRP00000015255	ENSPPRG00000007916	Panthera_pardus
ENSFCAP00000045160	ENSFCAG00000031852	Felis_catus
ENSPCOP00000008270	ENSPCOG00000015419	Propithecus_coquereli
ENSCJAP00000000922	ENSCJAG00000000538	Callithrix_jacchus
ENSMMMP00000026363	ENSMMMG00000022969	Marmota_marmota_marmota
ENSSDAP00000006050	ENSSDAG00000005624	Spermophilus_dauricus
ENSUPAP00010002012	ENSUPAG00010001718	Urocitellus_parryii
ENSLAFP00000019972	ENSLAFG00000029701	Loxodonta_africana
ENSDNOP00000034351	ENSDNOG00000033476	Dasypus_novemcinctus
ENSCMIP00000032833	ENSCMIG00000014034	Callorhinchus_milii
ENSVURP00010015337	ENSVURG00010011749	Vombatus_ursinus
ENSPCIP00000042128	ENSPCIG00000031166	Phascolarctos_cinereus
ENSMEUP00000008698	ENSMEUG00000009534	Notamacropus_eugenii
ENSSHAP00000015600	ENSSHAG00000013294	Sarcophilus_harrisii
ENSMODP00000034259	ENSMODG00000019835	Monodelphis_domestica
ENSJJAP00000024641	ENSJJAG00000024040	Jaculus_jaculus
ENSJJAP00000007422	ENSJJAG00000011830	Jaculus_jaculus
ENSDORP00000025356	ENSDORG00000023439	Dipodomys_ordii
ENSHGLP00100021624	ENSHGLG00100015913	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000008586	ENSHGLG00000006197	Heterocephalus_glaber_HetGla_female_1.0
ENSFDAP00000015276	ENSFDAG00000003044	Fukomys_damarensis
ENSCLAP00000022414	ENSCLAG00000015373	Chinchilla_lanigera
ENSCPOP00000025203	ENSCPOG00000030786	Cavia_porcellus
ENSCAPP00000004151	ENSCAPG00000006736	Cavia_aperea
ENSODEP00000023062	ENSODEG00000016913	Octodon_degus
ENSUPAP00010001230	ENSUPAG00010001016	Urocitellus_parryii
ENSSTOP00000029384	ENSSTOG00000022180	Ictidomys_tridecemlineatus
ENSSDAP00000016398	ENSSDAG00000014808	Spermophilus_dauricus
ENSMMMP00000012617	ENSMMMG00000011238	Marmota_marmota_marmota
ENSUAMP00000030318	ENSUAMG00000023264	Ursus_americanus
ENSUMAP00000023970	ENSUMAG00000017453	Ursus_maritimus
ENSAMEP00000014579	ENSAMEG00000013834	Ailuropoda_melanoleuca
ENSNVIP00000013426	ENSNVIG00000010558	Neovison_vison
ENSMPUP00000011683	ENSMPUG00000011777	Mustela_putorius_furo
ENSCAFP00020007915	ENSCAFG00020006403	Canis_lupus_dingo
ENSVVUP00000009363	ENSVVUG00000006971	Vulpes_vulpes
ENSTTRP00000008271	ENSTTRG00000008723	Tursiops_truncatus
ENSVPAP00000008211	ENSVPAG00000008824	Vicugna_pacos
ENSCHIP00000001099	ENSCHIG00000001684	Capra_hircus
ENSOARP00000020455	ENSOARG00000019047	Ovis_aries
ENSBIXP00005011858	ENSBIXG00005002585	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBIXP00000035818	ENSBIXG00000019146	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBTAP00000028004	ENSBTAG00000021029	Bos_taurus
ENSBMUP00000012207	ENSBMUG00000009349	Bos_mutus
ENSBBBP00000018565	ENSBBBG00000011560	Bison_bison_bison
ENSEASP00005019669	ENSEASG00005013530	Equus_asinus_asinus
ENSECAP00000017659	ENSECAG00000020162	Equus_caballus
ENSPSMP00000037371	ENSPSMG00000025683	Prolemur_simus
ENSPCOP00000009574	ENSPCOG00000016168	Propithecus_coquereli
ENSMICP00000041805	ENSMICG00000047184	Microcebus_murinus
ENSOGAP00000006710	ENSOGAG00000007503	Otolemur_garnettii
ENSGGOP00000008710	ENSGGOG00000008909	Gorilla_gorilla
ENSP00000368144	ENSG00000135362	Homo_sapiens
ENSPPAP00000039307	ENSPPAG00000042360	Pan_paniscus
ENSPTRP00000082346	ENSPTRG00000003509	Pan_troglodytes
ENSPPYP00000003846	ENSPPYG00000003351	Pongo_abelii
ENSNLEP00000021803	ENSNLEG00000017945	Nomascus_leucogenys
ENSRBIP00000010298	ENSRBIG00000029007	Rhinopithecus_bieti
ENSRROP00000038974	ENSRROG00000042840	Rhinopithecus_roxellana
ENSPTEP00000028868	ENSPTEG00000028388	Piliocolobus_tephrosceles
ENSCANP00000020868	ENSCANG00000033868	Colobus_angolensis_palliatus
ENSMFAP00000011747	ENSMFAG00000018079	Macaca_fascicularis
ENSMNEP00000040505	ENSMNEG00000043138	Macaca_nemestrina
ENSMMUP00000064102	ENSMMUG00000018265	Macaca_mulatta
ENSCATP00000025342	ENSCATG00000036147	Cercocebus_atys
ENSCSAP00000001787	ENSCSAG00000005478	Chlorocebus_sabaeus
ENSTGEP00000002479	ENSTGEG00000002171	Theropithecus_gelada
ENSPANP00000024642	ENSPANG00000006440	Papio_anubis
ENSMLEP00000033051	ENSMLEG00000040720	Mandrillus_leucophaeus
ENSCCAP00000018293	ENSCCAG00000026981	Cebus_capucinus_imitator
ENSSBOP00000033801	ENSSBOG00000033062	Saimiri_boliviensis_boliviensis
ENSANAP00000003974	ENSANAG00000020046	Aotus_nancymaae
ENSOPRP00000015809	ENSOPRG00000017320	Ochotona_princeps
ENSOCUP00000010325	ENSOCUG00000012007	Oryctolagus_cuniculus
ENSMUSP00000130152	ENSMUSG00000032841	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0053326	MGP_CAROLIEiJ_G0024004	Mus_caroli_strain_CAROLI_EIJ
ENSMSIP00000005389	ENSMSIG00000004870	Mus_spicilegus
MGP_SPRETEiJ_P0055410	MGP_SPRETEiJ_G0024914	Mus_spretus_strain_SPRET/EiJ
MGP_PahariEiJ_P0064303	MGP_PahariEiJ_G0025440	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000006291	ENSRNOG00000004666	Rattus_norvegicus
ENSMUGP00000003977	ENSMUGG00000003651	Meriones_unguiculatus
ENSPEMP00000014472	ENSPEMG00000014248	Peromyscus_maniculatus_bairdii
ENSMOCP00000023522	ENSMOCG00000020211	Microtus_ochrogaster
ENSCGRP00001019008	ENSCGRG00001018581	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00000003933	ENSCGRG00000002897	Cricetulus_griseus_CriGri_1.0
ENSCGRP00015015609	ENSCGRG00015011985	Cricetulus_griseus_CriGri-PICR
ENSMAUP00000003574	ENSMAUG00000004032	Mesocricetus_auratus
ENSNGAP00000023134	ENSNGAG00000021774	Nannospalax_galili
ENSCCNP00000030235	ENSCCNG00000028956	Castor_canadensis
ENSLAFP00000013820	ENSLAFG00000016459	Loxodonta_africana
ENSTBEP00000008804	ENSTBEG00000010183	Tupaia_belangeri
ENSTSYP00000016523	ENSTSYG00000031790	Carlito_syrichta
ENSPPRP00000026057	ENSPPRG00000016644	Panthera_pardus
ENSPTIP00000018035	ENSPTIG00000016288	Panthera_tigris_altaica
ENSFCAP00000023053	ENSFCAG00000028983	Felis_catus
ENSSSCP00000046097	ENSSSCG00000013292	Sus_scrofa_strain_reference
ENSCAFP00000058895	ENSCAFG00000006825	Canis_lupus_familiaris
ENSEEUP00000001968	ENSEEUG00000002167	Erinaceus_europaeus
ENSPVAP00000001011	ENSPVAG00000001071	Pteropus_vampyrus
ENSMLUP00000003280	ENSMLUG00000003601	Myotis_lucifugus
ENSPCAP00000011882	ENSPCAG00000012738	Procavia_capensis
ENSETEP00000003847	ENSETEG00000004713	Echinops_telfairi
ENSDNOP00000004570	ENSDNOG00000005900	Dasypus_novemcinctus
ENSOANP00000018655	ENSOANG00000011768	Ornithorhynchus_anatinus
ENSPVIP00000022778	ENSPVIG00000017193	Pogona_vitticeps
ENSACAP00000005046	ENSACAG00000005141	Anolis_carolinensis
ENSNSUP00000011924	ENSNSUG00000008970	Notechis_scutatus
ENSSMRP00000005851	ENSSMRG00000004714	Salvator_merianae
ENSSPUP00000024884	ENSSPUG00000019066	Sphenodon_punctatus
ENSGAGP00000007081	ENSGAGG00000005691	Gopherus_agassizii
ENSCABP00000019825	ENSCABG00000014615	Chelonoidis_abingdonii
ENSCPBP00000017081	ENSCPBG00000012543	Chrysemys_picta_bellii
ENSPSIP00000012181	ENSPSIG00000010994	Pelodiscus_sinensis
ENSMVIP00005010354	ENSMVIG00005007610	Manacus_vitellinus
ENSLCOP00000018456	ENSLCOG00000013048	Lepidothrix_coronata
ENSPMJP00000013096	ENSPMJG00000010019	Parus_major
ENSCCEP00000021590	ENSCCEG00000019567	Cyanistes_caeruleus
ENSLSDP00000022266	ENSLSDG00000015727	Lonchura_striata_domestica
ENSTGUP00000010453	ENSTGUG00000010127	Taeniopygia_guttata
ENSSCAP00000004450	ENSSCAG00000003631	Serinus_canaria
ENSJHYP00000014342	ENSJHYG00000011098	Junco_hyemalis
ENSZALP00000016784	ENSZALG00000013600	Zonotrichia_albicollis
ENSFALP00000012984	ENSFALG00000012439	Ficedula_albicollis
ENSCPGP00000005207	ENSCPGG00000003765	Calidris_pygmaea
ENSCPUP00000028748	ENSCPUG00000019324	Calidris_pugnax
ENSMUNP00000005698	ENSMUNG00000004657	Melopsittacus_undulatus
ENSABRP00000020829	ENSABRG00000017749	Anser_brachyrhynchus
ENSAPLP00000021676	ENSAPLG00000013479	Anas_platyrhynchos_platyrhynchos
ENSMGAP00000010779	ENSMGAG00000010386	Meleagris_gallopavo
ENSCJPP00005012708	ENSCJPG00005010799	Coturnix_japonica
ENSGALP00000012846	ENSGALG00000007920	Gallus_gallus
ENSNMEP00000009664	ENSNMEG00000009299	Numida_meleagris
ENSARWP00000003454	ENSARWG00000002593	Apteryx_rowi
ENSAHAP00000016443	ENSAHAG00000011708	Apteryx_haastii
ENSAOWP00000002176	ENSAOWG00000001550	Apteryx_owenii
ENSDNVP00000012166	ENSDNVG00000008582	Dromaius_novaehollandiae
ENSNPEP00000015307	ENSNPEG00000011410	Nothoprocta_perdicaria
ENSCPRP00005016020	ENSCPRG00005011191	Crocodylus_porosus
ENSXETP00000036635	ENSXETG00000013385	Xenopus_tropicalis
ENSLACP00000002057	ENSLACG00000001838	Latimeria_chalumnae
ENSTRUP00000050903	ENSTRUG00000014336	Takifugu_rubripes
ENSTNIP00000005232	ENSTNIG00000002678	Tetraodon_nigroviridis
ENSMMOP00000024176	ENSMMOG00000018400	Mola_mola
ENSGWIP00000049199	ENSGWIG00000024025	Gouania_willdenowi
ENSSMAP00000030089	ENSSMAG00000018462	Scophthalmus_maximus
ENSCSEP00000033963	ENSCSEG00000021784	Cynoglossus_semilaevis
ENSMALP00000018212	ENSMALG00000012687	Monopterus_albus
ENSMAMP00000021970	ENSMAMG00000014777	Mastacembelus_armatus
ENSATEP00000018097	ENSATEG00000012574	Anabas_testudineus
ENSBSLP00000008133	ENSBSLG00000004026	Betta_splendens
ENSACLP00000024052	ENSACLG00000016367	Astatotilapia_calliptera
ENSHBUP00000004393	ENSHBUG00000005691	Haplochromis_burtoni
ENSPNYP00000023783	ENSPNYG00000017964	Pundamilia_nyererei
ENSNBRP00000013755	ENSNBRG00000010633	Neolamprologus_brichardi
ENSONIP00000005205	ENSONIG00000004131	Oreochromis_niloticus
ENSACIP00000022086	ENSACIG00000017175	Amphilophus_citrinellus
ENSPRNP00000014774	ENSPRNG00000007984	Parambassis_ranga
ENSGACP00000010605	ENSGACG00000008007	Gasterosteus_aculeatus
ENSLCRP00005001350	ENSLCRG00005000653	Larimichthys_crocea
ENSLBEP00000005088	ENSLBEG00000003929	Labrus_bergylta
