ENSSMRP00000017539	ENSSMRG00000013658	Salvator_merianae
ENSCGRP00015038225	ENSCGRG00015028573	Cricetulus_griseus_CriGri-PICR
ENSMAUP00000014968	ENSMAUG00000014578	Mesocricetus_auratus
ENSMOCP00000020719	ENSMOCG00000018315	Microtus_ochrogaster
ENSPEMP00000003775	ENSPEMG00000005547	Peromyscus_maniculatus_bairdii
ENSNGAP00000017082	ENSNGAG00000017613	Nannospalax_galili
ENSJJAP00000022015	ENSJJAG00000022199	Jaculus_jaculus
ENSCPOP00000031293	ENSCPOG00000035179	Cavia_porcellus
ENSODEP00000023834	ENSODEG00000017442	Octodon_degus
ENSCLAP00000017092	ENSCLAG00000011733	Chinchilla_lanigera
ENSHGLP00000028935	ENSHGLG00000021359	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100027740	ENSHGLG00100020878	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000012279	ENSFDAG00000019647	Fukomys_damarensis
ENSSDAP00000020281	ENSSDAG00000018485	Spermophilus_dauricus
ENSSDAP00000005975	ENSSDAG00000005568	Spermophilus_dauricus
ENSSTOP00000017535	ENSSTOG00000028789	Ictidomys_tridecemlineatus
ENSUPAP00010017496	ENSUPAG00010013935	Urocitellus_parryii
ENSMMMP00000027811	ENSMMMG00000024268	Marmota_marmota_marmota
ENSOCUP00000024395	ENSOCUG00000025266	Oryctolagus_cuniculus
ENSOPRP00000016135	ENSOPRG00000019142	Ochotona_princeps
ENSPSMP00000025414	ENSPSMG00000017843	Prolemur_simus
ENSOGAP00000021431	ENSOGAG00000026628	Otolemur_garnettii
ENSCCAP00000000355	ENSCCAG00000001949	Cebus_capucinus_imitator
ENSSBOP00000002791	ENSSBOG00000014339	Saimiri_boliviensis_boliviensis
ENSCJAP00000040397	ENSCJAG00000021692	Callithrix_jacchus
ENSANAP00000001834	ENSANAG00000015631	Aotus_nancymaae
ENSPTRP00000030830	ENSPTRG00000018052	Pan_troglodytes
ENSPPAP00000003866	ENSPPAG00000016279	Pan_paniscus
ENSP00000378503	ENSG00000213588	Homo_sapiens
ENSGGOP00000009697	ENSGGOG00000040099	Gorilla_gorilla
ENSPPYP00000018456	ENSPPYG00000016501	Pongo_abelii
ENSNLEP00000010155	ENSNLEG00000008348	Nomascus_leucogenys
ENSPTEP00000021941	ENSPTEG00000022918	Piliocolobus_tephrosceles
ENSCANP00000000369	ENSCANG00000001440	Colobus_angolensis_palliatus
ENSRROP00000004558	ENSRROG00000018934	Rhinopithecus_roxellana
ENSRBIP00000005809	ENSRBIG00000025097	Rhinopithecus_bieti
ENSPANP00000007850	ENSPANG00000012823	Papio_anubis
ENSTGEP00000037035	ENSTGEG00000029480	Theropithecus_gelada
ENSMLEP00000002826	ENSMLEG00000011741	Mandrillus_leucophaeus
ENSCATP00000007635	ENSCATG00000022705	Cercocebus_atys
ENSCSAP00000018816	ENSCSAG00000019306	Chlorocebus_sabaeus
ENSMFAP00000012547	ENSMFAG00000025074	Macaca_fascicularis
ENSMMUP00000033833	ENSMMUG00000029765	Macaca_mulatta
ENSMNEP00000000921	ENSMNEG00000004451	Macaca_nemestrina
ENSBIXP00005008466	ENSBIXG00005013532	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBIXP00000005409	ENSBIXG00000011612	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBTAP00000048532	ENSBTAG00000038888	Bos_taurus
ENSBMUP00000011922	ENSBMUG00000009163	Bos_mutus
ENSBBBP00000020802	ENSBBBG00000014478	Bison_bison_bison
ENSCHIP00000001611	ENSCHIG00000003330	Capra_hircus
ENSOARP00000016906	ENSOARG00000015750	Ovis_aries
ENSTTRP00000006552	ENSTTRG00000006932	Tursiops_truncatus
ENSVPAP00000002179	ENSVPAG00000002357	Vicugna_pacos
ENSECAP00000001211	ENSECAG00000001767	Equus_caballus
ENSEASP00005030696	ENSEASG00005020893	Equus_asinus_asinus
ENSUMAP00000016599	ENSUMAG00000012186	Ursus_maritimus
ENSUAMP00000000593	ENSUAMG00000000601	Ursus_americanus
ENSAMEP00000020784	ENSAMEG00000019731	Ailuropoda_melanoleuca
ENSMPUP00000018669	ENSMPUG00000018789	Mustela_putorius_furo
ENSNVIP00000016211	ENSNVIG00000012705	Neovison_vison
ENSCAFP00020004600	ENSCAFG00020003798	Canis_lupus_dingo
ENSCAFP00000046013	ENSCAFG00000001017	Canis_lupus_familiaris
ENSVVUP00000035656	ENSVVUG00000025646	Vulpes_vulpes
ENSPPRP00000028097	ENSPPRG00000020032	Panthera_pardus
ENSPTIP00000007584	ENSPTIG00000009189	Panthera_tigris_altaica
ENSFCAP00000017828	ENSFCAG00000027926	Felis_catus
ENSPVAP00000011186	ENSPVAG00000011870	Pteropus_vampyrus
MGP_CAROLIEiJ_P0043515	MGP_CAROLIEiJ_G0021293	Mus_caroli_strain_CAROLI_EIJ	MGP_CAROLIEiJ_T0043515
MGP_SPRETEiJ_P0045424	MGP_SPRETEiJ_G0022206	Mus_spretus_strain_SPRET/EiJ
MGP_PahariEiJ_P0055818	MGP_PahariEiJ_G0023611	Mus_pahari_strain_PAHARI_EIJ
ENSPEMP00000018426	ENSPEMG00000017027	Peromyscus_maniculatus_bairdii
ENSPCIP00000041239	ENSPCIG00000030149	Phascolarctos_cinereus
ENSMEUP00000005362	ENSMEUG00000005872	Notamacropus_eugenii
ENSSHAP00000004007	ENSSHAG00000003531	Sarcophilus_harrisii
ENSMODP00000017621	ENSMODG00000014092	Monodelphis_domestica
ENSXETP00000046733	ENSXETG00000020400	Xenopus_tropicalis
ENSLACP00000008478	ENSLACG00000007504	Latimeria_chalumnae
ENSECRP00000001065	ENSECRG00000000734	Erpetoichthys_calabaricus
ENSECRP00000001052	ENSECRG00000000730	Erpetoichthys_calabaricus
