ENSCHAP00000046957	ENSCHAG00000021690	Clupea_harengus
ENSNGAP00000014507	ENSNGAG00000015789	Nannospalax_galili
ENSPPAP00000027505	ENSPPAG00000036822	Pan_paniscus
ENSCPUP00000020882	ENSCPUG00000014293	Calidris_pugnax
ENSHHUP00000044832	ENSHHUG00000027408	Hucho_hucho
ENSLACP00000009549	ENSLACG00000008422	Latimeria_chalumnae
ENSMUSP00000016670	ENSMUSG00000016526	Mus_musculus_strain_reference_(CL57BL6)
ENSPMJP00000022029	ENSPMJG00000016353	Parus_major
ENSXCOP00000024706	ENSXCOG00000018456	Xiphophorus_couchianus
ENSDARP00000106736	ENSDARG00000070600	Danio_rerio
ENSARWP00000025939	ENSARWG00000017616	Apteryx_rowi	ENSARWT00000029358
ENSAHAP00000027311	ENSAHAG00000019033	Apteryx_haastii	ENSAHAT00000030094
ENSPFOP00000016716	ENSPFOG00000016653	Poecilia_formosa
ENSMAMP00000011700	ENSMAMG00000007908	Mastacembelus_armatus
ENSPCIP00000001482	ENSPCIG00000001186	Phascolarctos_cinereus
ENSPMEP00000028976	ENSPMEG00000014450	Poecilia_mexicana
ENSTNIP00000010091	ENSTNIG00000007287	Tetraodon_nigroviridis
ENSPTIP00000006107	ENSPTIG00000008128	Panthera_tigris_altaica
ENSPVIP00000031625	ENSPVIG00000023250	Pogona_vitticeps
ENSABRP00000003350	ENSABRG00000003168	Anser_brachyrhynchus
ENSPNYP00000024168	ENSPNYG00000018269	Pundamilia_nyererei
ENSOARP00000006615	ENSOARG00000006176	Ovis_aries
ENSBMUP00000034030	ENSBMUG00000025360	Bos_mutus
ENSCABP00000004395	ENSCABG00000003305	Chelonoidis_abingdonii
ENSMODP00000002533	ENSMODG00000002080	Monodelphis_domestica
ENSVPAP00000006555	ENSVPAG00000007047	Vicugna_pacos
ENSLSDP00000002178	ENSLSDG00000001736	Lonchura_striata_domestica
ENSMEUP00000010370	ENSMEUG00000011374	Notamacropus_eugenii
ENSFDAP00000002628	ENSFDAG00000012289	Fukomys_damarensis
ENSSPUP00000010928	ENSSPUG00000008396	Sphenodon_punctatus
ENSMLEP00000023434	ENSMLEG00000035913	Mandrillus_leucophaeus
ENSTBEP00000001854	ENSTBEG00000002147	Tupaia_belangeri
ENSGAGP00000013113	ENSGAGG00000010056	Gopherus_agassizii
ENSCATP00000001329	ENSCATG00000006231	Cercocebus_atys
ENSIPUP00000035889	ENSIPUG00000024055	Ictalurus_punctatus
ENSLOCP00000015054	ENSLOCG00000012243	Lepisosteus_oculatus
ENSSDUP00000002953	ENSSDUG00000002282	Seriola_dumerili
ENSXETP00000004505	ENSXETG00000003849	Xenopus_tropicalis
ENSAPEP00000010030	ENSAPEG00000007196	Amphiprion_percula
ENSODEP00000008038	ENSODEG00000005989	Octodon_degus
ENSCGRP00001023405	ENSCGRG00001021644	Cricetulus_griseus_CHOK1GS_HDv1
ENSOMEP00000033799	ENSOMEG00000020002	Oryzias_melastigma
ENSONIP00000024277	ENSONIG00000019292	Oreochromis_niloticus
ENSMAUP00000011571	ENSMAUG00000012125	Mesocricetus_auratus
ENSPNAP00000004316	ENSPNAG00000010767	Pygocentrus_nattereri
ENSLCOP00000000339	ENSLCOG00000000321	Lepidothrix_coronata
ENSPSMP00000010977	ENSPSMG00000007925	Prolemur_simus
ENSECRP00000006704	ENSECRG00000004466	Erpetoichthys_calabaricus
ENSFHEP00000019650	ENSFHEG00000021583	Fundulus_heteroclitus
ENSPSIP00000003740	ENSPSIG00000003551	Pelodiscus_sinensis
ENSBSLP00000029581	ENSBSLG00000014754	Betta_splendens
ENSHGLP00100008438	ENSHGLG00100006277	Heterocephalus_glaber_HetGla_1.0
ENSEEEP00000037968	ENSEEEG00000018033	Electrophorus_electricus
ENSPANP00000006635	ENSPANG00000004522	Papio_anubis
ENSORLP00000032685	ENSORLG00000015754	Oryzias_latipes_ASM223467v1
ENSCPBP00000002396	ENSCPBG00000001933	Chrysemys_picta_bellii
ENSAPOP00000008714	ENSAPOG00000010906	Acanthochromis_polyacanthus
ENSCGRP00000019821	ENSCGRG00000014431	Cricetulus_griseus_CriGri_1.0
ENSUMAP00000035268	ENSUMAG00000025354	Ursus_maritimus
ENSSTOP00000005670	ENSSTOG00000006353	Ictidomys_tridecemlineatus
ENSRBIP00000012167	ENSRBIG00000030013	Rhinopithecus_bieti
ENSJHYP00000022725	ENSJHYG00000017146	Junco_hyemalis	ENSJHYT00000027407
ENSTSYP00000024282	ENSTSYG00000028730	Carlito_syrichta
ENSBIXP00005004711	ENSBIXG00005000907	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSATEP00000035440	ENSATEG00000024355	Anabas_testudineus
ENSGGOP00000012107	ENSGGOG00000012409	Gorilla_gorilla
ENSSLDP00000008330	ENSSLDG00000006612	Seriola_lalandi_dorsalis
ENSPRNP00000039671	ENSPRNG00000019533	Parambassis_ranga
ENSPTRP00000003206	ENSPTRG00000001914	Pan_troglodytes
ENSSPAP00000015049	ENSSPAG00000011349	Stegastes_partitus
ENSRNOP00000006502	ENSRNOG00000004870	Rattus_norvegicus
ENSMICP00000040252	ENSMICG00000032679	Microcebus_murinus
ENSACLP00000008137	ENSACLG00000005527	Astatotilapia_calliptera
ENSMVIP00005025168	ENSMVIG00005017625	Manacus_vitellinus
ENSPCAP00000007977	ENSPCAG00000008593	Procavia_capensis
ENSHBUP00000004692	ENSHBUG00000006022	Haplochromis_burtoni
ENSNBRP00000015976	ENSNBRG00000012352	Neolamprologus_brichardi
ENSMFAP00000040943	ENSMFAG00000041236	Macaca_fascicularis
ENSMMOP00000005919	ENSMMOG00000004642	Mola_mola
ENSCCNP00000029165	ENSCCNG00000028000	Castor_canadensis
ENSKMAP00000019872	ENSKMAG00000014763	Kryptolebias_marmoratus
ENSETEP00000012537	ENSETEG00000015465	Echinops_telfairi
ENSMMMP00000003648	ENSMMMG00000003343	Marmota_marmota_marmota
