ENSCHAP00000038985	ENSCHAG00000016936	Clupea_harengus
ENSCCEP00000028315	ENSCCEG00000024480	Cyanistes_caeruleus
ENSFALP00000004238	ENSFALG00000004061	Ficedula_albicollis
ENSLSDP00000018464	ENSLSDG00000013183	Lonchura_striata_domestica
ENSTGUP00000005591	ENSTGUG00000005367	Taeniopygia_guttata
ENSSCAP00000017951	ENSSCAG00000013018	Serinus_canaria
ENSZALP00000019250	ENSZALG00000015285	Zonotrichia_albicollis
ENSJHYP00000016133	ENSJHYG00000012168	Junco_hyemalis
ENSLCOP00000008306	ENSLCOG00000006096	Lepidothrix_coronata
ENSMVIP00005016092	ENSMVIG00005011208	Manacus_vitellinus
ENSCPGP00000018955	ENSCPGG00000013261	Calidris_pygmaea
ENSCPUP00000000936	ENSCPUG00000000726	Calidris_pugnax
ENSAOWP00000018462	ENSAOWG00000012584	Apteryx_owenii
ENSARWP00000024152	ENSARWG00000016467	Apteryx_rowi
ENSAHAP00000013750	ENSAHAG00000009882	Apteryx_haastii
ENSDNVP00000026933	ENSDNVG00000018720	Dromaius_novaehollandiae
ENSNPEP00000010890	ENSNPEG00000008176	Nothoprocta_perdicaria
ENSGAGP00000008515	ENSGAGG00000006761	Gopherus_agassizii
ENSCABP00000012614	ENSCABG00000009440	Chelonoidis_abingdonii
ENSCPBP00000018139	ENSCPBG00000013251	Chrysemys_picta_bellii
ENSCPRP00005027293	ENSCPRG00005018914	Crocodylus_porosus
ENSUAMP00000000503	ENSUAMG00000000531	Ursus_americanus
ENSUMAP00000026991	ENSUMAG00000019612	Ursus_maritimus
ENSAMEP00000003153	ENSAMEG00000002998	Ailuropoda_melanoleuca
ENSMPUP00000016432	ENSMPUG00000016535	Mustela_putorius_furo
ENSNVIP00000028981	ENSNVIG00000022355	Neovison_vison
ENSCAFP00020034951	ENSCAFG00020027076	Canis_lupus_dingo
ENSCAFP00000057270	ENSCAFG00000014686	Canis_lupus_familiaris
ENSVVUP00000007259	ENSVVUG00000004095	Vulpes_vulpes
ENSPPRP00000004901	ENSPPRG00000000854	Panthera_pardus
ENSPTIP00000005537	ENSPTIG00000007734	Panthera_tigris_altaica
ENSFCAP00000002194	ENSFCAG00000002379	Felis_catus
ENSEASP00005017909	ENSEASG00005012350	Equus_asinus_asinus
ENSECAP00000008578	ENSECAG00000010006	Equus_caballus
ENSOARP00000021024	ENSOARG00000019575	Ovis_aries
ENSCHIP00000015889	ENSCHIG00000016310	Capra_hircus
ENSBIXP00000014272	ENSBIXG00000018996	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005040615	ENSBIXG00005023329	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000024683	ENSBTAG00000018543	Bos_taurus
ENSBMUP00000034818	ENSBMUG00000025916	Bos_mutus
ENSBBBP00000017288	ENSBBBG00000009616	Bison_bison_bison
ENSTTRP00000010218	ENSTTRG00000010749	Tursiops_truncatus
ENSSSCP00000017159	ENSSSCG00000016196	Sus_scrofa_strain_reference
ENSVPAP00000011401	ENSVPAG00000012266	Vicugna_pacos
ENSPVAP00000016178	ENSPVAG00000017149	Pteropus_vampyrus
ENSP00000248444	ENSG00000127831	Homo_sapiens
ENSGGOP00000013974	ENSGGOG00000014322	Gorilla_gorilla
ENSPPAP00000001325	ENSPPAG00000005529	Pan_paniscus
ENSPTRP00000022084	ENSPTRG00000012919	Pan_troglodytes
ENSPPYP00000014721	ENSPPYG00000013174	Pongo_abelii
ENSNLEP00000010550	ENSNLEG00000008619	Nomascus_leucogenys
ENSCATP00000025405	ENSCATG00000036175	Cercocebus_atys
ENSPANP00000042700	ENSPANG00000005751	Papio_anubis
ENSMNEP00000022606	ENSMNEG00000034956	Macaca_nemestrina
ENSMFAP00000023111	ENSMFAG00000043203	Macaca_fascicularis
ENSMMUP00000022215	ENSMMUG00000016899	Macaca_mulatta
ENSTGEP00000013083	ENSTGEG00000010637	Theropithecus_gelada
ENSMLEP00000040077	ENSMLEG00000044064	Mandrillus_leucophaeus
ENSCSAP00000005095	ENSCSAG00000008837	Chlorocebus_sabaeus
ENSCANP00000007250	ENSCANG00000023799	Colobus_angolensis_palliatus
ENSPTEP00000042532	ENSPTEG00000038794	Piliocolobus_tephrosceles
ENSRROP00000036898	ENSRROG00000041887	Rhinopithecus_roxellana
ENSRBIP00000041685	ENSRBIG00000044160	Rhinopithecus_bieti
ENSSBOP00000029331	ENSSBOG00000031003	Saimiri_boliviensis_boliviensis
ENSCCAP00000017585	ENSCCAG00000026608	Cebus_capucinus_imitator
ENSCJAP00000020258	ENSCJAG00000010950	Callithrix_jacchus
ENSANAP00000004955	ENSANAG00000020565	Aotus_nancymaae
ENSTSYP00000019469	ENSTSYG00000026232	Carlito_syrichta
ENSPSMP00000036072	ENSPSMG00000024810	Prolemur_simus
ENSMICP00000004669	ENSMICG00000005119	Microcebus_murinus
ENSPCOP00000000729	ENSPCOG00000002346	Propithecus_coquereli
ENSOGAP00000003715	ENSOGAG00000004160	Otolemur_garnettii
ENSTBEP00000014882	ENSTBEG00000017096	Tupaia_belangeri
ENSCCNP00000001520	ENSCCNG00000001673	Castor_canadensis
ENSDORP00000013960	ENSDORG00000014838	Dipodomys_ordii
MGP_SPRETEiJ_P0019297	MGP_SPRETEiJ_G0015069	Mus_spretus_strain_SPRET/EiJ
ENSMUSP00000027366	ENSMUSG00000026175	Mus_musculus_strain_reference_(CL57BL6)
ENSMSIP00000023075	ENSMSIG00000019586	Mus_spicilegus
MGP_CAROLIEiJ_P0018291	MGP_CAROLIEiJ_G0014263	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0073596	MGP_PahariEiJ_G0027501	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000021432	ENSRNOG00000015408	Rattus_norvegicus
ENSMUGP00000003133	ENSMUGG00000002935	Meriones_unguiculatus
ENSPEMP00000012037	ENSPEMG00000012484	Peromyscus_maniculatus_bairdii
ENSMOCP00000021064	ENSMOCG00000018545	Microtus_ochrogaster
ENSCGRP00001024475	ENSCGRG00001022375	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00000023154	ENSCGRG00000016768	Cricetulus_griseus_CriGri_1.0
ENSCGRP00015003658	ENSCGRG00015002891	Cricetulus_griseus_CriGri-PICR
ENSMAUP00000001449	ENSMAUG00000001066	Mesocricetus_auratus
ENSNGAP00000005290	ENSNGAG00000007441	Nannospalax_galili
ENSJJAP00000014604	ENSJJAG00000017015	Jaculus_jaculus
ENSHGLP00000018420	ENSHGLG00000013203	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100012069	ENSHGLG00100008946	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000018499	ENSFDAG00000009788	Fukomys_damarensis
ENSCLAP00000012227	ENSCLAG00000008436	Chinchilla_lanigera
ENSODEP00000013156	ENSODEG00000009742	Octodon_degus
ENSCPOP00000020818	ENSCPOG00000022642	Cavia_porcellus
ENSCAPP00000009540	ENSCAPG00000010968	Cavia_aperea
ENSSTOP00000015057	ENSSTOG00000026327	Ictidomys_tridecemlineatus
ENSSDAP00000022764	ENSSDAG00000020592	Spermophilus_dauricus
ENSUPAP00010015056	ENSUPAG00010012061	Urocitellus_parryii
ENSMMMP00000022242	ENSMMMG00000019546	Marmota_marmota_marmota
ENSOCUP00000019385	ENSOCUG00000027685	Oryctolagus_cuniculus
ENSOPRP00000005441	ENSOPRG00000005918	Ochotona_princeps
ENSEEUP00000003660	ENSEEUG00000003996	Erinaceus_europaeus
ENSSARP00000006155	ENSSARG00000006786	Sorex_araneus
ENSDNOP00000009358	ENSDNOG00000012053	Dasypus_novemcinctus
ENSLAFP00000023994	ENSLAFG00000026446	Loxodonta_africana
ENSPCAP00000008327	ENSPCAG00000008884	Procavia_capensis
ENSVURP00010002838	ENSVURG00010002297	Vombatus_ursinus
ENSPCIP00000026252	ENSPCIG00000016393	Phascolarctos_cinereus
ENSMEUP00000010083	ENSMEUG00000011042	Notamacropus_eugenii
ENSSHAP00000018921	ENSSHAG00000016062	Sarcophilus_harrisii
ENSMODP00000019257	ENSMODG00000015428	Monodelphis_domestica
ENSXETP00000049789	ENSXETG00000018557	Xenopus_tropicalis
ENSLACP00000001233	ENSLACG00000001107	Latimeria_chalumnae
ENSCMIP00000003778	ENSCMIG00000002265	Callorhinchus_milii
ENSCMIP00000004863	ENSCMIG00000002886	Callorhinchus_milii
ENSEBUP00000003632	ENSEBUG00000002620	Eptatretus_burgeri
ENSEBUP00000012371	ENSEBUG00000007871	Eptatretus_burgeri
ENSECRP00000031971	ENSECRG00000021467	Erpetoichthys_calabaricus
