ENSVURP00010022578	ENSVURG00010017299	Vombatus_ursinus
ENSETEP00000011985	ENSETEG00000014788	Echinops_telfairi
ENSCAFP00020002436	ENSCAFG00020002049	Canis_lupus_dingo
ENSVVUP00000033881	ENSVVUG00000024480	Vulpes_vulpes
ENSUMAP00000014390	ENSUMAG00000010578	Ursus_maritimus
ENSPTIP00000023515	ENSPTIG00000019950	Panthera_tigris_altaica
ENSNVIP00000028742	ENSNVIG00000022146	Neovison_vison
ENSMPUP00000009273	ENSMPUG00000009348	Mustela_putorius_furo
ENSAMEP00000018178	ENSAMEG00000017200	Ailuropoda_melanoleuca
ENSCAFP00000008278	ENSCAFG00000005539	Canis_lupus_familiaris
ENSFCAP00000018873	ENSFCAG00000026344	Felis_catus
ENSPPRP00000027525	ENSPPRG00000019088	Panthera_pardus
ENSSARP00000011105	ENSSARG00000012289	Sorex_araneus
ENSMLUP00000011073	ENSMLUG00000012151	Myotis_lucifugus
ENSVPAP00000004327	ENSVPAG00000004663	Vicugna_pacos
ENSSSCP00000073072	ENSSSCG00000020856	Sus_scrofa_strain_reference
ENSBIXP00000033988	ENSBIXG00000016881	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005025901	ENSBIXG00005028331	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBMUP00000003943	ENSBMUG00000003100	Bos_mutus
ENSBTAP00000039548	ENSBTAG00000027612	Bos_taurus
ENSBBBP00000018324	ENSBBBG00000011170	Bison_bison_bison
ENSCHIP00000011709	ENSCHIG00000013753	Capra_hircus
ENSOARP00000010212	ENSOARG00000009512	Ovis_aries
ENSPCAP00000013475	ENSPCAG00000014384	Procavia_capensis
ENSPCOP00000004299	ENSPCOG00000012571	Propithecus_coquereli
ENSCHOP00000009336	ENSCHOG00000010547	Choloepus_hoffmanni
ENSPVAP00000006299	ENSPVAG00000006670	Pteropus_vampyrus
ENSTTRP00000005202	ENSTTRG00000005512	Tursiops_truncatus
ENSDNOP00000006956	ENSDNOG00000008960	Dasypus_novemcinctus
ENSANAP00000033390	ENSANAG00000034341	Aotus_nancymaae
ENSOANP00000010120	ENSOANG00000006333	Ornithorhynchus_anatinus
ENSCJPP00005006970	ENSCJPG00005006442	Coturnix_japonica
ENSMGAP00000016250	ENSMGAG00000015310	Meleagris_gallopavo
ENSGALP00000027925	ENSGALG00000017312	Gallus_gallus
ENSNMEP00000003307	ENSNMEG00000003840	Numida_meleagris
ENSAPLP00000016750	ENSAPLG00000006631	Anas_platyrhynchos_platyrhynchos
ENSABRP00000021859	ENSABRG00000018466	Anser_brachyrhynchus
ENSCPGP00000015496	ENSCPGG00000010918	Calidris_pygmaea
ENSCPUP00000012128	ENSCPUG00000008566	Calidris_pugnax
ENSMUNP00000007611	ENSMUNG00000006047	Melopsittacus_undulatus
ENSPMJP00000003154	ENSPMJG00000002781	Parus_major
ENSCCEP00000003947	ENSCCEG00000004398	Cyanistes_caeruleus
ENSFALP00000005015	ENSFALG00000004819	Ficedula_albicollis
ENSTGUP00000013847	ENSTGUG00000013448	Taeniopygia_guttata
ENSLSDP00000001714	ENSLSDG00000001336	Lonchura_striata_domestica
ENSJHYP00000020703	ENSJHYG00000015667	Junco_hyemalis
ENSZALP00000016647	ENSZALG00000013489	Zonotrichia_albicollis
ENSSCAP00000018478	ENSSCAG00000013383	Serinus_canaria
ENSMVIP00005001560	ENSMVIG00005001217	Manacus_vitellinus
ENSLCOP00000015152	ENSLCOG00000010840	Lepidothrix_coronata
ENSAHAP00000007825	ENSAHAG00000005827	Apteryx_haastii
ENSAOWP00000009199	ENSAOWG00000006310	Apteryx_owenii
ENSARWP00000025128	ENSARWG00000017097	Apteryx_rowi
ENSDNVP00000010434	ENSDNVG00000007359	Dromaius_novaehollandiae
ENSNPEP00000017393	ENSNPEG00000012944	Nothoprocta_perdicaria
ENSCPRP00005025383	ENSCPRG00005017607	Crocodylus_porosus
ENSGAGP00000024147	ENSGAGG00000017659	Gopherus_agassizii
ENSCABP00000008769	ENSCABG00000006621	Chelonoidis_abingdonii
ENSCPBP00000000030	ENSCPBG00000000050	Chrysemys_picta_bellii
ENSPSIP00000011461	ENSPSIG00000010276	Pelodiscus_sinensis
ENSPVIP00000027552	ENSPVIG00000020472	Pogona_vitticeps
ENSACAP00000009347	ENSACAG00000009494	Anolis_carolinensis
ENSNSUP00000019139	ENSNSUG00000013975	Notechis_scutatus
ENSSMRP00000008170	ENSSMRG00000006548	Salvator_merianae
ENSSPUP00000019393	ENSSPUG00000014940	Sphenodon_punctatus
ENSXETP00000015946	ENSXETG00000010614	Xenopus_tropicalis
ENSLACP00000003740	ENSLACG00000003332	Latimeria_chalumnae
ENSSFOP00015007514	ENSSFOG00015004914	Scleropages_formosus	ENSSFOT00015007624
ENSPKIP00000009019	ENSPKIG00000024284	Paramormyrops_kingsleyae	ENSPKIT00000033111
ENSSFOP00015002522	ENSSFOG00015001652	Scleropages_formosus	ENSSFOT00015002567
ENSPKIP00000008804	ENSPKIG00000024142	Paramormyrops_kingsleyae	ENSPKIT00000032889
ENSAMXP00000006245	ENSAMXG00000006092	Astyanax_mexicanus_Astyanax_mexicanus-2.0	ENSAMXT00000006245
ENSAMXP00005026663	ENSAMXG00005013317	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000010904	ENSPNAG00000016519	Pygocentrus_nattereri
ENSEEEP00000010268	ENSEEEG00000005198	Electrophorus_electricus
ENSIPUP00000036875	ENSIPUG00000024695	Ictalurus_punctatus
ENSDARP00000018567	ENSDARG00000009771	Danio_rerio
ENSDCDP00000013796	ENSDCDG00000009820	Denticeps_clupeoides
ENSCHAP00000006497	ENSCHAG00000003085	Clupea_harengus
ENSHHUP00000012864	ENSHHUG00000007880	Hucho_hucho
ENSHHUP00000021647	ENSHHUG00000013523	Hucho_hucho
ENSELUP00000008417	ENSELUG00000009072	Esox_lucius
ENSCGOP00000006439	ENSCGOG00000003288	Cottoperca_gobio
ENSGACP00000026899	ENSGACG00000020353	Gasterosteus_aculeatus
ENSLCRP00005023425	ENSLCRG00005009360	Larimichthys_crocea
ENSLBEP00000005047	ENSLBEG00000003868	Labrus_bergylta
ENSMMOP00000018884	ENSMMOG00000014288	Mola_mola
ENSAPEP00000008307	ENSAPEG00000005978	Amphiprion_percula
ENSAOCP00000024925	ENSAOCG00000012159	Amphiprion_ocellaris
ENSAPOP00000026375	ENSAPOG00000010158	Acanthochromis_polyacanthus
ENSSPAP00000002947	ENSSPAG00000002240	Stegastes_partitus
ENSMZEP00005031114	ENSMZEG00005023196	Maylandia_zebra
ENSACLP00000016806	ENSACLG00000011448	Astatotilapia_calliptera
ENSPNYP00000027476	ENSPNYG00000020708	Pundamilia_nyererei
ENSHBUP00000002815	ENSHBUG00000004052	Haplochromis_burtoni
ENSNBRP00000021595	ENSNBRG00000016545	Neolamprologus_brichardi
ENSONIP00000005548	ENSONIG00000004406	Oreochromis_niloticus
ENSACIP00000017889	ENSACIG00000013932	Amphilophus_citrinellus
ENSPRNP00000018987	ENSPRNG00000009316	Parambassis_ranga
ENSGWIP00000016339	ENSGWIG00000008629	Gouania_willdenowi
ENSPFOP00000019614	ENSPFOG00000019491	Poecilia_formosa
ENSPMEP00000002392	ENSPMEG00000003456	Poecilia_mexicana
ENSPLAP00000016333	ENSPLAG00000020471	Poecilia_latipinna
ENSPREP00000031451	ENSPREG00000021297	Poecilia_reticulata
ENSXMAP00000033772	ENSXMAG00000011978	Xiphophorus_maculatus
ENSXCOP00000008142	ENSXCOG00000006236	Xiphophorus_couchianus
ENSGAFP00000009503	ENSGAFG00000006449	Gambusia_affinis
ENSFHEP00000021591	ENSFHEG00000001443	Fundulus_heteroclitus
ENSCVAP00000018835	ENSCVAG00000022154	Cyprinodon_variegatus
ENSKMAP00000008061	ENSKMAG00000006028	Kryptolebias_marmoratus
ENSORLP00015025139	ENSORLG00015006065	Oryzias_latipes_ASM223469v1
ENSORLP00000043646	ENSORLG00000009114	Oryzias_latipes_ASM223467v1
ENSORLP00020001001	ENSORLG00020001718	Oryzias_latipes_ASM223471v1
ENSOMEP00000003821	ENSOMEG00000004752	Oryzias_melastigma
ENSHCOP00000020490	ENSHCOG00000006610	Hippocampus_comes
ENSMAMP00000018353	ENSMAMG00000012372	Mastacembelus_armatus
ENSMALP00000029542	ENSMALG00000020433	Monopterus_albus
ENSATEP00000017805	ENSATEG00000012360	Anabas_testudineus
ENSBSLP00000029182	ENSBSLG00000014449	Betta_splendens
ENSSMAP00000028311	ENSSMAG00000017329	Scophthalmus_maximus
ENSCSEP00000022305	ENSCSEG00000014193	Cynoglossus_semilaevis
ENSSDUP00000019388	ENSSDUG00000014109	Seriola_dumerili
ENSSLDP00000019294	ENSSLDG00000015120	Seriola_lalandi_dorsalis
ENSLCAP00010051124	ENSLCAG00010023813	Lates_calcarifer
ENSTRUP00000036854	ENSTRUG00000014414	Takifugu_rubripes
ENSTNIP00000014760	ENSTNIG00000011805	Tetraodon_nigroviridis
ENSPMGP00000012178	ENSPMGG00000010051	Periophthalmus_magnuspinnatus
ENSGMOP00000003629	ENSGMOG00000003420	Gadus_morhua
ENSLOCP00000007336	ENSLOCG00000006074	Lepisosteus_oculatus
ENSECRP00000014323	ENSECRG00000009554	Erpetoichthys_calabaricus
ENSCMIP00000043452	ENSCMIG00000018008	Callorhinchus_milii
ENSAMXP00000048594	ENSAMXG00000029406	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005040165	ENSAMXG00005018879	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000023968	ENSPNAG00000008481	Pygocentrus_nattereri
ENSIPUP00000003291	ENSIPUG00000002326	Ictalurus_punctatus
ENSCHAP00000016453	ENSCHAG00000008636	Clupea_harengus
ENSGACP00000024584	ENSGACG00000018596	Gasterosteus_aculeatus
ENSCGOP00000030544	ENSCGOG00000014165	Cottoperca_gobio
ENSTRUP00000041251	ENSTRUG00000016135	Takifugu_rubripes
ENSAPOP00000006636	ENSAPOG00000008517	Acanthochromis_polyacanthus
ENSSDUP00000015434	ENSSDUG00000011191	Seriola_dumerili
ENSTNIP00000010620	ENSTNIG00000007800	Tetraodon_nigroviridis
ENSSLDP00000001039	ENSSLDG00000000872	Seriola_lalandi_dorsalis
ENSCSEP00000008990	ENSCSEG00000005760	Cynoglossus_semilaevis
ENSACIP00000011228	ENSACIG00000008746	Amphilophus_citrinellus
ENSLCRP00005030424	ENSLCRG00005012092	Larimichthys_crocea
ENSMMOP00000015397	ENSMMOG00000011749	Mola_mola
ENSSMAP00000026588	ENSSMAG00000016254	Scophthalmus_maximus
ENSLCAP00010001748	ENSLCAG00010000998	Lates_calcarifer
ENSMAMP00000010662	ENSMAMG00000007180	Mastacembelus_armatus
ENSAOCP00000025567	ENSAOCG00000013236	Amphiprion_ocellaris
ENSAPEP00000020040	ENSAPEG00000014291	Amphiprion_percula
ENSSPAP00000001158	ENSSPAG00000000874	Stegastes_partitus
ENSGWIP00000032206	ENSGWIG00000016604	Gouania_willdenowi
ENSLBEP00000030602	ENSLBEG00000023091	Labrus_bergylta
ENSHCOP00000027408	ENSHCOG00000019222	Hippocampus_comes
ENSPMGP00000020436	ENSPMGG00000016519	Periophthalmus_magnuspinnatus
ENSGMOP00000009629	ENSGMOG00000009013	Gadus_morhua
ENSHHUP00000088647	ENSHHUG00000051209	Hucho_hucho
ENSLOCP00000011117	ENSLOCG00000009116	Lepisosteus_oculatus
ENSECRP00000003327	ENSECRG00000002222	Erpetoichthys_calabaricus
ENSPMAP00000002226	ENSPMAG00000002019	Petromyzon_marinus	ENSPMAT00000002237
ENSEBUP00000011615	ENSEBUG00000007444	Eptatretus_burgeri	ENSEBUT00000012188
ENSCSAVP00000019384	ENSCSAVG00000011370	Ciona_savignyi
ENSCINP00000034248	ENSCING00000021012	Ciona_intestinalis
FBpp0306036	FBgn0035951	Drosophila_melanogaster
B0464.9.1	WBGene00007188	Caenorhabditis_elegans_strain_N2
YHR075C_mRNA	YHR075C	Saccharomyces_cerevisiae_strain_S288C
