ENSPMAP00000001195	ENSPMAG00000001073	Petromyzon_marinus	ENSPMAT00000001200
ENSEBUP00000026055	ENSEBUG00000016057	Eptatretus_burgeri	ENSEBUT00000026631
ENSAOWP00000009995	ENSAOWG00000006868	Apteryx_owenii
ENSCPRP00005020542	ENSCPRG00005014268	Crocodylus_porosus
ENSCABP00000015468	ENSCABG00000011547	Chelonoidis_abingdonii
ENSGAGP00000029899	ENSGAGG00000021579	Gopherus_agassizii
ENSCPBP00000025817	ENSCPBG00000018330	Chrysemys_picta_bellii
ENSPSIP00000012757	ENSPSIG00000011486	Pelodiscus_sinensis
ENSGAGP00000029914	ENSGAGG00000021592	Gopherus_agassizii
ENSCABP00000015477	ENSCABG00000011554	Chelonoidis_abingdonii
ENSCPBP00000025814	ENSCPBG00000018328	Chrysemys_picta_bellii
ENSPVIP00000024924	ENSPVIG00000018738	Pogona_vitticeps
ENSACAP00000021104	ENSACAG00000007357	Anolis_carolinensis
ENSSMRP00000019009	ENSSMRG00000014813	Salvator_merianae
ENSSPUP00000004642	ENSSPUG00000003582	Sphenodon_punctatus
ENSVURP00010019976	ENSVURG00010015273	Vombatus_ursinus
ENSPCIP00000024747	ENSPCIG00000018642	Phascolarctos_cinereus
ENSMEUP00000010510	ENSMEUG00000011502	Notamacropus_eugenii
ENSSHAP00000007068	ENSSHAG00000006141	Sarcophilus_harrisii
ENSMODP00000014090	ENSMODG00000011257	Monodelphis_domestica
ENSCANP00000032599	ENSCANG00000039969	Colobus_angolensis_palliatus
ENSPTEP00000040403	ENSPTEG00000037209	Piliocolobus_tephrosceles
ENSRBIP00000015366	ENSRBIG00000031778	Rhinopithecus_bieti
ENSRROP00000011499	ENSRROG00000030086	Rhinopithecus_roxellana
ENSMNEP00000037851	ENSMNEG00000041979	Macaca_nemestrina
ENSMMUP00000016438	ENSMMUG00000012511	Macaca_mulatta
ENSMFAP00000045809	ENSMFAG00000000613	Macaca_fascicularis
ENSTGEP00000036557	ENSTGEG00000029096	Theropithecus_gelada
ENSPANP00000004534	ENSPANG00000016579	Papio_anubis
ENSMLEP00000007347	ENSMLEG00000027696	Mandrillus_leucophaeus
ENSCATP00000036122	ENSCATG00000040886	Cercocebus_atys
ENSCSAP00000009478	ENSCSAG00000013315	Chlorocebus_sabaeus
ENSP00000395772	ENSG00000163938	Homo_sapiens
ENSGGOP00000011161	ENSGGOG00000011444	Gorilla_gorilla
ENSPPAP00000004602	ENSPPAG00000019253	Pan_paniscus
ENSPTRP00000025929	ENSPTRG00000015009	Pan_troglodytes
ENSPPYP00000015443	ENSPPYG00000013800	Pongo_abelii
ENSNLEP00000008755	ENSNLEG00000007173	Nomascus_leucogenys
ENSCJAP00000063245	ENSCJAG00000044256	Callithrix_jacchus
ENSCJAP00000012734	ENSCJAG00000006864	Callithrix_jacchus
ENSCCAP00000030461	ENSCCAG00000033281	Cebus_capucinus_imitator
ENSSBOP00000006073	ENSSBOG00000019990	Saimiri_boliviensis_boliviensis
ENSANAP00000030940	ENSANAG00000033209	Aotus_nancymaae
ENSTSYP00000006271	ENSTSYG00000006851	Carlito_syrichta
ENSPCOP00000028114	ENSPCOG00000026637	Propithecus_coquereli
ENSMICP00000014923	ENSMICG00000016373	Microcebus_murinus
ENSPSMP00000006922	ENSPSMG00000005179	Prolemur_simus
ENSOGAP00000003658	ENSOGAG00000004101	Otolemur_garnettii
ENSTBEP00000015245	ENSTBEG00000017518	Tupaia_belangeri
ENSOCUP00000008479	ENSOCUG00000009841	Oryctolagus_cuniculus
ENSOPRP00000008558	ENSOPRG00000009356	Ochotona_princeps
ENSSARP00000002018	ENSSARG00000002226	Sorex_araneus
ENSDNOP00000000793	ENSDNOG00000001037	Dasypus_novemcinctus
ENSCHOP00000002417	ENSCHOG00000002726	Choloepus_hoffmanni
ENSLAFP00000013474	ENSLAFG00000016056	Loxodonta_africana
ENSPCAP00000001913	ENSPCAG00000002006	Procavia_capensis
ENSUAMP00000015546	ENSUAMG00000012347	Ursus_americanus
ENSUMAP00000028937	ENSUMAG00000021001	Ursus_maritimus
ENSAMEP00000008929	ENSAMEG00000008456	Ailuropoda_melanoleuca
ENSMPUP00000016672	ENSMPUG00000016777	Mustela_putorius_furo
ENSNVIP00000029934	ENSNVIG00000023058	Neovison_vison
ENSCAFP00000013228	ENSCAFG00000009004	Canis_lupus_familiaris
ENSCAFP00020003095	ENSCAFG00020002613	Canis_lupus_dingo
ENSVVUP00000034007	ENSVVUG00000024536	Vulpes_vulpes
ENSVVUP00000005056	ENSVVUG00000003975	Vulpes_vulpes
ENSPPRP00000017670	ENSPPRG00000009550	Panthera_pardus
ENSPTIP00000007821	ENSPTIG00000009356	Panthera_tigris_altaica
ENSFCAP00000014579	ENSFCAG00000015719	Felis_catus
ENSECAP00000028863	ENSECAG00000014850	Equus_caballus
ENSEASP00005021390	ENSEASG00005014636	Equus_asinus_asinus
ENSTTRP00000008129	ENSTTRG00000008574	Tursiops_truncatus
ENSVPAP00000006861	ENSVPAG00000007379	Vicugna_pacos
ENSOARP00000002634	ENSOARG00000002470	Ovis_aries
ENSCHIP00000025382	ENSCHIG00000022181	Capra_hircus
ENSBMUP00000006363	ENSBMUG00000004999	Bos_mutus
ENSBIXP00005002049	ENSBIXG00005008454	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBBBP00000008425	ENSBBBG00000016457	Bison_bison_bison
ENSBIXP00000000070	ENSBIXG00000030300	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBTAP00000066518	ENSBTAG00000014549	Bos_taurus
ENSSSCP00000012201	ENSSSCG00000011449	Sus_scrofa_strain_reference
ENSPVAP00000011867	ENSPVAG00000012586	Pteropus_vampyrus
ENSSDAP00000019227	ENSSDAG00000017513	Spermophilus_dauricus
ENSCCNP00000032473	ENSCCNG00000030799	Castor_canadensis
ENSMLUP00000000663	ENSMLUG00000000728	Myotis_lucifugus
ENSETEP00000013414	ENSETEG00000016534	Echinops_telfairi
ENSETEP00000008904	ENSETEG00000010974	Echinops_telfairi
ENSCLAP00000014640	ENSCLAG00000010109	Chinchilla_lanigera
ENSCPOP00000000247	ENSCPOG00000000282	Cavia_porcellus
ENSODEP00000012827	ENSODEG00000009492	Octodon_degus
ENSHGLP00000025708	ENSHGLG00000018299	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100023207	ENSHGLG00100017053	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000013325	ENSFDAG00000020679	Fukomys_damarensis
ENSSTOP00000000321	ENSSTOG00000000356	Ictidomys_tridecemlineatus
ENSMMMP00000013375	ENSMMMG00000011934	Marmota_marmota_marmota
ENSUPAP00010008576	ENSUPAG00010006908	Urocitellus_parryii
MGP_SPRETEiJ_P0037713	MGP_SPRETEiJ_G0019948	Mus_spretus_strain_SPRET/EiJ
ENSMSIP00000034957	ENSMSIG00000029154	Mus_spicilegus
ENSMUSP00000047119	ENSMUSG00000042354	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0036012	MGP_CAROLIEiJ_G0019063	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0084117	MGP_PahariEiJ_G0030080	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000035860	ENSRNOG00000028461	Rattus_norvegicus
ENSMUGP00000032315	ENSMUGG00000026882	Meriones_unguiculatus
ENSCGRP00000020943	ENSCGRG00000015225	Cricetulus_griseus_CriGri_1.0
ENSCGRP00001022405	ENSCGRG00001020950	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00015030884	ENSCGRG00015023268	Cricetulus_griseus_CriGri-PICR
ENSMAUP00000022887	ENSMAUG00000020178	Mesocricetus_auratus
ENSPEMP00000019232	ENSPEMG00000017577	Peromyscus_maniculatus_bairdii
ENSMOCP00000020912	ENSMOCG00000018437	Microtus_ochrogaster
ENSNGAP00000016482	ENSNGAG00000017202	Nannospalax_galili
ENSJJAP00000021714	ENSJJAG00000021993	Jaculus_jaculus
ENSDORP00000000628	ENSDORG00000000674	Dipodomys_ordii
ENSEEUP00000004029	ENSEEUG00000004427	Erinaceus_europaeus
ENSOANP00000021211	ENSOANG00000013437	Ornithorhynchus_anatinus
ENSECRP00000029384	ENSECRG00000019913	Erpetoichthys_calabaricus
ENSPKIP00000009038	ENSPKIG00000024295	Paramormyrops_kingsleyae
ENSSFOP00015033263	ENSSFOG00015021228	Scleropages_formosus
ENSDCDP00000031407	ENSDCDG00000021801	Denticeps_clupeoides
ENSCHAP00000051568	ENSCHAG00000023603	Clupea_harengus
ENSAMXP00000021493	ENSAMXG00000020880	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005013132	ENSAMXG00005006970	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000007219	ENSPNAG00000013096	Pygocentrus_nattereri
ENSIPUP00000035320	ENSIPUG00000023677	Ictalurus_punctatus
ENSEEEP00000010154	ENSEEEG00000005150	Electrophorus_electricus
ENSDARP00000109517	ENSDARG00000006219	Danio_rerio
ENSMALP00000030441	ENSMALG00000021043	Monopterus_albus
ENSMAMP00000013109	ENSMAMG00000008904	Mastacembelus_armatus
ENSATEP00000035265	ENSATEG00000024242	Anabas_testudineus
ENSBSLP00000025984	ENSBSLG00000012933	Betta_splendens
ENSSLDP00000010913	ENSSLDG00000008692	Seriola_lalandi_dorsalis
ENSSDUP00000001207	ENSSDUG00000000972	Seriola_dumerili
ENSLCAP00010025268	ENSLCAG00010011811	Lates_calcarifer
ENSSMAP00000010794	ENSSMAG00000006662	Scophthalmus_maximus
ENSLCRP00005025922	ENSLCRG00005010337	Larimichthys_crocea
ENSLBEP00000014608	ENSLBEG00000011394	Labrus_bergylta
ENSTRUP00000051888	ENSTRUG00000005552	Takifugu_rubripes
ENSTNIP00000010067	ENSTNIG00000007263	Tetraodon_nigroviridis
ENSMMOP00000003589	ENSMMOG00000002815	Mola_mola
ENSCGOP00000013286	ENSCGOG00000006499	Cottoperca_gobio
ENSGACP00000000393	ENSGACG00000000309	Gasterosteus_aculeatus
ENSFHEP00000019010	ENSFHEG00000020897	Fundulus_heteroclitus
ENSCVAP00000008825	ENSCVAG00000010679	Cyprinodon_variegatus
ENSPLAP00000027967	ENSPLAG00000016968	Poecilia_latipinna
ENSPFOP00000017714	ENSPFOG00000017601	Poecilia_formosa
ENSPMEP00000016081	ENSPMEG00000018775	Poecilia_mexicana
ENSPREP00000004179	ENSPREG00000002909	Poecilia_reticulata
ENSGAFP00000010650	ENSGAFG00000007184	Gambusia_affinis
ENSXMAP00000030949	ENSXMAG00000022565	Xiphophorus_maculatus
ENSXCOP00000024665	ENSXCOG00000018425	Xiphophorus_couchianus
ENSKMAP00000007925	ENSKMAG00000005965	Kryptolebias_marmoratus
ENSORLP00000020068	ENSORLG00000016030	Oryzias_latipes_ASM223467v1
ENSORLP00020030069	ENSORLG00020014358	Oryzias_latipes_ASM223471v1
ENSORLP00015027427	ENSORLG00015009489	Oryzias_latipes_ASM223469v1
ENSOMEP00000024680	ENSOMEG00000005462	Oryzias_melastigma
ENSGWIP00000054688	ENSGWIG00000026104	Gouania_willdenowi
ENSPNYP00000006669	ENSPNYG00000005130	Pundamilia_nyererei
ENSMZEP00005019931	ENSMZEG00005014957	Maylandia_zebra
ENSACLP00000010830	ENSACLG00000007381	Astatotilapia_calliptera
ENSMZEP00005019805	ENSMZEG00005014857	Maylandia_zebra
ENSNBRP00000017112	ENSNBRG00000013161	Neolamprologus_brichardi
ENSONIP00000024337	ENSONIG00000019335	Oreochromis_niloticus
ENSHBUP00000000182	ENSHBUG00000001340	Haplochromis_burtoni
ENSACIP00000000751	ENSACIG00000000545	Amphilophus_citrinellus
ENSAPEP00000008511	ENSAPEG00000006146	Amphiprion_percula
ENSAOCP00000008835	ENSAOCG00000012879	Amphiprion_ocellaris
ENSAPOP00000022712	ENSAPOG00000004048	Acanthochromis_polyacanthus
ENSSPAP00000026756	ENSSPAG00000020180	Stegastes_partitus
ENSPRNP00000042915	ENSPRNG00000020972	Parambassis_ranga
ENSCSEP00000007785	ENSCSEG00000005009	Cynoglossus_semilaevis
ENSHCOP00000007425	ENSHCOG00000009446	Hippocampus_comes
ENSPMGP00000009915	ENSPMGG00000008210	Periophthalmus_magnuspinnatus
ENSGMOP00000001870	ENSGMOG00000001745	Gadus_morhua
ENSHHUP00000076597	ENSHHUG00000044814	Hucho_hucho
ENSHHUP00000036798	ENSHHUG00000023072	Hucho_hucho
ENSELUP00000031286	ENSELUG00000008767	Esox_lucius
ENSLOCP00000012923	ENSLOCG00000010542	Lepisosteus_oculatus
ENSECRP00000029414	ENSECRG00000019944	Erpetoichthys_calabaricus
ENSLACP00000001404	ENSLACG00000001259	Latimeria_chalumnae
ENSCMIP00000018324	ENSCMIG00000008635	Callorhinchus_milii
