ENSSMRP00000009631	ENSSMRG00000007664	Salvator_merianae
ENSPTEP00000015758	ENSPTEG00000017382	Piliocolobus_tephrosceles
ENSSBOP00000012515	ENSSBOG00000022976	Saimiri_boliviensis_boliviensis
ENSCCAP00000031071	ENSCCAG00000033556	Cebus_capucinus_imitator
ENSCJAP00000033386	ENSCJAG00000018039	Callithrix_jacchus
ENSANAP00000004501	ENSANAG00000020332	Aotus_nancymaae
ENSTSYP00000014398	ENSTSYG00000001147	Carlito_syrichta
ENSMICP00000046629	ENSMICG00000010660	Microcebus_murinus
ENSPSMP00000024812	ENSPSMG00000017481	Prolemur_simus
ENSPCOP00000008020	ENSPCOG00000015281	Propithecus_coquereli
ENSOGAP00000007964	ENSOGAG00000008881	Otolemur_garnettii
ENSCHIP00000028775	ENSCHIG00000024162	Capra_hircus
ENSOARP00000005961	ENSOARG00000005547	Ovis_aries
ENSBIXP00000004334	ENSBIXG00000010705	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005030966	ENSBIXG00005011251	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000070067	ENSBTAG00000021373	Bos_taurus
ENSBMUP00000005991	ENSBMUG00000004687	Bos_mutus
ENSBBBP00000017486	ENSBBBG00000009918	Bison_bison_bison
ENSTTRP00000013683	ENSTTRG00000014428	Tursiops_truncatus
ENSECAP00000007001	ENSECAG00000008807	Equus_caballus
ENSEASP00005014140	ENSEASG00005009855	Equus_asinus_asinus
ENSPVAP00000000969	ENSPVAG00000001026	Pteropus_vampyrus
ENSMLUP00000006115	ENSMLUG00000006684	Myotis_lucifugus
ENSUAMP00000032084	ENSUAMG00000024545	Ursus_americanus
ENSUMAP00000021700	ENSUMAG00000015869	Ursus_maritimus
ENSAMEP00000004528	ENSAMEG00000004275	Ailuropoda_melanoleuca
ENSCAFP00020031805	ENSCAFG00020024793	Canis_lupus_dingo
ENSVVUP00000039928	ENSVVUG00000028445	Vulpes_vulpes
ENSNVIP00000025121	ENSNVIG00000019444	Neovison_vison
ENSMPUP00000012365	ENSMPUG00000012459	Mustela_putorius_furo
ENSPPRP00000018923	ENSPPRG00000010449	Panthera_pardus
ENSPTIP00000003167	ENSPTIG00000005918	Panthera_tigris_altaica
ENSFCAP00000006600	ENSFCAG00000007113	Felis_catus
ENSCCNP00000007197	ENSCCNG00000007696	Castor_canadensis
ENSDORP00000010696	ENSDORG00000011381	Dipodomys_ordii
MGP_SPRETEiJ_P0052598	MGP_SPRETEiJ_G0024271	Mus_spretus_strain_SPRET/EiJ
ENSMUSP00000109521	ENSMUSG00000026816	Mus_musculus_strain_reference_(CL57BL6)
ENSMSIP00000024033	ENSMSIG00000020342	Mus_spicilegus
MGP_CAROLIEiJ_P0050569	MGP_CAROLIEiJ_G0023354	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0061590	MGP_PahariEiJ_G0024811	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000015068	ENSRNOG00000010981	Rattus_norvegicus
ENSMUGP00000006173	ENSMUGG00000005695	Meriones_unguiculatus
ENSPEMP00000002414	ENSPEMG00000002651	Peromyscus_maniculatus_bairdii
ENSMOCP00000022171	ENSMOCG00000019295	Microtus_ochrogaster
ENSCGRP00000001386	ENSCGRG00000001069	Cricetulus_griseus_CriGri_1.0
ENSCGRP00001019705	ENSCGRG00001019068	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00015016991	ENSCGRG00015013047	Cricetulus_griseus_CriGri-PICR
ENSMAUP00000002145	ENSMAUG00000001687	Mesocricetus_auratus
ENSNGAP00000011722	ENSNGAG00000013789	Nannospalax_galili
ENSJJAP00000024852	ENSJJAG00000024195	Jaculus_jaculus
ENSSTOP00000018439	ENSSTOG00000023452	Ictidomys_tridecemlineatus
ENSUPAP00010014036	ENSUPAG00010011268	Urocitellus_parryii
ENSSDAP00000020892	ENSSDAG00000018932	Spermophilus_dauricus
ENSMMMP00000012099	ENSMMMG00000010805	Marmota_marmota_marmota
ENSCLAP00000016393	ENSCLAG00000011273	Chinchilla_lanigera
ENSODEP00000021292	ENSODEG00000015672	Octodon_degus
ENSCAPP00000011845	ENSCAPG00000012825	Cavia_aperea
ENSCPOP00000010017	ENSCPOG00000011139	Cavia_porcellus
ENSHGLP00000015530	ENSHGLG00000011110	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100021117	ENSHGLG00100015552	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000002590	ENSFDAG00000012264	Fukomys_damarensis
ENSOPRP00000000114	ENSOPRG00000000130	Ochotona_princeps
ENSOCUP00000023811	ENSOCUG00000011741	Oryctolagus_cuniculus
ENSTBEP00000012604	ENSTBEG00000014529	Tupaia_belangeri
ENSEEUP00000011631	ENSEEUG00000012752	Erinaceus_europaeus
ENSPCIP00000026274	ENSPCIG00000019723	Phascolarctos_cinereus
ENSVURP00010016034	ENSVURG00010012277	Vombatus_ursinus
ENSMEUP00000001405	ENSMEUG00000001527	Notamacropus_eugenii
ENSSHAP00000008193	ENSSHAG00000007100	Sarcophilus_harrisii
ENSMODP00000055199	ENSMODG00000012620	Monodelphis_domestica
ENSOANP00000023200	ENSOANG00000014724	Ornithorhynchus_anatinus
ENSXETP00000007524	ENSXETG00000007870	Xenopus_tropicalis
ENSLACP00000017510	ENSLACG00000015421	Latimeria_chalumnae
ENSPKIP00000024316	ENSPKIG00000007611	Paramormyrops_kingsleyae
ENSSFOP00015018033	ENSSFOG00015011578	Scleropages_formosus
ENSCHAP00000057192	ENSCHAG00000025842	Clupea_harengus
ENSCHAP00000057060	ENSCHAG00000025790	Clupea_harengus
ENSDCDP00000002953	ENSDCDG00000001516	Denticeps_clupeoides
ENSAMXP00005028646	ENSAMXG00005014245	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000016739	ENSAMXG00000016255	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000029666	ENSPNAG00000015918	Pygocentrus_nattereri
ENSEEEP00000007151	ENSEEEG00000003758	Electrophorus_electricus
ENSDARP00000086268	ENSDARG00000067979	Danio_rerio
ENSHHUP00000011027	ENSHHUG00000006765	Hucho_hucho
ENSHHUP00000066701	ENSHHUG00000039331	Hucho_hucho
ENSELUP00000037272	ENSELUG00000016886	Esox_lucius
ENSCVAP00000014526	ENSCVAG00000017178	Cyprinodon_variegatus
ENSFHEP00000013631	ENSFHEG00000015176	Fundulus_heteroclitus
ENSXMAP00000013999	ENSXMAG00000013967	Xiphophorus_maculatus
ENSXCOP00000012141	ENSXCOG00000009177	Xiphophorus_couchianus
ENSGAFP00000004463	ENSGAFG00000003046	Gambusia_affinis
ENSPFOP00000027390	ENSPFOG00000023524	Poecilia_formosa
ENSPMEP00000021377	ENSPMEG00000001565	Poecilia_mexicana
ENSPLAP00000013668	ENSPLAG00000017187	Poecilia_latipinna
ENSPREP00000032018	ENSPREG00000021691	Poecilia_reticulata
ENSKMAP00000021596	ENSKMAG00000016060	Kryptolebias_marmoratus
ENSORLP00020002916	ENSORLG00020003681	Oryzias_latipes_ASM223471v1
ENSORLP00000018064	ENSORLG00000014414	Oryzias_latipes_ASM223467v1
ENSORLP00015016158	ENSORLG00015017129	Oryzias_latipes_ASM223469v1
ENSOMEP00000030706	ENSOMEG00000015122	Oryzias_melastigma
ENSGWIP00000018988	ENSGWIG00000010431	Gouania_willdenowi
ENSTRUP00000005614	ENSTRUG00000002681	Takifugu_rubripes
ENSTRUP00000003517	ENSTRUG00000001527	Takifugu_rubripes
ENSTNIP00000008334	ENSTNIG00000005630	Tetraodon_nigroviridis
ENSMMOP00000015441	ENSMMOG00000011766	Mola_mola
ENSGACP00000023959	ENSGACG00000018132	Gasterosteus_aculeatus
ENSSMAP00000024799	ENSSMAG00000015172	Scophthalmus_maximus
ENSLCRP00005048748	ENSLCRG00005018423	Larimichthys_crocea
ENSCGOP00000053065	ENSCGOG00000023312	Cottoperca_gobio
ENSLBEP00000026631	ENSLBEG00000020264	Labrus_bergylta
ENSMAMP00000004450	ENSMAMG00000003020	Mastacembelus_armatus
ENSMALP00000005575	ENSMALG00000004009	Monopterus_albus
ENSATEP00000003619	ENSATEG00000002541	Anabas_testudineus
ENSSDUP00000015866	ENSSDUG00000011581	Seriola_dumerili
ENSSLDP00000017554	ENSSLDG00000013852	Seriola_lalandi_dorsalis
ENSLCAP00010048665	ENSLCAG00010022628	Lates_calcarifer
ENSBSLP00000039827	ENSBSLG00000019338	Betta_splendens
ENSHCOP00000010998	ENSHCOG00000013732	Hippocampus_comes
ENSAPEP00000022797	ENSAPEG00000016239	Amphiprion_percula
ENSAOCP00000017143	ENSAOCG00000001610	Amphiprion_ocellaris
ENSAPOP00000000146	ENSAPOG00000001300	Acanthochromis_polyacanthus
ENSSPAP00000030518	ENSSPAG00000022908	Stegastes_partitus
ENSPRNP00000055541	ENSPRNG00000026027	Parambassis_ranga
ENSHBUP00000004179	ENSHBUG00000005463	Haplochromis_burtoni
ENSACLP00000040148	ENSACLG00000027055	Astatotilapia_calliptera
ENSMZEP00005020770	ENSMZEG00005015577	Maylandia_zebra
ENSPNYP00000024331	ENSPNYG00000018261	Pundamilia_nyererei
ENSONIP00000016363	ENSONIG00000013009	Oreochromis_niloticus
ENSNBRP00000016131	ENSNBRG00000012421	Neolamprologus_brichardi
ENSACIP00000002721	ENSACIG00000002202	Amphilophus_citrinellus
ENSCSEP00000001949	ENSCSEG00000001321	Cynoglossus_semilaevis
ENSPMGP00000007238	ENSPMGG00000006023	Periophthalmus_magnuspinnatus
ENSGMOP00000020561	ENSGMOG00000019112	Gadus_morhua
ENSLOCP00000006969	ENSLOCG00000005767	Lepisosteus_oculatus
ENSECRP00000012357	ENSECRG00000008234	Erpetoichthys_calabaricus
ENSCMIP00000034378	ENSCMIG00000014592	Callorhinchus_milii
ENSPMAP00000006868	ENSPMAG00000006240	Petromyzon_marinus
ENSEBUP00000014544	ENSEBUG00000009169	Eptatretus_burgeri
ENSCINP00000026597	ENSCING00000014806	Ciona_intestinalis
ENSCSAVP00000016240	ENSCSAVG00000009556	Ciona_savignyi
FBpp0080700	FBgn0086445	Drosophila_melanogaster	FBtr0081156
T02C12.3.1	WBGene00011368	Caenorhabditis_elegans_strain_N2	T02C12.3.1
YBR123C_mRNA	YBR123C	Saccharomyces_cerevisiae_strain_S288C
