ENSABRP00000022553	ENSABRG00000019092	Anser_brachyrhynchus
ENSCGRP00015003455	ENSCGRG00015002595	Cricetulus_griseus_CriGri-PICR
ENSMAUP00000013957	ENSMAUG00000013837	Mesocricetus_auratus
ENSPEMP00000015890	ENSPEMG00000015271	Peromyscus_maniculatus_bairdii
ENSMOCP00000023478	ENSMOCG00000020166	Microtus_ochrogaster
ENSNGAP00000018136	ENSNGAG00000018340	Nannospalax_galili
ENSJJAP00000002236	ENSJJAG00000003623	Jaculus_jaculus
ENSCLAP00000018097	ENSCLAG00000012410	Chinchilla_lanigera
ENSODEP00000023684	ENSODEG00000017338	Octodon_degus
ENSCPOP00000029090	ENSCPOG00000005293	Cavia_porcellus
ENSCAPP00000018522	ENSCAPG00000017892	Cavia_aperea
ENSHGLP00000025209	ENSHGLG00000017960	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100022015	ENSHGLG00100016206	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000007742	ENSFDAG00000006486	Fukomys_damarensis
ENSUPAP00010003255	ENSUPAG00010002634	Urocitellus_parryii
ENSSTOP00000026949	ENSSTOG00000001533	Ictidomys_tridecemlineatus
ENSSDAP00000027509	ENSSDAG00000024914	Spermophilus_dauricus
ENSMMMP00000019682	ENSMMMG00000017348	Marmota_marmota_marmota
ENSTBEP00000003863	ENSTBEG00000004471	Tupaia_belangeri
ENSOCUP00000008191	ENSOCUG00000009490	Oryctolagus_cuniculus
ENSOPRP00000007879	ENSOPRG00000008590	Ochotona_princeps
ENSUMAP00000021935	ENSUMAG00000016050	Ursus_maritimus
ENSAMEP00000008698	ENSAMEG00000008223	Ailuropoda_melanoleuca
ENSNVIP00000004498	ENSNVIG00000003482	Neovison_vison
ENSMPUP00000013305	ENSMPUG00000013404	Mustela_putorius_furo
ENSCAFP00000017800	ENSCAFG00000012067	Canis_lupus_familiaris
ENSCAFP00020000492	ENSCAFG00020000520	Canis_lupus_dingo
ENSVVUP00000035839	ENSVVUG00000025768	Vulpes_vulpes
ENSPPRP00000009911	ENSPPRG00000004301	Panthera_pardus
ENSPTIP00000001600	ENSPTIG00000003702	Panthera_tigris_altaica
ENSFCAP00000019306	ENSFCAG00000004245	Felis_catus
ENSEASP00005014480	ENSEASG00005010070	Equus_asinus_asinus
ENSECAP00000034357	ENSECAG00000019246	Equus_caballus
ENSMLUP00000011041	ENSMLUG00000012099	Myotis_lucifugus
ENSPVAP00000009261	ENSPVAG00000009825	Pteropus_vampyrus
ENSCHIP00000023776	ENSCHIG00000021166	Capra_hircus
ENSOARP00000004349	ENSOARG00000004068	Ovis_aries
ENSBIXP00000031312	ENSBIXG00000007434	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005001129	ENSBIXG00005029397	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000068379	ENSBTAG00000001189	Bos_taurus
ENSBMUP00000033797	ENSBMUG00000025187	Bos_mutus
ENSBBBP00000001096	ENSBBBG00000000065	Bison_bison_bison
ENSTTRP00000011284	ENSTTRG00000011891	Tursiops_truncatus
ENSSSCP00000010649	ENSSSCG00000009978	Sus_scrofa_strain_reference
ENSLAFP00000019492	ENSLAFG00000010306	Loxodonta_africana
ENSPCAP00000010497	ENSPCAG00000011181	Procavia_capensis
ENSETEP00000003171	ENSETEG00000003861	Echinops_telfairi
ENSDNOP00000014525	ENSDNOG00000018712	Dasypus_novemcinctus
ENSSARP00000009413	ENSSARG00000010383	Sorex_araneus
ENSVURP00010013506	ENSVURG00010010361	Vombatus_ursinus
ENSPCIP00000004418	ENSPCIG00000003266	Phascolarctos_cinereus
ENSMEUP00000007720	ENSMEUG00000008438	Notamacropus_eugenii
ENSMODP00000011033	ENSMODG00000008861	Monodelphis_domestica
ENSSHAP00000002325	ENSSHAG00000002061	Sarcophilus_harrisii
ENSOANP00000009396	ENSOANG00000005903	Ornithorhynchus_anatinus
ENSNSUP00000014818	ENSNSUG00000010965	Notechis_scutatus
ENSMVIP00005004820	ENSMVIG00005003394	Manacus_vitellinus
ENSSMRP00000023299	ENSSMRG00000018100	Salvator_merianae
ENSACAP00000009061	ENSACAG00000009127	Anolis_carolinensis
ENSSPUP00000010273	ENSSPUG00000007958	Sphenodon_punctatus
ENSGAGP00000010251	ENSGAGG00000008026	Gopherus_agassizii
ENSCABP00000019314	ENSCABG00000014269	Chelonoidis_abingdonii
ENSCPBP00000002467	ENSCPBG00000001952	Chrysemys_picta_bellii
ENSPVIP00000028358	ENSPVIG00000021021	Pogona_vitticeps
ENSPSIP00000018579	ENSPSIG00000016385	Pelodiscus_sinensis
ENSPVIP00000028360	ENSPVIG00000021023	Pogona_vitticeps
ENSUAMP00000015271	ENSUAMG00000012238	Ursus_americanus
ENSUAMP00000017405	ENSUAMG00000013812	Ursus_americanus
ENSRROP00000001972	ENSRROG00000008018	Rhinopithecus_roxellana
ENSRBIP00000035163	ENSRBIG00000041252	Rhinopithecus_bieti
ENSCANP00000029966	ENSCANG00000038641	Colobus_angolensis_palliatus
ENSCATP00000001208	ENSCATG00000005857	Cercocebus_atys
ENSMNEP00000010927	ENSMNEG00000029855	Macaca_nemestrina
ENSPANP00000036576	ENSPANG00000030343	Papio_anubis
ENSMLEP00000025432	ENSMLEG00000036920	Mandrillus_leucophaeus
ENSXETP00000026401	ENSXETG00000009840	Xenopus_tropicalis
ENSLACP00000003278	ENSLACG00000002932	Latimeria_chalumnae
ENSTRUP00000049255	ENSTRUG00000013017	Takifugu_rubripes
ENSTNIP00000018937	ENSTNIG00000015852	Tetraodon_nigroviridis
ENSMMOP00000023075	ENSMMOG00000017555	Mola_mola
ENSLBEP00000002251	ENSLBEG00000001694	Labrus_bergylta
ENSLCRP00005050891	ENSLCRG00005019099	Larimichthys_crocea
ENSCGOP00000019443	ENSCGOG00000008937	Cottoperca_gobio
ENSGACP00000011345	ENSGACG00000008581	Gasterosteus_aculeatus
ENSAOCP00000007599	ENSAOCG00000011454	Amphiprion_ocellaris
ENSAPEP00000034051	ENSAPEG00000024167	Amphiprion_percula
ENSAPOP00000004838	ENSAPOG00000006463	Acanthochromis_polyacanthus
ENSSPAP00000012694	ENSSPAG00000009598	Stegastes_partitus
ENSPRNP00000031602	ENSPRNG00000009911	Parambassis_ranga
ENSMZEP00005023321	ENSMZEG00005017449	Maylandia_zebra
ENSACLP00000037493	ENSACLG00000025324	Astatotilapia_calliptera
ENSHBUP00000024332	ENSHBUG00000005689	Haplochromis_burtoni
ENSPNYP00000020096	ENSPNYG00000015181	Pundamilia_nyererei
ENSNBRP00000012134	ENSNBRG00000009458	Neolamprologus_brichardi
ENSONIP00000016802	ENSONIG00000013367	Oreochromis_niloticus
ENSACIP00000013889	ENSACIG00000010776	Amphilophus_citrinellus
ENSGWIP00000024549	ENSGWIG00000011539	Gouania_willdenowi
ENSPFOP00000008374	ENSPFOG00000008291	Poecilia_formosa
ENSPLAP00000028033	ENSPLAG00000017186	Poecilia_latipinna
ENSPREP00000032144	ENSPREG00000021769	Poecilia_reticulata
ENSXMAP00000025730	ENSXMAG00000017916	Xiphophorus_maculatus
ENSPFOP00000007483	ENSPFOG00000007388	Poecilia_formosa
ENSPLAP00000002003	ENSPLAG00000003191	Poecilia_latipinna
ENSXCOP00000023223	ENSXCOG00000017349	Xiphophorus_couchianus
ENSGAFP00000027102	ENSGAFG00000018312	Gambusia_affinis
ENSCVAP00000027396	ENSCVAG00000013800	Cyprinodon_variegatus
ENSKMAP00000023864	ENSKMAG00000017663	Kryptolebias_marmoratus
ENSORLP00015024042	ENSORLG00015004435	Oryzias_latipes_ASM223469v1
ENSORLP00020031145	ENSORLG00020016051	Oryzias_latipes_ASM223471v1
ENSORLP00000035121	ENSORLG00000006687	Oryzias_latipes_ASM223467v1
ENSOMEP00000001067	ENSOMEG00000001965	Oryzias_melastigma
ENSFHEP00000014747	ENSFHEG00000016434	Fundulus_heteroclitus
ENSMALP00000018842	ENSMALG00000013143	Monopterus_albus
ENSBSLP00000013226	ENSBSLG00000006965	Betta_splendens
ENSLCAP00010060758	ENSLCAG00010028255	Lates_calcarifer
ENSMAMP00000024697	ENSMAMG00000016557	Mastacembelus_armatus
ENSHCOP00000022727	ENSHCOG00000000717	Hippocampus_comes
ENSSDUP00000015304	ENSSDUG00000011145	Seriola_dumerili	ENSSDUT00000015591
ENSSLDP00000032249	ENSSLDG00000024748	Seriola_lalandi_dorsalis
ENSSMAP00000025291	ENSSMAG00000015486	Scophthalmus_maximus
ENSATEP00000015495	ENSATEG00000010714	Anabas_testudineus
ENSCSEP00000021143	ENSCSEG00000013466	Cynoglossus_semilaevis
ENSCSEP00000024424	ENSCSEG00000015590	Cynoglossus_semilaevis
ENSGMOP00000013118	ENSGMOG00000012252	Gadus_morhua
ENSHHUP00000049056	ENSHHUG00000028487	Hucho_hucho
ENSHHUP00000048988	ENSHHUG00000029031	Hucho_hucho
ENSELUP00000013554	ENSELUG00000000507	Esox_lucius
ENSPMEP00000003094	ENSPMEG00000004186	Poecilia_mexicana
ENSPMEP00000034770	ENSPMEG00000024165	Poecilia_mexicana
ENSFHEP00000014877	ENSFHEG00000016457	Fundulus_heteroclitus
ENSPMGP00000002893	ENSPMGG00000002530	Periophthalmus_magnuspinnatus
ENSIPUP00000024202	ENSIPUG00000016264	Ictalurus_punctatus
ENSEEEP00000026826	ENSEEEG00000012737	Electrophorus_electricus
ENSAMXP00000033887	ENSAMXG00000002958	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005017093	ENSAMXG00005008799	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000027964	ENSPNAG00000002813	Pygocentrus_nattereri
ENSDARP00000122116	ENSDARG00000020621	Danio_rerio
ENSDCDP00000016434	ENSDCDG00000013312	Denticeps_clupeoides
ENSPKIP00000006728	ENSPKIG00000022864	Paramormyrops_kingsleyae
ENSSFOP00015003006	ENSSFOG00015001894	Scleropages_formosus
ENSECRP00000001697	ENSECRG00000001176	Erpetoichthys_calabaricus
ENSLOCP00000009824	ENSLOCG00000008079	Lepisosteus_oculatus
ENSCMIP00000015837	ENSCMIG00000007577	Callorhinchus_milii
ENSPMAP00000003946	ENSPMAG00000003579	Petromyzon_marinus
ENSEBUP00000015628	ENSEBUG00000009835	Eptatretus_burgeri
ENSZALP00000011968	ENSZALG00000010086	Zonotrichia_albicollis
ENSCPUP00000023366	ENSCPUG00000015866	Calidris_pugnax
ENSMUNP00000011421	ENSMUNG00000008975	Melopsittacus_undulatus
ENSLBEP00000020405	ENSLBEG00000015688	Labrus_bergylta
ENSPMEP00000019217	ENSPMEG00000022216	Poecilia_mexicana
ENSEBUP00000021797	ENSEBUG00000013377	Eptatretus_burgeri
ENSCSAVP00000016408	ENSCSAVG00000009655	Ciona_savignyi
ENSCINP00000030454	ENSCING00000021069	Ciona_intestinalis
ENSPMGP00000027476	ENSPMGG00000022171	Periophthalmus_magnuspinnatus
FBpp0074558	FBgn0010380	Drosophila_melanogaster
Y71H2B.10a.1	WBGene00000160	Caenorhabditis_elegans_strain_N2
